accepted_species,estimate
t89,-0.31926513
t103,-0.020787984
t118,0.1959409
t123,0.34519643
t136,0.437326
t321,1.2537496
t328,0.6101764
t390,1.0268962
t391,1.0268962
t343,0.50525224
t320,1.0922452
t158,0.17024948
t169,0.02877538
t153,0.11003443
t291,0.23841086
t292,0.11784737
t139,0.23954949
t140,0.04669746
t180,0.6517557
t206,0.8000058
t266,0.73377126
t311,1.3540231
t353,0.81620437
t223,1.3027064
t282,1.3520542
t261,1.4506097
t159,-0.03789654
t178,0.1560943
t288,0.29975894
t264,0.28805068
t299,-0.27889326
t317,0.71446645
t373,-0.5134651
t265,0.48049644
t174,0.08485923
t376,1.5411682
t349,1.3352135
t350,1.06161
t318,1.3246379
t100,0.16705066
t76,-0.15492485
