accepted_species,estimate
t267,0.038202524
t268,0.038202524
t289,-0.0046173623
t290,-0.0016620744
t261,-0.037098434
t262,0.42793944
t260,0.04684183
t287,0.20615596
t288,0.20615596
t297,-0.08107166
t298,0.21408777
t265,0.22474875
t266,0.22474875
t295,0.11100323
t305,-0.16612624
t378,-0.10989308
t383,-0.106288455
t384,-0.10989308
t329,0.058439743
t381,0.17975745
t382,0.13838832
t387,0.14822067
t388,0.24070348
t332,0.34375542
t337,0.2695383
t338,0.2695383
t353,0.14822067
t354,0.058439743
t355,0.34502828
t324,0.34375542
t321,0.22816922
t238,0.43954632
t291,0.09046969
t333,0.06391858
t334,0.2818723
t304,-0.23015797
t317,0.35216817
t392,-0.12869729
t393,-0.12869729
