,0,1,2,3,4,5,6,7,8,9,10,11
t1,8.638065,6.5333605,5.0353737,2.15199,2.6475267,3.7097871,5.431438,5.768665,7.8770275,7.3064885,4.091235,6.3304114
t2,12.611338,6.0789065,-0.062376793,3.0457506,-1.2883271,12.211463,-3.0551233,0.6504001,7.46246,2.9815493,6.529284,8.314956
t3,10.294689,-7.8008685,10.731279,8.584126,16.33496,3.5656753,6.431393,7.9057245,9.8315115,-1.6074538,-0.6928725,0.8104485
t4,8.480508,6.8168416,5.485774,2.0560548,2.5906174,3.635669,5.244005,5.584025,7.7458453,7.390965,4.1068745,6.5478997
t5,8.528049,6.8182354,5.504586,2.1546538,2.5662937,3.7077453,5.181763,5.6317463,7.698008,7.4194145,4.0707636,6.780855
t6,13.448841,4.843898,-1.6262001,10.628212,2.356354,3.8405454,4.871822,2.0745246,9.55947,6.7587276,0.31004697,9.546861
t7,13.4015255,4.872853,-1.6540637,10.532529,2.3929572,3.8045897,4.8986936,2.0666273,9.537365,6.7023335,0.39026108,9.664026
t8,13.389322,4.848708,-1.5659369,10.489035,2.4102015,3.7359986,4.793004,1.9662735,9.634275,6.7519984,0.42902505,9.7163
t9,6.6167016,-2.2764945,13.733596,16.367943,2.2606702,1.0633078,4.2299824,4.9736204,8.968872,7.4273233,1.2016495,14.319965
t10,13.442185,4.880602,-1.6256931,10.650029,2.4335327,3.7586274,4.7316628,2.0069096,9.685257,6.8787994,0.3582032,9.575292
t11,13.414931,4.867713,-1.6391628,10.5505495,2.3837473,3.8005576,4.849812,2.0616603,9.574706,6.7517214,0.38562214,9.654213
t12,8.573607,6.9081974,5.488476,2.0777311,2.495372,3.7221165,5.254519,5.6651225,7.970298,7.5205903,4.0653076,6.5536757
t13,12.631674,6.227944,-0.19895658,3.0047288,-1.1246288,12.091306,-3.189491,0.5585637,7.4485593,2.8161685,6.773719,8.165883
t14,12.583965,6.02239,-0.016920354,2.9439507,-1.2654564,12.167795,-3.1215172,0.63495195,7.439937,3.038135,6.5200977,8.331231
t15,13.304059,4.5673685,-1.1926956,10.59877,2.3463635,3.6906104,4.89855,1.6549296,9.5031185,6.8344607,0.50228566,9.588467
t16,13.333062,4.751651,-1.543454,10.516299,2.3551927,3.8209586,4.9728394,2.0368407,9.454779,6.6550264,0.3642343,9.659645
t17,8.736463,6.472989,4.8947725,2.348938,2.662,3.7846248,5.366321,5.8322697,7.936092,7.338475,4.014949,6.4636226
t18,8.650466,6.5241694,5.014728,2.1638343,2.6644404,3.7199314,5.43032,5.768035,7.8995414,7.318235,4.0899997,6.349595
t19,8.716337,6.377859,4.8159256,2.1816669,2.76595,3.6779704,5.558967,5.8212724,7.8905635,7.2579174,4.127242,6.195355
t20,18.167763,11.808115,10.211215,7.418392,5.1577764,5.199143,0.8226144,5.132903,4.152789,3.364442,7.2510133,4.643058
t21,6.578372,-2.285123,13.76302,16.39531,2.2973924,1.0381067,4.2499375,5.0152974,8.906292,7.488939,1.0860516,14.430531
t22,-3.2221496,-0.040155422,8.925843,7.808343,3.2077196,0.12477244,12.382119,8.345063,6.2436337,6.642013,3.663132,7.7765656
t23,-3.3497329,-0.15599865,8.827079,7.9223537,3.2643986,0.2012168,12.558538,8.321383,6.083726,6.622412,3.6811278,7.8671556
t24,8.609072,6.8816314,5.3655725,2.462758,2.3417401,3.881203,5.0036974,5.8807726,7.894725,7.37724,3.9900484,7.030394
t25,8.538066,6.9276323,5.6234617,2.281241,2.400496,3.879302,4.9840035,5.6061196,7.7754235,7.534315,4.0550675,7.009735
t26,12.773342,6.422614,-0.06323599,3.1760714,-1.3437806,12.246542,-3.0394263,0.5645107,7.4573007,2.707856,6.622515,8.215147
t27,-2.919872,0.22669613,9.036295,7.749026,3.060388,-0.08681025,11.991888,8.434979,6.5389576,6.755508,3.5417116,7.6708174
t28,-2.8331301,0.31692764,9.132161,7.6998754,3.0120368,-0.1469255,11.889874,8.458944,6.5583897,6.6892576,3.4992228,7.703173
t29,6.5912886,-2.290317,13.757505,16.384308,2.2839239,1.0500181,4.2361627,4.9954505,8.933779,7.4502854,1.140423,14.386713
