"accepted_species","traits"
"t819",NA
"t839",0
"t850",0
"t878",0
"t887",0
"t888",0
"t908",0
"t911",1
"t912",0
"t915",0
"t921",1
"t922",0
"t929",1
"t930",NA
"t933",0
"t934",0
"t935",0
"t936",0
"t937",0
"t944",0
"t945",0
"t946",0
"t948",0
"t949",0
"t951",0
"t952",0
"t953",0
"t954",1
"t956",0
"t958",0
"t961",0
"t962",0
"t963",0
"t964",0
"t965",0
"t966",1
"t969",0
"t970",0
"t974",NA
"t975",0
"t977",1
"t978",0
"t979",1
"t980",0
"t981",0
"t982",0
"t984",0
"t985",1
"t986",0
"t987",0
"t988",0
"t991",0
"t992",0
"t993",0
"t994",0
"t995",0
"t996",0
"t997",0
"t998",NA
"t999",0
"t1000",NA
"t1001",1
"t1002",0
"t1003",0
"t1004",0
"t1005",1
"t1007",0
"t1008",0
"t1010",0
"t1011",0
"t1012",0
"t1013",0
"t1014",0
"t1015",0
"t1016",0
"t1017",0
"t1018",0
"t1019",0
"t1020",1
"t1021",0
"t1022",1
"t1023",NA
"t1024",NA
"t1025",0
"t1026",0
"t1027",0
"t1028",1
"t1029",1
"t1030",NA
"t1031",1
"t1032",NA
"t1033",NA
"t1034",0
"t1035",0
"t1036",1
"t1037",1
"t1038",0
"t1039",0
"t1040",0
"t1041",0
