"accepted_species","estimate"
"t11",0.655047316353361
"t17",0.794636663936366
"t224",0.42547222516798
"t226",0.388382432611943
"t132",0.291186396423
"t209",0.188761424277142
"t70",0.716959276605947
"t130",0.56408220648972
"t131",0.56408220648972
"t164",0.379244507635073
"t165",0.379244507635073
"t68",-0.00690750994123108
"t12",0.68454708795757
"t98",1.02867465528391
"t244",1.57356476076894
"t250",1.28719251447836
"t179",0.813681638633092
"t180",0.813681638633092
"t91",0.948235461445604
"t32",0.317274105964496
"t25",0.299656348330344
"t215",-0.745036662914285
"t146",-0.371467917970898
"t147",-0.371467917970898
"t192",0.097926649684051
"t118",-0.290698522608071
"t260",-0.371810770213948
"t37",0.136562056371164
