"accepted_species","traits"
"t1",NA
"t2",0
"t3",0
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",1
"t10",0
"t11",0
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",0
"t21",0
"t22",1
"t23",0
"t24",0
"t25",0
"t26",0
"t27",1
"t28",0
"t29",0
"t30",1
"t31",1
"t32",1
"t33",1
"t34",0
"t35",0
"t36",1
"t37",0
"t38",1
"t39",1
"t40",1
"t41",NA
"t42",1
"t43",0
"t44",0
"t45",0
"t46",0
"t47",1
"t48",0
"t49",1
"t50",NA
"t51",1
"t52",1
"t53",1
"t54",1
"t55",1
"t56",1
"t57",1
"t58",NA
"t59",0
"t60",0
"t61",1
"t62",1
"t63",0
"t64",NA
"t65",0
"t66",0
"t67",1
"t68",1
"t69",1
"t70",1
"t71",1
"t72",1
"t73",1
"t74",0
"t75",0
"t76",1
"t77",NA
"t78",NA
"t79",0
"t80",0
"t81",0
"t82",0
"t83",NA
"t84",0
"t85",0
"t86",NA
"t87",1
"t88",0
"t89",0
"t90",1
"t91",1
"t92",0
"t93",0
"t94",0
"t95",0
"t96",1
"t97",1
"t98",NA
"t99",0
"t100",1
"t101",0
"t102",0
"t103",1
"t104",NA
"t105",1
"t106",1
"t107",1
"t108",NA
"t109",0
"t110",1
"t111",1
"t112",1
"t113",1
"t114",0
"t115",1
"t116",0
"t117",0
"t118",1
"t119",NA
"t120",1
"t121",1
"t122",1
"t123",0
"t124",1
"t125",1
"t126",1
"t127",1
"t128",1
"t129",1
"t130",1
"t131",1
"t132",0
"t133",1
"t134",1
"t135",1
"t136",1
"t137",1
"t138",1
"t139",0
"t140",1
"t141",1
"t142",1
"t143",0
"t144",1
"t145",0
"t146",0
"t147",0
"t148",0
"t149",NA
"t150",1
"t151",1
"t152",1
"t153",0
"t154",NA
"t155",0
"t156",0
"t157",0
"t158",0
"t159",1
"t160",1
"t161",0
"t162",NA
"t163",0
"t164",1
"t165",1
"t166",0
"t167",NA
"t168",0
"t169",0
"t170",1
"t171",1
"t172",1
"t173",1
"t174",0
"t175",1
"t176",0
"t177",NA
"t178",1
"t179",1
"t180",1
"t181",0
"t182",0
"t183",0
"t184",0
"t185",1
"t186",0
"t187",1
"t188",NA
"t189",1
"t190",1
"t191",0
"t192",0
"t193",0
"t194",0
"t195",0
"t196",0
"t197",0
"t198",NA
"t199",0
"t200",0
"t201",0
"t202",0
"t203",1
"t204",1
"t205",0
"t206",0
"t207",0
"t208",0
"t209",0
"t210",NA
"t211",1
"t212",0
"t213",0
"t214",0
"t215",1
"t216",0
"t217",NA
"t218",0
"t219",0
"t220",0
"t221",1
"t222",0
"t223",0
"t224",1
"t225",1
"t226",0
"t227",1
"t228",NA
"t229",1
"t230",1
"t231",1
"t232",1
"t233",1
"t234",1
"t235",0
"t236",0
"t237",0
"t238",NA
"t239",1
"t240",1
"t241",1
"t242",1
"t243",1
"t244",0
"t245",0
"t246",1
"t247",1
"t248",1
"t249",1
"t250",0
"t251",0
"t252",0
"t253",1
"t254",1
"t255",0
"t256",1
"t257",NA
"t258",0
"t259",0
"t260",1
"t261",1
"t262",1
"t263",1
"t264",1
"t265",1
"t266",1
"t267",1
"t268",1
"t269",1
"t270",1
"t271",1
"t272",1
"t273",1
"t274",0
"t275",1
"t276",1
"t277",1
"t278",NA
"t279",1
"t280",1
"t281",NA
"t282",1
"t283",1
"t284",1
"t285",1
"t286",1
"t287",1
"t288",0
"t289",1
"t290",0
"t291",0
"t292",1
"t293",1
"t294",1
"t295",1
"t296",0
"t297",1
"t298",NA
"t299",1
"t300",NA
"t301",1
"t302",0
"t303",1
"t304",0
"t305",0
"t306",1
"t307",0
"t308",NA
"t309",NA
"t310",0
"t311",0
"t312",NA
"t313",0
"t314",0
"t315",1
"t316",NA
"t317",1
"t318",0
"t319",0
"t320",0
"t321",NA
"t322",1
"t323",1
"t324",0
"t325",0
"t326",0
"t327",1
"t328",NA
"t329",0
"t330",1
"t331",1
"t332",0
"t333",1
"t334",NA
"t335",0
"t336",0
"t337",0
"t338",0
"t339",1
"t340",0
"t341",1
"t342",0
"t343",1
"t344",0
"t345",NA
"t346",1
"t347",NA
"t348",1
"t349",0
"t350",1
"t351",1
"t352",1
"t353",1
"t354",1
"t355",0
"t356",0
"t357",0
"t358",1
"t359",1
"t360",1
"t361",1
"t362",NA
"t363",1
"t364",1
"t365",1
"t366",0
"t367",0
"t368",1
"t369",0
"t370",1
"t371",0
"t372",0
"t373",0
"t374",0
"t375",1
"t376",1
"t377",1
"t378",0
"t379",0
"t380",0
"t381",0
"t382",0
"t383",0
"t384",1
"t385",1
"t386",1
"t387",1
"t388",1
"t389",1
"t390",NA
"t391",0
"t392",0
"t393",0
"t394",0
"t395",0
"t396",0
"t397",1
"t398",1
"t399",0
"t400",0
"t401",0
"t402",1
"t403",1
"t404",0
"t405",0
"t406",0
"t407",0
"t408",0
"t409",0
"t410",0
"t411",1
"t412",1
"t413",1
"t414",1
"t415",1
"t416",NA
"t417",0
"t418",1
"t419",1
"t420",1
"t421",0
"t422",1
"t423",1
"t424",1
"t425",1
"t426",0
"t427",0
"t428",NA
"t429",NA
"t430",1
"t431",0
"t432",0
"t433",1
"t434",1
"t435",NA
"t436",0
"t437",NA
"t438",1
"t439",0
"t440",0
"t441",0
"t442",0
"t443",0
"t444",0
"t445",0
"t446",0
"t447",0
"t448",1
"t449",0
"t450",NA
"t451",1
"t452",1
"t453",0
"t454",0
"t455",0
"t456",0
"t457",0
"t458",0
"t459",0
"t460",0
"t461",1
"t462",1
"t463",0
"t464",NA
"t465",0
"t466",0
"t467",0
"t468",1
"t469",1
