,0,1,2,3,4,5,6,7,8,9
t30,0.5301009,0.055242814,1.9155219,4.405833,6.0260444,1.8572518,5.2409596,11.784691,8.542214,3.8560848
t92,0.48423716,0.06917734,1.8960329,4.556046,6.0919924,1.8927562,5.3822436,11.697348,8.654459,3.899467
t93,0.4834347,-0.014563803,1.8261921,4.452253,5.989325,1.8323671,5.289185,11.770984,8.581894,3.7929487
t84,0.26671085,-0.015675154,1.774395,4.5401506,5.929971,1.7260798,5.3741217,11.558519,8.669758,3.7064047
t41,0.4256383,0.03967932,1.7495834,4.4872947,5.999447,1.8428754,5.3736305,11.686096,8.656331,3.8152087
t33,0.37848368,-0.013473943,1.7812659,4.3708177,5.9307656,1.7283536,5.219924,11.725685,8.50394,3.7193024
t27,0.86510915,0.05073204,2.5013697,4.299683,6.031981,2.2463546,5.409473,11.504201,8.40568,4.071137
t94,0.80059236,0.019924272,2.4824307,4.357788,5.987393,2.190713,5.355039,11.558802,8.460055,4.01643
t95,0.769395,-0.02541684,2.436843,4.3299623,5.9494853,2.1462646,5.330458,11.605442,8.442904,3.9892
t96,0.7767691,-0.032830898,2.4406083,4.346173,5.905154,2.120628,5.2721586,11.644874,8.483071,3.9212294
t36,1.0043375,0.24977006,3.38538,4.529954,5.958602,2.5876667,5.1162577,11.452584,8.674479,3.8980446
t22,1.2290605,0.1280335,3.4477696,4.397669,5.9637275,2.4563124,5.2579293,11.352621,8.726846,3.8538713
t9,1.12387,0.09112168,3.4376366,4.560205,5.8983574,2.6941838,5.133739,11.362673,8.475739,4.0367074
t52,1.1493926,0.15908894,3.5530133,4.659695,5.885347,2.6535802,5.0543766,11.25789,8.481239,3.9552789
t53,1.2826678,0.20696463,3.5665326,4.538742,5.940838,2.6797948,5.2130713,11.335613,8.496692,3.9782596
t7,1.1197038,0.2552407,3.5628011,4.6564465,5.95501,2.4795825,4.9102097,11.320357,8.756312,3.725533
t4,1.1792569,0.12598585,3.414186,4.6129084,5.9477,2.41777,5.0063186,11.421714,8.793392,3.7990618
t70,1.3450961,0.12659757,3.6949472,4.5519013,5.9227576,2.540962,5.0815797,11.324451,8.795382,3.7923632
t71,1.2372152,0.19654766,3.575391,4.501058,5.832168,2.5675054,5.171891,11.190144,8.7015,3.7442472
t35,1.3753587,0.16297473,3.854645,4.5558715,5.812796,2.7703831,5.0548325,11.344588,8.773772,3.8091414
t86,1.1967586,0.28795698,3.6723745,4.49595,5.8192434,2.71566,5.096961,11.290222,8.756192,3.722453
t87,1.3369904,0.22398388,3.8482957,4.589141,5.85171,2.6348696,4.953647,11.302614,8.87195,3.666331
t17,3.4608848,16.553135,2.9941773,8.920199,-1.7666007,7.483857,6.904761,7.2700186,4.762679,6.199052
t28,3.4582624,16.470022,3.1735492,9.027097,-1.8551974,7.429804,6.8246017,7.232771,4.6688323,6.184066
t37,3.4928737,16.54655,3.0799234,9.094482,-1.9952848,7.397968,6.8713346,7.1687837,4.791623,6.132915
t10,3.6755,16.486217,3.3472304,9.391084,-1.8958914,7.090316,6.6639338,7.2698755,4.7035155,6.3121443
t88,3.800763,16.465618,3.079261,9.508122,-1.8657609,7.140066,6.783361,7.1962624,4.580204,6.389391
t89,3.7928963,16.569979,2.9971676,9.441489,-1.7985723,7.173592,6.8680925,7.1717305,4.6917024,6.2962284
t85,3.6580954,16.442736,3.0189812,9.316967,-1.757094,7.2571626,6.8130803,7.284812,4.650151,6.38265
t32,3.7022507,16.530966,2.943006,9.349981,-1.7018275,7.2281013,6.887038,7.226158,4.6856813,6.299702
t5,3.5910034,16.37745,3.6014416,9.243999,-1.9980302,7.0528216,6.5469522,7.260805,4.6818047,6.427134
t62,3.6464982,16.472113,4.1569357,9.253769,-2.1134021,6.9814982,6.5257387,7.1911564,4.664822,6.800316
t82,3.7739286,16.452824,4.1797256,9.246279,-2.0473592,7.0553594,6.572735,7.3409452,4.7724323,6.788792
t83,3.7649574,16.40094,4.207628,9.241752,-2.0364716,6.9168086,6.453246,7.20432,4.711236,6.807138
t50,3.6618774,16.431562,4.1532893,9.360964,-2.21083,6.988732,6.5270553,7.302775,4.6435127,6.713241
t51,3.8225281,16.509943,4.1339793,9.183325,-1.9795573,7.0193076,6.5821333,7.194514,4.7822075,6.8518496
t14,3.6211393,16.183176,3.5787697,9.330711,-2.0080297,7.000443,6.4710207,7.2545023,4.4733725,6.552791
t44,3.5951028,16.275806,3.650952,9.425272,-2.1287642,6.840633,6.4376407,7.182168,4.5434856,6.479278
t45,3.6850734,16.41916,3.5409431,9.511522,-2.2135537,6.918468,6.57995,7.111297,4.5235047,6.509902
t64,3.825129,16.161158,3.4845483,9.621705,-2.0399537,6.810293,6.5427003,7.0759087,4.34005,6.373628
t65,3.795989,16.303738,3.6116674,9.739112,-2.143506,6.6768084,6.4301486,7.1665235,4.3624873,6.3526554
t63,3.7494833,16.304138,3.523439,9.660519,-2.1410165,6.7686634,6.4859295,7.1381626,4.394308,6.401538
t48,3.9225557,16.275507,3.4660716,9.717112,-2.097345,6.679835,6.5932755,7.0219865,4.353243,6.241254
t97,3.4494464,16.42962,3.1238537,8.992355,-2.009904,7.133612,6.7739644,7.3997307,4.8749423,6.3726907
t98,3.4014251,16.515635,3.007773,9.023918,-1.9857125,7.2636995,6.7768497,7.3494782,4.940772,6.37054
t57,3.4519343,16.47793,3.1468525,9.158694,-2.0978568,7.126555,6.7220182,7.319759,4.9083533,6.333022
t18,10.331606,7.760505,8.7451935,10.424349,2.184443,2.1949008,5.295836,9.228325,1.4814489,10.406653
t58,10.192411,7.857091,8.673775,10.428682,2.298784,2.1291025,5.159161,9.312559,1.6627275,10.2303915
t59,10.319425,7.985762,8.795492,10.381621,2.1604347,2.1529548,5.2482343,9.270579,1.654162,10.243872
t25,10.284102,7.931629,8.60326,10.241086,2.2497504,2.0011518,5.211649,9.290239,1.6755233,10.285707
t40,10.213743,7.827193,9.006818,10.658288,2.327004,2.3404014,5.1885996,9.421405,1.6930046,10.329598
t75,10.181887,7.8891315,9.0241995,10.817463,2.4417722,2.4014616,5.2905827,9.354698,1.8098617,10.382864
t76,10.228663,7.9984407,9.027981,10.84337,2.4067755,2.3897998,5.2530255,9.332262,1.7801851,10.295135
t61,10.216517,8.018333,8.911096,10.700489,2.3803775,2.2629876,5.2011046,9.384441,1.7423071,10.247475
t81,10.0110445,7.720271,8.668359,10.715077,2.1761565,2.1659226,5.3602138,8.970526,1.7515191,9.997893
t21,9.998541,7.671237,8.787131,10.704232,2.3834357,2.19498,5.345503,9.103757,1.7379863,10.144057
t2,10.061165,7.71644,8.717306,10.654743,2.1908443,2.077665,5.316785,9.132536,1.5846162,10.135024
t34,9.917461,7.6321425,8.729852,10.781731,2.2985406,2.0219715,5.292368,9.113358,1.594532,10.141692
t26,9.970937,7.76981,8.621843,10.57124,2.2335832,1.9376279,5.221901,9.202975,1.6040182,10.14485
t6,9.83254,7.6173115,8.659779,10.708346,2.3287716,2.0051,5.2762833,9.078554,1.6046611,10.057518
t12,7.4726787,11.485102,1.2750547,7.253573,9.935138,2.770827,0.18346941,3.2991755,7.1430526,0.8858461
t42,7.3497562,11.376935,1.2829138,7.29514,9.865528,2.7189867,0.18690264,3.2721364,7.0343375,0.94191
t3,7.4696026,11.501637,1.3685111,7.2757454,9.855459,2.7292476,0.24479288,3.2302175,7.156606,0.9178333
t73,7.380965,11.452172,1.3544197,7.169318,9.818524,2.6335063,0.23188496,3.1277087,7.0826445,1.0213988
t90,7.3476872,11.449704,1.401467,7.1615424,9.7653885,2.6247644,0.22952984,3.1020525,7.0554624,1.0286449
t91,7.4303017,11.533444,1.3554088,7.146742,9.833064,2.6276257,0.31643152,3.1132023,7.1464252,1.0156063
t49,7.4119835,11.404076,1.3848869,7.2870846,9.829369,2.5933826,0.32033947,3.1720169,7.1463532,1.0604055
t66,6.4834166,9.53811,-0.9389326,4.3131285,10.119293,2.9343343,-2.134992,4.3780007,3.954926,0.50682855
t67,6.6107626,9.631614,-0.80027735,4.276899,10.193908,2.9837084,-2.18304,4.405643,3.7610586,0.5277714
t20,6.619202,9.669747,-0.98885965,4.176049,10.369977,2.877832,-2.1010604,4.36267,3.7790515,0.34954673
t43,6.4678955,9.529035,-0.97632533,4.1809196,10.395604,2.9268873,-1.9485977,4.171241,3.9038136,0.2912419
t54,6.5224624,9.529982,-0.938619,4.286578,10.293658,2.9049966,-2.0495195,4.306429,3.9414196,0.44988933
t55,6.6088448,9.684931,-1.0021995,4.220698,10.369212,2.9248903,-1.9593142,4.2452064,3.7994936,0.40855107
t72,6.376331,9.377808,-0.8379419,4.1346645,10.302833,3.0949225,-1.9090238,4.201099,3.9856095,0.43297556
t79,6.2626567,9.359996,-0.9158247,4.0564766,10.091012,3.1072836,-2.0576909,4.214634,4.096271,0.2992638
t80,6.3332396,9.4597025,-0.94502133,4.1551313,10.08546,2.989424,-2.0529866,4.288887,4.0947595,0.34711066
t99,6.439981,9.276307,-0.7931137,4.080187,10.3031645,3.0771534,-2.166949,4.3262086,3.961827,0.38840136
t100,6.40455,9.355029,-0.8845559,4.1553354,10.220851,2.9988241,-2.1449273,4.285416,4.012121,0.3871314
t1,-4.674071,2.8240385,-0.27622765,6.115065,9.13304,10.491867,8.807253,4.7353134,1.1448888,4.682735
t15,-4.6366725,2.7775085,-0.38303432,6.1249905,9.062574,10.526778,8.734444,4.846913,1.1962707,4.598767
t16,-4.654128,2.8971915,-0.22009106,6.182889,9.170932,10.462689,8.757514,4.73268,1.1546853,4.7301517
t29,-4.6366777,2.885277,-0.39280748,6.1058984,9.023271,10.773668,8.812094,4.711268,1.1493555,4.564427
t19,-4.552916,2.791796,-0.27683657,6.191778,9.132273,10.698994,8.929406,4.7164445,1.1012015,4.714337
t74,-4.491172,2.7867966,-0.633496,6.3002615,9.027891,10.97207,8.719177,4.81003,1.0090764,4.7253566
t23,-4.5008807,2.9115992,-0.7001084,6.0735397,9.080982,11.095275,8.730674,4.7484083,0.9816954,4.8282204
