accepted_species,estimate
t88,-1.7958494510924992
t626,-1.9423139155327496
t676,-1.036606937121434
t441,-2.3592480231222432
t423,-1.4737253118280382
t279,-1.084923450953089
t188,-1.8019608450185922
t396,-1.3007933471049973
t580,-1.3346437543298382
t431,-1.609830095024324
t743,-1.653865884121634
t532,-1.0753889141236688
t740,-1.1751727402412333
t338,-1.5836256929875112
t572,-1.6000705319005464
t359,-1.3794974809456522
t280,-1.6256880438588595
t217,-1.6114842525806932
t936,-1.3047592064310587
t133,-1.5328698166322698
t426,-0.525367017418389
t795,-1.05478821524011
t963,-1.3468508363319682
t590,-1.3499258794924105
t543,-2.3576519137537733
t102,-0.9603644185958699
t633,-1.316681326024347
t628,-1.3483969997961476
t461,-0.9944778280518484
t486,-0.8288911730551382
t499,-0.6221775604519701
t35,-0.6241655194901448
t646,-0.12213957681181532
t854,-0.7257012574359194
t519,1.0127016069338337
t512,1.6855953194251907
t541,1.6931848377048824
t355,1.7288115566366282
t414,1.2749550726563754
t126,-1.1204812603021952
t968,-0.5435156712036107
t502,0.7241694920539973
t747,-0.4252120040508721
t760,-0.05061128552032303
t62,-0.09441689701855041
t850,0.9844611498964578
t865,-0.839665644398213
t400,-0.4091281360363391
t668,-0.21057526285135086
t427,-0.46480835001752013
t814,-0.7300808144489539
t531,1.2715844306812163
t588,1.1788834779494
t724,1.0631485488144414
t995,1.066940054110129
t831,0.6269086612104643
t467,0.8403990495003296
t738,0.8202914963470649
t288,0.7956979459260679
t871,0.8947306366731965
t260,0.6345160112877983
t677,0.5261588922765524
t332,0.4894857540345982
t80,0.7791741061750592
t204,0.765438841217211
t200,0.7480408913706451
t12,0.9631775692434433
t235,0.8713016727737045
t157,1.2485897776752803
t564,1.267826868201382
t679,0.7083975572157554
t613,0.7521768968736321
t713,0.6155514884232993
t472,0.42624678175195885
t116,0.4576895087080426
t885,-0.156647830362287
t886,-0.156647830362287
t658,-0.14814617312383954
t5,0.0830719777119677
t644,0.4406786644333705
t195,0.9785819292180286
t635,0.6782101749175694
t505,0.6840847909574512
t652,0.4288889991343834
t52,0.38172608562558696
t25,0.28457329532209574
t733,-0.05740720720358848
t517,-0.010895387817136762
t929,0.5590709544649398
t769,0.8805076035545182
t480,0.8750128788017246
t597,0.31053876458103563
t932,1.3435415385496838
t236,1.3373373548394498
t107,1.083012862858856
t785,1.0215462172703706
t173,0.886874976317157
t75,0.9117483208497706
t277,0.777564327018991
t45,0.054990400923858776
