accepted_species,estimate
t464,0.3210548
t29,-0.7477998
t311,-1.2914577
t137,-0.6616423
t68,-0.61379135
t714,0.9517106
t929,1.3270416
t16,-0.030580206
t38,-1.0431923
t757,-0.8969566
t854,-1.1657802
t504,-0.64339995
t652,-0.574772
t401,-0.44650707
t361,-0.7446473
t140,-0.7446473
t196,-0.64468217
t506,-0.40914044
t406,-0.7341721
t653,-0.10413538
t103,-1.1330692
t846,0.1136941
t251,0.8675595
t276,0.86255157
t247,0.31119916
t445,-0.21666285
t446,-0.21666285
t970,0.28220963
t551,-0.036877573
t898,0.236457
t338,-0.3086847
t58,0.26575193
t716,1.1049582
t947,0.27408934
t460,-0.6934005
t817,-0.6451259
t475,-0.62769717
t274,1.8819541
t871,1.2094625
t749,1.4048895
t754,1.5589339
t368,1.1149155
t241,-0.012051893
t242,-0.012051893
t254,1.0460993
t47,0.8686829
t924,0.7306012
t533,-0.004168375
t631,0.27901706
t655,-0.043967757
t660,1.0323759
t265,0.45183542
t130,0.45183542
t584,1.4613093
t307,-0.21174031
t544,0.5048361
t431,0.504281
t398,0.889157
t835,1.9336159
t524,2.28267
t450,1.45906
t683,1.6254784
t659,1.6254784
t478,0.7556436
t37,0.9509444
t302,1.2077364
t353,-0.058292296
t239,0.55501413
t999,1.0806742
t756,0.2910177
t476,1.190571
t131,0.7230452
t542,0.46758643
t862,-0.4585291
t73,0.0028192028
t916,-0.75438243
t457,-0.36865574
t221,-0.4460603
t712,0.39005408
t412,-0.009145207
t738,0.743844
t337,-2.4115808
t848,-1.3935236
t600,-2.8583086
t878,-0.19826902
t88,-0.24193889
t210,-0.9687827
t890,-0.995798
t539,-1.3916028
t879,-1.3405747
t983,-1.3405747
t553,-1.0307542
t178,-0.34156367
t531,-0.25018093
t693,-0.08861109
t826,-0.057378035
t586,0.065292984
t630,0.4785401
t888,0.08810064
t491,-0.017510979
