accepted_species,estimate
t464,0.7589958
t29,-0.3853335
t311,-1.1126226
t137,-0.7720064
t68,-0.8910097
t714,1.0280986
t929,1.2412978
t16,0.7252492
t38,-1.030567
t757,-0.8941718
t854,-1.1899048
t504,-0.55362886
t652,-0.5793646
t401,-0.38500324
t361,-0.54715264
t140,-0.4710462
t196,-0.64608353
t506,-0.37099552
t406,-0.7197029
t653,0.13591447
t103,-1.3261176
t846,0.09817611
t251,0.83397955
t276,0.88287926
t247,0.1846605
t445,0.43255648
t446,0.6222774
t970,0.25215635
t551,0.0057454384
t898,0.34770885
t338,-0.27204573
t58,1.3693721
t716,1.2008677
t947,0.26038548
t460,-0.7440264
t817,-0.62463135
t475,-0.8199536
t274,1.9399253
t871,1.2604268
t749,1.4490381
t754,1.6239471
t368,1.2169977
t241,0.029213624
t242,0.03249276
t254,1.2498237
t47,1.0239773
t924,0.7101138
t533,0.14499769
t631,0.13090631
t655,-0.10948186
t660,0.9954777
t265,0.41255337
t130,0.471661
t584,1.739974
t307,-0.44058913
t544,0.5763133
t431,0.36023983
t398,1.2100978
t835,2.1043923
t524,2.2102516
t450,1.2304628
t683,1.885953
t659,1.8919342
t478,0.42018622
t37,0.92598695
t302,1.1877533
t353,0.18926598
t239,0.7358114
t999,0.63609153
t756,0.27239648
t476,1.1496075
t131,0.7140892
t542,0.22801435
t862,-0.5052226
t73,0.18227611
t916,-0.6668115
t457,-0.2950677
t221,-0.2801874
t712,0.1684452
t412,0.12519039
t738,0.6622559
t337,-2.0488522
t848,-1.4183854
t600,-2.8235345
t878,-0.14091052
t88,-0.31077757
t210,-0.76978785
t890,-0.91447884
t539,-1.1889845
t879,-1.3647064
t983,-1.3309913
t553,-1.0268197
t178,-0.334979
t531,-0.2583312
t693,0.0863448
t826,0.11946789
t586,0.10731424
t630,0.38912037
t888,0.14298092
t491,-0.21583508
