"accepted_species","estimate"
"t115",0.149588064713521
"t107",-0.332685385528177
"t19",0.0124394117540062
"t121",-0.875082355108399
"t160",0.699146770527728
"t111",-0.131810346922923
"t122",0.270943120156733
"t123",0.270943120156733
"t113",-0.0316352609772596
"t141",0.794567385675098
"t153",0.437123236206219
"t81",-0.278511931139856
"t94",0.650339765987955
"t79",0.71994205637932
"t64",-0.429739561728005
"t224",0.601351962795396
"t210",0.577665810705182
"t96",0.014009577716175
"t16",-0.470622658061045
"t56",-0.310624191023047
"t52",-0.0763002097584659
"t164",1.18162142308873
"t263",2.0231346201969
"t150",0.217060420445647
"t71",-0.34562211198174
"t186",1.34866835896649
