,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,11.611739,-0.4584876,4.022842,8.074781,4.8126454,3.6422367,2.9866855,2.0015707,5.20411,1.1982106,3.1346905,5.377165,6.295989,6.713067
t2,11.659439,-0.4107017,4.049446,8.146756,4.8165493,3.646003,2.9891236,2.1341918,5.202099,1.0958654,3.0050771,5.2806864,6.242355,6.60941
t3,11.67993,-0.48768926,4.1052227,8.187169,4.786862,3.5748723,3.0538805,2.0293121,5.146708,1.0650707,2.9973357,5.305486,6.2670145,6.6119785
t4,11.610028,-0.29570416,4.030167,8.15473,4.9298353,3.8002968,2.9793122,2.3450613,5.199234,1.1085982,2.9864323,5.27575,6.2640643,6.591284
t5,11.640857,-0.2968058,4.0347056,8.171449,4.918475,3.7785094,2.983132,2.36132,5.2006063,1.0820408,2.9563708,5.2367826,6.2362227,6.5661297
t6,11.652237,-0.40307987,4.037832,8.13424,4.801871,3.637044,2.9712553,2.117195,5.216658,1.1090634,3.012824,5.287258,6.2375026,6.608457
t7,8.709135,6.9602156,5.2323527,4.553482,1.9346322,2.8961573,5.2499685,4.20189,6.6813965,6.711488,4.8912325,8.880308,3.2536469,4.4486995
t8,8.729576,6.92925,5.263169,4.561138,1.9227674,2.8849623,5.20716,4.1846995,6.689805,6.6965017,4.906929,8.889129,3.2327507,4.4675527
t9,8.75396,6.8972597,5.2855296,4.558562,1.8870702,2.8668323,5.284839,4.169541,6.7456093,6.712794,4.9332414,8.955184,3.1922612,4.4999766
t10,11.604358,-0.2542402,4.0047445,8.159599,4.883099,3.818286,2.947121,2.418887,5.236196,1.0774704,2.9136012,5.241333,6.216958,6.5289216
t11,11.604166,-0.2517608,3.9497814,8.096878,4.8254128,3.7210615,2.876329,2.2802422,5.3005276,1.126335,2.9701855,5.2427406,6.1575613,6.5524936
t12,8.7565975,6.872507,5.365475,4.576466,1.8301129,2.8368227,5.136519,4.14713,6.6369367,6.723064,4.9937415,8.935101,3.148346,4.505008
t13,11.33786,-1.0694695,3.5911295,7.5988083,5.2389984,4.0995836,2.7960894,1.0873625,5.288877,1.6466224,4.2479434,6.354782,7.210847,7.836759
t14,8.863581,6.866818,5.265874,4.555599,1.7658732,2.7898457,5.7925754,4.169428,6.8833747,6.8715773,4.9801216,9.162636,3.155214,4.666933
t15,8.698381,6.988458,5.2953377,4.5589266,1.8974407,2.8821156,4.9413567,4.1963296,6.554558,6.7239847,4.9239154,8.810261,3.2321959,4.430486
t16,11.196705,-0.97541547,3.5870461,7.7583995,5.2962766,3.9507046,2.8840919,1.0717552,5.150452,1.7900168,4.181119,6.235098,7.113109,7.8544884
t17,-4.1762686,1.6859565,1.3988335,3.2400975,5.168513,5.1164293,3.34179,3.0986102,1.9500823,7.66863,5.9141746,5.0237794,7.484428,5.616472
t18,-4.168566,1.633123,1.4111888,3.1765282,5.2199893,4.996934,3.2640655,3.1009583,1.9771011,7.6265297,5.86624,5.0147605,7.4168224,5.638437
