,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
t40,1.0236698,-0.011387502,-0.26585996,-0.18213344,-0.038730398,3.9704392,-0.07994442,2.6866152,0.84511733,0.22229822,-0.19324835,3.192868,-0.05224124,0.035944927,-0.090856776,-0.011022518,-0.05152167,-0.009708317,0.85232556,1.6397232,1.2256612,-0.012399018,3.0963805,0.04810483
t41,4.0311265,-0.058734115,-0.3262161,1.3345101,0.43906763,2.5412695,-0.08913226,2.7811742,0.26989564,0.7938469,-0.2555833,5.3340697,-0.023112163,0.046902265,-0.14026074,-0.011373106,-0.033968315,-0.005914999,2.050405,3.4342148,1.5858732,-0.0353409,2.1195118,0.073494814
t19,1.6512321,-0.009762524,-0.25850704,-0.08411152,-0.0025952184,3.4641109,-0.08937608,2.7058601,0.6265795,0.32784265,-0.19627753,3.5598912,-0.056490228,0.036612842,-0.09978148,-0.017298305,-0.049511485,-0.022304375,0.9290794,1.9445689,1.1142051,-0.018035052,2.7407467,0.049323272
t60,-0.052236397,0.9537227,-0.24207994,-0.43591207,-0.038804643,5.514534,-0.07953376,2.8609643,1.0639569,0.054177754,-0.18923546,2.0918832,-0.06258738,0.026318371,-0.052535098,0.087720886,-0.053105332,0.02899523,0.07861589,-0.0027344497,1.4596299,-0.015172806,4.4366755,0.045596767
t69,0.5627956,0.23693222,-0.2635211,-0.25086534,-0.015580323,4.607216,-0.08829968,2.978959,0.98625606,0.087968364,-0.21497796,3.0048232,-0.09580846,0.034560215,-0.07916029,-0.012128541,-0.062365096,-0.01019671,0.9204163,1.1290244,1.4244531,-0.014865269,3.7794838,0.047720313
t70,-0.039467584,1.0491393,-0.24570505,-0.4060259,-0.0393124,5.6206155,-0.079440475,2.7990062,1.0513054,-0.0020621212,-0.18595001,2.2384074,-0.068934485,0.02819823,-0.05441097,-0.0012597716,-0.059801817,-0.003104715,0.19205408,-0.0035327917,1.4213232,-0.016730038,4.506151,0.042017154
t39,0.9882435,-0.00894116,-0.27249324,-0.18910848,-0.01932018,4.010983,-0.086964935,2.790503,0.84342986,0.22862822,-0.21689378,3.283353,-0.08287205,0.034664933,-0.08920963,-0.013949157,-0.054799978,-0.008052462,1.0367104,1.4570929,1.4400238,-0.012165826,3.2965226,0.046926446
t9,9.016218,-0.16597041,-0.39834103,6.424506,1.7656329,0.22659893,-0.08382024,3.0412953,-0.01952281,3.1387167,-0.39263564,8.485703,-0.03272529,0.058986332,-0.198676,-0.013401129,0.7961189,-0.012432137,3.9646642,5.3396015,1.8964274,-0.07738941,0.015685745,0.111797735
t23,5.062387,-0.07878461,-0.29284948,2.549466,0.8075111,1.9120711,-0.089876175,2.6188135,0.3331235,1.4024206,-0.2595502,5.573043,-0.0122580165,0.04702544,-0.1344976,-0.02168788,-0.035772912,-0.005789043,2.0538957,3.4403543,1.4671078,-0.041177705,1.7140886,0.07365615
t24,6.7074385,-0.11705832,-0.31841022,4.2533336,1.1895912,1.114816,-0.088962555,2.773004,0.16796638,2.1386836,-0.30824968,6.6914997,-0.016943352,0.05223366,-0.15807223,-0.021062123,-0.014626214,-0.0081397295,2.763388,4.185654,1.5542608,-0.057014145,1.0665944,0.08912243
t1,18.511053,-0.38418275,-0.57041496,16.069508,4.305867,-0.2988617,-0.09708317,3.6841564,-0.14311664,8.4225025,-0.7086907,14.536526,-0.05061352,0.08414748,-0.30859762,-0.014372591,3.8134663,-0.023946095,8.068861,9.065639,3.2540483,-0.16524592,-0.52769995,0.19308715
t61,1.3312591,-0.18777181,0.62362903,12.40765,-0.15248334,-0.43648842,0.9159159,0.005852123,1.2647169,4.4896407,-0.15556128,2.1465254,-0.4084702,0.037780125,-0.02728178,0.593033,10.658293,-0.1317366,0.01071998,3.0039372,-0.0015393479,-0.03544294,-0.8298534,0.43516588
t188,-0.14560139,0.4288371,2.4941356,4.9319057,-0.34361297,-0.18376938,3.7597291,0.05419785,3.4550576,-0.38966712,-0.06564699,-0.23348072,-0.32029352,0.0053090258,1.4278891,-0.0030993647,8.793213,-0.21431571,0.023416504,-0.01787201,-0.0044559804,3.1215692,-0.32884854,2.4147956
