"","t2","t29","t52","t53","t114","t115","t142","t143","t54","t55","t93","t94","t69","t70","t18","t27","t99","t100","t23","t68","t72","t136","t137","t22","t28","t56","t134","t135","t19","t15","t10","t6","t7","t48","t74","t86","t113","t148","t149","t130","t77","t78","t9","t25","t33","t34","t64","t65","t110","t111","t59","t20","t21","t39","t57","t58","t42","t97","t98","t87","t88","t60","t128","t129","t71","t156","t157","t125","t133","t152","t153","t75","t117","t118","t16","t119","t120","t116","t95","t85","t83","t76","t31","t112","t146","t147","t84","t35","t102","t103","t81","t73","t61","t108","t109","t154","t155","t144","t145","t101","t150","t151","t30","t45","t91","t92","t51","t36","t26","t8","t12","t13","t14","t4","t5","t40","t96","t140","t141","t123","t124","t82","t121","t122","t138","t139","t62","t63","t41","t44","t106","t107","t79","t80","t50","t66","t67","t49","t32","t37","t38","t104","t105","t126","t127","t89","t90","t131","t132","t43","t46","t47","t24","t17","t11","t3","t1"
"t2",0,4.91202805264,6.23523952624,6.23523952624,6.23523952634,6.23523952634,6.23523952633,6.23523952633,6.162079956196,5.763412579196,5.908120232346,6.235239526396,6.086262623996,6.235239526396,4.38350439404,4.50981237034,6.23523952684,6.23523952684,6.23523952644,6.23523952614,6.23523952611,6.23523952618,6.23523952618,5.79476661584,4.36495719899,6.23523952674,6.23523952666,6.23523952666,3.62359535654,3.62267023174,3.54046903524,3.39174817701,3.83127930701,6.23523952644,6.23523952644,6.23523952645,6.23523952645,6.23523952645,6.23523952645,6.23523952645,6.23523952654,6.23523952654,3.38088123806,4.19991731595,5.30312671356,5.98120552326,5.555903333747,5.772228179327,6.08479245736,6.01766411566,6.23523952666,4.25348608676,5.75238382046,6.23523952656,6.23523952696,5.85682688616,5.13720230418,6.23523952676,6.23523952676,6.23523952676,6.23523952676,6.23523952686,6.23523952686,6.23523952686,6.23523952706,6.2352395270121,6.2352395270121,6.23523952696,6.23523952699,6.235239526992,6.235239526992,6.23523952696,6.23523952716,6.23523952716,4.73460200106,6.23523952629,6.23523952629,6.23523952626,6.23523952626,6.00659205511,6.23523952631,5.71341737001,6.23523952611,6.23523952629,6.23523952625,6.23523952625,6.23523952629,5.04033836049,6.2352395264,6.2352395264,6.2352395264,6.02579745696,6.08982553646,6.23523952686,5.943036480935,6.235239526132,6.235239526132,6.23523952637,6.23523952637,6.23523952634,6.23523952638,6.23523952638,6.23523952636,6.23523952676,6.23523952676,6.23523952676,6.23523952676,5.23697512406,6.18608748166,3.26602670276,3.22102890276,4.25532447784,6.23523952684,2.02348006816,2.67703416968,6.23523952596,6.23523952586,6.23523952579,6.23523952579,6.23523952641,6.23523952641,6.23523952646,6.23523952646,6.23523952646,6.23523952643,6.23523952643,6.08594667854,5.59939257284,5.78713330498,6.23523952606,6.23523952636,6.23523952636,6.23523952638,6.23523952638,6.23523952632,5.89178865422,6.23523952632,6.09054001981,4.88760973924,4.92127542255,5.65858555476,6.23523952626,6.23523952626,6.23523952626,6.23523952626,6.23523952626,5.84472081487,6.23523952625,6.23523952625,5.43255517116,5.77342680346,6.23523952646,4.01068466664,6.17298901486,4.80037690006,2.42162200096,1.72938726127
"t29",4.91202805264,0,2.0999804378,2.0999804378,2.0999804379,2.0999804379,2.09998043789,2.09998043789,2.026820867756,1.628153490756,1.772861143906,2.099980437956,1.951003535556,2.099980437956,2.3398404376,8.3457770939,10.0712042504,10.0712042504,10.07120425,10.0712042497,10.07120424967,10.07120424974,10.07120424974,9.6307313394,8.20092192255,10.0712042503,10.07120425022,10.07120425022,7.4595600801,7.4586349553,7.3764337588,7.22771290057,7.66724403057,10.07120425,10.07120425,10.07120425001,10.07120425001,10.07120425001,10.07120425001,10.07120425001,10.0712042501,10.0712042501,7.21684596162,8.03588203951,9.13909143712,9.81717024682,9.391868057307,9.608192902887,9.92075718092,9.85362883922,10.07120425022,8.08945081032,9.58834854402,10.07120425012,10.07120425052,9.69279160972,8.97316702774,10.07120425032,10.07120425032,10.07120425032,10.07120425032,10.07120425042,10.07120425042,10.07120425042,10.07120425062,10.0712042505721,10.0712042505721,10.07120425052,10.07120425055,10.071204250552,10.071204250552,10.07120425052,10.07120425072,10.07120425072,8.57056672462,10.07120424985,10.07120424985,10.07120424982,10.07120424982,9.84255677867,10.07120424987,9.54938209357,10.07120424967,10.07120424985,10.07120424981,10.07120424981,10.07120424985,8.87630308405,10.07120424996,10.07120424996,10.07120424996,9.86176218052,9.92579026002,10.07120425042,9.779001204495,10.071204249692,10.071204249692,10.07120424993,10.07120424993,10.0712042499,10.07120424994,10.07120424994,10.07120424992,10.07120425032,10.07120425032,10.07120425032,10.07120425032,9.07293984762,10.02205220522,7.10199142632,7.05699362632,8.0912892014,10.0712042504,5.85944479172,6.51299889324,10.07120424952,10.07120424942,10.07120424935,10.07120424935,10.07120424997,10.07120424997,10.07120425002,10.07120425002,10.07120425002,10.07120424999,10.07120424999,9.9219114021,9.4353572964,9.62309802854,10.07120424962,10.07120424992,10.07120424992,10.07120424994,10.07120424994,10.07120424988,9.72775337778,10.07120424988,9.92650474337,8.7235744628,8.75724014611,9.49455027832,10.07120424982,10.07120424982,10.07120424982,10.07120424982,10.07120424982,9.68068553843,10.07120424981,10.07120424981,9.26851989472,9.60939152702,10.07120425002,7.8466493902,10.00895373842,8.63634162362,6.25758672452,5.65003462331
"t52",6.23523952624,2.0999804378,0,1.6709811506,2.0749966441,2.0749966441,3.11559404669,3.11559404669,3.042434476556,2.643767099556,2.788474752706,3.115594046756,2.966617144356,3.115594046756,3.6630519112,9.6689885675,11.394415724,11.394415724,11.3944157236,11.3944157233,11.39441572327,11.39441572334,11.39441572334,10.953942813,9.52413339615,11.3944157239,11.39441572382,11.39441572382,8.7827715537,8.7818464289,8.6996452324,8.55092437417,8.99045550417,11.3944157236,11.3944157236,11.39441572361,11.39441572361,11.39441572361,11.39441572361,11.39441572361,11.3944157237,11.3944157237,8.54005743522,9.35909351311,10.46230291072,11.14038172042,10.715079530907,10.931404376487,11.24396865452,11.17684031282,11.39441572382,9.41266228392,10.91156001762,11.39441572372,11.39441572412,11.01600308332,10.29637850134,11.39441572392,11.39441572392,11.39441572392,11.39441572392,11.39441572402,11.39441572402,11.39441572402,11.39441572422,11.3944157241721,11.3944157241721,11.39441572412,11.39441572415,11.394415724152,11.394415724152,11.39441572412,11.39441572432,11.39441572432,9.89377819822,11.39441572345,11.39441572345,11.39441572342,11.39441572342,11.16576825227,11.39441572347,10.87259356717,11.39441572327,11.39441572345,11.39441572341,11.39441572341,11.39441572345,10.19951455765,11.39441572356,11.39441572356,11.39441572356,11.18497365412,11.24900173362,11.39441572402,11.102212678095,11.394415723292,11.394415723292,11.39441572353,11.39441572353,11.3944157235,11.39441572354,11.39441572354,11.39441572352,11.39441572392,11.39441572392,11.39441572392,11.39441572392,10.39615132122,11.34526367882,8.42520289992,8.38020509992,9.414500675,11.394415724,7.18265626532,7.83621036684,11.39441572312,11.39441572302,11.39441572295,11.39441572295,11.39441572357,11.39441572357,11.39441572362,11.39441572362,11.39441572362,11.39441572359,11.39441572359,11.2451228757,10.75856877,10.94630950214,11.39441572322,11.39441572352,11.39441572352,11.39441572354,11.39441572354,11.39441572348,11.05096485138,11.39441572348,11.24971621697,10.0467859364,10.08045161971,10.81776175192,11.39441572342,11.39441572342,11.39441572342,11.39441572342,11.39441572342,11.00389701203,11.39441572341,11.39441572341,10.59173136832,10.93260300062,11.39441572362,9.1698608638,11.33216521202,9.95955309722,7.58079819812,6.97324609691
"t53",6.23523952624,2.0999804378,1.6709811506,0,2.0749966441,2.0749966441,3.11559404669,3.11559404669,3.042434476556,2.643767099556,2.788474752706,3.115594046756,2.966617144356,3.115594046756,3.6630519112,9.6689885675,11.394415724,11.394415724,11.3944157236,11.3944157233,11.39441572327,11.39441572334,11.39441572334,10.953942813,9.52413339615,11.3944157239,11.39441572382,11.39441572382,8.7827715537,8.7818464289,8.6996452324,8.55092437417,8.99045550417,11.3944157236,11.3944157236,11.39441572361,11.39441572361,11.39441572361,11.39441572361,11.39441572361,11.3944157237,11.3944157237,8.54005743522,9.35909351311,10.46230291072,11.14038172042,10.715079530907,10.931404376487,11.24396865452,11.17684031282,11.39441572382,9.41266228392,10.91156001762,11.39441572372,11.39441572412,11.01600308332,10.29637850134,11.39441572392,11.39441572392,11.39441572392,11.39441572392,11.39441572402,11.39441572402,11.39441572402,11.39441572422,11.3944157241721,11.3944157241721,11.39441572412,11.39441572415,11.394415724152,11.394415724152,11.39441572412,11.39441572432,11.39441572432,9.89377819822,11.39441572345,11.39441572345,11.39441572342,11.39441572342,11.16576825227,11.39441572347,10.87259356717,11.39441572327,11.39441572345,11.39441572341,11.39441572341,11.39441572345,10.19951455765,11.39441572356,11.39441572356,11.39441572356,11.18497365412,11.24900173362,11.39441572402,11.102212678095,11.394415723292,11.394415723292,11.39441572353,11.39441572353,11.3944157235,11.39441572354,11.39441572354,11.39441572352,11.39441572392,11.39441572392,11.39441572392,11.39441572392,10.39615132122,11.34526367882,8.42520289992,8.38020509992,9.414500675,11.394415724,7.18265626532,7.83621036684,11.39441572312,11.39441572302,11.39441572295,11.39441572295,11.39441572357,11.39441572357,11.39441572362,11.39441572362,11.39441572362,11.39441572359,11.39441572359,11.2451228757,10.75856877,10.94630950214,11.39441572322,11.39441572352,11.39441572352,11.39441572354,11.39441572354,11.39441572348,11.05096485138,11.39441572348,11.24971621697,10.0467859364,10.08045161971,10.81776175192,11.39441572342,11.39441572342,11.39441572342,11.39441572342,11.39441572342,11.00389701203,11.39441572341,11.39441572341,10.59173136832,10.93260300062,11.39441572362,9.1698608638,11.33216521202,9.95955309722,7.58079819812,6.97324609691
"t114",6.23523952634,2.0999804379,2.0749966441,2.0749966441,0,0.4329391144,3.11559404679,3.11559404679,3.042434476656,2.643767099656,2.788474752806,3.115594046856,2.966617144456,3.115594046856,3.6630519113,9.6689885676,11.3944157241,11.3944157241,11.3944157237,11.3944157234,11.39441572337,11.39441572344,11.39441572344,10.9539428131,9.52413339625,11.394415724,11.39441572392,11.39441572392,8.7827715538,8.781846429,8.6996452325,8.55092437427,8.99045550427,11.3944157237,11.3944157237,11.39441572371,11.39441572371,11.39441572371,11.39441572371,11.39441572371,11.3944157238,11.3944157238,8.54005743532,9.35909351321,10.46230291082,11.14038172052,10.715079531007,10.931404376587,11.24396865462,11.17684031292,11.39441572392,9.41266228402,10.91156001772,11.39441572382,11.39441572422,11.01600308342,10.29637850144,11.39441572402,11.39441572402,11.39441572402,11.39441572402,11.39441572412,11.39441572412,11.39441572412,11.39441572432,11.3944157242721,11.3944157242721,11.39441572422,11.39441572425,11.394415724252,11.394415724252,11.39441572422,11.39441572442,11.39441572442,9.89377819832,11.39441572355,11.39441572355,11.39441572352,11.39441572352,11.16576825237,11.39441572357,10.87259356727,11.39441572337,11.39441572355,11.39441572351,11.39441572351,11.39441572355,10.19951455775,11.39441572366,11.39441572366,11.39441572366,11.18497365422,11.24900173372,11.39441572412,11.102212678195,11.394415723392,11.394415723392,11.39441572363,11.39441572363,11.3944157236,11.39441572364,11.39441572364,11.39441572362,11.39441572402,11.39441572402,11.39441572402,11.39441572402,10.39615132132,11.34526367892,8.42520290002,8.38020510002,9.4145006751,11.3944157241,7.18265626542,7.83621036694,11.39441572322,11.39441572312,11.39441572305,11.39441572305,11.39441572367,11.39441572367,11.39441572372,11.39441572372,11.39441572372,11.39441572369,11.39441572369,11.2451228758,10.7585687701,10.94630950224,11.39441572332,11.39441572362,11.39441572362,11.39441572364,11.39441572364,11.39441572358,11.05096485148,11.39441572358,11.24971621707,10.0467859365,10.08045161981,10.81776175202,11.39441572352,11.39441572352,11.39441572352,11.39441572352,11.39441572352,11.00389701213,11.39441572351,11.39441572351,10.59173136842,10.93260300072,11.39441572372,9.1698608639,11.33216521212,9.95955309732,7.58079819822,6.97324609701
"t115",6.23523952634,2.0999804379,2.0749966441,2.0749966441,0.4329391144,0,3.11559404679,3.11559404679,3.042434476656,2.643767099656,2.788474752806,3.115594046856,2.966617144456,3.115594046856,3.6630519113,9.6689885676,11.3944157241,11.3944157241,11.3944157237,11.3944157234,11.39441572337,11.39441572344,11.39441572344,10.9539428131,9.52413339625,11.394415724,11.39441572392,11.39441572392,8.7827715538,8.781846429,8.6996452325,8.55092437427,8.99045550427,11.3944157237,11.3944157237,11.39441572371,11.39441572371,11.39441572371,11.39441572371,11.39441572371,11.3944157238,11.3944157238,8.54005743532,9.35909351321,10.46230291082,11.14038172052,10.715079531007,10.931404376587,11.24396865462,11.17684031292,11.39441572392,9.41266228402,10.91156001772,11.39441572382,11.39441572422,11.01600308342,10.29637850144,11.39441572402,11.39441572402,11.39441572402,11.39441572402,11.39441572412,11.39441572412,11.39441572412,11.39441572432,11.3944157242721,11.3944157242721,11.39441572422,11.39441572425,11.394415724252,11.394415724252,11.39441572422,11.39441572442,11.39441572442,9.89377819832,11.39441572355,11.39441572355,11.39441572352,11.39441572352,11.16576825237,11.39441572357,10.87259356727,11.39441572337,11.39441572355,11.39441572351,11.39441572351,11.39441572355,10.19951455775,11.39441572366,11.39441572366,11.39441572366,11.18497365422,11.24900173372,11.39441572412,11.102212678195,11.394415723392,11.394415723392,11.39441572363,11.39441572363,11.3944157236,11.39441572364,11.39441572364,11.39441572362,11.39441572402,11.39441572402,11.39441572402,11.39441572402,10.39615132132,11.34526367892,8.42520290002,8.38020510002,9.4145006751,11.3944157241,7.18265626542,7.83621036694,11.39441572322,11.39441572312,11.39441572305,11.39441572305,11.39441572367,11.39441572367,11.39441572372,11.39441572372,11.39441572372,11.39441572369,11.39441572369,11.2451228758,10.7585687701,10.94630950224,11.39441572332,11.39441572362,11.39441572362,11.39441572364,11.39441572364,11.39441572358,11.05096485148,11.39441572358,11.24971621707,10.0467859365,10.08045161981,10.81776175202,11.39441572352,11.39441572352,11.39441572352,11.39441572352,11.39441572352,11.00389701213,11.39441572351,11.39441572351,10.59173136842,10.93260300072,11.39441572372,9.1698608639,11.33216521212,9.95955309732,7.58079819822,6.97324609701
"t142",6.23523952633,2.09998043789,3.11559404669,3.11559404669,3.11559404679,3.11559404679,0,0.04484810158,1.892780255246,1.494112878246,1.638820531396,1.965939825446,1.816962923046,1.965939825446,3.66305191129,9.66898856759,11.39441572409,11.39441572409,11.39441572369,11.39441572339,11.39441572336,11.39441572343,11.39441572343,10.95394281309,9.52413339624,11.39441572399,11.39441572391,11.39441572391,8.78277155379,8.78184642899,8.69964523249,8.55092437426,8.99045550426,11.39441572369,11.39441572369,11.3944157237,11.3944157237,11.3944157237,11.3944157237,11.3944157237,11.39441572379,11.39441572379,8.54005743531,9.3590935132,10.46230291081,11.14038172051,10.715079530997,10.931404376577,11.24396865461,11.17684031291,11.39441572391,9.41266228401,10.91156001771,11.39441572381,11.39441572421,11.01600308341,10.29637850143,11.39441572401,11.39441572401,11.39441572401,11.39441572401,11.39441572411,11.39441572411,11.39441572411,11.39441572431,11.3944157242621,11.3944157242621,11.39441572421,11.39441572424,11.394415724242,11.394415724242,11.39441572421,11.39441572441,11.39441572441,9.89377819831,11.39441572354,11.39441572354,11.39441572351,11.39441572351,11.16576825236,11.39441572356,10.87259356726,11.39441572336,11.39441572354,11.3944157235,11.3944157235,11.39441572354,10.19951455774,11.39441572365,11.39441572365,11.39441572365,11.18497365421,11.24900173371,11.39441572411,11.102212678185,11.394415723382,11.394415723382,11.39441572362,11.39441572362,11.39441572359,11.39441572363,11.39441572363,11.39441572361,11.39441572401,11.39441572401,11.39441572401,11.39441572401,10.39615132131,11.34526367891,8.42520290001,8.38020510001,9.41450067509,11.39441572409,7.18265626541,7.83621036693,11.39441572321,11.39441572311,11.39441572304,11.39441572304,11.39441572366,11.39441572366,11.39441572371,11.39441572371,11.39441572371,11.39441572368,11.39441572368,11.24512287579,10.75856877009,10.94630950223,11.39441572331,11.39441572361,11.39441572361,11.39441572363,11.39441572363,11.39441572357,11.05096485147,11.39441572357,11.24971621706,10.04678593649,10.0804516198,10.81776175201,11.39441572351,11.39441572351,11.39441572351,11.39441572351,11.39441572351,11.00389701212,11.3944157235,11.3944157235,10.59173136841,10.93260300071,11.39441572371,9.16986086389,11.33216521211,9.95955309731,7.58079819821,6.973246097
"t143",6.23523952633,2.09998043789,3.11559404669,3.11559404669,3.11559404679,3.11559404679,0.04484810158,0,1.892780255246,1.494112878246,1.638820531396,1.965939825446,1.816962923046,1.965939825446,3.66305191129,9.66898856759,11.39441572409,11.39441572409,11.39441572369,11.39441572339,11.39441572336,11.39441572343,11.39441572343,10.95394281309,9.52413339624,11.39441572399,11.39441572391,11.39441572391,8.78277155379,8.78184642899,8.69964523249,8.55092437426,8.99045550426,11.39441572369,11.39441572369,11.3944157237,11.3944157237,11.3944157237,11.3944157237,11.3944157237,11.39441572379,11.39441572379,8.54005743531,9.3590935132,10.46230291081,11.14038172051,10.715079530997,10.931404376577,11.24396865461,11.17684031291,11.39441572391,9.41266228401,10.91156001771,11.39441572381,11.39441572421,11.01600308341,10.29637850143,11.39441572401,11.39441572401,11.39441572401,11.39441572401,11.39441572411,11.39441572411,11.39441572411,11.39441572431,11.3944157242621,11.3944157242621,11.39441572421,11.39441572424,11.394415724242,11.394415724242,11.39441572421,11.39441572441,11.39441572441,9.89377819831,11.39441572354,11.39441572354,11.39441572351,11.39441572351,11.16576825236,11.39441572356,10.87259356726,11.39441572336,11.39441572354,11.3944157235,11.3944157235,11.39441572354,10.19951455774,11.39441572365,11.39441572365,11.39441572365,11.18497365421,11.24900173371,11.39441572411,11.102212678185,11.394415723382,11.394415723382,11.39441572362,11.39441572362,11.39441572359,11.39441572363,11.39441572363,11.39441572361,11.39441572401,11.39441572401,11.39441572401,11.39441572401,10.39615132131,11.34526367891,8.42520290001,8.38020510001,9.41450067509,11.39441572409,7.18265626541,7.83621036693,11.39441572321,11.39441572311,11.39441572304,11.39441572304,11.39441572366,11.39441572366,11.39441572371,11.39441572371,11.39441572371,11.39441572368,11.39441572368,11.24512287579,10.75856877009,10.94630950223,11.39441572331,11.39441572361,11.39441572361,11.39441572363,11.39441572363,11.39441572357,11.05096485147,11.39441572357,11.24971621706,10.04678593649,10.0804516198,10.81776175201,11.39441572351,11.39441572351,11.39441572351,11.39441572351,11.39441572351,11.00389701212,11.3944157235,11.3944157235,10.59173136841,10.93260300071,11.39441572371,9.16986086389,11.33216521211,9.95955309731,7.58079819821,6.973246097
"t54",6.162079956196,2.026820867756,3.042434476556,3.042434476556,3.042434476656,3.042434476656,1.892780255246,1.892780255246,0,1.0888315486,1.56193572515,1.8890550192,1.7400781168,1.8890550192,3.589892341156,9.595828997456,11.321256153956,11.321256153956,11.321256153556,11.321256153256,11.321256153226,11.321256153296,11.321256153296,10.880783242956,9.450973826106,11.321256153856,11.321256153776,11.321256153776,8.709611983656,8.708686858856,8.626485662356,8.477764804126,8.917295934126,11.321256153556,11.321256153556,11.321256153566,11.321256153566,11.321256153566,11.321256153566,11.321256153566,11.321256153656,11.321256153656,8.466897865176,9.285933943066,10.389143340676,11.067222150376,10.641919960863,10.858244806443,11.170809084476,11.103680742776,11.321256153776,9.339502713876,10.838400447576,11.321256153676,11.321256154076,10.942843513276,10.223218931296,11.321256153876,11.321256153876,11.321256153876,11.321256153876,11.321256153976,11.321256153976,11.321256153976,11.321256154176,11.3212561541281,11.3212561541281,11.321256154076,11.321256154106,11.321256154108,11.321256154108,11.321256154076,11.321256154276,11.321256154276,9.820618628176,11.321256153406,11.321256153406,11.321256153376,11.321256153376,11.092608682226,11.321256153426,10.799433997126,11.321256153226,11.321256153406,11.321256153366,11.321256153366,11.321256153406,10.126354987606,11.321256153516,11.321256153516,11.321256153516,11.111814084076,11.175842163576,11.321256153976,11.029053108051,11.321256153248,11.321256153248,11.321256153486,11.321256153486,11.321256153456,11.321256153496,11.321256153496,11.321256153476,11.321256153876,11.321256153876,11.321256153876,11.321256153876,10.322991751176,11.272104108776,8.352043329876,8.307045529876,9.341341104956,11.321256153956,7.109496695276,7.763050796796,11.321256153076,11.321256152976,11.321256152906,11.321256152906,11.321256153526,11.321256153526,11.321256153576,11.321256153576,11.321256153576,11.321256153546,11.321256153546,11.171963305656,10.685409199956,10.873149932096,11.321256153176,11.321256153476,11.321256153476,11.321256153496,11.321256153496,11.321256153436,10.977805281336,11.321256153436,11.176556646926,9.973626366356,10.007292049666,10.744602181876,11.321256153376,11.321256153376,11.321256153376,11.321256153376,11.321256153376,10.930737441986,11.321256153366,11.321256153366,10.518571798276,10.859443430576,11.321256153576,9.096701293756,11.259005641976,9.886393527176,7.507638628076,6.900086526866
"t55",5.763412579196,1.628153490756,2.643767099556,2.643767099556,2.643767099656,2.643767099656,1.494112878246,1.494112878246,1.0888315486,0,1.16326834815,1.4903876422,1.3414107398,1.4903876422,3.191224964156,9.197161620456,10.922588776956,10.922588776956,10.922588776556,10.922588776256,10.922588776226,10.922588776296,10.922588776296,10.482115865956,9.052306449106,10.922588776856,10.922588776776,10.922588776776,8.310944606656,8.310019481856,8.227818285356,8.079097427126,8.518628557126,10.922588776556,10.922588776556,10.922588776566,10.922588776566,10.922588776566,10.922588776566,10.922588776566,10.922588776656,10.922588776656,8.068230488176,8.887266566066,9.990475963676,10.668554773376,10.243252583863,10.459577429443,10.772141707476,10.705013365776,10.922588776776,8.940835336876,10.439733070576,10.922588776676,10.922588777076,10.544176136276,9.824551554296,10.922588776876,10.922588776876,10.922588776876,10.922588776876,10.922588776976,10.922588776976,10.922588776976,10.922588777176,10.9225887771281,10.9225887771281,10.922588777076,10.922588777106,10.922588777108,10.922588777108,10.922588777076,10.922588777276,10.922588777276,9.421951251176,10.922588776406,10.922588776406,10.922588776376,10.922588776376,10.693941305226,10.922588776426,10.400766620126,10.922588776226,10.922588776406,10.922588776366,10.922588776366,10.922588776406,9.727687610606,10.922588776516,10.922588776516,10.922588776516,10.713146707076,10.777174786576,10.922588776976,10.630385731051,10.922588776248,10.922588776248,10.922588776486,10.922588776486,10.922588776456,10.922588776496,10.922588776496,10.922588776476,10.922588776876,10.922588776876,10.922588776876,10.922588776876,9.924324374176,10.873436731776,7.953375952876,7.908378152876,8.942673727956,10.922588776956,6.710829318276,7.364383419796,10.922588776076,10.922588775976,10.922588775906,10.922588775906,10.922588776526,10.922588776526,10.922588776576,10.922588776576,10.922588776576,10.922588776546,10.922588776546,10.773295928656,10.286741822956,10.474482555096,10.922588776176,10.922588776476,10.922588776476,10.922588776496,10.922588776496,10.922588776436,10.579137904336,10.922588776436,10.777889269926,9.574958989356,9.608624672666,10.345934804876,10.922588776376,10.922588776376,10.922588776376,10.922588776376,10.922588776376,10.532070064986,10.922588776366,10.922588776366,10.119904421276,10.460776053576,10.922588776576,8.698033916756,10.860338264976,9.487726150176,7.108971251076,6.501419149866
