,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.907844,0.44810116,0.34438744,-0.2164214,4.1365056,-0.015814733,3.884818,6.4994717,4.706372,1.9991925,3.5029662,2.0720859,5.7403865,1.8836514,9.734425,3.8773255,2.306703,0.4736735
t2,0.89682794,0.42892802,0.36985475,-0.20653406,4.048873,-0.015496072,4.058758,6.3153734,4.489939,1.8072984,2.9959671,1.8316861,5.7707806,1.7244215,9.754802,3.773928,2.4243376,0.5424682
t3,0.93672144,0.44949886,0.27684817,-0.21747541,4.2065716,-0.01627568,4.0518327,6.701095,4.622217,1.89826,3.246788,1.9870619,5.804538,1.8191106,10.097339,3.879569,2.522615,0.5162976
t4,0.28006476,0.0468418,1.7481495,-0.015404636,2.0783958,-0.0055064694,2.8046293,1.178082,0.8818945,0.052915916,0.017982662,-0.060603566,1.4726608,0.9065142,3.1885104,0.40039352,0.0033970184,0.021819707
t5,0.6729312,0.30990058,0.50703615,-0.15058361,3.0786834,-0.012533856,3.5965629,4.6261272,3.4289968,1.3024373,2.1687226,1.0401012,4.065484,1.4214159,7.7975736,2.6100452,1.5648236,0.59351283
t6,0.73582846,0.34430683,0.519405,-0.16682017,3.4170048,-0.013281493,3.7266247,5.1129704,3.78258,1.4526948,2.545424,1.309636,4.5767813,1.5304886,8.393048,2.9173827,1.8186716,0.6002289
t7,0.95596457,0.46446225,0.3452463,-0.21577993,4.400952,-0.0158727,2.71606,6.601122,5.2610116,2.2459974,4.5621552,1.5601262,4.9718065,2.7888937,10.630828,3.3073976,2.2348166,0.75376195
t8,1.2834629,0.5880031,-0.018477064,-0.26073006,3.789664,-0.022586884,4.886425,9.259453,4.401752,1.7545074,3.0113826,6.1545653,9.568196,0.29169992,10.179738,7.3472795,2.726324,-0.13132656
t9,0.7385712,0.3668445,0.80822396,-0.16509283,3.678413,-0.011603438,5.2262526,4.89225,3.049402,1.4181516,1.395539,1.8421551,5.2811527,0.66905016,8.014144,3.6328707,1.3832076,0.19237182
t10,0.940287,0.47207692,0.6502066,-0.21920276,4.2328076,-0.015505617,5.362991,6.5446,4.1851516,1.9011425,2.5144508,2.5877094,6.5842,1.1141737,9.884958,4.616918,2.1654308,0.19356683
t11,1.0219179,0.49162447,0.034355603,-0.20227338,5.153115,-0.01244025,1.0676641,5.6985164,6.6313,3.4507954,6.897757,-0.04756329,3.1555693,4.8323145,11.259997,1.2370431,1.9622681,0.93223053
t12,1.3240352,0.5938089,-0.014690445,-0.21249321,2.5811477,-0.022551632,4.255669,9.945777,2.9265726,1.2812487,2.0148482,8.246317,10.611809,-0.020206194,7.8861256,8.842878,1.9806046,-0.27736723
t13,1.3440497,0.6041266,-0.015420878,-0.21793461,2.6397438,-0.02292725,4.336517,10.071675,3.0207224,1.3444846,2.0993931,8.298492,10.738703,-0.019715752,8.107819,8.952064,2.0721922,-0.2768445
t14,1.1526785,0.56447446,-0.04004649,-0.22535612,5.7426715,-0.011528072,0.64531,5.925433,7.705899,4.4736605,8.260504,-0.07828334,3.0297477,5.627473,12.220015,0.69032943,2.1579885,0.72955036
t15,1.1320655,0.50877714,0.029174976,-0.14374655,1.5419136,-0.01873987,3.4722397,8.860663,1.7901449,0.8514545,0.81923187,8.113272,9.570969,-0.033886407,5.5681405,8.458811,1.025619,-0.312963
t16,0.8360777,0.37706566,-0.009567309,-0.13703221,4.1278005,-0.008777751,0.8397607,3.663431,5.296469,3.1330748,5.5584064,-0.1638091,1.9104576,4.4782424,8.684138,1.1269469e-05,1.1455896,0.6063463
t17,0.8989039,0.41518068,-0.02747702,-0.15145169,4.4350657,-0.009237504,0.92181605,4.3019004,5.7989473,3.2503386,5.8736186,-0.12592158,2.3987613,4.5696507,9.42556,0.45839575,1.4024436,0.7022218
t18,0.85635877,0.38780776,-0.031274404,-0.13450804,4.224713,-0.008396999,0.9265754,3.8094258,5.504663,3.1727724,5.583931,-0.15228735,2.1036308,4.4780364,8.832423,0.19880645,1.1454856,0.62268007
t19,0.5229079,0.25421506,3.6920424,-0.02166734,4.600614,-0.004031379,5.694153,1.660337,0.8924028,1.3864242,0.04780581,-0.06172379,4.1294756,-0.0073587312,6.24437,2.4914508,0.0073091546,0.14488392
t20,0.6353768,0.33401492,3.074596,-0.083643295,4.859972,-0.006081196,6.291566,3.2086375,1.8296604,1.748121,0.053734526,0.17430468,5.167067,0.016355362,7.865111,2.8952637,0.0007976881,0.42212453
t21,0.86143875,0.4700933,-0.2846667,-0.12435859,5.129981,-0.0028714375,0.4659875,1.1644346,6.7724233,5.8432875,7.540031,-0.32357767,0.018337589,5.8517756,7.6388993,0.39982727,0.0013142255,-0.07136325
t22,1.1590056,0.56228834,-0.1417036,-0.19391423,5.8062606,-0.0061249277,-0.002893636,3.8840818,7.935784,5.9251904,9.128993,-0.24302301,1.0185472,6.488118,10.938453,0.21407953,1.2588427,-0.011737875
t23,0.56178194,0.2896337,2.95468,-0.061893642,4.476744,-0.0052386145,5.611067,2.6661613,1.4816918,1.4475994,0.009378293,-0.0026086366,4.400829,-0.0023218722,6.9214272,2.440625,0.0025873855,0.37476245
t24,0.5324572,0.2738872,3.066055,-0.05089187,4.445784,-0.0047969697,5.504064,2.417639,1.3058369,1.3924412,0.016986925,-0.016351745,4.236388,-0.0035682172,6.6308084,2.3035402,0.003411216,0.39064914
