"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",1
"t5",1
"t6",1
"t7",0
"t8",1
"t9",1
"t10",0
"t11",1
"t12",1
"t13",1
"t14",0
"t15",0
"t16",0
"t17",1
"t18",1
"t19",0
"t20",1
"t21",1
"t22",1
"t23",1
"t24",0
"t25",1
"t26",0
"t27",1
"t28",0
"t29",1
"t30",0
"t31",0
"t32",0
"t33",1
"t34",1
"t35",1
"t36",1
"t37",0
"t38",1
"t39",1
"t40",1
"t41",1
"t42",1
"t43",1
"t44",0
"t45",0
"t46",1
"t47",1
"t48",1
"t49",0
"t50",1
"t51",1
"t52",0
"t53",1
"t54",0
"t55",1
"t56",1
"t57",0
"t58",1
"t59",0
"t60",0
"t61",1
"t62",1
"t63",0
"t64",1
"t65",0
"t66",0
"t67",1
"t68",1
"t69",1
"t70",1
"t71",1
"t72",1
"t73",1
"t74",0
"t75",1
"t76",1
"t77",0
"t78",0
"t79",1
"t80",0
"t81",1
"t82",0
"t83",1
"t84",1
"t85",1
"t86",1
"t87",0
"t88",1
"t89",1
"t90",1
"t91",1
"t92",1
"t93",0
"t94",1
"t95",1
"t96",1
"t97",1
"t98",1
"t99",1
"t100",1
"t101",1
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",0
"t108",1
"t109",1
"t110",1
"t111",1
"t112",1
"t113",1
"t114",1
"t115",1
"t116",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",0
"t122",0
"t123",1
"t124",1
