"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124"
"t1",-0.0557764041735348,0.0361722460473739,-0.0257090031489621,0.00246384260429768,-0.0094021846839402,0.00414944495562404,-0.0258277123363528,-0.00517444796483586,0.0166209860769604,-0.200501812312393,0.00384096973537312,-0.00246740618901199,0.00222859080021979,-0.00459303771734646,0.00472220628735145,-0.0478134929324802,0.00429767071824162,-0.151459725699354,0.0708480132867679,0.000366700875899975,0.0168728962478087,-0.619090055642816,0.0489129199205485,-0.337631473926608,0.000316589687982481,-0.0157424225090256,0.160674339279715,-0.000217786102416285,0.00195470475614796,-0.00100008728164767,0.0282405082564258,-0.00821871124071732,0.0198706819698843,-0.000386877837053774,0.0866586417955262,-2.4122544844462e-08,-3.27075403728091e-07,-0.0143170094062049,0.0350765525660678,-0.0455385897932928,3.8139724258346e-05,0.00903600313615364,-0.0545685153024768,0.0105813664134566,-0.000485984597057865,-0.0387308560223821,0.000371402665988966,-0.157256833330746,0.000252599953852129,0.000479894352169246,8.92157188905742e-05,0.00388666867718458,-0.00912802558059968,0.0265789396716771,-0.00409944757242873,-0.00733906013755275,0.0128190329737079,1.74607357551356e-05,-0.0517981557340825,-0.0015656610725221,0.0178965397228541,0.0123282491013531,2.92862458929617e-05,3.18566476434047e-05,0.0136037522076156,-0.000182599160124669,-0.000486466070353257,-0.0161682788444674,-0.0710693512667672,-0.00579050814500319,-0.000294066192841683,2.15233821337464e-05,0.332411913696359,-0.207842235722075,-0.303128672943684,-0.302655876136418,4.93741049178411e-05,0.00568321521715287,0.000463920882645327,0.00373016971651203,0.000230362423711418,-4.37809375015521e-07,-4.90316886064484e-05,-1.33488499341749e-07,-0.0254927421677356,0.000168271788100787,0.000197589698750534,-6.03893276675292e-05,0.00025515977954835,-2.39650855213871e-05,6.95584212590683e-17,-1.64284144775694e-11,-2.96940926875712e-16,-1.13444685934532e-16,-1.44991811688077e-16,-1.33928958211749e-15,-2.06663306249314e-08,-1.17713461220122e-09,-8.34883912101664e-17,1.20916055213203e-05,2.4090901540158e-16,2.05588232214432e-17,1.32238223524081e-16,1.87096630915685e-16,6.09118113717537e-08,5.09431796609761e-17,-1.43475319684914e-17,1.31132000124389e-16,7.98334591919172e-17,-1.48541609344625e-07,-9.6869328061305e-17,-2.09069353000509e-16,-3.06045246374355e-17,-2.83021535073281e-17,-2.44013802226141e-16,-5.46734125388362e-16,-7.10720935517374e-17,-7.34014431110037e-18,-8.82123636122266e-17,-4.52066171367011e-17,-7.1219538575463e-17,-5.06374248773428e-18,1.13979352318028e-16,1.43261780653555e-16
"t2",-0.0553197926823412,0.03574170965925,-0.0252804389331367,0.00241960519080878,-0.00907392493251102,0.00398642477588315,-0.0245671258261436,-0.00491859609616683,0.0156507476900187,-0.185310854431387,0.00349752623515226,-0.00224347018417316,0.0019927241609387,-0.00398715356790277,0.00402031701077683,-0.0404111939047541,0.00350052040827226,-0.123079647197176,0.0570201251705278,0.000294455804246127,0.0132796931442472,-0.465363232897049,0.0354804383579803,-0.243243917046181,0.000217306217836809,-0.0106731642320555,0.108593552963474,-0.000143450366765475,0.00116978097286006,-0.000575489243938391,0.0157944526823887,-0.00434713232866731,0.0103373244309527,-0.000199361779446044,0.0364304703190744,-9.58353834011276e-09,-1.0710999115846e-07,-0.00458356168183743,0.0111897321667766,-0.0138856783392286,1.09407200087389e-05,0.0024199226828135,-0.0107107528567859,0.00203334928451096,-9.03135212882745e-05,-0.00407720108819646,1.64888781801932e-05,0.00644985080944908,-1.55366326056712e-05,-4.06755037040255e-05,-1.05278688158329e-05,-0.000912317155728585,0.00241493922389505,-0.00950187042134446,0.00179206754459984,0.00344800360498959,-0.00787557730399054,-1.08719689694887e-05,0.0354213968138583,0.00118823549310687,-0.0152385208117403,-0.0107383064197009,-2.66124395543076e-05,-2.90217742032133e-05,-0.0135574461078685,0.000189714718003521,0.000529497159200968,0.0191294087782864,0.0866401915161306,0.00708491758802294,0.00036287835100925,-2.75212509342918e-05,-0.44119272385992,0.279668605051394,0.408538369017138,0.432223438382597,-7.27107065338581e-05,-0.00848356909066122,-0.000738737621532296,-0.00687118614164096,-0.000425710600082341,8.57947937274689e-07,0.000104411168962341,2.89828015298073e-07,0.0609630181282003,-0.000442666631195778,-0.000630580347186329,0.000249861703586042,-0.00115058053522786,0.000124187912915967,-1.51258492139281e-16,9.07568669308646e-11,4.75910067933253e-16,1.37596092697286e-16,2.68623886589664e-16,2.23736684872767e-15,1.40766690885124e-07,8.07594373189438e-09,1.01365817242601e-16,-8.83926642985328e-05,-1.98719218746398e-16,-4.29815572628636e-17,-1.02946835828692e-16,-2.61233370372641e-16,-5.66612205399996e-07,-1.29575476107824e-16,9.16176417912445e-17,-1.37669538409604e-17,4.22259789112182e-17,2.45175528288704e-06,1.12543872351144e-16,3.16482639499806e-16,4.14374571334126e-17,1.29647842320023e-17,4.75945230034984e-16,5.96922095430093e-16,2.692383249831e-17,5.79013105894619e-17,5.31092357090661e-17,4.89540068171754e-17,1.11587055046057e-16,3.62412125897291e-18,-2.36621799645675e-16,-2.38380334252879e-16
"t7",-0.0640473349163473,0.0426045370420518,0.0549024071234235,-0.0580553190949914,-0.0853966098915345,-0.00217266722706077,0.00108274924753869,-0.000265581915857014,0.00140095591262783,-0.0209191241845295,-9.21248930698132e-05,0.000125435190708152,-0.00460651549178727,-0.0040199424413208,0.00531236488494751,-0.120355794471312,0.00126783585098634,-0.0506281492992175,-0.0225827862124935,0.00379587101624536,6.72969693421583e-05,-0.0309780983499359,-0.010630662658915,9.79182143495405e-05,-2.7533912899106e-05,0.00374734826385586,0.00362145684061997,3.05004477210923e-05,-0.000725767527377658,0.000519278042837708,-0.0574111035646529,0.000884407419295908,-0.0153402724015981,0.000317587311890806,-0.44869969712467,1.57191994402572e-07,-1.19329304895745e-07,-0.0345214045301025,0.0230269759748788,-0.0274476640370085,1.38288480989626e-05,0.00130499600176016,0.0248765652632154,-0.0209702222137532,0.000477563234552536,0.375735026360333,-0.00958023907566093,-0.0369449804441977,-3.29164798746413e-05,-0.000408735722057838,0.0044607946655604,0.00160955046816505,-0.00236397924190095,-0.00237716917420432,0.0101965868278774,0.00294532992618809,-0.189399517853763,0.000114793474168572,-0.00145400463559088,0.000556862920453497,-0.0110179074009145,-0.00819750145631286,-2.25504826203464e-05,-2.47655067771952e-05,-0.134490748865215,8.98788168584787e-05,0.000346088139692176,0.0134637719297583,0.0266750335722087,0.00982790490760056,0.000299243087575522,-2.0075993551146e-05,-0.327813806083578,0.120164814873178,0.159678684950124,-0.628518579879323,-0.00017412371133903,-0.0153081804502658,-0.000929888703623385,0.0634240815571721,-0.000732343181218433,9.71222014087274e-07,0.00011342975838748,3.11432650677186e-07,0.00965329412623959,-0.00478795201851454,-0.000715561372751904,0.00204668352937245,-0.00920229964005509,2.49394314198554e-05,4.61660141457377e-16,1.00862435919582e-10,-8.79560950362429e-17,7.08253377977184e-17,-7.81010030374661e-16,-4.83846978521807e-16,1.56050793251628e-07,8.95199872026337e-09,1.26070865590305e-16,-1.84142085080198e-05,1.18203650014867e-16,-2.29456003904456e-16,-2.73761901780211e-16,-1.14829469226403e-16,-6.25830999773187e-07,2.25388428266754e-17,-7.10237276974735e-16,-9.00310708225224e-16,1.19847924722997e-15,-0.000743096319132642,-3.80776487155823e-16,-2.66774364069367e-16,-1.88802857632551e-16,-3.22061661989953e-17,7.75180382391958e-17,2.52805530439191e-16,1.15448864833764e-16,-8.70176307807129e-17,-2.01308514723637e-16,9.7929991942683e-17,1.52059688687351e-17,-4.4833348499696e-16,2.89585994783978e-16,1.3216645671803e-16
"t16",-0.0683512680139816,0.0471362140917547,0.0641514969782684,-0.0689794770939594,-0.149102588958972,-0.00471468669734563,0.0156662766898127,-0.00872090314763624,-0.0014766981238053,-0.00398152439096633,-3.88103208044024e-05,5.48096444209457e-05,-0.00266047674229184,-0.0031810213458694,0.00556619456381244,-0.151682435282369,-4.70980890404291e-05,-0.00191239184814465,-0.00524510153089357,0.00099703409127002,2.86657491888383e-05,-0.0179214249666152,-0.0068322020325663,6.39300727280911e-05,-1.96873061816288e-05,0.00273164988981274,0.00265244094798378,2.31759693828642e-05,-0.000619504676904062,0.000462528332808527,-0.0526956219164774,0.000859909791170838,-0.0151707955100486,0.000317147448813348,-0.557478143569005,2.09324279764686e-07,-2.19671000398223e-07,-0.0671757282953692,0.0452287157970656,-0.0617977900977542,4.08728525179531e-05,0.0073576407963312,0.00417870972157215,-0.0052048526051308,0.000169570533915378,0.399463496965889,-0.0134677818817119,-0.0720096239561131,-6.95664345369082e-05,-0.000951075152985038,0.0120516975150886,0.00945110683764434,-0.0198581088444945,0.0466354737794067,-0.0440519962415426,-0.0089044396202367,-0.0830735678976434,8.58067432676898e-05,-0.0169908486181167,-0.00248199497095715,0.0242549122752728,0.0163657748544378,3.75077472296696e-05,4.07144094308684e-05,0.0117401300148077,-0.000214435884065474,-0.000546748515022363,-0.0162743986896489,-0.0300811749398256,-0.0109944395007129,-0.000328650957948543,2.04947336595997e-05,0.311511525446631,-0.111325414804975,-0.147498656394742,0.523764607257942,0.000137642771651064,0.0118251546501174,0.000643470343148035,-0.144812236019443,0.000805946787809798,-5.48942096569403e-07,-5.52539171823605e-05,-1.47358966325686e-07,-0.00398901597929242,0.00174413535292688,0.000204000292669487,-0.000423976621387544,0.00171657970234945,-3.92720201571732e-06,5.74753765528687e-17,-1.46889490267082e-11,1.95171571042131e-16,-1.03104787331212e-16,6.05982341512275e-16,-1.03733830484353e-15,-1.7555635994576e-08,-9.9809717610088e-10,-3.87794653311265e-16,1.89643434125891e-06,-2.31680745340876e-17,3.37774212080346e-16,1.22845978725202e-16,2.98276405741155e-16,4.73440674523239e-08,-2.888766616029e-16,4.46051957993452e-16,7.37728396067635e-16,7.36487718987065e-15,-0.00278541334625422,-1.17172241662448e-15,5.06843128240408e-18,-9.01430365391143e-17,6.168572908726e-17,-3.20413188784401e-17,-2.30012221821489e-16,2.32160406527546e-16,9.57070067205699e-17,7.91473741930069e-18,8.25291143933367e-17,-1.7987860598642e-18,3.53318125037096e-16,-2.0527000392944e-16,-8.02122577590392e-17
"t23",-0.074696331274091,0.0538960713153129,0.0781648000734526,-0.0856019185496052,-0.25216033656274,-0.00889908676504504,0.0406691273152764,-0.023259030851928,-0.00664068156042359,0.0296113453539317,7.83374587440093e-05,-0.000102205487306623,0.00243410625359115,0.00104126247662652,-0.000644160530128439,0.00621196096099513,-0.000300426675507195,0.0109650350091816,0.0035667363778477,-0.000560380451342493,-5.54981031469694e-06,-0.000129386178586127,-0.000542625772999277,5.78010654993244e-06,-3.0344103106043e-06,0.000457920937760154,0.000453439037729569,4.55564226242185e-06,-0.000171641630175864,0.000141893543977417,-0.0172853512747478,0.000318012703076509,-0.00580236375012624,0.000123620802736114,-0.319317591974223,1.33683330781843e-07,-2.13330305148346e-07,-0.0690487863085351,0.0469170421485115,-0.0723778558478539,5.75290899809987e-05,0.0132309558416844,-0.0626331211351277,0.0494351877364104,-0.00102608608765916,-0.390022111852919,0.00729580591165269,0.0207076220826805,1.73448275996785e-05,0.000201376399462337,-0.00200078301485476,-0.000453783736671802,0.000463616492460543,0.00239961832377444,-0.00569407455557345,-0.00155303429114751,0.107913718953661,-6.72263629198991e-05,0.0018115033131739,-0.000155883763151368,0.00583617912797665,0.00484208155276811,1.71712813837618e-05,1.92104700386564e-05,0.517484358880994,0.000227369117919384,0.00025670100401973,0.00326693062633856,0.00463423656574941,0.00163955786906857,4.53836017338774e-05,-2.00741989908002e-06,-0.0195254701979506,0.00565152911924308,0.00728639926444716,-0.000839035845933478,3.37111892374274e-06,0.000434573185634952,7.12068920227592e-05,0.591109119307261,-0.00211058586311053,1.9400121846147e-07,8.32649385665249e-06,1.92087409611489e-08,0.000273354857702034,-6.13960690914755e-05,8.45730466824997e-07,-1.46191121116469e-05,7.16771518878345e-05,-2.02918379009742e-07,7.04114629518909e-16,-8.17198161031287e-13,-1.512520910731e-16,-9.50430753678567e-16,9.272297297503e-17,1.4945545729682e-15,-1.16640608566751e-09,-6.66386506666835e-11,-5.228159404407e-16,1.3180800710907e-07,2.66431652989356e-16,-1.48147955084164e-16,2.39245380681632e-16,-5.5766922400932e-16,3.70388695995898e-09,5.15770555651385e-16,-2.6557582532219e-16,3.61669264969112e-16,8.77975950412543e-15,-0.0037769475521804,-2.28744884681445e-15,2.23245567217423e-16,2.5426878644592e-16,2.22057790540994e-16,3.03057915756513e-16,-2.98393594143071e-16,-5.2415430028734e-16,3.27068828492253e-16,-4.71790778051776e-16,1.80743414804149e-16,3.09304550838349e-17,7.55025118931438e-17,1.32844809065362e-17,-1.83857481835834e-16
"t31",-0.0768569932754632,0.0562152630844921,0.0830205994759416,-0.0913776981003648,-0.289414267230716,-0.0104288741193425,0.0500549184846239,-0.0287266980750101,-0.00863727600463242,0.0434493320599919,0.000129658441719591,-0.000171459212437458,0.00488708619000348,0.00360688029612449,-0.00556736771096665,0.151495360880424,0.000643476663369068,-0.0215420529068349,-0.00507735710991981,0.000743818597216504,4.21757058359506e-06,2.66421245498638e-05,2.11246588005618e-06,1.44621617251262e-07,-5.45443272766233e-07,9.59336106086664e-05,9.82300491529781e-05,1.22771706941344e-06,-7.04299741890325e-05,6.43257107535341e-05,-0.00832174420208805,0.000168831181588309,-0.00315926066977765,6.82472822500833e-05,-0.221166578002042,9.71787176815443e-08,-1.78375762480123e-07,-0.0585763716634888,0.0398908437323505,-0.0632739034883924,5.21232125787417e-05,0.0124513748962291,-0.068295587345638,0.0543815600112233,-0.00114424443941652,-0.523709019533602,0.0115150221920424,0.0431913360659239,3.92076637892487e-05,0.000503222685229229,-0.00589540227459559,-0.00382581368273058,0.0078029134825617,-0.0175867363994953,0.0175442878423892,0.00379168731311992,-0.122203691931795,7.32598163166414e-05,-0.0014887487505971,8.84650004928883e-05,-0.00181042585709478,-0.0012564845322197,-2.79391298494521e-06,-3.01157465646665e-06,0.0370294011030071,4.49179397715552e-05,9.40275201195569e-05,0.00267285021263504,0.00498825593258451,0.00182632657912513,5.48387120592431e-05,-3.5065561070166e-06,-0.0553253609462762,0.0201066854836099,0.026695424306928,-0.104146975200222,-2.93145953717146e-05,-0.00261019380469644,-0.000180393866000567,-0.693415091000095,0.00244797012330288,-1.86865782579087e-07,-6.46267601864729e-06,-1.42550067688895e-08,-0.000165784007582524,3.12871428299255e-05,-3.17056199705375e-07,3.82573056159089e-06,-1.67824415568451e-05,3.99048995514501e-08,-8.69249422129618e-16,1.47947457967207e-13,-9.60457462857164e-17,3.65595264163138e-16,-6.21157844153012e-18,-1.46342534678342e-15,1.64899723650961e-10,9.34109726544991e-12,5.69102989416408e-16,-1.71414362861144e-08,-8.16315064756272e-17,4.49842352190979e-16,1.49430902272612e-16,3.04073515052905e-16,-3.63435094925425e-10,4.16468967725157e-16,3.03105794816458e-16,-6.18791177808855e-16,-1.02798456878386e-16,0.00018963684363454,-3.85971338243832e-16,-1.91499793774103e-16,1.86157867987062e-18,-2.37136939760534e-16,-1.44777774967852e-15,4.6254677725553e-16,2.11392768734648e-16,-3.96382721617725e-16,1.55226130455485e-16,-2.39460639267297e-16,-3.502375430671e-17,2.3455427193983e-16,2.84439315476043e-16,3.00027908465222e-17
"t90",-0.0783459913535194,0.0578199451271417,0.0863978638230313,-0.0954004606651077,-0.315852614910384,-0.0115198798751487,0.0568213217157914,-0.0326713221757382,-0.0100925907392308,0.053743834475907,0.000168469243172481,-0.000223916918974327,0.00677997796581472,0.0056535234378465,-0.0095823022654114,0.270964805429718,0.00145346440948332,-0.0495128808471315,-0.0125994337959277,0.00188177178956865,1.29436292202294e-05,0.000173931021388823,0.000539303206834305,-5.4601085313008e-06,2.08596651513287e-06,-0.000292890639798077,-0.000284866720093681,-2.4842831529696e-06,5.82385660826232e-05,-3.99976823163491e-05,0.00425192785765797,-5.91472580394811e-05,0.0009877544909158,-1.99722803970111e-05,0.00538399037061965,1.94723178803877e-09,-2.29438032084509e-08,-0.00810667833525845,0.00558037696535847,-0.00999329667349093,9.37924699022002e-06,0.00251467052737296,-0.0188792850052645,0.0152497754042311,-0.000327824334165968,-0.188508034123689,0.00475329544672964,0.0210349493934394,1.98108580570658e-05,0.000264881656114777,-0.00328598276202159,-0.00259518690314596,0.00556748527950352,-0.014772776720279,0.0171531458683792,0.00396417240124589,-0.181330777671119,0.000111320722212322,-0.00274712856735044,0.000220947927376586,-0.00800277071052112,-0.00663651057576119,-2.36633781180967e-05,-2.64896806270756e-05,-0.747306223403667,-0.000342262608250126,-0.000413230000896956,-0.00644075739349279,-0.010234320810678,-0.00367904628280016,-0.0001059364096419,5.75687208579136e-06,0.0779179965090074,-0.0268604136237257,-0.035446865381247,0.112593768290001,2.86715310945516e-05,0.00244647278237395,0.000139534541094185,0.364401087860264,-0.00127612670749238,8.43408049974877e-08,2.39242818205083e-06,5.04165835178724e-09,4.67741668583391e-05,-7.04945332004483e-06,4.39932545792242e-08,-2.30434440074284e-07,6.7944392839159e-07,-5.30809349853924e-10,6.87317573483312e-16,4.75286739296072e-16,4.96907381598535e-16,8.09541333961542e-16,6.00115579105755e-16,-6.92191185006902e-16,4.50967164660433e-12,2.63746308971331e-13,3.63904428834346e-18,-6.12768507530481e-10,-1.5390189948534e-16,-2.61083722105743e-16,-2.24387262010002e-16,-1.65557308477833e-16,-2.16353148729023e-11,-3.92521452912772e-16,-3.07567655823526e-16,1.85273580434904e-16,-7.08122569970675e-17,1.81061512803561e-05,6.92674870481976e-16,1.99104505337234e-16,-1.12945102849747e-16,1.55275536834261e-16,1.97036386313934e-15,-3.33854242851629e-16,5.09440198814233e-16,3.11536308177424e-16,-7.84019238171504e-17,1.30703465376005e-16,-1.12839063895867e-16,-5.30252466519061e-16,-2.18754979321037e-16,1.77475067028116e-16
"t66",-0.0793307342661773,0.0588833415854583,0.0886417515292126,-0.0980751031850969,-0.333596004234755,-0.0122538634827262,0.0613978032459064,-0.0353402399070075,-0.0110822277102553,0.0608141345389998,0.000195336153093001,-0.000260259357347249,0.00810302594182676,0.00710652434604341,-0.0124618992831361,0.356977886420784,0.00204794606203288,-0.0700665218472492,-0.018154485662279,0.0027231425513479,1.94624498390818e-05,0.000286579090903488,0.000957624284160814,-9.83964509566893e-06,4.19245065513208e-06,-0.000606055591863688,-0.000593897700687407,-5.51679719458609e-06,0.000168334353267038,-0.000130930056701382,0.0153582696113732,-0.000265753727564574,0.00477439286128884,-0.000100871870627488,0.232264917524802,-9.56535411822069e-08,1.48671201808564e-07,0.0480798125918903,-0.0326658551942872,0.0503661763794855,-4.00818428793714e-05,-0.0092512956488596,0.0453359093557402,-0.0358915744256622,0.000748625632422603,0.310736600587038,-0.00644124572501756,-0.0226683316002203,-2.03278230647431e-05,-0.000257673504032669,0.00297301093256905,0.00187274711206003,-0.00381381522635001,0.00870511850977881,-0.00898755349313523,-0.00198447381384305,0.0752815696586559,-4.57516925363554e-05,0.00104981029588803,-7.75262325118253e-05,0.00254070297857563,0.00206421175105229,7.07945363834808e-06,7.90631267533859e-06,0.20473344365282,8.99815920502446e-05,0.000103628968080066,0.0014793262821217,0.00227525121977843,0.000814641231984641,2.32377368549704e-05,-1.21354861406542e-06,-0.0157390246260102,0.00533980645987418,0.00703359931751951,-0.0208525924906758,-5.11380444792177e-06,-0.000429053585808065,-2.25312813806096e-05,-0.0481178667089595,0.000167714934262665,-1.01493642042748e-08,-2.52021915304573e-07,-5.14046897135385e-10,-4.01228071618583e-06,4.99503552206249e-07,-1.92076059945439e-09,2.99118295330446e-09,-2.82460951783953e-09,-4.68799581402821e-12,5.41865868843232e-15,1.7617729923753e-15,-1.73710552270704e-14,-9.09380015537823e-14,2.25762852464648e-13,-0.707106781186547,1.32975141064689e-13,8.85841322850047e-15,-1.94754546878245e-15,-2.1424913652724e-11,1.07933853964154e-14,4.01620293251147e-15,-4.11481695143006e-15,-1.51052143666438e-14,-1.05640282685261e-12,3.56075564404707e-15,5.25903977973654e-15,-3.1998432138712e-15,-1.93672870598738e-15,1.31027446317227e-06,-2.51511917304512e-15,-1.10083217013361e-16,6.97405603356668e-16,-9.78796746354151e-16,-1.46559172879127e-15,-1.96555379217517e-15,-1.23714511598686e-15,-9.96325384212245e-16,2.737904280397e-15,-7.64391783053838e-16,3.65110987227581e-16,-7.97785999447481e-16,-5.21913926544055e-16,6.93875650363773e-17
"t67",-0.0793307342661772,0.0588833415854582,0.0886417515292126,-0.0980751031850973,-0.333596004234755,-0.0122538634827263,0.061397803245906,-0.0353402399070076,-0.0110822277102555,0.0608141345389997,0.00019533615309316,-0.000260259357347276,0.00810302594182647,0.0071065243460433,-0.0124618992831362,0.356977886420783,0.00204794606203269,-0.0700665218472492,-0.0181544856622783,0.00272314255134779,1.94624498392956e-05,0.000286579090903266,0.000957624284159898,-9.83964509515545e-06,4.19245065520066e-06,-0.000606055591863601,-0.000593897700687948,-5.51679719498795e-06,0.000168334353267151,-0.000130930056701782,0.0153582696113734,-0.000265753727564486,0.00477439286128909,-0.000100871870627356,0.2322649175248,-9.56535417040102e-08,1.48671201849146e-07,0.0480798125918904,-0.0326658551942866,0.0503661763794852,-4.00818428791997e-05,-0.00925129564885957,0.0453359093557393,-0.0358915744256624,0.00074862563242209,0.310736600587039,-0.00644124572501786,-0.0226683316002185,-2.03278230652825e-05,-0.000257673504032487,0.00297301093256919,0.0018727471120609,-0.00381381522635064,0.00870511850977987,-0.00898755349313592,-0.0019844738138412,0.0752815696586558,-4.57516925366791e-05,0.00104981029589183,-7.75262325108673e-05,0.00254070297857757,0.00206421175105405,7.07945363884572e-06,7.9063126748955e-06,0.204733443652818,8.99815920479103e-05,0.000103628968079014,0.00147932628212082,0.00227525121978154,0.000814641231985842,2.32377368559662e-05,-1.21354861335986e-06,-0.0157390246260065,0.00533980645986964,0.0070335993175209,-0.0208525924906783,-5.11380445101267e-06,-0.000429053585804701,-2.25312813751913e-05,-0.0481178667089623,0.000167714934261753,-1.01493627331752e-08,-2.52021910924566e-07,-5.14045220869484e-10,-4.01228071697513e-06,4.99503553955e-07,-1.92076112260904e-09,2.99117871331163e-09,-2.82459308779915e-09,-4.68530569159784e-12,-5.49553235050366e-15,-1.97631392058238e-15,1.70157815708947e-14,9.04700287746841e-14,-2.26536342050128e-13,0.707106781186548,1.39843492091096e-13,7.4207735759666e-15,1.90651492681445e-15,-2.14639224464439e-11,-1.07085765805296e-14,-4.02044966292839e-15,4.11700855863019e-15,1.51997488608027e-14,-1.06782130975043e-12,-3.9151200047382e-15,-5.05521207322348e-15,3.18652741105867e-15,1.92644360677931e-15,1.31027445697929e-06,2.23879672100471e-15,3.0740027486157e-17,-6.26006771793872e-16,8.72797438194115e-16,4.93071503232856e-16,2.10413102324961e-15,8.37696493888344e-16,9.13181870814385e-16,-2.70108361634927e-15,7.40228776206464e-16,-2.0278529243387e-16,9.80854842865604e-16,4.38623604163819e-16,-1.30992070714038e-16
"t24",-0.073604776331379,0.0526847748986992,0.0755178278386259,-0.0824168956817213,-0.228211168518649,-0.00787552680021296,0.0338126914151133,-0.0192410820331883,-0.00504538127011905,0.0165383336753404,2.27406511249077e-05,-2.61419168574722e-05,-0.000725234483278499,-0.00342416097419242,0.010007598397497,-0.336718662570162,-0.00402608429641938,0.144251727718643,0.0455149640321232,-0.00716636294770066,-8.27479853451156e-05,0.021742709826502,0.00562747148925187,-4.94893705769162e-05,1.04794131013403e-05,-0.00133899417597791,-0.00127392521803255,-9.49120124659836e-06,0.000151027207090821,-9.25710786548414e-05,0.00913917570500596,-0.000111626126661038,0.00179867681955823,-3.56492744775138e-05,0.00686869969002532,1.99436935099954e-09,-1.79748818279104e-08,-0.00611675750502642,0.00418563189032605,-0.00694778148644951,5.8738715203412e-06,0.00139578328874719,-0.00566228009420202,0.00435734125896907,-8.65520026279028e-05,0.000855459470953696,-0.000953715643201887,-0.00992662773387385,-1.06404388789606e-05,-0.000161958459868094,0.00236193780328922,0.00289775231137181,-0.00683327493702397,0.0239164082381332,-0.0353192153690909,-0.00908791578773239,0.835424787304005,-0.000547716723735682,0.0302286431970235,0.00246651517661612,-0.0173636885644997,-0.0113973592828361,-2.62902531608767e-05,-2.86504505830746e-05,-0.250002215146824,-3.83633331703377e-05,3.38188265917758e-05,0.00211670656845548,0.00402144464841369,0.00147162913026084,4.40604744760453e-05,-2.72525602079599e-06,-0.0404270399278781,0.0142862034102691,0.0189024598868739,-0.0636899288559475,-1.62987951720775e-05,-0.00138577634654621,-7.3636047578106e-05,-0.0844699057431031,0.000282419727950567,5.4783007571448e-10,1.12636818032292e-06,3.06572811276226e-09,7.02125524158631e-05,-2.00303915988593e-05,3.56406941294865e-07,-7.29380357065797e-06,3.70813603747658e-05,-1.10010244587971e-07,-6.37236975976354e-17,-4.51070753488116e-13,-4.19630089025605e-16,8.41203961990194e-17,-2.04969968303669e-16,-5.22551699889622e-16,-6.74928391417129e-10,-3.86128774428178e-11,4.38035863093093e-17,7.72761074855277e-08,-2.48330817742183e-16,-6.43209908377018e-16,-1.81510408722967e-16,6.28216207920589e-17,2.2567831614548e-09,6.83036681421309e-16,-3.48747490977725e-16,-1.01274963682223e-15,1.31077994443244e-13,-0.0534451618551409,-2.93967443061576e-14,-1.61468312600149e-15,-1.07711714655968e-16,7.13958479249945e-16,6.06440404912325e-16,3.79158229146326e-16,2.40126258111475e-16,-3.9023426942938e-16,3.98132213205195e-16,-2.99938736733856e-16,9.09222822431861e-17,-1.61633257941931e-16,-2.84441934562221e-16,-1.81637049559264e-16
