"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125"
"t1",-0.0559563883193936,0.057031167219931,-0.023289659475773,0.00762649670075952,-0.00444377252179251,0.013532004840336,-0.0343763682799351,0.0925587546238475,0.00419593309187493,-0.00351585403858073,0.0363905939208338,-0.158179604814825,0.000179891672328281,-0.00156687414322955,0.0268943663128373,-0.0447566093418258,0.00735807644775939,-0.0812780129593098,0.00111342583403462,0.00212350602746173,-0.0164147125936998,-6.69305023819068e-05,-0.569157588048661,-1.68862033702249e-05,0.202176633444988,-0.080329652213188,0.128092876221414,-0.374986316955963,0.00550090733316148,-0.000633540932607322,0.00058815322770384,-0.00698136233151551,0.0257338631754731,-0.00157229416805466,0.00138030159592786,-0.011577529826347,0.00198258446534994,-8.3467144668636e-08,-0.00402242160331759,2.10306846405079e-12,4.53520090920944e-06,-1.10604835086205e-08,-6.16248506330734e-14,-0.114576648556271,0.087637128030128,-0.0157376939997276,0.0697686677524167,-1.78388940835776e-05,0.00616979755797529,-0.156361983661556,0.00194930459373307,-0.00275545644986473,0.0363237749394491,-0.00124092333607775,-2.42844414282173e-05,0.0357478219980668,0.000279916220449738,4.06195228212771e-05,-0.06180715671661,-0.0281639047696104,3.05487758351602e-05,0.0177717374355119,-0.000563808587888813,-0.000152817318379368,-1.04388863306489e-06,-0.011838764120013,0.000921474859122249,0.000652711060395029,0.00498879221374525,8.53112713336635e-05,-0.0172388870410259,-0.000681130858302597,-8.04248816212319e-06,-0.589619001165185,0.000651738923202803,0.0392977139018259,-0.0323336801348117,0.000535307655726239,5.20958316084281e-07,0.000151413208922874,0.000665811688197104,-0.0352217694981044,6.41013946137509e-05,-3.66590282363642e-07,9.23174179137609e-12,6.9074681108299e-09,8.83371439484487e-11,4.24216274272126e-17,-1.30650289524111e-16,-2.09400499670866e-16,-4.51129062634681e-16,-1.21614524181358e-16,-4.14660828647461e-16,-7.76653776244473e-12,-3.07749761207857e-14,9.92167548245317e-17,-4.70896370310228e-16,-1.88235523528187e-09,-6.04170859039495e-16,2.8870409819852e-17,-8.02065286399104e-18,-4.66264036866094e-17,-1.89276994951407e-15,-2.84029141133074e-16,-6.42638974940962e-13,-1.60378270273167e-16,-2.39857805344904e-17,-2.73543778005929e-17,-1.4304804278231e-15,-4.37753763601638e-12,-1.66969414420222e-16,-8.06106769396323e-16,-4.6252514679217e-17,-2.85116850416711e-16,-2.91725974527988e-17,-4.89283643522451e-16,-1.4010139488305e-16,-3.8976823527986e-17,-5.74101489077746e-17,-6.65347136055855e-17,-3.84897201953044e-16,-3.62047473706558e-16,-3.09214087850552e-16,-2.89981169208711e-16,-1.24312247971226e-16
"t2",-0.055625938700428,0.0565545313621052,-0.0229875302963192,0.00750402587361512,-0.00433130134002109,0.0131331655497747,-0.0329345981994073,0.0884061506464434,0.00395734565203981,-0.00331254664002069,0.0342431131317455,-0.148229687649374,0.000163747283301142,-0.0013995125696773,0.0237543279428948,-0.03863178955536,0.00632737317887361,-0.0688274426615288,0.000938048013251975,0.00176752425129286,-0.0136211380958669,-5.30819530594566e-05,-0.444525487348784,-1.31344634726129e-05,0.154611999488223,-0.0598074945116001,0.0945014082266768,-0.275459118518782,0.00398469308069281,-0.00045050145610613,0.000399011026794514,-0.00460681769958932,0.0169051230810786,-0.00102082232181259,0.000888879708581631,-0.0072406587694332,0.00104813873268144,-4.13084118107399e-08,-0.00198499674227499,1.03313561601301e-12,2.21945207435899e-06,-5.40263620062109e-09,-3.01684858036358e-14,-0.0522381999264712,0.0312163068286669,-0.00420814276719208,0.0172110927489633,-3.93310635634744e-06,0.000920618437285894,-0.0102195396574738,8.39700614649384e-06,0.000186760476299623,-0.00903256593684464,0.000429918207467107,8.74714888705267e-06,-0.0135861158920661,-0.000122246202147317,-2.04737139789644e-05,0.0319318697685257,0.0175201173893777,-2.30882190572676e-05,-0.0147213665473471,0.000495691677546903,0.00013443310225276,9.7214839505139e-07,0.0110563423493266,-0.000878462633606649,-0.000628326344048792,-0.00514244290092843,-9.10206784543781e-05,0.0199152672038249,0.000787827728245376,1.04233695198221e-05,0.785549850689978,-0.00104415034900889,-0.0641074335235563,0.053915293055161,-0.00092980388791645,-9.07619139858534e-07,-0.000295507935304571,-0.00131236771197672,0.0709486843742503,-0.000164880561485395,2.25321396362112e-05,-6.57815052533391e-10,-5.77669330669052e-07,-7.69565560344306e-09,-6.81195804258079e-17,3.86092583885069e-16,2.54469028819072e-16,7.22254437237644e-16,6.9556934783479e-17,6.5755064378598e-16,8.44188456479337e-10,3.33813439912141e-12,-2.82074025668026e-16,5.66801901561198e-16,2.15849815237591e-07,9.26023984965845e-16,-3.21295958871119e-17,2.25295661809042e-17,1.36146722046975e-16,4.93729656581594e-14,2.81279245109061e-16,9.04619511173216e-11,2.59718771836077e-16,8.31909890963025e-17,-6.65414836451298e-18,1.85970254585548e-15,1.03916325116849e-09,2.81916282493492e-16,1.08559006033612e-15,-1.80330233698573e-17,3.12468854360864e-16,1.0417344078313e-16,6.75158527168233e-16,1.04362362523667e-16,9.56085924593022e-17,6.09610582354506e-17,1.68162877273915e-16,4.72782838964018e-16,5.96564407672989e-16,3.33472434652639e-16,4.28723344846361e-16,2.84547337452004e-16
"t7",-0.0575571287384425,0.0559953636740328,0.0154786184943365,0.123202986306451,0.0044878998078749,-0.00353880517743898,-0.0137915950864372,0.0504113039701588,-0.00135384856733773,0.000807229681547653,-0.00553181556087995,0.00451950565086165,0.000516576142994146,-0.00199936306294807,0.133874490301207,-0.0022557668439443,0.000697969703589077,-0.00554971582002866,0.000351339174676565,0.000520609761605256,-0.00399143875820642,-1.39635561899195e-05,-0.107907553738837,-3.10082169033338e-06,0.0303804429867051,0.160071593974505,-0.105041964148543,0.0661916982680766,0.000227172438381648,-3.11790027457011e-05,-5.28560254139693e-06,0.000361197765410487,-0.00151618339856165,0.000122644530325169,-0.000126332063600049,-2.66135501142848e-05,-0.000955168077118683,2.01405136817966e-07,0.00529923077860914,-3.06329985703305e-13,-3.09355839821856e-06,7.6117683171934e-09,4.53635221330352e-14,0.105415041695628,-0.284538421575892,-0.00200921435782759,0.0137737572446106,-2.5307598306704e-05,0.0019380628026182,0.00465677283512408,-0.00766968030992804,0.0047616644113317,-0.151407707225303,0.0136563165330882,0.000341477628408935,-0.836303095379137,0.00699711873891262,0.000186520577489348,-0.0638652037801155,-0.111643452451663,6.298849138458e-05,0.0264550670550784,-0.000594193354105704,-0.00016017937246126,3.83780189367371e-06,0.146749462607999,0.00203195686017382,0.00116871130694681,0.00516857560482548,7.41118323252204e-05,-0.00975220465185243,-0.00038249026769235,-1.51641819720809e-06,-0.0576767433860713,-0.000954493368561784,-0.189713891773849,-0.000906562138164675,-0.0509423967255551,1.0887865597327e-07,-7.01887855311477e-05,-0.000318698958524801,0.00181470209285383,-8.62558561254681e-05,1.99412825660134e-05,-3.94699463466315e-09,0.000847175935994538,-1.13093585647577e-09,2.39166117591639e-16,-7.16444207603665e-16,-1.26773519097519e-15,-7.31208781025455e-16,-1.74464960710374e-17,-7.05831403751276e-16,7.50253666409888e-10,2.96714587105421e-12,-2.9389396687998e-17,-2.68440116601389e-16,3.1826796771196e-08,-1.30939672719186e-16,2.52844171145634e-16,-2.21652820273765e-16,-9.84417529403716e-17,-1.23981378240897e-10,1.08263911635871e-16,8.0494612626339e-11,3.99432760981609e-16,1.45253855432271e-16,-4.07003479665773e-16,-3.16983277531445e-16,-6.21107743597926e-06,3.24312846195645e-16,-2.14951478399928e-16,2.86638153917234e-16,-1.10851039868732e-16,-9.80935378766298e-17,-1.50658629972381e-16,-1.90690856820076e-16,-6.10603378522719e-17,3.15652769562697e-16,7.17462270198281e-17,-5.37684700566009e-16,-3.9049753989704e-16,1.81169926716909e-17,2.31446715423326e-16,-9.34737699942456e-17
"t15",-0.0626816649953319,0.0636430070417227,0.0194051488118317,0.168066300140159,0.00986862726246598,-0.0143957968029024,0.00471054959381348,-0.00241726616970744,-0.000614584510462951,0.000384790858348145,-0.00278282926843217,0.0026218625037312,0.000513990730223396,-0.00275604840267594,0.247550806163772,0.0164132539339212,-0.00187521899933972,0.000807350378842178,3.00743614075596e-05,0.000223003443217557,-0.00196535928705545,-1.63897706354296e-05,-0.151521266794342,-4.56238114813908e-06,0.0542738040435387,0.399190548660177,-0.298091670222185,0.200471319282559,0.000870983800344413,-0.000178625308571603,0.000214566945738867,-0.00273567230615716,0.0101858321056509,-0.000638119655230305,0.000569547286365396,8.20234826630723e-05,0.00114973785711076,-0.000100508369996969,-0.00527731250943034,3.028091718192e-13,3.02128750061384e-06,-7.40195831556236e-09,-4.27180937363106e-14,-0.0892487563010691,0.182364081896502,0.110998025295973,-0.00214245939780899,7.31895761879111e-06,-0.000602635357329416,-0.00132473890603403,0.00202665230106793,-0.00115631541874444,0.0304813919915201,-0.00252207279775973,-6.23565789365033e-05,0.150299544058289,-0.00120449679293567,-3.06594585213701e-05,0.0104144739349069,0.0172071503902208,-9.49925851928292e-06,-0.00427364362464165,0.00012212886080984,3.30950397418635e-05,6.39011871846907e-07,0.0170402271455799,-2.96485603618371e-05,-4.14306990855434e-05,-0.000409169808004724,-6.26208232252499e-06,0.000860580845115625,3.37571917073227e-05,1.31679108142366e-07,0.00496404375489712,7.75691577767785e-05,0.0154848783437682,7.56926742201125e-05,-0.00723216772345175,-3.20604067484345e-10,4.59484690536754e-06,2.07834711874097e-05,-0.000117175574965149,4.74456637962677e-06,-1.40911609191924e-08,-4.73767400944777e-12,-0.707804636992555,1.60360587392443e-11,2.62889399207935e-14,2.94600394385677e-13,4.81773726267612e-13,-3.19954751497816e-14,3.55763483093472e-14,3.21817218720208e-14,-2.2352349147253e-12,-5.83740591492202e-14,5.92401896911625e-14,1.84036332178023e-14,-8.35692967850865e-11,-2.34077711611777e-14,-4.5453670860303e-14,3.71538836243713e-14,-2.49045929094301e-16,-1.05044342638285e-10,-3.56685934192428e-14,-2.44236603440303e-13,-2.68525563187487e-15,2.58909217031632e-15,-3.17311319813266e-14,1.87370344387942e-14,-4.32708950594259e-06,-8.51997454421956e-15,-3.25707892390461e-14,4.08111682876915e-15,-3.39004665008937e-14,3.52502495259283e-15,2.16420707583903e-14,1.19532469565141e-14,-1.88443765077707e-15,1.07732188238562e-14,-2.17748859079831e-14,1.16026914383204e-14,3.54956909717116e-15,4.74460603071256e-15,7.52686315123079e-15,2.84713901890652e-15
"t16",-0.0626839637830869,0.0636463103097054,0.019406712301779,0.16808306333498,0.00987017884454133,-0.0143984326915909,0.00471177715743769,-0.00241794005016838,-0.000614801697463772,0.000384929146999858,-0.00278384991140693,0.00262288756842693,0.000514277552185264,-0.00275787930771836,0.247730593821567,0.0164272299436055,-0.00187685353613555,0.000808120105822434,3.01038460855274e-05,0.000223236165641064,-0.00196744156109326,-1.64108938840952e-05,-0.151727974695508,-4.56869652378549e-06,0.0543533715005659,0.399826246715394,-0.298578998246722,0.200803035566041,0.000872480694107759,-0.000178947159083294,0.000214997486850594,-0.00274147966747414,0.0102076435339958,-0.000639516780828952,0.000570813154571167,8.22153486622372e-05,0.00115312669959665,-0.000100826002437843,-0.00529403753339614,3.02380853426522e-13,3.03094075231257e-06,-7.42565132794979e-09,-4.26744498391923e-14,-0.0895527519264732,0.183100200837119,0.111508560331786,-0.00215259529463103,7.35480219311881e-06,-0.000605860056505784,-0.00133253613789201,0.00203937182446808,-0.00116410651238708,0.0307222249099403,-0.00254359210237872,-6.28941735072445e-05,0.151614637122835,-0.00121547817211384,-3.09523769417452e-05,0.0105148260313378,0.0173847686668722,-9.60561319205252e-06,-0.00432352508754851,0.00012359510415458,3.34924808610149e-05,6.46902636705989e-07,0.0172509419912629,-3.00189770764727e-05,-4.19508607567678e-05,-0.000414490904554754,-6.34501304985516e-06,0.000872481012142722,3.42243003132698e-05,1.33623137056757e-07,0.00503852907161895,7.88731618689624e-05,0.0157482359423599,7.69984232052955e-05,-0.0073603157964906,-3.26295677496957e-10,4.68294527649921e-06,2.11847014598593e-05,-0.000119472170182948,4.85573640520022e-06,-9.47267825466665e-08,2.29895036271609e-11,0.706407618028022,-1.18476209198794e-11,-2.63936125045419e-14,-2.94431781332335e-13,-4.80413931430143e-13,3.21410265534247e-14,-3.55347317780093e-14,-3.20314582735362e-14,1.12381281623938e-13,4.98625742119822e-14,-5.90963756977367e-14,-1.80868932553259e-14,-7.93139085012751e-13,2.32527990352122e-14,4.5352744999371e-14,-3.67407637891978e-14,1.22450651841495e-16,-1.7321974280025e-11,3.54451791034166e-14,7.96900885005764e-14,2.4044313600931e-15,-2.76174377349988e-15,3.19818821403473e-14,-1.83093115484239e-14,-1.82308873515296e-06,8.59822670054165e-15,3.25643451203777e-14,-4.13124715755167e-15,3.40626396188447e-14,-3.49462043987072e-15,-2.15609822535513e-14,-1.17220285684361e-14,1.99455919934421e-15,-1.08232305799303e-14,2.18172671532938e-14,-1.12070845414921e-14,-3.29577274099776e-15,-4.9732896877136e-15,-7.77413283606001e-15,-2.73557339944452e-15
"t23",-0.0681228920042023,0.0719741463569645,0.0239034513809824,0.221310289085703,0.0170345944202087,-0.0297076621645054,0.036541041025297,-0.0983631926601122,0.00114129551292809,-0.000644821239797982,0.00414136373444733,-0.00275665802868352,-5.2979786648309e-05,-0.000298389681253021,0.0533965423634149,0.00912860163393563,-0.0012589289088304,0.00315330806316078,-0.000161429407825203,-0.000159193806466647,0.00111305305501148,7.98600090036701e-07,0.000873539376978871,-1.42967461307131e-08,0.00174817172565637,0.0246504423914755,-0.0205255920482861,0.0143972762530439,6.96477337769235e-05,-1.57015673749386e-05,2.10167256386469e-05,-0.000271090830605141,0.00100862936677168,-6.2874906239944e-05,5.57843146486535e-05,7.73897155997589e-06,4.30902277632149e-05,0.000300634870461128,1.48855920213894e-05,-1.65359480489353e-15,-2.55776586258166e-08,7.22775993834557e-11,2.74758057053542e-16,0.00573432013317399,-0.084034242854895,-0.65391188135429,-0.0239311209199122,2.01949149895339e-05,-0.00066673382369512,-0.000992105796286946,0.00128292837346354,-0.000631255606310276,0.0124595033719096,-0.000879742673223718,-2.1227363095559e-05,0.049326821261023,-0.000351955052722242,-7.53483804831075e-06,0.00246204758291736,0.00249031630455187,4.65700502562684e-07,0.00118515475836708,-8.19396559798833e-05,-2.24260561428336e-05,-2.0668361708769e-06,-0.0652695757193792,-0.000403809880240438,-0.000184777119559169,-0.000322423160427715,-3.30829073522457e-06,0.000175294702947732,6.74439418538381e-06,-2.26443464751763e-08,-0.0014049169673549,-0.000200262394119797,-0.0538989619217914,-0.000421101261492758,0.686477984592514,-4.82343798396481e-07,1.38854692761591e-05,5.88084986033875e-05,-0.000292818934290017,6.21116661067952e-06,-3.72350248274709e-08,6.23809143734928e-12,0.000282955357969871,1.40998934522827e-12,1.36312968979211e-16,6.69499165242865e-16,-1.22485796772681e-15,2.41579990194806e-16,-1.15292579677288e-15,4.46723309362939e-16,-7.20324072200718e-13,-2.37818118746421e-15,7.98437238507661e-18,-1.15998876889509e-15,-2.85975944183514e-11,5.48804765811211e-16,2.70017277349942e-16,-8.51886994519405e-16,6.86809859696645e-16,1.396644024255e-07,-3.78734699049364e-16,-5.6682082211418e-14,1.00714213212223e-15,6.00993089089395e-16,-1.42596040412426e-16,-3.66359595501666e-15,-1.84571354435221e-05,6.28836812956129e-16,3.90493446255851e-16,-7.54622594298321e-16,-6.18245693831654e-17,-4.83424744380824e-17,-3.84122251051205e-17,-1.24679090672648e-15,-1.25643528261405e-16,-5.85784513653784e-16,3.15799910449243e-17,5.90700748761498e-16,-7.10092058802544e-16,2.35770411321139e-15,-3.25838148014079e-17,-1.30209464443609e-16
"t31",-0.0702321159717583,0.075209826244509,0.0256576424700086,0.24213757315739,0.0198689922463347,-0.0358007987605898,0.0495003801271467,-0.137683495060683,0.00188500435861425,-0.001082286120563,0.00709503466057511,-0.00508319377871372,-0.000338316463443331,0.00119624458094046,-0.0885752120127949,-0.00464991172688858,0.000534576943971028,-0.000566919676817879,1.96722864499333e-05,2.12014775337506e-06,1.04944938374082e-05,1.79901258435882e-07,0.000235725795540875,-4.00891634694388e-09,0.000557954342138331,0.00908158056387391,-0.00785599344106466,0.00560271464261338,2.84593959820502e-05,-6.7777104483691e-06,1.00927685969697e-05,-0.000136663080896232,0.000512124692614194,-3.25022677997068e-05,2.91812547475784e-05,4.20930064272147e-06,2.75172169300962e-05,0.000352138977291776,9.97851039376664e-06,-1.1258602888665e-15,-1.72401054153991e-08,4.87765444081598e-11,-3.37753054312691e-16,0.00403662375553128,-0.0668360876008525,-0.578307867559313,-0.0216992592568128,1.89046234631599e-05,-0.000682163608103424,-0.0011337717470806,0.00159796354609446,-0.000877352430580928,0.0241115477770274,-0.00214668958854305,-5.37543847526527e-05,0.13210673273171,-0.00112708284845287,-3.13778449664646e-05,0.0108614645942901,0.0217271193651941,-1.76800799605232e-05,-0.0115713488863758,0.000526777993457555,0.000143678335902934,9.84764478500183e-06,0.306969170605391,0.00173425953322658,0.000761834282281055,0.00102881873409314,9.42859849836521e-06,-0.00039626695002788,-1.5196669100926e-05,3.85271043165368e-08,0.00224742325375216,0.000221923358106818,0.0578090963529211,0.000434395376300748,-0.659719891442999,4.61157079799019e-07,-1.10193027162567e-05,-4.59465801800875e-05,0.00022114485626331,-3.2820117332494e-06,5.87544586484705e-10,-8.34866574793253e-14,-3.22820167150935e-06,-1.42071007483373e-14,-1.94140751565784e-16,-6.45784036402184e-16,8.33450533560704e-16,-3.18897213845752e-16,1.38284266323955e-15,-1.63681821121342e-15,6.18463064479654e-15,-2.20133889624626e-16,2.4521115304632e-16,1.12542174537425e-15,2.31774956215733e-13,-5.3816788806826e-16,-2.86807702254816e-16,1.13923520079142e-15,-5.12348240109574e-16,4.27039254410971e-05,5.57918287328601e-16,1.30346343532537e-15,-9.04850385788327e-16,-4.28938794933421e-16,1.3089479102551e-16,4.02285989277878e-15,6.68269807425507e-08,-7.9670194563076e-16,-3.89987312761942e-16,6.29306761085637e-16,2.32602026636021e-16,3.42231924742971e-16,-5.18068111314229e-17,1.18944812675642e-15,7.52476239110913e-17,2.41243906606606e-16,9.08916340872013e-17,-5.57001729606474e-16,1.26065342722587e-15,-2.13437304303425e-15,-9.20879031548809e-17,6.98450066920636e-17
"t89",-0.0727693124135767,0.079113616392216,0.0277859552223422,0.267502216788877,0.0233604242319108,-0.0433452681578859,0.0657994414646127,-0.187320431930807,0.00283835764239242,-0.00164376590706898,0.0108918386279576,-0.00808895733202092,-0.000720272883039151,0.00324402206227042,-0.285789540232976,-0.0243423883148294,0.00310983982429501,-0.00601176045678478,0.000286427159583288,0.000243346509692229,-0.00164459667180414,-8.03353417347361e-07,-0.000797839182548277,1.27497510667865e-08,-0.00142335765006778,-0.0177430512690692,0.0142324032706305,-0.00981565093165031,-4.50753106111689e-05,9.54371352803605e-06,-1.11647311412391e-05,0.000134781583999222,-0.000496499419100569,3.01805499229895e-05,-2.63310092288004e-05,-3.45500844668462e-06,-1.54175833741138e-05,-0.500108515064517,-4.17858007881753e-06,3.87788776466083e-14,8.13830426083364e-09,-2.31022561396041e-11,5.02372779237228e-15,-0.00179875535007999,0.0236002051408284,0.171969934678234,0.0062231212353043,-5.18787823045515e-06,0.000167533102034204,0.000247754967385438,-0.000323212425896344,0.000163108014494377,-0.00372466530473598,0.000303765710691287,7.51762580782332e-06,-0.0181685916727692,0.000147990467329725,3.90954438826794e-06,-0.00134046056293694,-0.00248410406324847,1.84845548876142e-06,0.00115598316984382,-5.10337955417358e-05,-1.39151764414843e-05,-9.25317906876975e-07,-0.0287999998615475,-0.00016090566515324,-7.03092547350647e-05,-9.14066940779319e-05,-8.21434245843884e-07,3.29570401037642e-05,1.26298314546925e-06,-2.98766309768116e-09,-0.000171292955528979,-1.49953222894866e-05,-0.0038585693121306,-2.8563977664136e-05,0.0421749051817922,-2.94191677908543e-08,6.48585766573062e-07,2.68507145131057e-06,-1.27210263730568e-05,1.56892730355395e-07,-5.43081168425444e-13,4.42498472865688e-14,6.47020114554865e-10,4.63713492429132e-14,7.46877474681629e-14,-1.70071569624693e-13,5.73341383622467e-14,1.31659397279519e-13,-2.02718793036337e-13,-2.96421229961695e-13,-2.65001392939746e-14,1.1665001032826e-13,1.40792759022064e-13,-1.29226180076503e-13,3.11975831130587e-13,-2.40279058623106e-13,-8.73026511664083e-14,5.65322582941099e-15,5.17139775574643e-13,0.707063917973603,4.65721263028235e-13,-6.84582955992555e-14,-7.48343181395805e-14,1.36937348652091e-13,-6.70814474109416e-14,2.04970787191396e-13,6.92231059767619e-11,-3.38765067563266e-14,-1.14201427876243e-13,-2.47496597408451e-14,3.68534710020336e-14,-2.30121901348958e-14,4.80132722254513e-15,2.94643715879206e-14,1.69810230836609e-14,-1.44379897719154e-14,2.06842167325482e-14,2.59696585353872e-14,-1.60919708875837e-14,2.44921775565411e-15,2.14233107733635e-15,-2.53786052860038e-15
"t90",-0.0727691582334411,0.0791133791685318,0.0277858258915682,0.267500675472616,0.0233602120754064,-0.0433448097238066,0.0657984510951846,-0.187317415895283,0.00283829971652688,-0.00164373179156649,0.0108916079348786,-0.00808877470412944,-0.000720249677136264,0.003243897653638,-0.285777559134405,-0.0243411920155301,0.00310968338056169,-0.00601142969883825,0.00028641095515247,0.00024333185631323,-0.00164449613319381,-8.03293693117935e-07,-0.000797776403551817,1.27487328953791e-08,-0.00142323730711734,-0.0177414219987538,0.0142310616754734,-0.00981471445966232,-4.50708443227082e-05,9.54272221357269e-06,-1.11634399982033e-05,0.000134765096386766,-0.000496438154593216,3.01767424437465e-05,-2.63276372438256e-05,-3.45454285358929e-06,-1.541496733926e-05,-0.500017555433736,-4.17781792875637e-06,3.93851851899969e-14,8.13680746422575e-09,-2.30979734723275e-11,4.27456220913378e-15,-0.00179840284233155,0.0235947284056864,0.171924492209949,0.00622143006507174,-5.18641906187825e-06,0.00016748164596692,0.000247671320258165,-0.000323096122638762,0.000163045039849757,-0.00372298137952277,0.000303617516561117,7.51392046737678e-06,-0.0181595045338615,0.000147913377219277,3.90741138319476e-06,-0.00133972302611543,-0.00248264111858709,1.84727599449179e-06,0.00115521463639575,-5.09989103762017e-05,-1.39056618089041e-05,-9.24667604405369e-07,-0.0287797315051354,-0.000160791272655898,-7.02590279216148e-05,-9.13390940493319e-05,-8.20815779422972e-07,3.29311490630795e-05,1.26199029568688e-06,-2.9851584992001e-09,-0.000171147141695027,-1.49810522005331e-05,-0.00385485530455247,-2.85360987344989e-05,0.0421326475623759,-2.93896351526709e-08,6.47883802294311e-07,2.68214586361681e-06,-1.27069594862937e-05,1.56686269142706e-07,-5.18619305756792e-13,-4.40624050149173e-14,5.95466967568392e-10,-4.63825247158577e-14,-7.46685780018637e-14,1.70480525180899e-13,-5.74456357943657e-14,-1.31734289812368e-13,2.03065997915136e-13,2.96133539670872e-13,2.6660491093139e-14,-1.16480168870475e-13,-1.40872045296142e-13,1.2956177471246e-13,-3.11293498024729e-13,2.41018906587349e-13,8.7320926809655e-14,-5.71039352027661e-15,-5.17127737134395e-13,-0.707149639861942,-4.66036559120174e-13,6.84503406186854e-14,7.52619421081529e-14,-1.36937654671252e-13,6.7101431252073e-14,-2.05329623153089e-13,7.74256692430696e-11,3.42387693805651e-14,1.14249663969063e-13,2.49601356602526e-14,-3.68796573949559e-14,2.27516828645639e-14,-4.40170904766059e-15,-2.99022064246243e-14,-1.68568477402102e-14,1.4393490065472e-14,-2.03767445999197e-14,-2.58276334453294e-14,1.59111081841865e-14,-2.26092648107796e-15,-2.14482349295699e-15,2.3345549358101e-15
"t66",-0.07276846101079,0.0791123005559632,0.0277852317525791,0.267493545405408,0.0233592097650775,-0.0433426230190943,0.0657935871691621,-0.187302500197597,0.00283800483684405,-0.00164355771223509,0.0108904273664139,-0.00808783111668592,-0.000720121313004565,0.00324317744646921,-0.285706277816421,-0.024333655153706,0.00310868837834995,-0.00600924180864365,0.000286302335948721,0.000243230476807335,-0.00164379489862319,-8.02822331505113e-07,-0.000797258779071136,1.27402397940246e-08,-0.00142218172507724,-0.0177259114244683,0.0142179161255399,-0.00980541118597306,-4.50244057898863e-05,9.53175290435118e-06,-1.1146501957063e-05,0.000134523636178562,-0.000495524075356711,3.01170263539642e-05,-2.62728230642794e-05,-3.44586739843902e-06,-1.52239312944898e-05,0.499936827485758,-5.7705879293957e-06,-3.82475103766923e-14,8.84365089695408e-09,-2.48140553119749e-11,-4.98634095482839e-15,-0.00182130059968208,0.0236961882323964,0.172445953033685,0.00623928427604545,-5.20041863757453e-06,0.000167878594353342,0.000248198426472418,-0.00032374473758666,0.000163355117755817,-0.0037294523175266,0.00030412908141507,7.52653428104158e-06,-0.0181898361900065,0.00014815729497496,3.91377465631803e-06,-0.00134190028561164,-0.00248661854946967,1.85020059671409e-06,0.00115703599955673,-5.10791479849102e-05,-1.39275394652086e-05,-9.2612012662254e-07,-0.0288249375601403,-0.00016104372853419,-7.03693206052387e-05,-9.14823576236231e-05,-8.22103047731338e-07,3.29828205292218e-05,1.26397048675597e-06,-2.98985660463823e-09,-0.000171416746221648,-1.50049257362218e-05,-0.00386100790657215,-2.85817351282636e-05,0.0422003004976905,-2.94368391753568e-08,6.48938634359634e-07,2.68651858285619e-06,-1.27277387107112e-05,1.56953846708259e-07,-5.48622172198641e-13,1.93691359402355e-14,6.21777061657845e-10,9.95650087277176e-14,-2.49644594017342e-13,7.91700611687215e-14,1.69312325824472e-13,-1.53455455166073e-12,-1.3482740273356e-12,-0.707106781186547,7.14628848474237e-13,3.5220167296141e-13,-1.34418051087952e-13,-8.36893674205385e-14,4.04956215724269e-13,1.40952925899281e-13,1.58744212924182e-13,2.19074848366291e-13,9.86937401315835e-14,2.14394526178911e-05,1.82523052037819e-13,-8.20851415780497e-15,8.34425065293194e-15,1.32810152364918e-13,2.69960861639434e-15,-1.36158798110608e-14,7.33770368601979e-11,-7.88856059030698e-15,3.31297512034359e-14,8.66962519355143e-16,-2.47336792898854e-14,-5.51914556657459e-15,-2.9154345609875e-14,-9.56476567539409e-15,-2.57816474962609e-14,-2.65766124175667e-15,-5.02063270183911e-15,-2.50220325763941e-15,9.14728024006628e-15,-6.30794308084827e-16,-2.32129323169232e-15,-6.16647865014905e-16
