"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t1",-0.0264973912484181,-0.0337110688630705,-0.0246085076723736,0.00490298475075638,-0.00320517885233035,-0.0651705048217728,0.110714788456132,-0.0934455577422874,0.180519240500534,-0.00195114132867943,0.00334602706616924,-0.0202266236125812,-0.00576974277507955,0.0107390386307435,-0.0202405702605542,0.00477341587556572,-0.366362810189995,-0.0920682849215568,0.0199934671810037,0.000639716702584691,0.00533994721286293,9.39930101504506e-16,0.0100965987452458,-0.0661265710743038,0.0319195203009245,-0.00256281477249502,0.000517642203638128,-0.00130822584319645,0.00205713448438142,-0.000350950372374929,0.000188409075625904,-0.00175557908539026,0.000118573206694335,1.14058068545475e-16,-1.30862480218707e-15,-9.07443670771998e-05,0.0164486718129522,-0.00204121969589812,0.000306163925782819,-1.59846811178314e-05,0.00498603242960453,-0.0979630566071559,0.00021424825114371,0.00238592576400159,0.00132671082389222,0.00110480203122169,-0.0024107628532872,-8.03544556444126e-05,0.100202126035818,-0.109901303387335,0.0270868845679081,0.00435396922736959,-0.788991360172092,-0.182728955475891,0.279412445910661,0.0347194916298361,0.00431839249903422,0.0105637376267038,0.000174363581866209,-0.0697345891331314,0.00175878136635256,0.000269946084040788,1.34264378685619e-14,0.000793404328817976,-0.00286860614400138,-0.0894374164952206,0.000429102972237202,0.00182071072363788,3.18965917206496e-05,0.000666236173103503,0.00012019707962162,-0.000327635964204451,-2.52922142075729e-06,-5.22526942053336e-16,3.70797142990043e-17,2.57498015965307e-17,5.60180157468948e-16,7.25331253392802e-17,1.56450373489658e-16,-4.69459540686223e-17,4.12945502445417e-17,3.64075089520632e-16,-3.63343253054205e-16,4.39210300073878e-16,1.80895744347417e-16,4.44577100827681e-16,-2.12747571295968e-16,-3.52365706057789e-17,3.56702514747731e-16,3.3133218391157e-16,-5.03069808033274e-16,2.36898174688083e-17,-6.56159154788227e-16,-3.37403716077489e-16,3.31115343477073e-16,7.80625564189563e-16,3.59955121265187e-17,-6.93238869087232e-16,-5.13911829758129e-16,-2.65195851389954e-16,-3.664603343001e-17,-2.95713097591525e-15,-1.07119174641568e-16,-9.80118763926896e-17,3.92047505570758e-16,-2.20960402752546e-16,-6.10568453435212e-16,5.20417042793042e-17,1.6154612370034e-17
"t92",-0.026752219212793,-0.034469716984569,-0.0254949241361979,0.00510338195980314,-0.00341821924473342,-0.0721254171376663,0.123764250901459,-0.105277385156934,0.212279969554449,-0.00233147883647164,0.00399843720498622,-0.0243098690171847,-0.00728684833310624,0.013753184398395,-0.0273116602613989,0.00653993631611289,-0.507086730369703,-0.132162623200438,0.0287552748678155,0.000940297678412052,0.00870369747229372,1.56872599604036e-15,0.019351036852781,-0.12678716955466,0.0642356167319094,-0.00595168242833619,0.00125776404795466,-0.00338009651876721,0.00585683294355871,-0.00106159092657736,0.00057073059016403,-0.0056520169609037,0.00052287127135935,-1.27720947951817e-16,5.10581568620822e-16,0.000336275102102881,-0.0546071616287979,0.00611081450739021,-0.000840658865763645,3.06236410512926e-05,-0.00554368901411527,0.0991785576696663,-0.000175217368443534,-0.00194991802499754,-0.00107067896467866,-0.000878982533968379,0.00161972576370397,4.57996650266405e-05,-0.0521280498405742,0.0525126928188712,-0.0118589074787599,-0.00174166361042911,0.284265516729148,0.0643173411320195,-0.0968907477037501,-0.0118347923214155,-0.0014403372752497,-0.00351661992422008,-5.58250368786935e-05,0.0217006219117254,-0.00052328151407584,-7.92012555107646e-05,-3.03058246395186e-15,-0.000180614420806235,0.000599583259099771,0.0183592292306107,-8.70705897719365e-05,-0.000368920567938985,-6.46115395068913e-06,-0.000133599992068048,-2.08385986212009e-05,5.64468375658976e-05,4.35697478369757e-07,-0.216048851609891,-0.0347441167492067,0.0174886969150184,-0.205709022133434,-0.0181925477587464,-0.0616382953898579,0.0309020414212485,0.000915710948506429,-0.142971799115816,0.145321607657733,-0.0883393457068118,-0.0596986842758926,-0.170710146184463,0.0550256136743889,0.0429161748891167,-0.124449816520723,-0.197680986338984,0.123167795863313,-0.0133925187288274,0.233486744485999,0.0888696909263932,-0.0710085100967063,-0.24036761063068,-0.0808439622403253,0.163869423299709,0.145478902318885,0.0659609224735083,-0.00325847886704414,-0.105070635895675,0.061937015643951,0.046837596226918,-0.116085016269285,0.0459723287798442,0.162750061013528,-0.0646721374414604,-0.00880833241214493
"t93",-0.0267522192127932,-0.0344697169845685,-0.0254949241361982,0.00510338195980316,-0.00341821924473344,-0.0721254171376667,0.123764250901459,-0.105277385156935,0.21227996955445,-0.00233147883647118,0.00399843720498653,-0.0243098690171846,-0.00728684833310555,0.0137531843983933,-0.0273116602613982,0.00653993631611306,-0.507086730369704,-0.132162623200438,0.0287552748678155,0.000940297678411098,0.00870369747229516,1.89062553454416e-15,0.0193510368527813,-0.126787169554661,0.0642356167319073,-0.00595168242833596,0.00125776404795599,-0.00338009651876804,0.00585683294355982,-0.0010615909265785,0.000570730590163596,-0.0056520169609039,0.000522871271362159,2.38640942089971e-16,-1.44193706889289e-16,0.00033627510210462,-0.0546071616287965,0.00611081450739244,-0.000840658865765907,3.06236410515302e-05,-0.0055436890141145,0.0991785576696707,-0.000175217368429179,-0.00194991802500366,-0.00107067896467429,-0.000878982533962656,0.00161972576370132,4.57996650210625e-05,-0.0521280498405699,0.0525126928188714,-0.0118589074787531,-0.00174166361043129,0.284265516729152,0.0643173411320194,-0.0968907477037423,-0.0118347923214019,-0.00144033727525837,-0.00351661992422161,-5.58250368897669e-05,0.0217006219117233,-0.000523281514074544,-7.92012555235759e-05,-2.70322708854802e-15,-0.000180614420801274,0.000599583259105533,0.0183592292306263,-8.70705897701689e-05,-0.00036892056793907,-6.46115393925872e-06,-0.000133599992054105,-2.08385986324037e-05,5.64468375666058e-05,4.35697498293875e-07,0.216048851609891,0.0347441167492067,-0.0174886969150183,0.205709022133434,0.0181925477587463,0.0616382953898578,-0.0309020414212485,-0.000915710948505965,0.142971799115816,-0.145321607657733,0.088339345706812,0.0596986842758923,0.170710146184463,-0.0550256136743884,-0.0429161748891165,0.124449816520723,0.197680986338983,-0.123167795863313,0.0133925187288275,-0.233486744485999,-0.0888696909263932,0.071008510096706,0.24036761063068,0.0808439622403249,-0.163869423299708,-0.145478902318886,-0.0659609224735079,0.00325847886704418,0.105070635895678,-0.0619370156439501,-0.0468375962269179,0.116085016269285,-0.0459723287798445,-0.162750061013528,0.0646721374414601,0.00880833241214547
"t103",-0.0854801676516698,0.016241905143509,-0.162365509891997,-0.011871029112295,0.00646814997658473,0.00431530091272975,0.00536093764868317,-0.0220780197620102,-0.0618237254172769,0.00064003364473128,-5.67798341120327e-05,0.00549161000268819,0.0026699060377609,-0.382849566765445,0.05096192848316,8.96184096709695e-05,-0.00265744554879332,0.000492647510217589,-0.000109482220774431,-0.22806643422264,0.00346416012380841,-8.21391409889488e-15,0.000837876718061077,-0.000238173342655662,0.000275735451663449,-5.19478432541216e-05,0.0257781408700963,-0.00132536253124633,6.22081114676197e-05,-1.25365107892421e-05,0.000235627099134671,-6.9329088538778e-05,0.000210464900565281,-0.0872332147303121,-0.492331561295653,8.27054593675082e-06,-0.00137213346851383,0.00015723099714541,-0.000350918368603429,9.01050605087468e-07,-0.000297856859098299,0.00805947141835164,8.48468628129249e-05,0.00828613422231311,7.23507849959813e-05,2.2954358410316e-05,-0.00292059388161893,2.03154542949901e-07,-0.000371929693171048,0.000571019651074076,-0.0124089077747805,-1.35375891832223e-06,0.00304584865605917,-0.0145107670953129,-0.0022766802344828,-4.04033357598067e-05,-2.97499335788227e-07,4.75263288513862e-05,-3.50060814841615e-08,1.50851162543375e-05,-2.79002831753334e-07,-3.4347569812036e-08,7.30744751545015e-16,8.8430887215798e-07,-1.04628564783378e-05,-0.00110102572810755,-2.01973369659859e-06,-0.00131628143202785,1.16154898513002e-07,-1.86079957310289e-06,1.89981844999399e-05,-3.69434617574442e-07,-2.85363339752066e-09,0.155383521833571,0.0175997969940482,-0.00225512993978373,0.0137964326074276,-0.0246182967439336,0.03385758435246,0.0162684032979118,-0.00128732367862909,0.0525643543599614,0.024563047396806,0.0150289618945796,0.00612613952785921,0.0136419851392682,0.00305207287954831,-0.00675589568598663,0.0278127813823186,0.0905722416125825,-0.0189958844914908,0.0157152254981581,0.0192983039176086,-0.0329441824150831,0.0811216418420536,-0.0138982453183196,-0.0570397200437276,-0.15405818407827,0.00636203130808624,0.081023442479002,0.0241323126766184,-0.631098903869435,0.0706337284993257,-0.0685654077273203,-0.0450590470756461,-0.0266689512795419,0.0671076954714899,-0.0473238995003826,-0.00302092670134171
"t104",-0.08548016765167,0.0162419051435091,-0.162365509891998,-0.0118710291122948,0.00646814997658459,0.00431530091273008,0.00536093764868317,-0.0220780197620099,-0.0618237254172761,0.00064003364473114,-5.67798341121373e-05,0.00549161000268813,0.00266990603776104,-0.382849566765445,0.050961928483161,8.96184096707698e-05,-0.00265744554879252,0.0004926475102177,-0.000109482220774827,-0.228066434222643,0.00346416012380869,-9.01945919239812e-15,0.000837876718060526,-0.00023817334265442,0.000275735451664885,-5.19478432538922e-05,0.025778140870096,-0.00132536253124672,6.22081114686954e-05,-1.25365107899876e-05,0.000235627099134719,-6.93290885408896e-05,0.000210464900566694,-0.0872332147303108,-0.492331561295647,8.27054593668835e-06,-0.00137213346851396,0.000157230997147841,-0.000350918368606332,9.010506068922e-07,-0.000297856859099135,0.00805947141835435,8.48468628150479e-05,0.00828613422231527,7.23507849912724e-05,2.29543584157786e-05,-0.00292059388162003,2.03154545098776e-07,-0.000371929693169883,0.000571019651076844,-0.0124089077747846,-1.35375891434667e-06,0.00304584865605656,-0.0145107670953045,-0.00227668023447125,-4.04033357631235e-05,-2.97499345185224e-07,4.75263288499481e-05,-3.50060855487948e-08,1.50851162486129e-05,-2.79002831787487e-07,-3.4347562314778e-08,4.59430550676297e-16,8.84308881770029e-07,-1.0462856464441e-05,-0.00110102572811153,-2.01973370483289e-06,-0.00131628143202256,1.16154894219513e-07,-1.86079957852124e-06,1.89981845029782e-05,-3.69434630580477e-07,-2.85362296436132e-09,-0.155383521833572,-0.0175997969940484,0.00225512993978385,-0.013796432607428,0.0246182967439334,-0.0338575843524602,-0.0162684032979118,0.00128732367862955,-0.0525643543599619,-0.0245630473968058,-0.0150289618945792,-0.00612613952785941,-0.0136419851392684,-0.0030520728795481,0.00675589568598665,-0.027812781382319,-0.0905722416125837,0.0189958844914911,-0.0157152254981581,-0.0192983039176084,0.0329441824150831,-0.0811216418420538,0.0138982453183193,0.0570397200437276,0.154058184078271,-0.00636203130808626,-0.0810234424790021,-0.0241323126766188,0.631098903869437,-0.0706337284993258,0.0685654077273208,0.0450590470756461,0.0266689512795422,-0.06710769547149,0.0473238995003826,0.00302092670134206
"t41",-0.0854801676516698,0.0162419051435091,-0.162365509891997,-0.0118710291122947,0.00646814997658463,0.00431530091273014,0.00536093764868295,-0.0220780197620098,-0.0618237254172756,0.000640033644731992,-5.6779834111685e-05,0.00549161000268869,0.00266990603776204,-0.38284956676544,0.0509619284831591,8.96184096727155e-05,-0.00265744554879355,0.000492647510217339,-0.000109482220777269,-0.228066434222639,0.00346416012380964,7.56321291479618e-15,0.000837876718060036,-0.00023817334265382,0.000275735451664811,-5.19478432590216e-05,0.0257781408701021,-0.00132536253124687,6.22081114663049e-05,-1.25365107857557e-05,0.000235627099129988,-6.93290885366185e-05,0.000210464900568233,0.0872332147303123,0.492331561295656,8.27054595778732e-06,-0.00137213346851089,0.000157230997134637,-0.00035091836859183,9.01050605518816e-07,-0.000297856859100202,0.00805947141834551,8.48468628207718e-05,0.00828613422230175,7.23507850056201e-05,2.29543584193168e-05,-0.00292059388162694,2.03154542583244e-07,-0.000371929693169765,0.000571019651075477,-0.0124089077747814,-1.35375891639018e-06,0.00304584865605606,-0.0145107670953162,-0.00227668023448574,-4.04033357629605e-05,-2.97499343473919e-07,4.75263288590086e-05,-3.50060837580723e-08,1.50851162523183e-05,-2.79002831767537e-07,-3.43475649693657e-08,3.19408588696716e-16,8.84308871991501e-07,-1.04628564709065e-05,-0.0011010257281114,-2.01973371385906e-06,-0.0013162814320338,1.16154893682119e-07,-1.86079957314246e-06,1.89981844997657e-05,-3.69434623487383e-07,-2.85362801230965e-09,0.0134035965784618,-0.0641455352001925,0.0142145705254542,-0.0283967642272974,-0.0363864438027594,0.0024608393803975,-0.0142563920467996,0.0633584267584107,0.0932711180891612,0.000257444475270531,0.261869984287897,-0.00311443902119844,-0.0312274712353238,0.0373124336139322,0.0547024065935621,0.0126934525805397,-0.260796298891859,-0.0848483762176928,0.00377317425048285,-0.00750268200147382,-0.0756925858922348,0.0414202212918665,0.0336947987790608,-0.147976561504203,-0.0107585798165989,-0.161272653558021,0.0676493797444205,-0.00177198205990478,0.0555936199337945,0.323755542555717,0.0470426360525704,-0.0570823942020876,-0.10404585754739,-0.156282700484467,-0.288998348970502,0.194237049982891
"t42",-0.0854801676516697,0.0162419051435091,-0.162365509891997,-0.0118710291122947,0.00646814997658465,0.00431530091273014,0.00536093764868305,-0.0220780197620101,-0.0618237254172758,0.000640033644731977,-5.67798341121013e-05,0.00549161000268847,0.00266990603776197,-0.38284956676544,0.0509619284831588,8.9618409672791e-05,-0.00265744554879327,0.000492647510216868,-0.000109482220777508,-0.228066434222639,0.00346416012380725,7.23124358691934e-15,0.000837876718060385,-0.000238173342655072,0.000275735451664795,-5.19478432570253e-05,0.0257781408700994,-0.00132536253124585,6.22081114655443e-05,-1.25365107856409e-05,0.000235627099130769,-6.93290885398457e-05,0.000210464900571238,0.087233214730313,0.492331561295656,8.27054595746449e-06,-0.00137213346851324,0.000157230997135371,-0.000350918368599818,9.01050603113129e-07,-0.000297856859102345,0.00805947141835614,8.48468628233828e-05,0.00828613422229811,7.23507850032655e-05,2.29543584227647e-05,-0.00292059388161607,2.03154547101538e-07,-0.000371929693169692,0.000571019651075887,-0.0124089077747787,-1.35375891439004e-06,0.00304584865605881,-0.0145107670953182,-0.00227668023447623,-4.0403335763179e-05,-2.97499335967987e-07,4.7526328848419e-05,-3.50060845184775e-08,1.50851162488454e-05,-2.79002830836533e-07,-3.43475646436036e-08,2.09116031757155e-15,8.84308880941725e-07,-1.0462856469477e-05,-0.00110102572810956,-2.01973369102229e-06,-0.00131628143202574,1.16154904720697e-07,-1.86079958232406e-06,1.89981845045948e-05,-3.69434629114826e-07,-2.85363436905888e-09,-0.0134035965784604,0.0641455352001926,-0.0142145705254542,0.0283967642272973,0.0363864438027591,-0.00246083938039744,0.0142563920467995,-0.0633584267584107,-0.0932711180891609,-0.000257444475270224,-0.261869984287897,0.00311443902119821,0.0312274712353239,-0.0373124336139319,-0.054702406593562,-0.0126934525805393,0.260796298891859,0.0848483762176925,-0.00377317425048257,0.00750268200147439,0.0756925858922346,-0.0414202212918664,-0.0336947987790612,0.147976561504202,0.0107585798165979,0.161272653558021,-0.06764937974442,0.00177198205990471,-0.0555936199337993,-0.323755542555716,-0.0470426360525709,0.0570823942020872,0.10404585754739,0.156282700484468,0.288998348970502,-0.194237049982891
"t10",-0.0882029451505698,0.0176425082697766,-0.189033267877681,-0.0142417923676362,0.00978102323549574,0.0284977907632902,-0.0557213931512659,0.0624185982253797,0.00759376167577464,2.45761102216331e-05,-2.19854834346798e-06,0.000438537055603622,0.000746676632992885,-0.119500606973922,0.0210588219963441,4.01708387710521e-05,-0.00127062579368148,0.000389663591452497,-9.21988678798946e-05,0.351183084087955,0.000955515102120541,-5.20219244727237e-16,0.000279083410903819,-7.93551620251326e-05,9.5864286168923e-05,-3.00345890853265e-05,0.0850241969109908,0.000102387852688423,6.2986010990855e-06,-1.54920775755004e-06,2.9191201359183e-05,-9.16575185528051e-06,2.56044879561465e-05,1.14324531733525e-15,5.79456178242617e-15,-1.74114449881368e-06,0.000327938076542668,-4.24123389846212e-05,0.000104888072387983,-4.20502066327349e-07,0.000304914392438537,-0.00982088794159786,-0.000605438500140035,-0.0639688154965069,0.000409649557197419,1.26683554048655e-05,0.00558261355221718,-6.06526771986927e-07,0.00144400329135188,-0.00293396399398971,0.0906021555871519,1.6185448397329e-05,-0.106579414248728,0.844624019453935,0.226683552321396,0.0202689562872355,-3.72355563678919e-05,0.00536439846226486,-1.34058448517201e-06,0.000394703426392203,-4.9337289390763e-06,-5.53424712943437e-07,4.58227379864855e-15,6.04308237909105e-06,-6.62806913839929e-05,-0.00769612702988769,-3.19298103611437e-05,-0.0674981802999239,1.84264667054731e-05,-6.48559937834121e-06,8.35765563586394e-05,-1.61633704256735e-06,-1.24838603663415e-08,5.72111943838314e-16,3.27038612353724e-16,-5.19755384207105e-17,-7.11744659663725e-16,-3.60361287507669e-16,-4.51427718775181e-16,6.77008591768262e-16,-2.99371983824173e-15,1.69324210392956e-16,9.25312834785365e-16,-7.16130274046405e-16,-5.19063059022405e-16,3.12755314012182e-16,3.08006769358754e-16,-3.76845091365354e-16,9.4623669122789e-18,-1.11555821586848e-15,1.06075982080224e-15,4.70101545640582e-16,9.02554087689446e-16,-8.76271254515629e-18,5.96605993635602e-16,-1.04028903511585e-15,-3.47374445357379e-16,-1.74944766334219e-15,-2.95031391990733e-15,2.02021912485002e-16,-3.53132820045596e-15,-6.44887210222151e-15,5.98932933100159e-16,9.40248946929154e-17,3.28198152474922e-16,-1.52849577613297e-15,1.0100250549003e-15,9.80270748856643e-16,-7.37972854162849e-16
"t17",-0.0890512013714895,0.0180395427219253,-0.195842384590005,-0.0148238899239992,0.0104311439071323,0.0315390382800526,-0.0622890273171099,0.070321874737502,0.00892981541949334,2.9366750640596e-05,-2.62722247000927e-06,0.000527066631836728,0.000943009002410559,-0.153041062607535,0.0284157701322444,5.50370498141849e-05,-0.001758686911771,0.000559356161092525,-0.0001326035031535,0.51619199144076,0.00155741509186478,-4.12827374747207e-16,0.000534888382283147,-0.000152150886084612,0.00019291961428744,-6.97500022318123e-05,0.206591304436574,0.000264542109645016,1.7932641105398e-05,-4.68620360185765e-06,8.84262688771155e-05,-2.95087731316344e-05,0.000112907894985935,-7.91899369458787e-16,-3.22560602375824e-15,6.45223017851234e-06,-0.00108870599120121,0.000126970133042152,-0.000287999599374024,8.05602828454703e-07,-0.000339017162740804,0.00994274305863056,0.00049514215484285,0.052279055893751,-0.000330594396216967,-1.00789669279931e-05,-0.00375080567835793,3.45702339841324e-07,-0.000751212359656136,0.00140189738619441,-0.0396665248744317,-6.47446158563581e-06,0.0383994727869949,-0.297292626918568,-0.0786061580219788,-0.00690905531649036,1.24193805464206e-05,-0.00178578370464536,4.29207620414661e-07,-0.000122827278827146,1.46790795034724e-06,1.62372911413225e-07,-9.73615375570331e-16,-1.37567666521328e-06,1.3853694428806e-05,0.00157981934034072,6.47897498067608e-06,0.0136767838447577,-3.73256927682646e-06,1.30055385819225e-06,-1.44896890788442e-05,2.78470998205484e-07,2.15053436859907e-09,0.00197163306179712,0.0239310050049446,-0.023812430675434,0.0276989058194841,0.0236685945659244,0.0310519439939473,-0.0134040302556066,0.32132635631282,0.024770006971995,-0.0204051872132422,0.0544009204304762,0.00057351000894832,0.00502052452445406,0.00639526641744203,0.0286016583464794,-0.0292257964737256,0.190756472900066,-0.0633146144435214,0.0117838557086053,-0.0186056307408041,-0.0297079113379298,0.0430168716569697,0.0200256305009961,0.0398743547384337,0.0289507679559555,0.334889074726478,0.026734388214508,0.426833322356124,0.0771432581254959,0.0816406410195749,0.0143591784044123,-0.149098342593162,0.0312440393393586,0.0344314448628062,-0.0800638622331392,0.0478084447077811
"t18",-0.0890512013714895,0.0180395427219252,-0.195842384590005,-0.0148238899239992,0.0104311439071324,0.0315390382800526,-0.06228902731711,0.0703218747375022,0.00892981541949393,2.9366750640949e-05,-2.62722247004916e-06,0.000527066631836715,0.000943009002410993,-0.153041062607534,0.0284157701322442,5.5037049814478e-05,-0.00175868691177072,0.0005593561610929,-0.000132603503153826,0.516191991440762,0.00155741509186513,-2.93558439161843e-16,0.00053488838228373,-0.000152150886085556,0.000192919614286913,-6.97500022318748e-05,0.206591304436573,0.000264542109645832,1.79326411056217e-05,-4.68620360233448e-06,8.84262688746402e-05,-2.95087731315979e-05,0.000112907894985165,-5.11741528088533e-16,-3.25764454938603e-15,6.45223017912635e-06,-0.00108870599120099,0.000126970133042446,-0.00028799959937382,8.05602828541964e-07,-0.000339017162740202,0.00994274305863155,0.000495142154843623,0.0522790558937493,-0.00033059439621736,-1.00789669284214e-05,-0.00375080567835406,3.45702335662119e-07,-0.000751212359652184,0.00140189738619228,-0.0396665248744142,-6.47446158352072e-06,0.0383994727869993,-0.297292626918582,-0.0786061580219794,-0.00690905531649343,1.24193805486935e-05,-0.0017857837046393,4.29207623413476e-07,-0.000122827278827072,1.46790794753584e-06,1.62372914944302e-07,-4.56677497778042e-16,-1.37567666843832e-06,1.38536944287338e-05,0.00157981934034729,6.47897497441666e-06,0.0136767838447463,-3.73256926715163e-06,1.30055385886646e-06,-1.44896890890452e-05,2.78471001180589e-07,2.1505428870668e-09,-0.00197163306179757,-0.0239310050049445,0.023812430675434,-0.0276989058194832,-0.0236685945659241,-0.0310519439939473,0.013404030255606,-0.321326356312817,-0.0247700069719949,0.0204051872132411,-0.0544009204304762,-0.000573510008948142,-0.00502052452445409,-0.00639526641744216,-0.028601658346479,0.0292257964737254,-0.190756472900065,0.0633146144435207,-0.0117838557086057,0.0186056307408034,0.0297079113379298,-0.0430168716569707,-0.0200256305009958,-0.0398743547384326,-0.0289507679559542,-0.334889074726476,-0.0267343882145084,-0.426833322356121,-0.0771432581254899,-0.0816406410195759,-0.0143591784044124,0.149098342593162,-0.0312440393393574,-0.0344314448628068,0.0800638622331395,-0.0478084447077809
