"accepted_species","estimate"
"t166",-0.426338594916132
"t124",-0.636251346040042
"t425",1.86744718516589
"t206",2.79183023871302
"t195",0.94466618773432
"t400",0.338954493541829
"t45",0.850554745226589
"t96",-0.653184473473702
"t305",-0.812939344008895
"t273",-0.826299522742938
"t330",-0.664847987598867
"t283",-0.770307086308965
"t417",-0.38694343469195
"t316",-0.577165083022341
"t72",-0.197835260522497
"t70",-0.0683204604729587
"t115",-0.0036149639448235
"t234",-1.05633087610378
"t369",-1.21183641649895
"t217",-0.942494552943145
"t97",0.663269300244113
"t170",-0.593179540229225
"t188",-0.558129472145475
"t266",-0.771413875496042
"t267",-0.771413875496042
"t411",-1.01631379416261
"t230",-0.784243809634817
"t433",-0.386047204040521
"t365",-0.307378866907007
"t182",-0.250943821857703
"t328",-1.16753972197829
"t261",-1.12248643864513
"t57",-0.195536871160733
"t54",-0.20453654409407
"t41",-0.175848198306791
"t26",-0.648222394922298
"t156",-0.03795514759082
"t117",0.115519490011792
"t83",0.180715424793803
"t241",0.381719345087541
"t59",-0.0415657620307778
"t158",-2.08172728282837
"t39",-0.566264724645417
"t13",-0.499623593981445
