"accepted_species","trait_ARD"
"t86","0"
"t87","0"
"t27","0"
"t51","0"
"t52","0"
"t47","0"
"t48","0"
"t53","0"
"t54","0"
"t80","0"
"t81","0"
"t9","0"
"t99","0"
"t100","0"
"t13","0"
"t26","0"
"t4","1"
"t55","1"
"t69","1"
"t17","1"
"t12","1"
"t93","1"
"t94","1"
"t18","1"
"t50","1"
"t59","1"
"t60","1"
"t67","1"
"t14","0"
"t58","0"
"t82","0"
"t83","0"
"t49","0"
"t23","0"
"t84","1"
"t85","1"
"t68","0"
"t76","1"
"t77","1"
"t46","0"
"t75","1"
"t91","0"
"t92","0"
"t32","0"
"t40","0"
"t41","0"
"t7","1"
"t34","0"
"t35","0"
"t8","0"
"t2","0"
"t16","0"
"t44","0"
"t45","0"
"t3","1"
"t11","1"
"t39","0"
"t71","0"
"t72","0"
"t28","0"
"t19","1"
"t15","1"
"t89","1"
"t90","1"
"t70","1"
"t61","1"
"t62","1"
"t10","1"
"t78","0"
"t79","0"
"t56","0"
"t57","0"
"t38","0"
"t95","0"
"t96","0"
"t29","0"
"t30","0"
"t73","0"
"t74","0"
"t64","0"
"t65","0"
"t97","0"
"t98","0"
"t88","0"
"t31","0"
"t36","0"
"t37","0"
"t42","0"
"t43","1"
"t33","1"
"t66","1"
"t1","1"
"t6","1"
"t21","1"
"t22","1"
"t20","1"
"t24","1"
"t25","1"
"t5","1"
"t63","1"
