"accepted_species","traits"
"t1",0
"t2",1
"t3",1
"t4",0
"t5",NA
"t6",1
"t7",1
"t8",1
"t9",0
"t10",1
"t11",0
"t12",1
"t13",1
"t14",1
"t15",1
"t16",1
"t17",1
"t18",1
"t19",1
"t20",1
"t21",1
"t22",0
"t23",1
"t24",1
"t25",1
"t26",1
"t27",0
"t28",1
"t29",1
"t30",1
"t31",NA
"t32",1
"t33",1
"t34",NA
"t35",1
"t36",1
"t37",0
"t38",1
"t39",0
"t40",1
"t41",0
"t42",1
"t43",NA
"t44",NA
"t45",1
"t46",1
"t47",1
"t48",1
"t49",0
"t50",0
"t51",1
"t52",1
"t53",1
"t54",1
"t55",0
"t56",0
"t57",0
"t58",0
"t59",0
"t60",NA
"t61",1
"t62",0
"t63",0
"t64",1
"t65",1
"t66",1
"t67",1
"t68",1
"t69",0
"t70",NA
"t71",1
"t72",1
"t73",NA
"t74",1
"t75",1
"t76",1
"t77",NA
"t78",1
"t79",1
"t80",NA
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",0
"t87",0
"t88",1
"t89",1
"t90",NA
"t91",1
"t92",1
"t93",1
"t94",1
"t95",1
"t96",1
"t97",1
"t98",1
"t99",0
"t100",0
"t101",1
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",NA
"t113",1
"t114",1
"t115",1
