accepted_species,estimate
t63,-0.33649975
t64,-0.33649975
t113,0.4934449
t148,-0.004679595
t152,-0.004679595
t404,0.12916389
t254,0.3338499
t273,0.05811198
t263,0.23812309
t357,0.21642701
t267,0.15343992
t240,-0.3669957
t253,-0.6178956
t248,-0.3792641
t236,-0.3669957
t333,-0.2831614
t419,-0.18982552
t446,0.10269571
t227,-0.2465756
t119,-0.26793283
t142,0.035827093
t225,-0.22887212
t145,0.24924171
t169,0.2569772
t178,0.1280467
t184,0.1280467
t464,-0.6846132
t270,-0.35268757
t488,-0.17289993
t288,0.05427265
t415,0.061323192
t262,0.029416779
t412,0.15491936
t413,0.15491936
t442,0.09959789
t315,0.15491936
t291,0.11220993
t297,0.13485159
t479,0.20612967
t386,-0.025596771
t371,0.0562197
t114,-0.14134012
t98,-0.26295012
t99,-0.4158611
t71,-0.38381007
t68,-0.37743726
t73,-0.40269795
t75,-0.3377991
t65,-0.60939187
