accepted_species,estimate
t63,-0.6358959
t64,-0.6358959
t113,1.1649748
t148,0.10296541
t152,0.10296541
t404,0.5068766
t254,0.21430923
t273,0.7976521
t263,0.249078
t357,0.2799265
t267,0.14757799
t240,-0.42709684
t253,-0.79762
t248,-0.70193464
t236,-0.3263139
t333,0.0657178
t419,-0.1425215
t446,-0.100325964
t227,-0.29711902
t119,-0.6601261
t142,-0.17947805
t225,-0.48568675
t145,0.5297011
t169,0.7397934
t178,-0.07303907
t184,-0.03471765
t464,-0.9051468
t270,-1.0646262
t488,-0.040662788
t288,0.39858183
t415,0.53488034
t262,-0.25726748
t412,0.9870177
t413,0.9870177
t442,0.61021054
t315,-0.21897438
t291,0.13912247
t297,0.1728443
t479,0.28067058
t386,0.3240222
t371,-0.02030123
t114,-0.023764212
t98,-1.0646262
t99,-1.0646262
t71,0.33304194
t68,-1.0310361
t73,-0.37032995
t75,-0.56498015
t65,-0.72735727
