"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125"
"t1",-0.0397658837208367,0.0102435581736225,-0.00106720862696262,0.015138120670522,-0.0422390959594209,0.0539376113776526,-0.0359948461194421,0.000216370996565266,-0.0359768141237562,0.00253418952867348,-0.00261986308194929,0.0337510050218525,-0.0011452244241833,0.00053859627960194,-0.0894318447907884,0.000636799148143537,-0.000866668659020056,2.78725075784387e-16,0.0697282067023238,-0.00184646864628971,-0.00668746802518285,0.0241807382962888,0.000941591593303598,-0.0756893867481763,0.000562347592749066,-0.0320665103306909,0.010677387375691,-0.00199490468159886,0.0127457076425178,-0.00469199133964395,0.000607357744079128,-0.0130490757845057,0.000319890953192245,-0.21931257377197,0.619502121343803,-0.518990504937938,0.201025309908323,-2.97859406155682e-05,-0.14849530899332,0.31917393003338,-0.113258562753513,0.000957831534029145,-0.0175007991725815,0.00168588869498278,0.00949311969666002,-0.134550681437963,-0.13397909461083,0.0217113038887704,-0.006441062037733,0.0248607823617975,0.000265698345640972,-0.188393990345648,-1.19404898787036e-14,-0.000213629134473258,0.0600048494586338,-0.00383718391067357,-0.00158585874003362,0.0508590375433392,0.00319987464647172,0.0381864105176344,-0.0262506800455817,-0.000333756675515595,0.00681136020232818,5.06316051652807e-06,0.00862591174162583,0.00583319654911028,1.23138266489496e-05,0.000611930490519885,5.01888734639211e-05,0.0065642298270038,-0.0276007215182426,-0.00217878484007935,0.00373255745207872,4.38554502325669e-06,0.000860208371848844,0.00614866606811753,-0.00543530286052844,-0.000191696930721143,-0.000331543709162813,-0.000976863428613017,3.70982777775595e-05,0.00176400863736176,4.04073583132416e-07,3.97735805471258e-16,0.00940593150046588,-0.000201674776944899,-0.00325537917638767,-1.23634892352507e-06,-0.000157416894099841,0.000385857063844252,0.000236544214827035,-0.00010461581719832,-4.1658522664319e-16,-1.53956708492942e-17,-1.1069704181077e-16,-9.97465998686664e-18,8.53809210832335e-17,-5.1994270434258e-17,-4.44861703897959e-18,-6.19757066847026e-17,1.47383732822248e-17,2.04372109513518e-17,4.36933475511658e-17,-2.54245409447851e-17,3.34425548234943e-17,5.72458747072346e-17,-4.32596666821716e-17,7.37257477290143e-18,5.60532523175006e-17,-3.18755438710738e-17,3.2309224740068e-16,-4.91956735765298e-18,-6.58652819784944e-17,1.37558150634098e-17,-4.47233396150271e-17,9.80118763926896e-17,3.72965547335014e-17,4.3137693937767e-17,-1.64798730217797e-17,-1.62413485438329e-16,-1.65205306032479e-16,5.63785129692462e-17,-1.38213456512531e-15,2.30718222304915e-16,-2.60208521396521e-17
"t5",-0.0713672773349349,-0.0321910560259104,0.0430083778253198,0.00399114647724876,-0.0174797543216013,0.0996899935867868,0.0130175978527575,-0.000121572214498711,-6.44123328115975e-05,0.00165789628584772,-0.0354604090462477,0.216004044304088,0.00423210425763964,-0.000231745314261604,0.0233808605042601,-3.35312345587661e-05,4.53779349265276e-05,1.65761540918289e-16,0.00188352674693795,-0.000177665228990039,-0.000668850664671308,0.0210977620797629,7.88772845491269e-05,-0.026602662223376,0.000260812579724709,-0.0446088751393313,-0.000621475920683517,-2.68695216056078e-05,0.000629018838430374,-0.000555434781703333,8.66004206232139e-05,-0.00365380181500194,5.94577877965322e-05,-0.0993742520778023,0.103964306348341,-0.10480281132261,0.204587978287869,-0.000112812439217331,0.129054016602256,-0.457561958891988,0.238433880631078,-0.000255017219371976,0.0810329889560232,-0.0562572094456144,0.0116586042425446,-0.0703605101116488,-0.000229183150060923,4.61380337123413e-05,-0.00153020579368579,0.000185903134157509,2.03107710214649e-06,-0.000675777945379138,2.11023543242341e-16,9.27224311026825e-07,-0.00347539937282974,0.00855445176808507,1.23685770544006e-05,-0.000929317526857248,-0.00477377184300117,-0.0694371589278318,0.558884905275637,0.102350131396965,-0.188295214529106,0.000291365300372928,0.00515844752205628,-0.196980184179049,3.32795670464002e-05,0.0315009137791725,3.33656604842132e-05,0.00320664524538151,-0.0132386585637637,-0.0336202363238511,0.000644802592333646,6.44213601364568e-07,0.0063372164315797,0.000787509540053326,-0.00487983002974089,-1.61245584480574e-05,-0.000211180405151849,-7.33278300531064e-05,1.89017942893069e-06,8.20969443754232e-05,1.53002744703735e-08,-5.19869486071501e-15,-0.340248614968192,-0.0120860560223127,0.173560731540145,-3.13457336493467e-06,0.0123097814857592,0.013917392565555,9.73966514169532e-05,-3.72010859524256e-05,1.15667502931502e-15,2.99454068690709e-16,1.56047122338551e-17,3.93078122257657e-16,5.24275639495885e-16,-5.49530150633162e-17,-2.00194003728518e-17,-2.48103485801988e-16,-8.17384606883957e-17,1.42388936007259e-16,-1.2525148203943e-18,4.91627951281365e-17,-6.18918362531745e-17,-7.77078831028731e-17,8.11832672309213e-16,-2.26728348595817e-16,-7.29831256316958e-16,1.95508395870172e-16,9.36283035957232e-18,1.85701822738139e-16,-1.02661277201003e-16,6.28073553401097e-16,1.19791525811002e-16,-9.836084902466e-16,6.2480707045578e-17,-4.75871709256778e-17,-1.57288419706824e-16,7.4487474019938e-16,6.35818620763914e-17,4.8363077513281e-16,-9.00544030462979e-16,-3.58413974646232e-16,-1.54492466205293e-16
"t27",-0.072658777537943,-0.0334730425296421,0.0454148061201838,0.00441390883583911,-0.0196605278196149,0.11807319148028,0.0161988539474209,-0.000152938176622511,-8.29726359047114e-05,0.0022072955738838,-0.04734378108222,0.325804410390292,0.00702705481836156,-0.000422465752905642,0.0479056945179127,-0.000152416812710228,0.000520223627853363,-5.82354564984746e-16,-0.00957627236610503,0.000152106126783713,0.00054627997201128,-0.0106045889739706,-2.45797223455468e-05,0.000725181607407609,2.58708427434844e-05,-0.00472785297144667,-8.5279730796254e-05,-4.33146775373765e-06,0.000120237180960927,-0.000195408194248384,3.67844159533758e-05,-0.00158624594925643,3.02388798130324e-05,-0.0547125661428408,0.0632253499836491,-0.06756361508737,0.171659521146808,-9.7921274865374e-05,0.115973424329592,-0.414028986314446,0.225674731303117,-0.000259872322516676,0.0847785009925146,-0.0665146888995006,0.0139663231201085,-0.0845009805846689,-0.000484784351341506,9.91136530017391e-05,-0.0036691022336639,0.000623361249339953,7.24005943235658e-06,-0.012928181301405,-6.51542868268336e-15,-3.13899377203572e-05,0.0539593337261791,-0.0296963117279669,-4.07385178156134e-05,0.00242536386592039,0.00224230296585369,0.0319600465834328,-0.23532052353483,-0.0396366015539046,0.0628219839243987,-9.71217671406517e-05,-0.00169540144891544,0.0639425581246796,-1.06473853272151e-05,-0.00996754565561308,-8.35536016478957e-06,-0.000623385627617833,0.00251800110920711,-0.0103118953754271,0.000259485998602918,4.90592096254177e-07,0.00668176268377358,0.000943532703538178,-0.00660537343684056,-3.70068505454463e-05,-0.000517820575438745,-0.000204689762138064,9.38317039033303e-06,0.000460017062399591,1.11614042520286e-07,8.00940066432466e-15,0.632940952531059,0.0215568815028651,-0.300405378622592,5.25361956503294e-06,-0.0202270906784076,-0.0150815721998982,-0.000104944789309117,3.37820995966066e-05,-1.46681447152141e-16,-4.58512678954603e-16,-1.42354435708487e-16,-8.38608544328067e-16,-2.86405279766596e-16,3.90193930550625e-16,9.56505816340121e-17,-7.76313335245363e-16,5.25032859547867e-16,-6.90289437094597e-17,2.41412995941157e-16,-2.9118703334396e-16,-2.07524547212419e-17,2.75772429369083e-16,-6.50820847149797e-16,9.42689277021547e-16,6.15738938679661e-16,-6.10206103653285e-16,-6.14998785690683e-17,2.73051434026443e-16,5.562755135618e-16,-1.35164870730587e-15,-1.64728178908634e-16,1.10564686466762e-15,6.69990182852265e-16,-1.34121511486831e-16,3.35463872799856e-16,-1.51415566976655e-15,4.53537428204228e-16,-3.79435889735339e-16,-2.07630725217609e-16,9.47773795392969e-16,1.5075614008988e-15
"t32",-0.0736320250165973,-0.0344443182243711,0.0472448548664127,0.00473881977615823,-0.0213425764928861,0.132397853366057,0.0186996137189633,-0.000177639503019359,-9.7645057076795e-05,0.00264379464123114,-0.056789024082852,0.414471906150351,0.00930711560387192,-0.000579353486907626,0.0682566459814014,-0.00025423753968215,0.000931945207051923,-7.9437513737942e-16,-0.019723972095518,0.000456522343080198,0.00166975269224033,-0.0404070458225971,-0.000123375033814124,0.0278966442281399,-0.000215145618624296,0.0362691825835791,0.000471562771763945,1.92771512750077e-05,-0.000419089659519633,0.000224249427163354,-2.54979700180177e-05,0.00102667645405597,-1.06943210880126e-05,0.0126708586998966,-0.00636995824284567,0.00234397762402319,0.0316736328256994,-2.01189336722032e-05,0.0261646971293756,-0.0950073315166779,0.0572280788785809,-7.52532710511451e-05,0.0255570067652095,-0.0233613482136316,0.00497332426334254,-0.030168835763409,-0.000248062273735854,5.10250604054069e-05,-0.00196571833780112,0.000366514909402707,4.3141555691361e-06,-0.00907474161846156,-5.30823401352998e-15,-2.32944406393443e-05,0.0409878752007433,-0.0260693180808468,-3.61139710354784e-05,0.00225905538329067,0.00498490579125873,0.0722551253174529,-0.573580971318605,-0.103903757261243,0.188309453112626,-0.00029136530044449,-0.00515249601689327,0.196559997408521,-3.31717941527807e-05,-0.0313732888603443,-3.28230405604394e-05,-0.00313710822569798,0.0129487943548862,0.0389137205220723,-0.000792473524303613,-9.96372554908675e-07,-0.0116325440670985,-0.00156112776519026,0.0104597110672132,5.07232936548111e-05,0.000700105628133797,0.000270057207229607,-1.14455499583113e-05,-0.000554643455524364,-1.31776950642479e-07,-3.6216769788068e-15,-0.528276761222241,-0.0177821520951206,0.245661671230038,-4.25530368860389e-06,0.0162848862271633,0.0103923938935366,7.21314644975829e-05,-2.1385682104225e-05,6.64161096243453e-15,7.28334339489545e-16,-2.21526420899502e-15,2.61972293637285e-15,-2.67428116419195e-15,2.94439038404849e-16,-3.62261612268818e-16,1.79246604657795e-15,7.67126736020006e-16,5.81272378767644e-16,1.45609243256361e-15,9.92758688328242e-16,-9.90865692913056e-16,6.13637139641382e-16,6.86778122118402e-16,-9.72613525777379e-16,4.49258564549005e-16,2.21897444299798e-15,-9.96246819168219e-16,-2.07399586378692e-15,-7.27774426095731e-17,2.23401514830171e-15,1.40751475462408e-15,7.22626820732473e-16,-6.79731693211115e-16,3.26245817279612e-15,-1.32217773984877e-15,2.02962331437706e-15,-1.90791803817107e-15,1.2670871929102e-15,4.2217618989463e-15,-2.28675348429991e-16,3.10471173945916e-15
"t47",-0.0742827568494443,-0.0350958673220455,0.0484752980996024,0.00495867638634118,-0.0224832321364975,0.142171596889303,0.0204148229558277,-0.000194599776105488,-0.000107742084830775,0.002945067143552,-0.0633097231340985,0.47625523224551,0.0109052208923749,-0.000689844334838433,0.0826605962279911,-0.000327593389966442,0.00123058423465719,-1.02660571857717e-15,-0.0271691785540783,0.000684839141641224,0.00251306494420157,-0.0629702676200446,-0.000198771511778995,0.0490523572266356,-0.000405643805460617,0.0687048492575728,0.000914239430447831,3.81212313625374e-05,-0.000851950511313585,0.000575474784221565,-7.91389950078822e-05,0.0032866176672755,-4.74846301045521e-05,0.0747921662007995,-0.0730579870877644,0.0711182089802903,-0.128065880251013,7.06091562480492e-05,-0.0809546201761732,0.287230777746711,-0.150698831952264,0.0001642333006474,-0.0526462833918193,0.0385509882415139,-0.00804379269651897,0.0486096417608645,0.000240579717611322,-4.90927669213569e-05,0.00179616391384819,-0.000298558497472933,-3.45910693128958e-06,0.00608395134943079,3.37405781223728e-15,1.47912493754472e-05,-0.0254646031295012,0.0143206440277813,1.96886486404505e-05,-0.0011868068373755,-0.00177292712438486,-0.0255892012190579,0.199499662231043,0.0355639122126472,-0.0627793036442355,9.71217668749244e-05,0.00171348867347859,-0.0652342160274515,1.09831503869685e-05,0.0103692507074343,1.04869781661853e-05,0.000973321761372145,-0.00400862477016698,-0.00966398269340528,0.000191502896882552,2.24628369701569e-07,0.00253708195132328,0.000336462029431662,-0.00223045454463052,-1.04157693353924e-05,-0.000143217854829168,-5.4864920157237e-05,2.27242853063283e-06,0.000109733173557065,2.59039660347361e-08,2.0285242881624e-16,0.0919635917845817,0.00308123785972801,-0.0424209600861526,7.32000587458377e-07,-0.00279455478765469,-0.00166978985980733,-1.15765868880855e-05,3.30612204059808e-06,-0.510296960472224,-0.0447799205169556,0.105441434321226,-0.0997966849384174,0.145411537864076,-0.0527727515750528,0.0132487190719506,-0.0437066969097539,-0.0445853610195803,-0.0540248351558782,-0.0866475365888492,-0.0399354810091519,0.0693200457814584,-0.0596992621436089,-0.0275557485138034,0.0104769874576651,-0.0316199650177285,-0.0983013828070921,0.106866632718722,0.0883255939963516,-0.0306168787266298,-0.0635177583700179,-0.0840195649742402,-0.0286405669585313,-0.0150005647511244,-0.182173319609382,0.0563871281610513,-0.0296727096084791,0.0796380366512402,-0.0343878229364645,-0.191359510039139,-0.0247667228646727,-0.20563714654872
"t64",-0.0742827568494442,-0.0350958673220454,0.0484752980996019,0.00495867638634151,-0.0224832321364975,0.142171596889303,0.0204148229558276,-0.000194599776105607,-0.000107742084830723,0.00294506714355176,-0.0633097231340984,0.476255232245511,0.0109052208923749,-0.000689844334838654,0.0826605962279906,-0.000327593389966698,0.00123058423465693,-8.92822802734671e-16,-0.0271691785540787,0.000684839141641265,0.00251306494420137,-0.0629702676200448,-0.000198771511779062,0.0490523572266365,-0.000405643805459784,0.0687048492575731,0.0009142394304476,3.81212313628012e-05,-0.000851950511314046,0.000575474784221272,-7.91389950104226e-05,0.00328661766727539,-4.74846301018742e-05,0.0747921662008024,-0.0730579870877657,0.0711182089802905,-0.128065880251012,7.06091562491653e-05,-0.0809546201761767,0.287230777746717,-0.150698831952266,0.000164233300650582,-0.0526462833918266,0.0385509882415177,-0.00804379269652009,0.0486096417608657,0.000240579717608845,-4.90927669192006e-05,0.00179616391384717,-0.000298558497472843,-3.45910693186735e-06,0.0060839513494278,2.64080834554538e-15,1.47912493813403e-05,-0.0254646031295013,0.0143206440277743,1.96886486413638e-05,-0.00118680683737539,-0.00177292712438439,-0.0255892012190603,0.199499662231052,0.0355639122126414,-0.0627793036442385,9.71217668733494e-05,0.00171348867347619,-0.0652342160274663,1.09831503825005e-05,0.0103692507074355,1.04869781607798e-05,0.000973321761377531,-0.00400862477016977,-0.00966398269340828,0.000191502896886147,2.24628380008314e-07,0.00253708195130174,0.00033646202942757,-0.00223045454461699,-1.04157693307202e-05,-0.000143217854836379,-5.48649201534966e-05,2.27242853164453e-06,0.000109733173556214,2.59039762899058e-08,-2.34569333799538e-16,0.0919635917845925,0.00308123785973197,-0.0424209600861546,7.32000598178388e-07,-0.00279455478766484,-0.00166978985981887,-1.15765868891655e-05,3.3061220427554e-06,0.510296960472216,0.0447799205169551,-0.105441434321224,0.0997966849384152,-0.145411537864074,0.0527727515750521,-0.0132487190719503,0.0437066969097527,0.0445853610195794,0.0540248351558775,0.0866475365888477,0.0399354810091511,-0.0693200457814576,0.0596992621436082,0.027555748513803,-0.0104769874576649,0.0316199650177277,0.0983013828070903,-0.10686663271872,-0.0883255939963498,0.0306168787266294,0.0635177583700166,0.0840195649742388,0.0286405669585305,0.0150005647511244,0.182173319609379,-0.0563871281610503,0.0296727096084781,-0.0796380366512389,0.0343878229364633,0.191359510039136,0.0247667228646723,0.205637146548716
"t66",-0.0829936806773522,-0.0490515723757727,0.0940495672862898,-0.00143333522628623,-0.00424238636818525,0.12912626088849,0.137567145290895,0.00179092943468099,0.000106084575749343,0.0040332456209833,-0.155487108219034,-0.0909572018676937,-0.000692309196102219,1.00747057375286e-05,0.00105424834292528,-8.29534045811544e-06,1.40112427485326e-05,-2.06104645800624e-16,0.000782308124302578,-0.000137949523179658,-0.000538743774707903,0.0411556833365978,8.0083421478516e-06,-0.0316557506104982,0.000910319623018351,-0.176011853038932,-0.00662770853327511,0.000691806998554698,-0.00286487116508594,0.000328842569755432,-3.01332542483745e-05,0.00119312654439127,-1.27647654150215e-05,0.0289715911078216,-0.00123298324346597,0.000874558106195671,0.0158388616230742,-1.07393911007646e-05,0.015907819029488,-0.0603392795540073,-0.00159869665385224,-0.00010804992762082,-0.531933505921042,-0.0586799445365902,-1.22466811202375e-05,5.56052019118625e-05,-1.80104767480427e-05,3.66136730181252e-06,-0.000128933673493607,1.76447762913964e-05,1.9577085507211e-07,-7.76559552959494e-05,-1.18373011637808e-16,1.13701158961719e-07,-0.000439806263655244,0.00650585496072718,-3.06842447978786e-06,-7.94633794174091e-05,-0.00147634247621475,-0.0224820692204309,0.2344859396628,0.0642058543266383,0.214346719981907,-0.000291365456300937,0.0279674831614832,0.559241775015338,-4.9232756356516e-05,-0.0354589968330981,-5.02572277310814e-06,-0.000131221927359111,0.000476984641434584,-0.0286699257222026,3.51206106110928e-05,6.11249585997466e-08,0.00524616723667992,7.13684891859414e-05,-0.000475617315146666,-1.73744035375068e-06,-2.29311438561596e-05,-8.07259022252095e-06,2.17790167180938e-07,9.52745662346436e-06,1.7995869701704e-09,-1.95358291224245e-15,-0.160688704660529,-0.014621783102967,-0.364622855367379,1.27202650845301e-06,0.0184381342666522,0.0123145844416538,2.18448537433452e-06,-3.28264853487529e-06,3.36584277208036e-15,-6.17180331400332e-16,-2.86736706086045e-16,4.60535818060551e-16,-1.0389520181585e-15,3.54952363581806e-16,3.30467915505987e-16,6.88043811197992e-16,-4.40013276165051e-17,1.21100610371505e-16,1.87697242829015e-16,-1.7860901096898e-16,1.54027506906711e-16,5.203124347758e-16,5.38720442859279e-16,-4.24749576223137e-16,8.27620394210684e-16,7.95983027267353e-16,-1.49984094021367e-15,-2.42472522961394e-16,-1.45358595860579e-16,4.69038560437324e-16,5.37638818547175e-16,4.89482458404511e-16,2.41562402993967e-16,1.68410640579656e-15,-1.04987253387517e-15,1.27187398955062e-15,-4.37855874184266e-17,2.04589060319289e-16,7.94442462742609e-16,-2.37989969831904e-16,1.2187667027916e-15
"t97",-0.0844955784580417,-0.0510050172618911,0.0993118801490683,-0.00158516132046005,-0.0047716663334447,0.152937613680819,0.171185968389617,0.00225299410173542,0.00013665266408619,0.00536979621920831,-0.207593420680192,-0.137193067938745,-0.00114952146169099,1.83659296769588e-05,0.00216007871279909,-3.77066150324258e-05,0.000160628277704983,-1.08944553042224e-16,-0.0039774299381295,0.000118103963177176,0.000440015910447109,-0.0206865118716073,-2.49555784760137e-06,0.000862927473899155,9.02975456081032e-05,-0.0186545426173784,-0.000909462749412462,0.000111521885258308,-0.000547621170718257,0.000115690509245186,-1.27994084818165e-05,0.000517978873462839,-6.49186963355667e-06,0.0159509134570296,-0.000749832320633345,0.000563804601352641,0.013289595138884,-9.32179886691583e-06,0.0142954422887239,-0.0545985308944702,-0.0015131466922183,-0.000110107018290685,-0.556520570704284,-0.0693791656919205,-1.46708046833456e-05,6.67802731902645e-05,-3.80970297515076e-05,7.86534359904778e-06,-0.000309155037424736,5.91655963407614e-05,6.97852697343476e-07,-0.00148562153599252,3.84293515058797e-16,-3.84920046111751e-06,0.00682846787082149,-0.0225847198872492,1.01065033174944e-05,0.00020738617699656,0.000693457337696049,0.0103478885177871,-0.0987311583514336,-0.0248646663236902,-0.0715136931685708,9.71218191088413e-05,-0.00919193444766004,-0.181537802158559,1.57514106665859e-05,0.0112199656274843,1.25853116734637e-06,2.55101070694838e-05,-9.07227760623373e-05,-0.00879355134864645,1.4133483372222e-05,4.65488605184537e-08,0.00553139455673981,8.5508174975559e-05,-0.000643799058695883,-3.98753216768717e-06,-5.622784055379e-05,-2.25340987796241e-05,1.08114737689808e-06,5.33855752487856e-05,1.31275976320065e-08,4.8298370579136e-15,0.298918077296235,0.0260796446028659,0.63110281887658,-2.1319466724052e-06,-0.0302970295764114,-0.0133446903573204,-2.35378067691799e-06,2.9809549096671e-06,-2.72825915841764e-15,4.52598936778506e-16,5.85847805904466e-16,-8.28453092080902e-16,1.29886792851286e-15,-7.85329490713771e-16,1.85243662051287e-16,-9.02364522603637e-16,-2.7825385316749e-16,-1.56448852545287e-16,-4.80355379274483e-16,-6.43588887172061e-16,3.84153201533068e-16,-1.1304836130122e-15,-8.69699503685767e-16,1.20654654764556e-16,-1.15453815277918e-15,-5.80347645287749e-16,1.60788367608491e-15,6.62505463763297e-16,-2.1151299450772e-16,-1.64807094711762e-15,-4.38903756394154e-16,-1.53119100272172e-15,-8.05722359563124e-16,-2.24229505770575e-15,1.93458850136437e-15,-7.01358135037611e-16,-5.63402478412591e-17,-1.09872460355957e-15,-1.53050540929277e-15,7.25150895842441e-16,-1.93092804205261e-15
"t98",-0.0856273771405725,-0.0524850122020533,0.10331378167148,-0.00170184616247726,-0.00517990435732202,0.171492033851306,0.197613454222304,0.00261687932585413,0.00016081756399404,0.00643168891235708,-0.249009003864215,-0.174530087886376,-0.00152250543216603,2.51863383610986e-05,0.00307770776470839,-6.2896191470312e-05,0.000287754622261821,-7.35312990901013e-16,-0.00819219776885505,0.000354470257951362,0.00134494725917274,-0.0788225583431515,-1.25261599580157e-05,0.0331955202505933,-0.000750927269871252,0.143106187161268,0.00502896492428228,-0.000496326966961509,0.00190874709593813,-0.000132765826562138,8.87220648413897e-06,-0.000335254891165919,2.29592295578778e-06,-0.00369406490678387,7.55456564933699e-05,-1.95600156701475e-05,0.0024521200689562,-1.91525951333757e-06,0.00322518645955004,-0.0125287380750639,-0.000383713665042765,-3.18845547384871e-05,-0.167766589689137,-0.0243674123012059,-5.22418594210879e-06,2.38421268044242e-05,-1.94941024735662e-05,4.04918616235539e-06,-0.00016562954303043,3.47873295053688e-05,4.15831542829469e-07,-0.00104280960079156,-1.5299112596653e-16,-2.85648771692216e-06,0.00518695042309048,-0.0198263087989005,8.95923532993849e-06,0.00019316559718878,0.00154163801738388,0.0233944584427213,-0.240651826096472,-0.0651804683750852,-0.214362928538652,0.000291365456393854,-0.0279352159686595,-0.558048832708075,4.90733204865151e-05,0.0353153358706213,4.94399032490069e-06,0.000128376342306672,-0.000466540926530486,0.0331839867571166,-4.31638371167333e-05,-9.45388482476165e-08,-0.00962982284456431,-0.000141478070246651,0.0010194657733467,5.46549522564702e-06,7.60213662249146e-05,2.97303378655074e-05,-1.31877880681316e-06,-6.43670906002327e-05,-1.5499083035588e-08,-4.67404414313462e-15,-0.249488476157917,-0.0215129543136306,-0.51609519747672,1.72682478901689e-06,0.0243922216752652,0.00919554518204246,1.61781873829828e-06,-1.88708679778793e-06,-4.24743289444553e-15,-6.70937058427285e-16,2.45674307560172e-16,-3.0220138641732e-16,7.94559951213963e-16,4.90489750757606e-16,-9.03008298451806e-16,-4.01377231204626e-16,2.57844160632916e-16,-6.42774466647118e-16,-3.65333226811945e-16,7.81492352497118e-16,4.45274290701083e-17,6.81029378024926e-16,-1.98510471112899e-16,2.89785321471376e-16,3.49933524130928e-17,-7.39065747903365e-16,8.53384394011748e-17,8.61696529052284e-16,-1.13578445385857e-16,1.24590290002564e-15,-4.13841818585759e-16,6.57668495498071e-16,-8.13988555127078e-16,-3.21248258417866e-15,1.45492444915774e-16,4.06374465758266e-16,-1.2507341562116e-15,3.2742248288868e-16,-1.09281265857255e-15,-1.29676733284913e-15,1.08187227047792e-15
"t118",-0.086384119333334,-0.0534778192629717,0.106004481937413,-0.00178080297999933,-0.00545674474444738,0.184151749341618,0.21573941271027,0.00286672796450463,0.000177446971110717,0.00716460930736685,-0.277601021449871,-0.20054644550505,-0.00178393164480561,2.99897268702465e-05,0.00372718517279108,-8.10438010276238e-05,0.000379964722094463,-4.60451141569605e-17,-0.0112845061255648,0.000531748578951829,0.00202421581623038,-0.122836933319904,-2.01810988396889e-05,0.0583696915062533,-0.00141582709107012,0.271086589671106,0.00974987489135684,-0.000981503691589053,0.00388021519360886,-0.000340707159698958,2.75369962461769e-05,-0.00107322481585969,1.01942939082881e-05,-0.0218049244339601,0.000866444234993574,-0.000593466963116712,-0.00991464783467998,6.72177066311312e-06,-0.00997885599588014,0.0378774892846125,0.00101043407816848,6.95850903385592e-05,0.345591622117291,0.0402111991358268,8.44953324820319e-06,-3.84157098987647e-05,1.89060819193176e-05,-3.89584551072422e-06,0.000151343049782713,-2.83373269738402e-05,-3.33415370318041e-07,0.000699127660565679,5.52448972830273e-16,1.81378135781507e-06,-0.00322250502934557,0.0108911752050232,-4.88440432932146e-06,-0.00010148058041759,-0.000548297595069854,-0.00828516318906906,0.0837021456816471,0.0223098039606186,0.071465107876163,-9.71218188548432e-05,0.0092899977014095,0.185204917514759,-1.62481310523644e-05,-0.0116721448328189,-1.57960742452852e-06,-3.9830148858255e-05,0.000144429470661962,-0.00824103862125541,1.04306321855006e-05,2.13134200286544e-08,0.00210028430517084,3.04920581746734e-05,-0.000217393391903145,-1.1223115336648e-06,-1.55513918985734e-05,-6.04002622380776e-06,2.61833692564653e-07,1.27346767630054e-05,3.04672497692142e-09,1.12440791351543e-15,0.0434315079907489,0.00372770005290725,0.0891195344524107,-2.9704971731365e-07,-0.00418580755882438,-0.00147748711775899,-2.59648397511584e-07,2.91734406740338e-07,0.0562682064515936,-0.00920059561932359,-0.010968761981057,-0.00836035940815043,-0.00701505490909548,0.0128603985820761,0.00800197030573082,-0.00338084374176611,0.00457809504384898,-0.00158210208336791,0.0133338129709255,-0.00306436399211545,-0.0153168524697977,0.0102762052869194,-0.0116019481282079,0.0156143665107189,-0.0856524031841137,-0.010751100888549,-0.0272271423158637,-0.00405031518684747,0.0266811585323099,0.0178809456536749,-0.0083592211099683,-0.0121146002403741,-0.243338928360625,-0.384380146016478,0.0772129651495278,0.0472603874577425,-0.434634391404972,0.0339344392316893,-0.178658780773824,-0.0599036280708157,0.21250526145091
