"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125"
"t1",-0.0456199521854773,-0.0084052263775496,0.0593098700937004,-0.0062509601264042,0.0583013020536092,-0.0178167615814188,0.0247334536420764,-0.0249513949164754,0.00289911462993598,-0.0078918532660984,0.00963757316231622,-0.000842176468947163,9.87348955272437e-05,-0.00340241099301826,0.00442311250251076,-0.0527200412101919,0.00383499097802691,-2.84539119038301e-16,0.000289427107443361,-9.44332644436827e-07,0.0748839236207025,-0.000115986645758742,0.0756206843460378,-0.0560816705860366,6.68811063261902e-16,0.0285685028116842,-0.00245438234083275,0.00522601845586879,-0.119655793872132,0.0270047061422605,-0.0225161741438125,0.000484803382417944,-0.0592497257005417,0.679617849230902,-0.00042918664869869,0.268654661813044,-0.316167945128505,1.76117151706158e-16,0.00100080601811951,-0.000142552493147696,-0.0085703870713208,0.00883032298039145,-0.00495555806084134,-0.000734156349916664,-0.0450946439058169,0.0924604856905546,-0.4339682402941,0.0239895651121972,0.00500318556119007,0.0050710387585433,-0.0189733846894504,-0.000169245493735745,-4.1127950966156e-16,0.116186154120704,1.62670359470389e-05,-0.0213661537415958,-0.0221003708051291,-0.00400098635162296,0.297277929987379,-0.00198099566155849,-0.000276136356876511,-0.000714362171596147,-0.00117641447254115,-2.67402937580314e-05,-0.00135465335061396,-6.89564397753931e-05,-1.75628478075196e-05,-0.0831030147571875,0.0015381324956252,4.51595158913957e-16,0.00591002836974984,-0.00999356614175774,-0.00311642662606605,-1.16013832037191e-05,-1.81779761631677e-05,-0.000254146407763716,0.00370621869069165,0.000285954605763273,0.00012681861368692,0.00102202323641308,1.37734892185129e-05,6.26341919654156e-07,7.43389537262842e-16,-0.000236025915151645,-4.78952487826737e-05,-0.000151825045648732,-0.00471229765208228,0.00198035559207279,0.000476674135899363,3.10666223299764e-16,-6.57297567069337e-17,-4.07897186079781e-17,3.9231855611388e-16,1.06333128066516e-16,2.3394372376806e-16,-9.98956776673832e-17,-8.41633112215554e-17,1.24872985216018e-16,1.34441069388203e-17,8.08679295402626e-17,7.64091481059159e-17,1.07119174641568e-16,5.78286333749456e-17,1.28667692819717e-16,-8.6478675782875e-17,8.18437114954995e-17,-1.20871601573189e-17,-7.53994848327888e-17,3.76489204395591e-17,4.36120323882294e-17,-3.93565388612238e-17,-1.94546527325368e-17,-2.21429235488851e-17,1.76623310161467e-16,1.19018293484596e-16,-3.72423446248771e-17,1.69569219776733e-16,-1.02036976958042e-16,-1.18665927778538e-16,-4.36120323882294e-17,-2.02335842308318e-16,1.16443313324943e-16,2.0998285575613e-16,-3.76760254938713e-18,2.20038112652317e-15
"t5",-0.074716478913514,-0.0519565921232896,0.00496026191456034,-0.00137170702888507,0.0809275111217117,0.0376636578700526,-0.0138313571080851,-0.0487083934961598,0.0819256588559899,-0.138023967198865,-0.00616080104691173,0.00334853247169536,-2.29842745556093e-06,-0.000467000304122701,0.000293461959945127,-0.00433747053488907,0.000386849877583964,-3.17933216393512e-16,9.43219854932514e-05,-3.62393884411805e-07,0.0649094149492514,6.3455581159791e-06,0.0216699700162303,-0.0624082171463597,3.17018394271578e-16,0.00233346748656619,-0.000341335580512908,0.00127288459459102,-0.0358062042744111,0.00420063603190705,-0.00542358073097475,0.000128873271572309,-0.0195080222026303,0.22824533812101,-0.00018334173561177,-0.0576976197729437,0.440128756992679,-5.60507497300363e-16,-0.0113166278701556,9.08455470710388e-06,-0.0011504949683201,0.009803854071905,-0.000345651608730499,9.90281560181037e-06,-0.00095869328307098,6.22174998741107e-05,-0.00182872252863894,6.34433568648222e-05,-1.493831973316e-05,-3.3072485176781e-05,0.000527935724389479,5.29174660828948e-06,1.45849737084823e-14,-0.227674229369262,-8.06423564735732e-08,0.44100440818781,0.330673431343617,0.0604086553618422,0.0495309794960777,-0.00197392179240229,-1.79447008942773e-05,-5.28523812765903e-05,-0.003459626411067,-5.07315776963621e-07,-0.000433808735970484,-2.91472584111825e-06,-7.32928097552566e-07,-0.00272766231437628,-6.24601912669852e-05,-9.4864182914351e-16,-0.146153270787013,0.439827100991693,0.184096069708145,-6.75639263829164e-06,-8.3432566298093e-06,-0.0196014677187567,0.014873696551183,8.40025798931069e-05,3.60987851915396e-05,0.00028283492829569,3.58503507326498e-06,1.51731519112273e-07,-4.55236406164825e-15,-0.0002202766718423,-3.69054407455744e-05,-0.000623964114450657,0.231436731228715,-0.145187294093749,-0.0446069888026501,-2.88359748727813e-16,-1.18800740071154e-15,3.03555467432609e-16,1.11360373151242e-15,1.97053790487288e-16,3.68813965952547e-16,-1.82801980567795e-16,-2.79607719985603e-16,4.40437149293363e-16,1.27642356462719e-16,-4.07237376832088e-16,9.10384629249255e-16,-3.23044804631127e-17,2.96201080448955e-16,4.39854174612426e-16,-6.65675898767785e-16,8.48341867006511e-16,-1.98393274670049e-16,-7.42806667751457e-17,4.96784035657574e-16,1.28168510090304e-16,2.1909510487618e-16,-1.73412456057622e-16,-2.33163727663156e-16,-6.33079793738065e-17,4.43467827643008e-16,4.72523176586294e-16,6.91852279622892e-16,-5.30232411968524e-16,-6.43801981748746e-16,3.67095042301074e-16,-6.37942950635041e-16,1.45769774581414e-16,-1.1263277628671e-16,2.29568504845997e-16,-6.70030728019408e-17
"t27",-0.0761138534618573,-0.0553287242523409,0.0055213177949075,-0.00155299565687393,0.0995837970674872,0.0479348355675918,-0.017852078934068,-0.0666531695132737,0.12534548548507,-0.21836131700822,-0.0104938756293075,0.00578405062434622,-1.87238012814603e-05,0.000729497271112557,-0.000329181329873134,0.0029366413638495,-0.00013227249777493,-1.68542643927285e-17,3.39869742948548e-05,-1.34888008918231e-07,0.0256520518240187,2.72224794811105e-06,0.0101768899926595,-0.033664258797232,1.69793507648198e-16,0.00137339024382427,-0.000214358081431143,0.000871767054201051,-0.0246610828628431,0.00298016452273946,-0.00420659795350916,0.000102808120404079,-0.0158850189027692,0.193166838384495,-0.000162011957665512,-0.0565929579510973,0.507490383004744,-5.590364184654e-16,-0.0156117197539895,1.85568010739292e-05,-0.00278809483778429,0.0261146841530653,-0.00164120982902051,5.52914839140499e-05,-0.0373590816636621,0.0238451705411775,0.0032119306590194,-8.12162102785032e-05,1.24591115666785e-05,2.34775644035847e-05,-0.000209686847697998,-1.96606709829221e-06,3.03939886283956e-15,-0.00444331117872791,-1.06685076318357e-08,0.076401035306433,0.0851814690740699,0.0169150901592015,0.0229884687691006,-0.0033731897431431,-3.19582522193675e-05,-0.000157557666305599,-0.0103473579332121,-1.52197033341161e-06,-0.00130808714066511,-9.36517385051894e-06,-2.4244121038059e-06,-0.0125136478731782,-0.000305891213607108,6.72491973603956e-16,0.186057548729546,-0.445008592289081,-0.171307816923277,4.56777520611108e-06,4.76042206877377e-06,0.0106016940788435,-0.00676145308551817,-2.75677397715778e-05,-1.07165630635719e-05,-7.59522396582907e-05,-7.30497790893661e-07,-1.81961942846077e-08,6.50306260997188e-15,-0.000478711761721581,-0.000111372419909347,-0.00271213189424006,-0.485500829070248,0.282474328183741,0.0838249521370942,2.42386825587266e-16,1.41541025251191e-15,-4.64431884093964e-16,6.15484337229811e-16,-8.79035525789249e-16,-5.68049823096025e-16,-4.34365605646775e-16,2.06500255624308e-16,8.0660603843432e-16,-6.22816897447795e-17,4.57936861260503e-16,-7.91704677965813e-16,-5.28870689296665e-17,-9.86863860845805e-16,-4.41242853888245e-16,2.11796318232407e-16,-7.25448048592789e-16,4.96421177815655e-16,-3.69042579042694e-16,-1.88929535895345e-16,3.27643178719657e-17,-5.17482926574358e-16,-1.23350155665833e-16,4.80648344444984e-16,3.16433091444731e-17,1.206785298906e-15,-8.56947798853855e-16,-6.4578780792846e-16,-1.40834734264256e-16,2.46169840011593e-16,8.87135295614984e-17,-4.04524382849927e-17,5.35696005406483e-16,2.63159123262221e-16,-1.93080358672661e-16,6.30066459192119e-16
"t32",-0.0772376227356361,-0.0580719449104828,0.00598239816656629,-0.0017025154997966,0.115210748640648,0.0565846898426973,-0.0212452904937652,-0.0819201759962151,0.162758176770673,-0.287808477931152,-0.0142635953743673,0.00790526611730717,-3.36671046562853e-05,0.00185523977826673,-0.000918806765926939,0.00990014631190687,-0.000636462739783447,-7.64022526954979e-17,-3.19407726723926e-05,1.15112860441932e-07,-0.01800049723057,-1.38787935982932e-06,-0.00324171408836312,0.00218628797608421,-3.74982363941959e-18,9.75411514913113e-05,-3.44277668157936e-05,0.000231484560064774,-0.00670237691348721,0.000904812868472075,-0.00163721855380588,4.24961420823676e-05,-0.00683362261880887,0.0889026690646664,-7.964453358931e-05,-0.0316470412413863,0.328483829255011,-3.99247892146519e-16,-0.0113781122459141,1.61070724817923e-05,-0.00255262069236839,0.02452177890911,-0.00171756144216753,5.90387978665324e-05,-0.0438778393500769,0.0283990201756212,0.00524707331784427,-0.000147085122613465,2.71101493032793e-05,5.55193224382735e-05,-0.000713265518634113,-7.01454963954108e-06,-1.35885430412772e-14,0.224486354333977,7.36430641235414e-08,-0.392675247796779,-0.281005361415409,-0.0507696315136588,-0.0388575655998683,0.00162867646864166,1.49648027846009e-05,5.27096543019147e-05,0.00345512420852866,5.07319058528736e-07,0.000434760594187109,3.00379542729721e-06,7.65341189518348e-07,0.00335858089634549,7.97623471497816e-05,1.30185107348734e-15,0.0531381399592228,-0.183961197015032,-0.0806155136443991,3.47776836362205e-06,4.65120400019981e-06,0.0111958769714583,-0.00916074241255939,-5.85442209743439e-05,-2.59960656959426e-05,-0.000209930075949314,-2.85610201150202e-06,-1.32742572222502e-07,-4.89942846877566e-15,0.000879093492422592,0.000192400076732577,0.00445777526116659,0.542271763379987,-0.308679875751649,-0.0906281744002098,2.02859796824652e-16,-4.83181544622491e-16,1.00174886210311e-15,-1.48195242571645e-16,1.03286691355854e-15,8.06547863661278e-16,2.00879919230365e-16,-5.9995767108246e-16,-5.13553223126843e-16,3.120752684649e-16,-8.35936691464218e-16,3.98036166395443e-16,4.98857096716966e-16,7.94662370935939e-16,3.25776918924213e-16,2.1165743036673e-16,8.07953440390355e-16,-6.3221806490439e-16,-4.18770404939966e-18,-1.02525183398396e-16,-6.78027749409741e-16,4.85178925315333e-16,-1.84668148508001e-16,-6.64292511688467e-17,4.69712059625031e-16,-1.15844266866508e-15,1.2233284199729e-15,8.80498884249285e-16,-1.91945622246039e-16,-1.26700820558736e-17,5.61357155943411e-17,-5.07855734455311e-17,1.69956494568611e-16,8.71548918628648e-17,2.94507728244476e-16,-6.64716924456124e-16
"t47",-0.0780837471390781,-0.0601550724111239,0.00633515416312297,-0.00181720791178255,0.127332994717239,0.0633206524374241,-0.0238917185587046,-0.0938960658958261,0.192370743525777,-0.342901957850837,-0.0172675860660444,0.00959691307299298,-4.59455100082304e-05,0.00280103971124481,-0.00141627318601564,0.0158165182000317,-0.00106880322720632,2.20753690318417e-16,-9.26124971342978e-05,3.45916596370847e-07,-0.0585688667937101,-5.24981345703584e-06,-0.0160469678758255,0.0375753052407202,-1.46279186693159e-16,-0.00120073474193321,0.000154007229187665,-0.000472304571349087,0.0131081216744216,-0.00143009041470421,0.00145851702885137,-3.1971897327132e-05,0.00455302987774857,-0.047203356437223,3.27287920744383e-05,0.00663101437744966,-0.00998971304254141,1.04655683036692e-16,-0.000928629707930656,3.30921793392369e-06,-0.000602266757390099,0.00611720415705455,-0.000517987075955606,1.83225646571482e-05,-0.0153009433766657,0.0100514737111039,0.00237235465759626,-7.02616699153865e-05,1.40259323466393e-05,2.9604313029641e-05,-0.000420726329196455,-4.18056307202965e-06,-1.00725150336242e-14,0.165502128794546,5.89835297947164e-08,-0.324796426235965,-0.249031589208123,-0.0458460437821151,-0.0410298130975277,0.00353988446757254,3.33536222456189e-05,0.000157605414457397,0.0103488612801449,1.52196924054917e-06,0.00130777077760456,9.33660558624912e-06,2.41417989159477e-06,0.012344313469811,0.000301379607828259,-2.66377868136786e-15,-0.212622722107377,0.550780478015635,0.220004591706382,-7.06402231721231e-06,-8.36776817370194e-06,-0.0194783848396782,0.0145016386073226,8.16323747867408e-05,3.52235769003223e-05,0.000277459413981216,3.58048196259913e-06,1.56722064889637e-07,3.41602441720344e-15,-0.000731121850024826,-0.000157250457446161,-0.00358928306352555,-0.378679507175681,0.213498748366099,0.0623858794031796,-9.59369889047218e-16,-3.22687910914516e-16,1.90614931134323e-15,7.74634094291965e-15,-4.27788202543756e-16,-3.48282027036304e-15,9.12795478721185e-16,-2.04287262209423e-15,1.50279711827411e-15,4.02912056839277e-15,-2.0137008809186e-15,2.43959694675674e-15,-1.59004773728035e-17,-1.36313611137937e-15,-2.5932174610811e-15,-9.52239218795137e-16,1.07450802237472e-15,-2.63340329385833e-15,-1.55788219288513e-16,3.43897976062765e-16,-1.1215002886744e-15,3.28399190499626e-16,-1.41229781184995e-15,1.59339104869401e-15,3.77979554908802e-15,2.68151999137929e-15,3.35493809798537e-15,-2.45373750350107e-16,-2.39284707162831e-15,-1.23273372210438e-15,1.78797633588734e-15,-1.85230425904616e-16,1.45286491835589e-15,-1.1059030518011e-15,-5.98234950066129e-17,1.56753577551223e-15
"t64",-0.0786491851220688,-0.0615544282256488,0.00657319836738586,-0.00189472669271881,0.135581777147897,0.0679148895895812,-0.02569833974568,-0.102099711707563,0.212764014603717,-0.380894116246716,-0.0193445810048609,0.010767068171233,-5.45871280562954e-05,0.00347516247239977,-0.00177168324778985,0.0200599856099327,-0.00138048739844054,4.37927787055276e-16,-0.000138044347023971,5.1903254329013e-07,-0.0891021303545757,-8.1729281620003e-06,-0.0258160462976942,0.0650321048121825,-3.54284250221433e-17,-0.0022229359857562,0.000304397863423542,-0.00104651929361558,0.0292969911693583,-0.00335476268818186,0.00408534792294702,-9.5789649217495e-05,0.0143837739050728,-0.166402774940723,0.00013277161783104,0.0421155827911422,-0.343613611876783,3.80662036518916e-16,0.0100281642441779,-1.16146718668778e-05,0.00175269687666276,-0.0164812104865911,0.00106638468438441,-3.61928353146424e-05,0.0255143995524338,-0.0164017320125177,-0.00272225529498216,7.47250590653128e-05,-1.34076266704898e-05,-2.72147170035887e-05,0.000341410417186355,3.35125313982224e-06,5.38752823590333e-15,-0.105746053812636,-3.4945749880479e-08,0.187218102942129,0.135798680648111,0.0246443726352466,0.0198076592458437,-0.00126636997180065,-1.18547955421622e-05,-5.25668840478524e-05,-0.00345062135186735,-5.07322345830645e-07,-0.000435712222182324,-3.09259332601921e-06,-7.9761748191613e-07,-0.00398096190217087,-9.68093126012337e-05,1.02299388949485e-15,0.0531576295423223,-0.132720204967158,-0.0522809174423686,1.59259386159403e-06,1.83860721873018e-06,0.00424762952502127,-0.00309212620176847,-1.6841948242689e-05,-7.20990849424155e-06,-5.63969962703878e-05,-7.16710477598716e-07,-3.08075304800929e-08,-8.96676717163778e-17,0.000127097312161076,2.71480183751322e-05,0.000615957858858421,0.0612031101793509,-0.0343604044377098,-0.010019238661763,-0.0152415923051416,-0.0303592650126761,0.137455185989412,0.38103339700294,-0.00890638551821728,-0.173597524144451,0.063631477928514,-0.134558161274771,0.0342102329620381,0.2141699383285,-0.107610480070463,0.124625558881693,0.00124368402830195,-0.0312219696027084,-0.152812569760683,-0.0377750310800614,0.0793240500949739,-0.155385182964261,-0.00187779229170007,0.00903804301752782,-0.123761834271394,0.0239717248783061,-0.0970947817770927,0.0348668782617502,0.191269012507794,0.0923963341588253,0.184494814650773,0.0224673845239999,-0.146550991096255,-0.0614654634032615,0.0801951137495603,-0.0250862777592578,0.0844600372184816,-0.0781279905568147,0.0108741717194112,-0.00986709217262088
"t65",-0.0786491851220687,-0.0615544282256488,0.00657319836738569,-0.00189472669271878,0.135581777147897,0.0679148895895812,-0.0256983397456801,-0.102099711707563,0.212764014603716,-0.380894116246715,-0.0193445810048609,0.010767068171233,-5.4587128056063e-05,0.00347516247239977,-0.00177168324778991,0.0200599856099322,-0.0013804873984404,5.48957439378728e-16,-0.000138044347024828,5.19032544291388e-07,-0.0891021303545746,-8.17292816150631e-06,-0.0258160462976947,0.065032104812182,-2.39136321667299e-16,-0.00222293598575613,0.000304397863422816,-0.00104651929361566,0.0292969911693581,-0.00335476268818218,0.0040853479229469,-9.57896492183559e-05,0.0143837739050731,-0.16640277494072,0.000132771617831424,0.042115582791141,-0.343613611876776,3.53901757629147e-16,0.0100281642441792,-1.16146718659378e-05,0.00175269687666072,-0.0164812104865937,0.00106638468438356,-3.61928353169906e-05,0.0255143995524319,-0.0164017320125159,-0.00272225529497988,7.47250590666555e-05,-1.34076266704061e-05,-2.72147170061344e-05,0.000341410417184444,3.35125314217927e-06,6.29849544430895e-15,-0.105746053812631,-3.4945746944695e-08,0.187218102942113,0.135798680648111,0.024644372635245,0.0198076592458458,-0.00126636997179788,-1.18547955391589e-05,-5.25668840442011e-05,-0.00345062135186302,-5.07322352457471e-07,-0.00043571222218487,-3.09259332442506e-06,-7.97617484128022e-07,-0.00398096190216986,-9.68093126041214e-05,-2.8457420763925e-16,0.0531576295423192,-0.132720204967145,-0.052280917442362,1.59259386362578e-06,1.8386072104217e-06,0.00424762952501412,-0.00309212620177182,-1.68419482398028e-05,-7.20990849523746e-06,-5.63969962743859e-05,-7.16710475364694e-07,-3.08075218238817e-08,-1.40252112553944e-15,0.000127097312167398,2.71480183791513e-05,0.00061595785886617,0.0612031101793288,-0.0343604044377313,-0.0100192386617637,0.0152415923051427,0.0303592650126765,-0.137455185989415,-0.381033397002947,0.00890638551821693,0.173597524144454,-0.0636314779285151,0.134558161274773,-0.0342102329620388,-0.214169938328505,0.107610480070465,-0.124625558881696,-0.00124368402830207,0.0312219696027091,0.152812569760686,0.0377750310800622,-0.0793240500949752,0.155385182964264,0.00187779229170015,-0.009038043017528,0.123761834271395,-0.0239717248783066,0.0970947817770943,-0.0348668782617513,-0.191269012507798,-0.0923963341588276,-0.184494814650776,-0.022467384524,0.146550991096258,0.0614654634032627,-0.0801951137495622,0.0250862777592581,-0.0844600372184831,0.0781279905568159,-0.0108741717194111,0.00986709217261984
"t66",-0.0849743056791201,-0.101247207208804,-0.0243916013835599,0.00146432725283219,0.0934984790033439,0.106326326370391,-0.0759433255082368,0.100313256427731,-0.0874249069177782,0.0104429666136051,0.000674487352935821,-0.000321068530917887,-5.58173551037586e-07,-0.000176230480790893,0.000117533513752419,-0.00190383230985902,0.000189857568148589,-2.44508708111439e-16,0.000131315109545136,-5.55842859342068e-07,0.130795138693836,5.95711205112874e-05,0.00173731224019862,-0.218475101702078,1.58437264983199e-16,-0.00995514016993175,0.000508103512525499,-0.000901581870398925,0.0243928906140486,-0.00235662589051075,0.00183873593012452,-3.79870369762666e-05,0.00522080164706533,-0.0516795719416748,3.56109137539921e-05,0.0314779474506082,-0.00312915661180719,5.95862993673899e-16,0.383972610365882,4.65254291441809e-07,-8.36063173273293e-05,0.00515003638137,-2.64449462869672e-05,8.1417669608937e-07,-0.000395675755268481,-6.51280195045761e-06,-0.000179251120596968,6.68806495890059e-06,-1.73797234746592e-06,-3.9923514743149e-06,7.25266111888199e-05,7.37413781438776e-07,-1.08409091100387e-14,-0.0492651865665141,-2.70562078574872e-08,0.211807460129425,-0.237058767746563,-0.50823356574124,-2.82812135402044e-06,-0.000204038352089414,-1.87692527249718e-06,-1.9136076321187e-05,-0.00276009650922125,5.0005255796905e-07,4.05656436676248e-05,-2.76500118274534e-07,-7.38185245073582e-08,-0.000313028551164399,-7.23537413571066e-06,1.91396266205732e-15,-0.0980150394715972,0.144870046490839,-0.486516176479089,-8.502521083965e-08,-4.15594598309447e-07,-0.0178763051496048,0.00088937127251732,6.29797562883602e-06,2.80412695217125e-06,2.259638018181e-05,3.02085492938646e-07,1.34745613118198e-08,3.95879101228601e-15,-2.57080495295615e-05,-4.41933813166921e-06,-0.000516021431018927,0.119266621515393,0.249917987825517,-0.0869644157447832,7.80839688204237e-16,3.49822023799774e-16,-1.4734744647261e-15,-3.24590408555928e-15,5.60021208242418e-16,4.47171263941734e-15,-2.42526834584796e-15,1.57456913267213e-16,2.01556365192391e-15,-2.50683561947701e-15,5.87830787576823e-16,-6.52075093432648e-16,9.02125756099811e-16,-8.46240212611719e-16,3.26924329606932e-15,3.75652605648114e-16,-9.60843623771336e-16,2.00656826065307e-15,-1.19160966647113e-15,1.63350697682981e-15,2.30337178326964e-15,-1.25581001533615e-16,8.1385899940652e-16,3.63165634920681e-16,-3.02801089152895e-15,6.82133244053821e-16,-1.41602427684049e-15,4.46042850297748e-17,1.12066755166796e-15,1.9774260556075e-17,-1.32840751621759e-15,-2.71814750235749e-16,4.18642964278589e-16,2.9065300702241e-15,-3.84506398346686e-16,-1.48156146069053e-15
"t80",-0.0865635258049308,-0.107818441896316,-0.027150538637891,0.00165785682802733,0.115052760552396,0.135322357394376,-0.0980197554653671,0.137269903710398,-0.133759283161318,0.0165213331387123,0.00114887436574488,-0.000554594184888343,-4.54707875652987e-06,0.000275288160819169,-0.000131839364696677,0.00128897076441115,-6.49164862533275e-05,3.41127509986229e-17,4.7316680509801e-05,-2.06892389817682e-07,0.0516899386433692,2.55560437008325e-05,0.000815895709046333,-0.117849903438217,7.68903594393105e-17,-0.00585921700816462,0.000319088018742117,-0.000617471037531232,0.01680030343588,-0.00167192130404266,0.00142614689157878,-3.03040019379778e-05,0.00425120147956468,-0.0437370576907227,3.14679788109978e-05,0.0308752798377041,-0.00360807346073202,3.11096104967874e-16,0.529704860406938,9.50363734675547e-07,-0.000202610483447377,0.0137182349400344,-0.000125564888675538,4.54588265712659e-06,-0.0154189907391077,-0.00249606419021457,0.000314832983612845,-8.5616416973331e-06,1.44953326772007e-06,2.83409874814828e-06,-2.88063030604788e-05,-2.73974758214387e-07,-3.4693381090382e-15,-0.000961463907430293,-3.57937189623972e-09,0.0366942119830588,-0.0610663336678928,-0.142311007171928,-1.31259627378366e-06,-0.000348676466887457,-3.3426721572225e-06,-5.70463516740274e-05,-0.00825514177487511,1.50018038349512e-06,0.000122319797703109,-8.88410005462845e-07,-2.44180218399147e-07,-0.00143607551527671,-3.54343675036408e-05,-1.55071584138198e-15,0.124776119511409,-0.14657672369068,0.452720279268437,5.74827539318848e-08,2.37126310924903e-07,0.00966861875727046,-0.000404300445023555,-2.06685262930646e-06,-8.32454695568057e-07,-6.06801180096463e-06,-6.15538696058816e-08,-1.61590464909585e-09,-7.02152550802666e-15,-5.58694915462543e-05,-1.33365807967727e-05,-0.0022429465869582,-0.250193836210945,-0.486236871847551,0.163422552903331,-1.18445199004853e-15,-5.03784535485752e-16,2.09873867266305e-15,6.59793994400489e-15,-5.97542952830004e-16,-3.84736863121892e-15,1.34355523402729e-15,-1.2789746232895e-15,8.72806548847013e-16,3.67424128815609e-15,-1.44618728853877e-15,2.24896242799991e-15,2.06853256410319e-16,-4.75499808841276e-16,-3.1882688217873e-15,-4.24886949885136e-16,4.0938839926798e-16,-2.58288225250129e-15,1.72875254456329e-16,-2.04955749123561e-16,-1.78817039028145e-15,6.16774997876148e-16,-1.19548204067184e-15,5.3786088166747e-16,3.41526002113394e-15,2.40456135516109e-15,2.38083785582383e-15,2.75620803679839e-16,-2.32790542353503e-15,-3.59750439502153e-16,2.06405284101884e-15,-7.6655409150872e-16,1.44642081216806e-15,-1.49068208666795e-15,-2.02319175660563e-17,-8.28562702694092e-17
"t97",-0.0878415773829969,-0.113164124109949,-0.0294178561354363,0.0018174725303749,0.133107142595013,0.159741314041774,-0.116650737803736,0.168711776995092,-0.173683295965866,0.0217757421927808,0.00156158502995796,-0.0007579834450624,-8.17606286665907e-06,0.000700106178133769,-0.000367988367825655,0.00434544010600874,-0.00031236217197899,2.65700323106307e-17,-4.44679577133839e-05,1.76561091980608e-07,-0.0362717416829414,-1.30291972935959e-05,-0.000259892817604773,0.00765363136083352,2.63015340742798e-16,-0.000416134289858081,5.12483029752641e-05,-0.000163960097811526,0.00456597816545581,-0.000507614898246652,0.000555059974152002,-1.25262787317096e-05,0.00182883676536294,-0.020129444568543,1.54695525662566e-05,0.0172655978718685,-0.00233540147026819,5.60951213053257e-16,0.386058772120635,8.2490389898813e-07,-0.000185498608417536,0.0128814701434322,-0.000131406361010228,4.85397439961549e-06,-0.0181094386816514,-0.0029727519530657,0.000514317375842968,-1.55054035960948e-05,3.15408229985725e-06,6.70202579918671e-06,-9.798679754487e-05,-9.7748928166442e-07,1.23661380761465e-14,0.0485753796489679,2.47078902747389e-08,-0.188595726816648,0.201451880898441,0.427137977182257,2.21869044217393e-06,0.000168351382529451,1.56524294622309e-06,1.90843996699976e-05,0.00275650464350823,-5.00055801429895e-07,-4.06546523403443e-05,2.84949537405612e-07,7.70830846618221e-08,0.000385433235776847,9.23965186310394e-06,-2.82284648155934e-15,0.0356361295064122,-0.0605930537340163,0.213045023314748,4.37656575399324e-08,2.31685938603838e-07,0.0102105064800026,-0.000547765722446972,-4.38927087022609e-06,-2.01935517001132e-06,-1.6771831669214e-05,-2.40663478123413e-07,-1.1788264198135e-08,6.77899495046814e-15,0.00010259724199451,2.30394487818786e-05,0.00368660234737386,0.279449682936368,0.531345762119084,-0.176685906139777,5.10620585449192e-16,4.32684927538468e-16,-1.8129429407988e-15,-5.65385057368144e-15,4.92077034118685e-16,2.36353348684765e-15,-1.56487783773151e-15,6.53074872496325e-16,-4.86870308632156e-16,-2.67199971295659e-15,7.24121158187518e-16,-1.72549855121265e-15,-3.11202360185035e-16,-2.45109060017936e-16,2.59094351193868e-15,8.05810549252599e-16,1.54515231139796e-16,2.4752418407953e-15,-3.32089534802749e-16,-3.77926341038114e-16,1.37367404135801e-15,-6.70248209839206e-16,8.5787858973594e-16,-8.45788325348312e-16,-2.63937953771405e-15,-1.83827071001982e-15,-2.6530697132483e-15,1.83616435958534e-16,1.756252493146e-15,4.84251530639144e-16,-1.76411423494549e-15,6.45782822783462e-16,-9.50518263573939e-16,8.78148423507385e-16,-9.70647286562491e-18,-5.37309416811557e-16
