"accepted_species","Medicinal"
"Matelea_capillacea",NA
"Gynochthodes_phyllireoides",0
"Gentianella_benedictae",0
"Pyrostria_montana",0
"Martensianthus_viticellus",0
"Ixora_standleyana",0
"Palicourea_regina",0
"Mandevilla_speciosa",0
"Benkara_rectispina",0
"Vangueria_gossweileri",0
"Palicourea_juarezana",0
"Macroscepis_grandiflora",1
"Galium_bungei",1
"Cynanchica_littoralis",0
"Saprosma_foetens",1
"Geophila_tenuis",NA
"Massularia_acuminata",1
"Gonolobus_calycosus",0
"Mitracarpus_polygonifolius",NA
"Alstonia_muelleriana",0
"Simira_rubescens",1
"Spermacoce_pumila",0
"Catunaregam_pentandra",0
"Alleizettella_leucocarpa",0
"Stigmatorhynchus_umbellifer",0
"Lisianthius_seemannii",0
"Guettardella_rhamnoides",0
"Ruehssia_zimapanica",NA
"Schradera_membranacea",0
"Matelea_parvifolia",NA
"Faramea_martiana",0
"Palicourea_lehmannii",0
"Matelea_gonoloboides",0
"Vincetoxicum_potamophilum",0
"Pavetta_oblongifolia",1
"Asclepias_graminifolia",0
"Guettarda_insularis",0
"Chomelia_hirsuta",0
"Xanthophytum_papuanum",0
"Schultesia_benthamiana",NA
"Robbrechtia_milleri",0
"Voyria_acuminata",0
"Anthospermum_hispidulum",0
"Uncaria_nervosa",0
"Urophyllum_nigricans",0
"Polysphaeria_capuronii",0
"Duroia_fusifera",0
"Cynanchum_umtalense",0
"Mitrasacme_latiflora",0
"Plocama_pendula",NA
"Kadua_rapensis",0
"Galium_ossirwaense",0
"Psychotria_kuruvolii",1
"Psychotria_submontana",0
"Psychotria_plumieri",0
"Psychotria_mesentericarpa",0
"Galium_hardhamiae",0
"Coprosma_temetiuensis",NA
"Manettia_minutiflora",0
"Ixora_brunonis",0
"Alyxia_grandis",0
"Ixora_confertior",0
"Hillia_loranthoides",0
"Ixora_siamensis",0
"Hedyotis_macrophylla",1
"Hoya_oreogena",0
"Hoya_venusta",0
"Crusea_coccinea",0
"Oxypetalum_attenuatum",0
"Aspidosperma_neblinae",0
"Aspidosperma_sandwithianum",0
"Palicourea_holmgrenii",0
"Coussarea_speciosa",0
"Secamone_stuhlmannii",0
"Palicourea_herrerae",0
"Fagraea_resinosa",0
"Matelea_bahiensis",0
"Matelea_tinctoria",0
"Sebaea_hymenosepala",1
"Triainolepis_sancta",0
"Gonolobus_erianthus",1
"Pavetta_aethiopica",0
"Tassadia_rizzoana",0
"Pavetta_vanderijstii",0
"Pavetta_schumanniana",1
"Centaurium_capense",0
"Rudgea_panurensis",1
"Rudgea_longipes",0
"Halenia_corniculata",1
"Gentianella_smithii",NA
"Gentianella_polyantha",0
"Myrmecodia_oksapminensis",0
"Ophiorrhiza_subbracteata",NA
"Ophiorrhiza_pseudoinconspicua",0
"Oldenlandia_capensis",1
"Ophiorrhiza_kingiana",0
"Sabicea_bariensis",0
"Gentiana_bambuseti",0
"Praravinia_neriifolia",0
"Gentiana_caliculata",0
