accepted_species,estimate
t239,-0.5408261643128064
t240,-0.8719118275339158
t197,-0.5709528827372713
t73,0.5367740347075182
t168,-0.36801975647354096
t154,-0.5094700273105081
t65,-0.936932989369469
t19,-0.8258927884736715
t172,0.6234819089264861
t107,0.1776646090416832
t148,-0.04184928511384989
t261,0.6207668827091216
t151,0.258558673758802
t86,-0.2884915932960954
t273,0.01625263213963576
t202,0.9919160737419689
t242,1.0104581219444384
t132,0.4436865335430719
t163,-0.49143720377489813
t328,-0.551532928847334
t278,-0.2782706936371934
t139,-0.44569605913797966
t207,0.17874706123901438
t79,0.45921386097178424
t91,0.5111364245371185
t100,0.10480974776602467
t298,-0.379633192262617
t214,-0.15916643895684182
t169,0.061112613505042906
t63,0.4484942140134201
t44,0.07540283759880059
t38,0.20121286365811927
t32,-0.15476258526816192
t26,-0.10717375970040025
