"accepted_species","trait_ARD"
"t73","1"
"t74","1"
"t21","0"
"t24","1"
"t25",NA
"t16","1"
"t20","1"
"t27","0"
"t49","0"
"t77","0"
"t78","0"
"t11",NA
"t1","0"
"t69","0"
"t70","0"
"t83","0"
"t84","0"
"t28","1"
"t58","0"
"t99","0"
"t100","0"
"t87","0"
"t88","0"
"t10","1"
"t15","1"
"t8","0"
"t93","1"
"t94","1"
"t5","1"
"t44","0"
"t71",NA
"t72","0"
"t50","0"
"t2","0"
"t9",NA
"t54","0"
"t55",NA
"t61","1"
"t62","1"
"t29","0"
"t3","1"
"t75","1"
"t76","1"
"t51","1"
"t7","0"
"t36","0"
"t37","1"
"t22","0"
"t13","1"
"t14","0"
"t4",NA
"t19","1"
"t59","1"
"t85","0"
"t86","0"
"t89","0"
"t90","0"
"t40","1"
"t41","1"
"t6","1"
"t97","1"
"t98","1"
"t95","1"
"t96",NA
"t63","1"
"t64","1"
"t65","0"
"t66",NA
"t91","1"
"t92","1"
"t57","1"
"t81","1"
"t82","1"
"t23","0"
"t46","1"
"t47","1"
"t45","1"
"t52",NA
"t53","1"
"t32","1"
"t60","1"
"t79","1"
"t80","1"
"t31","1"
"t42","0"
"t43","0"
"t12","1"
"t67","0"
"t68","1"
"t56",NA
"t33","1"
"t38","0"
"t39","0"
"t18","0"
"t34","1"
"t35","1"
"t17","1"
"t26","1"
"t48","1"
"t30","1"
