accepted_species,estimate
t931,-0.52423763
t720,-0.32119682
t765,-0.28121668
t987,-0.20560119
t651,2.029773
t579,1.7526451
t309,1.5820818
t31,1.6010255
t403,1.6544659
t914,1.5525625
t328,-1.1011479
t354,-1.1023396
t754,0.53746384
t758,0.33649054
t561,0.8625426
t339,0.08257756
t141,1.2162476
t929,0.11911434
t992,0.13849917
t278,-0.23541863
t20,0.79047453
t353,0.109166525
t655,-0.42347342
t875,1.3495686
t515,1.5876715
t294,0.64211833
t456,0.8210974
t288,0.33567157
t287,0.47937682
t401,0.38123944
t823,-0.3922937
t725,-0.45452172
t752,-0.40667236
t891,-0.3756996
t168,0.87504053
t326,0.8004553
t941,1.106009
t850,1.2488903
t300,-0.1932594
t77,-0.19120595
t977,-0.5611822
t978,-0.5257549
t779,-0.34406194
t334,0.1032589
t303,-0.3848079
t786,-0.51284593
t369,-0.018089645
t986,-0.16306365
t289,-0.1358216
t945,-0.5989841
t592,-0.70036197
t79,-0.5897752
t705,-0.21264152
t770,0.22858404
t771,0.11217471
t162,0.19913296
t536,0.1334343
t120,-0.09814669
t464,-0.14492267
t790,1.1442946
t819,-0.4316394
t407,-0.42020348
t699,-0.14672995
t283,-0.1321104
t151,-0.86152804
t741,-0.6227758
t263,0.51386875
t57,-0.03652893
t909,-0.9790378
t89,-1.2170817
t47,-1.2170817
t230,-1.2170817
t199,-0.19242308
t918,-1.3935926
t845,-1.6094372
t562,0.2833666
t894,-0.9118954
t430,-0.20081614
t265,-0.051023968
t508,-0.40791726
t972,-0.40027928
t402,-0.5790834
t538,-0.5596956
t840,0.15480442
t970,-0.3086389
t148,-0.23177044
t596,-0.2518683
t686,-1.8710705
t938,-2.61477
t601,-2.174141
t711,-0.832636
t658,-1.1350747
t54,-1.1868874
t179,-1.1212219
t826,-1.0754628
t995,-0.8567987
t895,0.3826246
t248,2.2008824
t76,2.3128655
t762,-0.08821877
