"accepted_species","trait_ARD"
"t15","1"
"t99","1"
"t100","1"
"t9","0"
"t60","1"
"t61","1"
"t26","1"
"t83","0"
"t84","0"
"t77","1"
"t78","1"
"t41","0"
"t18","1"
"t3","0"
"t89","1"
"t90","1"
"t22","1"
"t44","1"
"t45","1"
"t93","1"
"t94","1"
"t20","0"
"t6","1"
"t7","1"
"t1","1"
"t58","0"
"t59","1"
"t53","1"
"t95","0"
"t96","0"
"t62","1"
"t63","1"
"t46","1"
"t4","1"
"t81","1"
"t82",NA
"t8","1"
"t42","0"
"t43","1"
"t24","0"
"t19","1"
"t70",NA
"t71","0"
"t79","0"
"t80","0"
"t69","0"
"t39","0"
"t12","1"
"t13","0"
"t55",NA
"t56","0"
"t10","0"
"t91","0"
"t92","0"
"t74","0"
"t5","1"
"t32","1"
"t33","1"
"t75","0"
"t76","0"
"t65",NA
"t66","1"
"t16","1"
"t17",NA
"t34","1"
"t35","1"
"t11",NA
"t57","1"
"t85","1"
"t86","1"
"t54",NA
"t37",NA
"t29","0"
"t25",NA
"t27",NA
"t64","1"
"t72","1"
"t73","1"
"t28","1"
"t38","1"
"t51","1"
"t52","1"
"t67","1"
"t68","1"
"t21","1"
"t2","1"
"t14","0"
"t23","0"
"t97","1"
"t98","1"
"t36","0"
"t47","0"
"t48","0"
"t40","0"
"t49","0"
"t50","0"
"t87","1"
"t88","1"
"t30","0"
"t31","0"
