"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",1
"t10",0
"t11",1
"t12",1
"t13",0
"t14",0
"t15",1
"t16",0
"t17",1
"t18",0
"t19",1
"t20",0
"t21",1
"t22",1
"t23",0
"t24",1
"t25",1
"t26",1
"t27",1
"t28",1
"t29",0
"t30",0
"t31",1
"t32",0
"t33",0
"t34",1
"t35",0
"t36",1
"t37",1
"t38",1
"t39",0
"t40",1
"t41",1
"t42",1
"t43",1
"t44",1
"t45",1
"t46",1
"t47",1
"t48",0
"t49",1
"t50",1
"t51",0
"t52",1
"t53",1
"t54",1
"t55",1
"t56",0
"t57",0
"t58",1
"t59",0
"t60",0
"t61",1
"t62",0
"t63",0
"t64",1
"t65",1
"t66",1
"t67",1
"t68",1
"t69",1
"t70",1
"t71",0
"t72",1
"t73",1
"t74",1
"t75",1
"t76",1
"t77",1
"t78",0
"t79",1
"t80",1
"t81",1
"t82",0
"t83",0
"t84",1
"t85",1
"t86",1
"t87",1
"t88",1
"t89",0
"t90",1
"t91",0
"t92",1
"t93",0
"t94",0
"t95",0
"t96",1
"t97",0
"t98",1
"t99",1
"t100",0
"t101",0
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",0
"t113",1
"t114",1
"t115",1
"t116",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",1
"t128",1
"t129",1
"t130",0
"t131",1
"t132",1
"t133",1
"t134",1
"t135",1
"t136",1
"t137",0
"t138",0
"t139",0
"t140",0
"t141",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t147",0
"t148",1
"t149",1
"t150",1
"t151",1
"t152",1
"t153",1
"t154",1
"t155",1
"t156",1
"t157",1
"t158",1
"t159",1
"t160",1
"t161",1
"t162",1
"t163",1
"t164",0
"t165",1
"t166",0
"t167",0
"t168",1
"t169",0
"t170",1
"t171",1
"t172",0
"t173",1
"t174",0
"t175",1
"t176",1
"t177",1
"t178",1
"t179",0
"t180",1
"t181",1
"t182",1
"t183",1
"t184",1
"t185",1
"t186",1
"t187",1
"t188",0
"t189",1
"t190",1
"t191",1
"t192",1
"t193",1
"t194",1
"t195",1
"t196",0
"t197",0
"t198",1
"t199",0
"t200",1
"t201",1
"t202",1
"t203",1
"t204",1
"t205",1
"t206",0
"t207",1
"t208",1
"t209",1
"t210",1
"t211",1
"t212",1
"t213",1
"t214",1
"t215",0
"t216",0
"t217",1
"t218",1
"t219",1
"t220",1
"t221",1
"t222",1
