accepted_species,estimate
t64,0.394678735535768
t191,0.30082943210413576
t239,0.46164441092548886
t222,0.3969659159862719
t243,0.13270644818078417
t245,0.4552318908001028
t148,0.26651377759669953
t249,0.4606989579981489
t135,0.4435506147155113
t114,0.37451244853662563
t56,0.16833793397549515
t106,0.49788477158085104
t15,0.6483079135236389
t198,1.3973255968898477
t205,1.1303921382157998
t149,1.4084915096725001
t117,-0.13288654099478656
t87,-0.12648159339453277
t5,1.6332916388385939
t115,-1.189797943205341
t131,-1.186857810405311
t214,-1.2795248240537247
t98,-1.1979384090822882
t66,-1.220753668685885
t193,-1.0002296235975667
