"accepted_species","traits"
"t8",0
"t12",1
"t19",1
"t25",1
"t26",0
"t27",0
"t28",1
"t29",1
"t30",0
"t31",0
"t32",0
"t33",NA
"t34",NA
"t35",0
"t36",0
"t37",0
"t38",0
"t39",0
"t41",0
"t42",0
"t43",0
"t44",0
"t45",0
"t46",0
"t47",0
"t48",0
"t49",0
"t50",1
"t51",1
"t52",0
"t53",0
"t54",0
"t56",0
"t57",0
"t58",0
"t59",0
"t60",0
"t61",0
"t62",1
"t63",0
"t64",0
"t65",0
"t66",0
"t67",0
"t68",0
"t69",0
"t70",0
"t71",0
"t72",0
"t73",1
"t74",0
"t75",NA
"t76",0
"t77",NA
"t78",0
"t79",0
"t80",1
"t81",NA
"t82",1
"t84",0
"t85",0
"t86",0
"t87",NA
"t88",0
"t89",1
"t90",0
"t91",NA
"t92",0
"t93",0
"t94",0
"t95",0
"t96",NA
"t97",0
"t98",0
"t99",0
"t100",0
"t101",0
"t102",0
"t103",0
"t104",0
"t105",1
"t106",0
"t107",0
"t108",0
"t109",0
"t110",NA
"t111",0
"t112",0
"t113",NA
"t114",0
"t115",0
"t116",0
"t117",0
"t118",0
"t119",0
"t120",0
"t121",1
"t122",1
"t123",0
"t124",0
