"accepted_species","sorted"
"t66",-0.690562139188403
"t67",-0.801272591517409
"t46",1.56691611272656
"t47",2.64802694663169
"t6",0.255611677945216
"t31",0.0339169011607046
"t85",0.0512068763916588
"t86",0.730630689985743
"t33",-0.032540013092251
"t28",-0.773033386571509
"t81",1.20346685475091
"t82",0.404430691858708
"t26",NA
"t59",-0.0733917457825553
"t60",-1.52149151668961
"t74",0.940002167860825
"t75",0.92849646115288
"t50",2.08204338751788
"t3",-0.68646374584657
"t99",-0.732581091887042
"t100",NA
"t45",-2.1150957148148
"t4",-1.43585051083695
"t61",0.922377396532827
"t62",-1.33946370119378
"t14",-0.195752291714919
"t13",0.424272484727086
"t10",0.684516250405614
"t11",-2.60577909898592
"t97",NA
"t98",-0.563899083368132
"t51",-0.185065234724037
"t52",0.15369217765968
"t37",-0.669821958231339
"t38",0.160103790344566
"t12",NA
"t15",NA
"t64",-0.0673832476322525
"t65",-0.0722997514311165
"t27",NA
"t93",-0.441379659832767
"t94",-1.33984122579213
"t53",-0.231630197071243
"t54",-1.08984879310877
"t25",1.15962822389612
"t83",-1.37236105797154
"t84",0.46674164630346
"t23",-0.139150934356862
"t16",0.433723919421557
"t9",1.79794838901795
"t29",NA
"t30",-0.389909449531684
"t55",-1.04600657288288
"t56",0.00506883398842189
"t5",NA
"t2",-0.407322509803394
"t68",0.655472490293284
"t69",NA
"t63",NA
"t24",1.28200368512644
"t1",0.753779716333503
"t32",1.19419191680933
"t44",0.163212045814708
"t76",1.5362233668384
"t77",1.49319845054105
"t7",-0.924866692127306
"t57",0.556044350727019
"t58",0.938652845131639
"t95",1.53183993960062
"t96",1.60200301813941
"t42",0.0562926006785845
"t43",-0.454813259659635
"t21",-0.802531014079188
"t22",-0.885235320671457
"t72",0.685371931916034
"t73",-0.137311427985193
"t39",0.103388077231632
"t18",0.173609815658083
"t8",-0.0798750419944344
"t19",-0.638284422867304
"t20",2.13340666187728
"t78",-0.350462626346021
"t79",-0.0822941494165972
"t17",0.773904080663515
"t91",0.766390624524036
"t92",1.00580388669466
"t80",0.558199531767561
"t36",-1.33611967651075
"t89",0.104889863958977
"t90",-0.386378811268882
"t48",-1.13005684931257
"t49",1.77341209688309
"t41",0.21375080133834
"t40",-0.611175607498548
"t87",-0.748148002553244
"t88",-0.571141499555175
"t35",-1.18552651562879
"t34",-0.745281433160556
"t70",-0.974133944519277
"t71",-1.19638735904543
