"accepted_species","sorted"
"t1",1.07586535007351
"t20",1.42066990724722
"t30",-0.194152707589219
"t31",0.632446981606459
"t26",0.60466197941803
"t19",0.23222402644663
"t45",0.594140562660251
"t46",0.869018217350698
"t37",0.828921878461881
"t69",0.923886412944451
"t70",1.00777117370667
"t183",NA
"t216",0.653750630882484
"t217",0.866627802655566
"t226",NA
"t229",0.481535500047808
"t230",0.176644606564123
"t137",0.897450003014641
"t107",0.0593218015687405
"t132",1.38114022827248
"t167",1.37045945943421
"t248",1.07949654070503
"t249",1.43695622492298
"t62",NA
"t64",0.657134248194434
"t65",1.10700833235901
"t73",0.762701284333917
"t157",0.907470984191837
"t212",1.13338984030124
"t316",0.738108244068028
"t317",0.776748641877125
"t220",1.46948298752054
"t244",1.02579071630672
"t245",NA
"t208",1.1167043050734
"t198",1.23491783783478
"t145",1.11606380813019
"t88",0.814176804119221
"t89",0.538189386640836
"t101",0.879541109063594
"t121",NA
"t238",0.956737686288392
"t239",NA
"t223",1.17527675245075
"t54",0.561402538570796
"t34",0.913298432713604
"t44",0.317677900419119
"t50",0.624218623891575
"t74",-0.0924639623333965
"t75",-0.312041749768836
"t165",0.992399674921304
"t166",2.07913001855154
"t57",-0.0902354904208753
"t90",-0.100021755729561
"t91",0.0105236649456519
"t81",-0.184192836860628
"t82",0.00238977228914741
"t68",0.0841224509974654
"t77",-0.168328073883497
"t78",0.0158624098853193
"t48",-0.158129405249219
"t96",0.169814070316478
"t97",0.41074299870776
"t136",-0.247574830576657
"t206",-0.0491437349913702
"t207",-0.145525250190814
"t213",0.158880744952081
"t214",-0.286691737830741
"t188",0.0366884953015004
"t210",-0.138263933020272
"t211",-0.0585347579122135
"t113",-0.689927361302066
"t114",-0.61297962646883
"t169",NA
"t170",0.51399941244511
"t122",-0.0331481350014355
"t144",-0.383255229088447
"t195",0.162455190227671
"t224",0.264798767999307
"t225",0.316046745209385
"t252",-0.151581093443127
"t292",0.0708659797156002
"t293",0.03760290913044
"t314",0.167465460353445
"t315",0.254019166298402
"t270",0.148855726183687
"t237",-0.0898385741674793
"t171",0.0709142082393251
"t173",-0.196255974585786
"t174",NA
"t303",0.29731398120738
"t305",0.178863220232118
"t306",0.220841412474507
"t61",0.30855671671443
"t66",0.295496386251047
"t103",0.321071096878707
"t124",0.875099215038483
"t125",0.886755645201806
"t98",0.526473394063117
"t95",0.711828316705811
"t263",0.590278159899844
"t277",0.577615231037913
"t278",0.635520528487267
"t307",NA
"t308",0.441461358183583
"t274",NA
"t258",0.732534676909142
"t259",0.599367102805716
"t268",0.867492864099893
"t269",0.556451302577978
"t267",0.363560776802001
"t164",0.797710973844567
"t126",0.281928466985581
"t233",0.624694936529142
"t262",0.97979972001294
"t309",0.834793733840817
"t310",0.828562679528492
"t187",NA
"t264",0.934132737685822
"t265",0.841915428930598
"t153",0.1955164667326
"t154",0.398572011788613
"t143",0.760385708232117
"t117",0.913977569054986
"t150",0.413150388962957
"t151",0.505046402320522
"t175",0.0773550910021052
"t176",0.246282901643377
"t147",0.300208060988482
"t120",1.19261176644019
"t179",0.904957574091557
"t180",0.841343719304034
"t254",0.54356241655983
"t255",0.352678556655424
"t253",0.444087513735361
"t296",NA
"t297",0.85859063442085
"t275",0.715234514644962
"t276",0.775266153768555
"t155",0.124660320013872
"t158",NA
"t196",0.304071292268049
"t288",0.251666478937058
"t289",NA
"t148",-0.243698966267489
"t221",0.597034897276916
"t222",0.718360552590388
"t250",0.495765939595721
"t313",0.441806493667121
"t322",0.45501174290548
"t323",NA
"t199",0.360784118032326
"t209",-0.0249505152213704
"t231",0.0855721874241603
"t232",0.150991915434194
"t109",0.566276599988421
"t102",0.719329254939506
"t123",0.65802396909097
"t298",0.824333353445001
"t318",0.685054124748265
"t319",0.700917874991794
"t194",0.608362191465871
"t192",1.21387171296248
"t184",0.951508560703006
"t142",0.553932211303861
"t83",NA
"t177",-0.46782720631263
"t185",NA
"t186",-0.177691427735815
"t160",0.204572368301736
"t161",0.134248079931166
"t79",NA
"t72",-0.671559974904927
"t99",NA
"t106",0.311113261591075
"t159",1.21259591386132
"t197",0.861994721940498
"t260",0.954392434356924
"t261",1.03331803727552
"t118",0.529591299560497
"t119",0.569608403375528
"t104",0.60506777997693
"t27",0.436866176654124
"t15",0.573170423863768
"t16",0.918576674707541
"t14",1.21679026082239
"t13",1.00147234457025
"t51",1.25892864468907
"t52",1.03376113163075
"t38",1.64375754153064
"t47",1.19530847128375
"t85",1.35795710938453
"t115",1.03544496900495
"t116",NA
"t133",1.00151492382904
"t134",NA
"t140",1.09630694097431
"t141",0.952752927662514
"t94",0.718000305038888
"t36",1.08061562471378
"t39",NA
"t40",0.727824805804005
"t32",0.669680063698683
"t5",0.303098037040731
"t4",-0.283655244283389
"t6",-0.379095390310989
"t7",-0.17438711070832
"t12",-1.06018170275417
"t25",-0.630771760565611
"t67",-0.291918156331822
"t76",-0.313840261938516
"t162",NA
"t163",-0.474311796486651
"t156",-0.54153368742408
"t205",-0.790782959724264
"t251",-0.68775888222087
"t287",NA
"t320",-0.667361509420226
"t321",-0.635602013346816
"t304",-0.611688459429866
"t271",-0.774893228203474
"t243",-0.797118292922598
"t182",-1.12401406199094
"t246",-1.46879145934421
"t247",-1.45175442719867
"t146",-0.702523415769808
"t129",-0.339716362961071
"t235",NA
"t236",-0.681444548562705
"t138",-0.16404396671035
"t189",-0.350484341228637
"t294",-0.142196817630704
"t295",-0.410292972217879
"t204",NA
"t202",-0.267529834042714
"t71",-0.603609328068047
"t100",-0.150833274876259
"t130",-0.448405239542538
"t131",-0.462448070181421
"t105",-0.54262393710403
"t92",-0.29037302582793
"t93",-0.822511625714941
"t87",-0.361624303724369
"t80",-0.252016277330931
"t149",NA
"t168",-0.450861877475206
"t190",-0.492618812280492
"t200",-0.314192946955047
"t201",-0.397687428655574
"t135",-0.484798823183009
"t86",-0.608158750834859
"t299",0.0758082094367485
"t300",0.0214829014977277
"t281",0.139943884502846
"t282",0.102099634043929
"t193",0.232432598618233
"t181",NA
"t178",0.268853011441815
"t234",-0.0210063214902121
"t311",-0.0750114551455592
"t312",0.00545203376041112
"t227",-0.240577761024302
"t283",-0.0887135322595357
"t284",-0.0749636401143007
"t240",-0.346112968590249
