"accepted_species","Medicinal"
"Peponidium_boivinianum",0
"Sericanthe_petitii",0
"Ladenbergia_heterophylla",0
"Psychotria_berryi",0
"Scolosanthus_triacanthus",0
"Petchia_montana",0
"Cynanchum_vanlessenii",0
"Gongronemopsis_tenacissima",1
"Praravinia_quadribracteolata",0
"Gentianella_pilosa",0
"Peponidium_bakerianum",0
"Araujia_odorata",1
"Caralluma_arachnoidea",0
"Exochaenium_hockii",0
"Tabernaemontana_pauli",0
"Involucrella_chereevensis",0
"Hymenocoleus_hirsutus",0
"Blepharodon_manicatum",0
"Spigelia_alabamensis",0
"Carapichea_ligularis",0
"Rytigynia_celastroides",0
"Galium_hirtiflorum",1
"Plumeria_rubra",1
"Chomelia_ulei",0
"Mycetia_myrioneura",0
"Ixora_hekouensis",0
"Pentagonia_grandiflora",0
"Tarenna_pubinervis",0
"Ditassa_pohliana",0
"Marsdenia_pseudotinctoria",0
"Asclepias_perennis",1
"Metastelma_rupicola",0
"Strychnos_cathayensis",1
"Mandevilla_harleyi",0
"Mandevilla_filifolia",0
"Cynanchum_giraldii",0
"Peponidium_perrieri",0
"Spigelia_sphagnicola",0
"Galium_spathulatum",0
"Galium_caprarium",0
"Psychotria_conica",0
"Psychotria_guerzeensis",0
"Galium_canum",0
"Galium_amurense",0
"Psychotria_camptodroma",0
"Psychotria_diegoae",0
"Psychotria_tenuis",0
"Galium_adhaerens",0
"Psychotria_bampsiana",0
"Kohautia_amatymbica",1
"Astiella_antongilensis",0
"Asperula_scoparia",0
"Ixora_davisii",0
"Ixora_mearnsii",0
"Ixora_pudica",0
"Ixora_myitkyinensis",0
"Ixora_mentangis",0
"Hoya_kachinensis",0
"Hoya_ramosii",0
"Hoya_nabawanensis",0
"Hoya_fraterna",0
"Hoya_calyxminuta",0
"Aulacocalyx_lamprophylla",0
"Ischnolepis_natalensis",0
"Plocama_szowitzii",0
"Orthopichonia_seretii",0
"Parsonsia_ferruginea",0
"Secamone_tenuifolia",0
"Heterostemma_tsoongii",0
"Palicourea_nayana",0
"Allomarkgrafia_laxiflora",0
"Pauridiantha_muhakiensis",0
"Matelea_virginiae",0
"Tripterospermum_tanatorajanense",0
"Matelea_punensis",0
"Aidia_cochinchinensis",1
"Pavetta_cumingii",0
"Pavetta_gardneri",0
"Lasianthus_ellipsoideus",0
"Randia_echinocarpa",1
"Rudgea_reducticalyx",0
"Calyptranthera_gautieri",0
"Faramea_oligantha",0
"Gonzalagunia_mildredae",0
"Gonzalagunia_microsepala",0
"Oldenlandia_apoensis",0
"Sabicea_longepetiolata",0
"Sabicea_orientalis",0
"Ophiorrhiza_lacei",0
"Ophiorrhiza_dolichophylla",0
"Oldenlandia_filicaulis",0
"Faramea_leucocalyx",0
"Gentiana_tetrasticha",0
"Argostemma_discolor",0
"Exacum_tetragonum",1
"Exacum_rotundifolium",0
"Chassalia_caudifolia",0
"Chassalia_assimilis",0
"Cryptostegia_grandiflora",1
"Parsonsia_effusa",0
