"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112"
"t1",0,5.76885040952209,8.61628281155603,7.11479074823959,8.10275345198727,11.1939660277139,9.58539806726246,8.6974068223728,11.1939660277139,11.1939660277139,8.88097477478832,9.12349113117005,10.7039546464809,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,9.77296861536971,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,10.9222227636268,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139,11.1939660277139
"t2",5.76885040952209,0,7.41839662765012,1.85034574919794,2.83830845294563,5.92952102867225,4.32095306822082,7.49952063846689,5.92952102867225,5.92952102867225,3.61652977574668,3.8590461321284,5.43950964743929,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,5.92952102867225,9.99607984380799,5.92952102867225,8.5750824314638,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,9.99607984380799,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,9.72433657972086,9.99607984380799,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799,9.99607984380799,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,5.92952102867225,9.99607984380799,9.99607984380799
"t3",8.61628281155603,7.41839662765012,0,8.76433696636762,9.7522996701153,12.8435122458419,11.2349442853905,6.0771730313312,12.8435122458419,12.8435122458419,10.5305209929164,10.7730373492981,12.353500864609,12.8435122458419,12.8435122458419,8.5737322366723,8.5737322366723,7.52671499676711,12.8435122458419,12.8435122458419,12.8435122458419,7.52671499676711,12.8435122458419,6.10571758442292,7.52671499676711,7.52671499676711,12.8435122458419,12.8435122458419,7.52671499676711,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,8.5737322366723,8.5737322366723,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,7.52671499676711,7.52671499676711,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,7.01756959526907,7.01756959526907,12.8435122458419,12.8435122458419,7.52671499676711,7.52671499676711,7.52671499676711,7.52671499676711,12.8435122458419,12.8435122458419,7.25497173267998,7.52671499676711,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,7.01756959526907,7.01756959526907,7.01756959526907,7.52671499676711,7.52671499676711,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,7.01756959526907,7.01756959526907,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,12.8435122458419,7.01756959526907,7.01756959526907
"t4",7.11479074823959,1.85034574919794,8.76433696636762,0,2.28196868194251,6.2906002708655,4.60585517014953,8.84546097718439,6.21442313060096,6.21442313060096,3.97760901793993,4.22012537432165,5.80058888963254,6.21442313060096,6.35777851972866,11.3420201825255,11.3420201825255,11.3420201825255,6.35777851972866,6.21442313060096,6.21442313060096,11.3420201825255,6.35777851972866,9.9210227701813,11.3420201825255,11.3420201825255,6.21442313060096,6.21442313060096,11.3420201825255,6.35777851972866,6.21442313060096,6.35777851972866,6.35777851972866,6.35777851972866,11.3420201825255,11.3420201825255,6.21442313060096,6.21442313060096,6.21442313060096,6.21442313060096,6.2906002708655,6.2906002708655,6.2906002708655,6.35777851972866,6.35777851972866,6.35777851972866,6.21442313060096,6.35777851972866,6.35777851972866,11.3420201825255,11.3420201825255,6.35777851972866,6.35777851972866,6.21442313060096,6.21442313060096,6.2906002708655,6.2906002708655,6.21442313060096,6.21442313060096,5.37318125766914,6.21442313060096,6.21442313060096,11.3420201825255,11.3420201825255,6.35777851972866,6.35777851972866,11.3420201825255,11.3420201825255,11.3420201825255,11.3420201825255,6.21442313060096,6.21442313060096,11.0702769184384,11.3420201825255,6.35777851972866,6.21442313060096,6.35777851972866,6.35777851972866,6.35777851972866,6.35777851972866,6.35777851972866,6.35777851972866,6.35777851972866,6.35777851972866,11.3420201825255,11.3420201825255,11.3420201825255,11.3420201825255,11.3420201825255,6.35777851972866,6.35777851972866,6.35777851972866,6.35777851972866,6.21442313060096,6.21442313060096,6.2906002708655,6.2906002708655,6.2906002708655,11.3420201825255,11.3420201825255,5.37318125766914,5.37318125766914,5.37318125766914,6.21442313060096,6.21442313060096,6.21442313060096,6.2906002708655,6.2906002708655,6.21442313060096,6.21442313060096,11.3420201825255,11.3420201825255
"t5",8.10275345198727,2.83830845294563,9.7522996701153,2.28196868194251,0,7.27856297461318,5.59381787389721,9.83342368093207,7.20238583434865,7.20238583434865,4.96557172168761,5.20808807806934,6.78855159338022,7.20238583434865,7.34574122347635,12.3299828862732,12.3299828862732,12.3299828862732,7.34574122347635,7.20238583434865,7.20238583434865,12.3299828862732,7.34574122347635,10.908985473929,12.3299828862732,12.3299828862732,7.20238583434865,7.20238583434865,12.3299828862732,7.34574122347635,7.20238583434865,7.34574122347635,7.34574122347635,7.34574122347635,12.3299828862732,12.3299828862732,7.20238583434865,7.20238583434865,7.20238583434865,7.20238583434865,7.27856297461318,7.27856297461318,7.27856297461318,7.34574122347635,7.34574122347635,7.34574122347635,7.20238583434865,7.34574122347635,7.34574122347635,12.3299828862732,12.3299828862732,7.34574122347635,7.34574122347635,7.20238583434865,7.20238583434865,7.27856297461318,7.27856297461318,7.20238583434865,7.20238583434865,4.92889010534362,7.20238583434865,7.20238583434865,12.3299828862732,12.3299828862732,7.34574122347635,7.34574122347635,12.3299828862732,12.3299828862732,12.3299828862732,12.3299828862732,7.20238583434865,7.20238583434865,12.058239622186,12.3299828862732,7.34574122347635,7.20238583434865,7.34574122347635,7.34574122347635,7.34574122347635,7.34574122347635,7.34574122347635,7.34574122347635,7.34574122347635,7.34574122347635,12.3299828862732,12.3299828862732,12.3299828862732,12.3299828862732,12.3299828862732,7.34574122347635,7.34574122347635,7.34574122347635,7.34574122347635,7.20238583434864,7.20238583434864,7.27856297461318,7.27856297461318,7.27856297461318,12.3299828862732,12.3299828862732,4.92889010534362,4.92889010534362,4.92889010534362,7.20238583434865,7.20238583434865,7.20238583434865,7.27856297461318,7.27856297461318,7.20238583434865,7.20238583434865,12.3299828862732,12.3299828862732
"t6",11.1939660277139,5.92952102867225,12.8435122458419,6.2906002708655,7.27856297461318,0,8.76120758988837,12.9246362566587,10.3697755503398,10.3697755503398,4.52235619818871,8.25356090438886,6.34533606988132,10.3697755503398,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,10.436953799203,10.3697755503398,10.3697755503398,15.4211954619998,10.436953799203,14.0001980496556,15.4211954619998,15.4211954619998,10.3697755503398,10.3697755503398,15.4211954619998,10.436953799203,10.3697755503398,10.436953799203,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,10.3697755503398,10.3697755503398,10.3697755503398,10.3697755503398,7.59917476390484,6.83534745111428,6.83534745111428,10.436953799203,10.436953799203,10.436953799203,10.3697755503398,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,10.3697755503398,10.3697755503398,6.83534745111428,6.83534745111428,10.3697755503398,10.3697755503398,10.3697755503398,10.3697755503398,10.3697755503398,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,10.3697755503398,10.3697755503398,15.1494521979127,15.4211954619998,10.436953799203,10.3697755503398,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.3697755503398,10.3697755503398,10.3240358009327,7.59917476390484,7.59917476390484,15.4211954619998,15.4211954619998,10.3697755503398,10.3697755503398,10.3697755503398,10.3697755503398,10.3697755503398,10.3697755503398,10.3240358009327,10.3240358009327,10.3697755503398,10.3697755503398,15.4211954619998,15.4211954619998
"t7",9.58539806726246,4.32095306822082,11.2349442853905,4.60585517014953,5.59381787389721,8.76120758988837,0,11.3160682962073,8.54190807049142,5.19358016066878,6.4482163369628,6.69073269334452,8.27119620865541,8.54190807049142,8.82838583875154,13.8126275015484,13.8126275015484,13.8126275015484,8.82838583875154,8.54190807049142,8.54190807049142,13.8126275015484,8.82838583875154,12.3916300892042,13.8126275015484,13.8126275015484,8.54190807049142,8.54190807049142,13.8126275015484,8.82838583875154,5.19358016066878,8.82838583875154,8.82838583875154,8.82838583875154,13.8126275015484,13.8126275015484,5.19358016066878,5.19358016066878,8.54190807049142,8.54190807049142,8.76120758988837,8.76120758988837,8.76120758988837,8.82838583875154,8.82838583875154,8.82838583875154,8.54190807049142,8.82838583875154,8.82838583875154,13.8126275015484,13.8126275015484,8.82838583875154,8.82838583875154,5.19358016066878,5.19358016066878,8.76120758988837,8.76120758988837,5.19358016066878,5.19358016066878,8.68503044962384,8.54190807049142,8.54190807049142,13.8126275015484,13.8126275015484,8.82838583875154,8.82838583875154,13.8126275015484,13.8126275015484,13.8126275015484,13.8126275015484,5.19358016066878,5.19358016066878,13.5408842374612,13.8126275015484,8.82838583875154,8.54190807049142,8.82838583875154,8.82838583875154,8.82838583875154,8.82838583875154,8.82838583875154,8.82838583875154,8.82838583875154,8.82838583875154,13.8126275015484,13.8126275015484,13.8126275015484,13.8126275015484,13.8126275015484,8.82838583875154,8.82838583875154,8.82838583875154,8.82838583875154,8.54190807049142,8.54190807049142,8.76120758988837,8.76120758988837,8.76120758988837,13.8126275015484,13.8126275015484,8.68503044962384,8.68503044962384,8.68503044962384,5.19358016066878,5.19358016066878,8.54190807049142,8.76120758988837,8.76120758988837,8.54190807049142,8.54190807049142,13.8126275015484,13.8126275015484
"t8",8.6974068223728,7.49952063846689,6.0771730313312,8.84546097718439,9.83342368093207,12.9246362566587,11.3160682962073,0,12.9246362566587,12.9246362566587,10.6116450037331,10.8541613601149,12.4346248754257,12.9246362566587,12.9246362566587,4.29843915381021,4.29843915381021,8.65485624748907,12.9246362566587,12.9246362566587,12.9246362566587,8.65485624748907,12.9246362566587,7.23385883514488,8.65485624748907,8.65485624748907,12.9246362566587,12.9246362566587,8.65485624748907,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,4.29843915381021,4.29843915381021,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,8.65485624748907,8.65485624748907,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,8.65485624748907,8.65485624748907,12.9246362566587,12.9246362566587,8.65485624748907,8.65485624748907,8.65485624748907,8.65485624748907,12.9246362566587,12.9246362566587,8.38311298340194,8.65485624748907,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,8.65485624748907,8.65485624748907,8.65485624748907,8.65485624748907,8.65485624748907,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,8.65485624748907,8.65485624748907,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,12.9246362566587,8.65485624748907,8.65485624748907
"t9",11.1939660277139,5.92952102867225,12.8435122458419,6.21442313060096,7.20238583434865,10.3697755503398,8.54190807049142,12.9246362566587,0,10.1504760309429,8.05678429741423,8.29930065379596,9.87976416910685,5.77026404545948,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,10.436953799203,6.21817384063478,6.21817384063478,15.4211954619998,10.436953799203,14.0001980496556,15.4211954619998,15.4211954619998,6.21817384063478,5.77026404545948,15.4211954619998,10.436953799203,10.1504760309429,10.436953799203,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,10.1504760309429,10.1504760309429,6.21817384063478,6.21817384063478,10.3697755503398,10.3697755503398,10.3697755503398,10.436953799203,10.436953799203,10.436953799203,5.77026404545948,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,10.1504760309429,10.1504760309429,10.3697755503398,10.3697755503398,10.1504760309429,10.1504760309429,10.2935984100753,6.21817384063478,6.21817384063478,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,10.1504760309429,10.1504760309429,15.1494521979127,15.4211954619998,10.436953799203,5.77026404545948,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,10.436953799203,10.436953799203,6.21817384063478,6.21817384063478,10.3697755503398,10.3697755503398,10.3697755503398,15.4211954619998,15.4211954619998,10.2935984100753,10.2935984100753,10.2935984100753,10.1504760309429,10.1504760309429,5.77026404545948,10.3697755503398,10.3697755503398,5.77026404545948,5.77026404545948,15.4211954619998,15.4211954619998
"t10",11.1939660277139,5.92952102867225,12.8435122458419,6.21442313060096,7.20238583434865,10.3697755503398,5.19358016066878,12.9246362566587,10.1504760309429,0,8.05678429741423,8.29930065379596,9.87976416910685,10.1504760309429,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,10.436953799203,10.1504760309429,10.1504760309429,15.4211954619998,10.436953799203,14.0001980496556,15.4211954619998,15.4211954619998,10.1504760309429,10.1504760309429,15.4211954619998,10.436953799203,5.34579344568677,10.436953799203,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,5.34579344568677,5.34579344568677,10.1504760309429,10.1504760309429,10.3697755503398,10.3697755503398,10.3697755503398,10.436953799203,10.436953799203,10.436953799203,10.1504760309429,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,5.34579344568677,5.34579344568677,10.3697755503398,10.3697755503398,5.34579344568677,5.34579344568677,10.2935984100753,10.1504760309429,10.1504760309429,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,5.34579344568677,5.34579344568677,15.1494521979127,15.4211954619998,10.436953799203,10.1504760309429,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.436953799203,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,15.4211954619998,10.436953799203,10.436953799203,10.436953799203,10.436953799203,10.1504760309429,10.1504760309429,10.3697755503398,10.3697755503398,10.3697755503398,15.4211954619998,15.4211954619998,10.2935984100753,10.2935984100753,10.2935984100753,5.34579344568677,5.34579344568677,10.1504760309429,10.3697755503398,10.3697755503398,10.1504760309429,10.1504760309429,15.4211954619998,15.4211954619998
"t11",8.88097477478832,3.61652977574668,10.5305209929164,3.97760901793993,4.96557172168761,4.52235619818871,6.4482163369628,10.6116450037331,8.05678429741423,8.05678429741423,0,5.94056965146328,3.14688478452636,8.05678429741423,8.1239625462774,13.1082042090742,13.1082042090742,13.1082042090742,8.1239625462774,8.05678429741423,8.05678429741423,13.1082042090742,8.1239625462774,11.68720679673,13.1082042090742,13.1082042090742,8.05678429741423,8.05678429741423,13.1082042090742,8.1239625462774,8.05678429741423,8.1239625462774,8.1239625462774,8.1239625462774,13.1082042090742,13.1082042090742,8.05678429741423,8.05678429741423,8.05678429741423,8.05678429741423,5.28618351097927,2.79989454558132,2.79989454558132,8.1239625462774,8.1239625462774,8.1239625462774,8.05678429741423,8.1239625462774,8.1239625462774,13.1082042090742,13.1082042090742,8.1239625462774,8.1239625462774,8.05678429741423,8.05678429741423,3.63689616575932,3.63689616575932,8.05678429741423,8.05678429741423,8.05678429741424,8.05678429741423,8.05678429741423,13.1082042090742,13.1082042090742,8.1239625462774,8.1239625462774,13.1082042090742,13.1082042090742,13.1082042090742,13.1082042090742,8.05678429741423,8.05678429741423,12.8364609449871,13.1082042090742,8.1239625462774,8.05678429741423,8.1239625462774,8.1239625462774,8.1239625462774,8.1239625462774,8.1239625462774,8.1239625462774,8.1239625462774,8.1239625462774,13.1082042090742,13.1082042090742,13.1082042090742,13.1082042090742,13.1082042090742,8.1239625462774,8.1239625462774,8.1239625462774,8.1239625462774,8.05678429741423,8.05678429741423,8.01104454800713,5.28618351097927,5.28618351097927,13.1082042090742,13.1082042090742,8.05678429741424,8.05678429741424,8.05678429741424,8.05678429741423,8.05678429741423,8.05678429741423,8.01104454800713,8.01104454800713,8.05678429741423,8.05678429741423,13.1082042090742,13.1082042090742
