,0,1,2,3,4,5,6,7,8,9,10
t1,5.8236313,6.7832093,2.5309,5.9462395,10.081449,5.763278,6.5825453,3.3298628,5.855548,8.660608,5.792228
t2,7.0545163,6.8337946,2.0750763,5.703622,10.351721,5.756094,6.7735558,3.099594,5.840684,7.9463444,5.417458
t3,1.373592,7.4424057,4.477928,6.770563,8.967747,6.792078,5.4992647,3.824412,4.6775723,10.692124,7.068944
t4,6.886081,6.938133,2.0460668,5.6151934,10.413631,5.829351,6.852023,2.9926116,5.844497,8.098343,5.4603376
t5,6.816747,6.930747,2.1024008,5.7608104,10.476786,5.834821,6.845059,3.0043368,5.824061,8.165206,5.5465465
t6,6.1680293,6.6850305,2.7290573,5.9742126,10.080942,5.358435,6.7099776,3.2765641,5.9886193,8.370574,5.351907
t7,7.1582417,6.7824316,1.4025965,5.465717,10.438498,5.9128466,6.688705,2.7902575,6.086485,7.495825,5.0044417
t8,1.5657829,7.290077,4.3481565,6.8104515,9.033271,6.6455727,5.6223407,3.8860097,4.5830684,10.669864,7.082226
t9,5.9633703,1.3510112,7.135683,8.094645,6.791203,7.108591,4.871294,5.6198187,5.5726447,9.053704,6.188822
t10,7.038565,6.734391,1.244673,5.600666,10.398149,5.9108095,6.6467705,2.7689583,6.0495505,7.368502,4.8877606
t11,6.6906285,6.824577,2.239501,5.7785845,10.28122,5.6326766,6.8157616,3.070573,5.929139,8.214479,5.4425664
t12,6.8186116,6.8404903,2.0994084,5.5721903,10.3099165,5.7692685,6.7586765,3.1057425,5.9234195,8.290579,5.5563416
t13,6.285297,6.6988163,2.5674293,6.021353,10.172626,5.3466516,6.8249803,3.1386118,6.011117,8.421045,5.479592
t14,5.934093,1.212964,7.290981,8.19032,6.7349544,7.170691,4.885765,5.541254,5.5631733,9.127832,6.3080597
t15,10.1670475,9.470022,5.840003,6.3474283,4.978325,3.449486,6.2052445,5.3085914,0.5039013,8.192279,4.2643013
t16,1.510994,7.0978947,4.2541656,6.9141316,9.16399,6.3080773,5.7115555,4.0254416,4.396078,10.639877,7.0910063
t17,1.5077257,7.175574,4.270768,6.8016744,9.23264,6.25994,5.771465,4.0859528,4.465612,10.75081,7.186763
t18,0.9897773,7.419229,4.4796476,6.597423,9.201546,6.356893,5.639408,4.044152,4.726122,10.871664,7.104043
t19,11.175973,6.78024,4.9013014,3.3459182,4.5768313,-1.1696475,6.643804,4.396192,-1.7837925,10.7900715,4.8479276
t20,5.8676114,1.3999226,7.079458,8.091952,6.723852,6.9039655,4.929495,5.6974173,5.5725875,9.112769,6.042065
t21,5.9407296,1.4017383,7.1095905,8.136345,6.742108,7.038309,4.800802,5.8172474,5.5666823,9.017432,5.946715
t22,0.9337341,7.6667933,4.444799,6.9705067,8.825535,6.902292,5.2731276,3.80091,4.5289335,10.645007,7.0695324
t23,9.997459,9.535165,6.1278315,6.273777,5.379895,3.2716203,6.185313,5.567253,1.0076716,8.521867,4.3874726
t24,1.1155673,7.593398,4.5709963,6.804731,8.777454,7.0264735,5.2324905,3.8496447,4.5607347,10.741083,7.1635275
t25,0.93776697,7.466977,4.465274,6.841459,9.052934,6.6934853,5.4181633,3.948309,4.5662766,10.811823,7.01267
t26,1.027886,7.444852,4.5485463,6.7464986,8.996496,6.674935,5.5090103,3.8784652,4.6356974,10.87616,7.0769234
t27,5.6076183,1.3434005,7.0637627,8.378513,6.9160037,6.945078,5.132358,5.6517873,5.561261,8.940453,6.0262628
t28,5.8489766,1.0072229,7.4986844,8.247193,6.7669578,7.152553,4.970563,5.485153,5.5640316,9.122828,6.3655686
t29,0.72930396,7.758322,4.4455786,6.9571977,8.778359,7.0815287,5.0881515,3.9268117,4.460686,10.713834,7.0929904
t30,9.940255,9.436557,6.0123277,6.1897583,5.295683,3.423359,6.2984233,5.5654736,0.8636327,8.516719,4.4515834
t31,7.317673,6.712205,1.1353838,5.360893,10.490978,5.940696,6.707153,2.710977,6.089838,7.1809607,4.8265104
t32,10.891359,6.9140177,5.0129104,3.448965,4.689402,-1.039174,6.5671415,4.4121385,-1.762569,10.686449,4.8589125
t33,10.926954,6.879927,5.100638,3.3469517,4.7347693,-1.013521,6.5329833,4.460091,-1.7382599,10.698599,4.8658576
t34,10.115495,9.453794,6.007617,6.31909,4.8578434,3.5185142,6.168001,5.262858,0.4543886,8.289839,4.2777276
t35,1.3957899,7.1150174,4.204596,6.8565354,9.22788,6.1906433,5.7646112,4.112269,4.4084215,10.697518,7.114031
t36,1.4874066,7.164181,4.246635,6.803928,9.2413225,6.2325583,5.7814426,4.1041307,4.4513087,10.752282,7.1795573
t37,7.148002,6.6964245,1.1085931,5.5105324,10.529242,5.8835764,6.710143,2.620653,6.1599607,7.1917453,4.7333846
t38,7.1205273,6.761544,1.0195606,5.5918455,10.439613,5.9757085,6.668329,2.6666465,6.1212497,7.116834,4.618241
t39,5.684859,1.2595099,7.1050925,8.266654,6.824922,6.977065,5.033425,5.667204,5.514835,8.905699,6.1336255
t40,5.70984,1.3385547,7.026002,8.346552,6.867248,7.0162396,5.0363016,5.691777,5.573595,8.918052,6.062852
t41,6.1833363,6.540921,2.5266936,6.072661,10.086979,5.483926,6.683251,3.0206153,6.1390033,8.683709,5.7537026
