,0,1,2,3,4,5,6,7,8,9,10
t1,2.9142966,2.279491,3.133448,7.4023957,1.7317448,0.016728202,0.6533283,4.018869,2.4134183,0.07154525,1.1868511
t2,24.099033,9.985309,0.9341548,-0.77013373,-0.2526363,0.020163931,1.3372178,14.723079,6.775305,1.8183798,3.457193
t3,0.0013668084,0.62482077,7.6662316,18.018776,4.108478,0.013473241,1.299876,-0.14361748,3.083768,1.8340594,1.2732933
t4,21.921375,8.611534,0.013623795,-0.8289938,-0.26185045,0.013615644,1.147578,13.130357,5.8500156,2.7183008,2.9739766
t5,16.923174,6.774805,0.020289175,-0.69126755,-0.23791566,0.00991864,0.935551,11.472084,4.5469856,2.3118873,2.2718542
t6,1.1577388,0.8186575,0.08480645,-0.29615885,-0.27353483,1.0098191,0.18718383,4.926332,0.81931686,0.013895206,0.008380372
t7,8.961352,5.3533063,0.26409593,-0.65644485,-0.378003,4.138465,0.57372844,7.402079,2.8216298,1.725513,0.62576246
t8,0.39478317,0.8220624,5.607314,17.06889,6.3246017,0.010544439,1.0520018,0.13822055,2.231881,0.7189185,1.1387206
t9,1.9606007,3.9639144,0.034580063,-0.7016825,-0.2803128,0.07615323,1.5728734,7.055349,1.508701,6.339912,1.2150337
t10,0.644595,3.1673188,0.37009037,-0.49563727,-0.4236607,7.8616514,0.12312131,3.965423,0.82060057,0.306643,3.1030016
t11,13.089391,5.5125213,0.03755139,-0.6264203,-0.22323775,0.010147234,0.74461824,10.770553,3.7251348,0.7898592,1.8050902
t12,12.014136,4.866025,0.10686554,-0.57343704,-0.23619957,0.009220687,0.5847809,9.372154,3.3800123,1.2987077,1.670623
t13,3.0190454,1.8638225,0.02646526,-0.36318305,-0.21170872,0.6128872,0.3273926,6.510301,1.1997974,0.037194364,0.270437
t14,2.071116,4.2774496,0.05164958,-0.6894704,-0.26385218,0.08279103,1.5057812,7.427617,1.4875115,6.6789165,1.2410113
t15,10.800743,-0.063520476,0.43961215,-0.5431969,-0.030398248,2.5760915,0.10351614,0.73965824,0.01733514,3.9304166,0.06327458
t16,0.0017040806,0.01833405,2.2936049,20.52025,9.973505,0.028790805,0.6255907,-0.67177665,0.09221709,0.41771555,0.4623734
t17,0.0012586673,-0.019075383,2.0745118,20.586082,9.943646,0.0012941681,0.5484663,-0.5942939,0.16742861,0.27295887,0.51942176
t18,0.008364575,-0.32849213,11.287094,25.62228,0.9871355,0.011308212,2.2271366,-1.5431077,3.6954076,4.6068,0.6696084
t19,9.431613,-0.031940274,0.38345146,-0.50399685,-0.03309209,2.5745351,0.13429208,0.94235873,0.09364159,3.711978,0.09725473
t20,2.2813213,4.370976,0.031087214,-0.7390761,-0.32042465,0.0010037301,1.5862238,7.675399,1.6366372,6.736909,1.3614827
t21,2.5314362,4.4693003,0.052821413,-0.7427632,-0.3174288,0.00077169586,1.5469091,7.8640184,1.6015614,6.8174653,1.3550569
t22,0.007674077,-0.31444132,12.0943775,26.166855,0.26843405,0.008319225,2.349867,-1.6280004,3.9259732,4.980585,0.50532186
t23,9.928105,-0.033007957,0.38926357,-0.5181663,-0.034314044,2.5417094,0.06940313,1.2436547,0.065148555,3.6341474,0.09358035
t24,0.0067803306,-0.25150177,13.135759,24.313702,-0.09436717,0.011601742,2.4533584,-1.2056646,4.659889,4.7039847,0.7485797
t25,0.0079989815,-0.32110462,11.474699,25.839634,0.7618921,0.0098408125,2.2937224,-1.5317891,3.717288,4.64727,0.5745688
t26,0.007219304,-0.31343433,11.431026,25.844917,0.86439204,0.00977919,2.273848,-1.5658704,3.7224467,4.6579294,0.5968413
t27,2.4088895,4.435202,0.06030477,-0.7352062,-0.3206685,0.00010815413,1.5439936,7.8397174,1.7111361,6.688814,1.3117144
t28,2.7027442,4.8066726,0.059414692,-0.7601135,-0.29781768,0.0008204066,1.6901413,7.97353,1.7707944,7.259813,1.3952436
t29,0.007938326,-0.32280377,12.711029,26.709242,-0.00045414167,0.00898256,2.5021822,-1.6849887,4.3056493,5.199034,0.5221946
t30,10.359577,-0.04553809,0.3919762,-0.5317601,-0.0325555,2.5607746,0.073610805,0.9871259,0.030688172,3.761227,0.09598171
t31,0.7881877,3.6701226,0.37666985,-0.54196405,-0.48015106,9.809137,0.06001918,4.0672865,1.0683069,0.006402392,4.0035644
t32,10.148807,-0.041500438,0.39384338,-0.5125933,-0.025132218,2.4246497,0.10659318,1.0876168,0.011831674,3.656846,0.089427836
