accepted_species,estimate
t89,-1.3746127
t150,-1.4800382
t68,-1.4246765
t178,-1.373613
t236,-1.3677496
t134,-1.3584827
t133,-1.3584827
t130,-0.17165871
t98,-0.14889044
t113,-0.15218772
t285,-0.12390863
t103,-0.07909087
t49,-0.078227825
t25,0.5445193
t352,0.18095762
t156,0.15238677
t104,0.17408785
t208,0.25525603
t173,0.22451423
t275,0.21965308
t163,0.21003191
t219,0.59066945
t220,0.59066945
t45,0.59932077
t46,0.641725
t365,0.5453158
t37,0.7810892
t47,1.0320429
t78,1.081075
t192,1.076834
t338,1.0889268
t340,1.035016
t301,1.0153048
t259,1.0153048
t330,1.0640655
t310,1.0640655
t362,1.0640655
t363,1.0640655
