"accepted_species","trait_BM_trend_scaled"
"t2",0.42425998238035
"t3",0.351133333988846
"t27",-0.333717005302195
"t31",-0.0943655365909029
"t55",0.0286785337835129
"t56",-0.0169521222349818
"t45",-0.40637771703125
"t42",-0.235604760836449
"t52",NA
"t103",0.510228726490199
"t104",0.782354596643945
"t64",0.461987616492524
"t145",-0.637633472798524
"t186",-0.423814223215945
"t254",-0.777138962951814
"t255",-1.05328227555994
"t191",NA
"t180",-1.29551502884401
"t181",NA
"t146",NA
"t120",NA
"t126",-0.0117144027894887
"t212",0.0459144061175324
"t303",0.103035757098222
"t304",-0.116308098271908
"t280",0.594386918050177
"t245",0.716494946900293
"t136",0.106901380069047
"t127",0.150848486324153
"t316",-0.183411559991156
"t317",-0.282603187640107
"t201",0.303248416679382
"t178",-0.175936738054927
"t177",0.024572509084108
"t160",0.719873667725019
"t161",0.709027908692355
"t162",NA
"t75",-0.265671633252728
"t60",-0.00475003296800154
"t121",0.315586837281277
"t210",-0.202618663592132
"t211",-0.423388548537866
"t174",-0.0570394114806111
"t175",-0.899685866275942
"t329",-0.407033507848707
"t330",-0.0290974167649656
"t263",-0.641744389387559
"t264",-0.700699742049826
"t90",-0.316556039799825
"t173",-0.862369382899583
"t230",-0.682320914373263
"t239",-0.859476620311594
"t240",-0.460137583034688
"t185",-0.225764654555272
"t197",NA
"t198",-0.306884517359706
"t135",-0.869529024806904
"t72",-1.00775149199622
"t73",-0.720217610755383
"t109",-0.468723367411672
"t110",-1.00612233870356
"t74",-0.820904089059279
"t69",-0.6942472026578
"t70",NA
"t51",-0.269044142782741
"t18",1.34010296779018
"t23",1.46708402914702
"t24",1.37401982047351
"t15",1.28661340328999
"t116",NA
"t167",0.979295119854874
"t168",0.798199990746295
"t125",1.36038259768542
"t315",1.77477938160375
"t333",1.6964025519287
"t334",1.73077364583326
"t339",1.51337892417661
"t340",1.62659723922027
"t257",1.69974380544202
"t337",1.48806350809358
"t338",1.42968118484514
"t123",1.40570290062655
"t133",1.16061319564314
"t134",NA
"t124",NA
"t285",1.58940083655663
"t286",1.51164516067175
"t253",0.81111704299816
"t115",1.14896172930901
"t66",NA
"t318",-0.585998904659213
"t319",-0.395639780763379
"t282",-0.659026143988094
"t199",0.500282690829073
"t102",0.711393644189247
"t80",1.5431346419571
"t84",1.4869055642529
"t85",1.58671148988907
"t96",0.610953202929284
"t154",1.30560533304788
"t155",1.54700397134132
"t259",1.70622383902212
"t260",1.60488374016152
"t153",0.473748888716015
"t82",0.903160143450771
"t290",-1.2429110606898
"t291",-1.50381240705692
"t249",-0.461832739188197
"t250",-1.00765980435219
"t159",-0.102938685340235
"t122",0.720295587825333
"t119",0.590765956566128
"t112",0.710195883778521
"t105",NA
"t106",1.39719020272122
"t93",0.423987701455131
"t88",1.41328621533953
"t89",0.941072744889047
"t71",1.7080030458874
"t65",0.887328574588992
"t39",1.55066654916904
"t8",0.982759578322832
"t5",1.14415277658151
"t10",0.851993445663639
"t13",0.7444070302074
"t14",0.629464496121996
"t4",-0.349745233966015
"t21",-0.214897766101777
"t22",-0.697133459473195
"t11",-0.751525346406739
"t12",-0.799315291606449
"t9",0.0389736234524415
"t6",-0.225159568346883
"t7",NA
"t1",0.0412497647485968
"t19",-0.116079685028816
"t35",-1.06633527304856
"t269",-2.05725616714985
"t270",-1.53610884377901
"t172",-2.39186620447619
"t220",-2.54710502909152
"t335",-2.80444385111935
"t336",-2.80690075495295
"t107",-1.87891420253365
"t62",-1.03763438947274
"t164",-0.601269562222103
"t265",-0.850645137830583
"t322",-0.650922773374452
"t323",-0.684470194234748
"t294",-0.499165425569453
"t295",-0.902782522853867
"t236",-1.16333566198185
"t237",-0.629480183539874
"t229",-0.27302917167821
"t244",-0.70335265115265
"t306",-0.182391856350734
"t307",-0.232642886523021
"t235",-0.518583054277441
"t227",-0.6337886499657
"t267",-1.10759396198097
"t268",-1.4667267798558
"t148",-0.422665052166128
"t140",-0.61915794534182
"t141",-1.72947846580196
"t147",-0.861625531315654
"t205",NA
"t206",-0.632218619720856
"t200",-0.553425512603295
"t238",-0.919684925312562
"t261",-1.08268749099614
"t262",-0.860036991918692
"t150",-0.703404755859741
"t151",-0.307682599195469
"t149",-0.638468726698823
"t222",-0.518616815016768
"t251",-1.50536252167341
"t252",-1.64994723629035
"t187",NA
"t276",-1.61881066737923
"t277",-1.81304143076543
"t324",-2.75990921017177
"t325",-2.46912202012014
"t314",NA
"t320",-1.76037858217743
"t321",-2.20551568274202
"t243",-1.93375069706943
"t217",-1.56762245882555
"t193",-1.10015899159619
"t194",-1.14210925353943
"t190",NA
"t117",-0.974453297972355
"t118",-0.830903265121265
"t59",-1.3089342749237
"t57",-0.942933952374204
"t50",-0.640530255664817
"t94",-0.694462372476926
"t95",NA
"t86",-1.40289331082476
"t87",-1.88198227981482
"t157",-0.22235218944772
"t158",-0.727044177490304
"t143",-0.838852877393535
"t165",NA
"t166",-1.03247223131505
"t281",0.297947584152479
"t343",0.442130807763897
"t344",0.433748223453964
"t331",NA
"t332",-0.239946645112613
"t219",0.285329944215474
"t273",0.78902871323302
"t274",0.40659581994633
"t215",0.403958812104493
"t216",0.589354526080549
"t209",-0.376882166875358
"t192",0.380333143241586
"t202",0.197528501811376
"t203",0.377393830908191
"t241",-0.0395446825643545
"t242",0.0421325349694557
"t341",-0.0936233079156185
"t342",-0.0607957251152279
"t226",0.398208373583685
"t108",-0.428874892581587
"t81",NA
"t131",-0.0182236254134623
"t132",0.0455685291163663
"t111",-1.02030902134349
"t61",-1.4968284355989
"t77",-0.895122447284039
"t78",-1.39050242070863
"t97",-1.29520602420964
"t98",-0.898530863432709
"t49",-0.968223419924648
"t34",-0.830661304113815
"t67",-0.978061275730932
"t68",-0.964003209359206
"t163",-0.683028402661936
"t182",-1.55913116336635
"t183",-0.331078404985537
"t204",-0.691058059470326
"t327",-0.188504443146977
"t328",-0.318799744837326
"t326",-0.240876530668437
"t305",-0.511246746983498
"t279",-0.613176229404027
"t278",NA
