accepted_species,estimate
t7,0.7563468
t32,1.8972667
t37,0.83105457
t50,-0.23645625
t118,-0.98479307
t266,-0.050068047
t276,-0.09669197
t186,-0.06197889
t399,-0.4855537
t317,-0.48061448
t100,-0.8149101
t68,-0.51148415
t52,-0.14000495
t63,0.03550577
t137,-0.8642173
t330,-0.55376965
t359,-0.5590198
t273,-0.7095659
t346,-0.68303096
t308,-0.6660067
t258,-0.5046252
t141,-0.8973652
t125,-1.2179477
t69,-0.2885217
t214,1.1554639
t73,1.5498234
t46,0.25070056
t59,-0.116765566
t210,-0.07354436
t173,-0.16931629
t222,-0.16151552
t410,-0.10600676
t290,-0.120102346
t255,0.2926104
t91,0.88600296
t402,0.6546768
t368,0.48973522
t404,0.69647914
t309,0.50466317
t58,1.2318081
t34,0.7338142
t65,2.1753762
