"accepted_species","trait_BM_trend_scaled"
"t2",1
"t5",1
"t6",NA
"t4",1
"t3",1
"t1",1
"t9",1
"t10",1
"t7",1
"t8",1
"t11",1
"t12",1
"t15",1
"t16",1
"t22",1
"t23",1
"t18",1
"t69",1
"t115",0
"t116",0
"t104",NA
"t105",1
"t167",0
"t168",NA
"t146",0
"t147",0
"t74",1
"t70",NA
"t234",0
"t235",0
"t102",1
"t78",1
"t81",1
"t82",1
"t57",1
"t97",NA
"t274",0
"t275",0
"t181",0
"t149",0
"t150",1
"t66",0
"t59",NA
"t60",1
"t21",1
"t29",1
"t30",1
"t39",NA
"t40",1
"t56",1
"t79",1
"t114",1
"t133",0
"t188",0
"t189",0
"t127",0
"t38",1
"t41",1
"t47",NA
"t71",1
"t98",1
"t99",1
"t87",1
"t137",0
"t138",0
"t128",1
"t75",1
"t76",1
"t109",1
"t110",0
"t211",0
"t212",0
"t246",0
"t268",0
"t269",0
"t251",0
"t252",NA
"t323",0
"t324",0
"t154",NA
"t155",0
"t145",0
"t61",1
"t45",1
"t108",0
"t329",0
"t330",NA
"t204",0
"t197",0
"t315",0
"t316",0
"t129",0
"t34",1
"t36",1
"t100",1
"t101",1
"t62",NA
"t63",1
"t50",1
"t51",1
"t46",1
"t77",1
"t227",0
"t228",0
"t207",0
"t196",0
"t194",0
"t241",0
"t249",0
"t250",0
"t178",0
"t232",0
"t233",NA
"t209",0
"t85",1
"t254",0
"t255",0
"t240",0
"t229",0
"t176",0
"t112",NA
"t113",0
"t65",NA
"t222",0
"t223",0
"t216",0
"t292",0
"t293",0
"t304",0
"t305",0
"t242",0
"t243",0
"t239",0
"t263",0
"t327",0
"t328",0
"t301",0
"t319",0
"t320",0
"t298",0
"t296",0
"t297",0
"t94",1
"t64",1
"t83",1
"t84",0
"t58",1
"t49",0
"t33",1
"t32",1
"t52",1
"t53",1
"t55",1
"t103",1
"t321",0
"t322",0
"t325",0
"t326",0
"t285",0
"t161",0
"t169",0
"t170",0
"t136",1
"t111",1
"t43",1
"t44",NA
"t17",1
"t25",1
"t27",1
"t28",1
"t107",0
"t120",NA
"t276",0
"t277",0
"t270",0
"t238",0
"t257",0
"t258",0
"t91",1
"t86",1
"t73",1
"t88",0
"t89",1
"t200",0
"t294",0
"t295",0
"t215",0
"t134",0
"t135",0
"t182",0
"t307",0
"t308",0
"t163",0
"t122",0
"t159",0
"t253",0
"t302",0
"t303",NA
"t247",0
"t266",0
"t267",0
"t248",0
"t290",0
"t291",0
"t210",0
"t311",0
"t312",0
"t171",0
"t156",0
"t313",0
"t314",0
"t265",0
"t184",0
"t158",0
"t174",0
"t175",0
"t152",NA
"t221",0
"t224",0
"t259",0
"t260",NA
"t198",0
"t271",0
"t272",NA
"t283",NA
"t284",NA
"t126",0
"t35",1
"t118",0
"t119",1
"t217",0
"t218",0
"t195",0
"t130",0
"t131",0
"t37",1
"t80",1
"t106",1
"t261",0
"t262",NA
"t132",1
"t160",NA
"t177",0
"t179",0
"t180",NA
"t157",0
"t123",1
"t90",1
"t42",1
"t121",1
"t141",NA
"t142",0
"t143",0
"t144",0
"t95",1
"t96",1
"t199",0
"t201",0
"t244",0
"t245",0
"t172",0
"t173",NA
"t183",0
"t282",0
"t306",0
"t317",0
"t318",0
"t299",0
"t300",0
"t264",0
"t309",0
"t310",0
"t273",0
"t205",0
"t206",0
"t151",0
"t139",0
"t140",0
"t225",0
"t226",0
"t256",0
"t286",0
"t287",0
"t278",0
"t162",0
"t148",0
"t185",0
"t186",0
"t213",0
"t214",0
"t230",NA
"t231",0
"t202",0
"t203",0
"t72",1
"t26",1
"t279",0
"t288",0
"t289",0
"t125",1
"t124",0
"t68",1
"t67",1
"t24",1
"t31",1
"t54",NA
"t117",1
"t164",0
"t236",0
"t237",0
"t208",0
"t191",0
"t192",0
"t190",0
"t187",NA
"t153",0
"t92",1
"t93",1
"t193",0
"t219",0
"t220",0
"t280",0
"t281",0
"t165",0
"t166",NA
"t48",1
"t20",1
"t19",NA
"t14",1
"t13",1
