accepted_species,estimate
t28,0.42050895
t61,0.070511624
t62,0.03135006
t63,0.17432345
t90,-0.07211851
t78,-0.03205626
t54,0.020906214
t55,-0.015861452
t125,0.3349902
t121,0.060079124
t122,0.2990356
t195,0.21239404
t135,0.40880737
t143,0.12138049
t120,0.33166867
t92,0.4441339
t96,-0.06507362
t103,-0.05132091
t244,0.023947895
t245,-0.0050433595
t127,0.2862773
t79,0.17169493
t265,0.035300214
t288,-0.059931602
t294,0.042121
t217,-0.14265311
t71,-0.012554806
t75,0.29533118
t76,0.21755022
t81,0.367946
t67,-0.0020429112
t48,0.21018553
