"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123"
"t1",0.00457810993029747,-0.0196013619107104,0.0427725066590982,-3.0707409179323e-05,0.00150554680789698,-0.0293965454962304,0.200805069648026,0.0290790147943417,-0.00343470059803506,0.00212936869451963,-0.000473724894255223,0.00289498889134,-0.0121042577350127,0.0068996306196146,-0.000197451069475692,0.0029154898259916,-0.0209976424067294,0.0353081345717133,-0.00899887564807942,0.0293938217663129,-0.0244067363635367,-0.000581007159266746,-0.00790255165447216,-0.032806232449579,0.135401037619081,-0.120395468667378,0.442815245597523,-0.449839763530101,0.0108401262474557,-0.0015304599769064,0.014148526625283,-0.0063141129050551,0.00692939635759607,-0.00103190159366448,0.00126764913959271,-0.00400233429968446,0.0258346500949428,-0.00957947987603619,0.0191699812589332,-0.00057168595093821,0.00590317844667139,-0.0470515588161731,0.000360354156094035,0.0034988374499562,-0.00397265561228168,0.00155605186083394,0.00260879642185184,-0.00966282450629182,0.00199934792457596,0.0031837613711585,0.00279958502032307,0.00214860786515281,0.0334480643572225,-0.0675887914475244,-0.0178218955976232,0.0101397466971404,0.0149239429939655,0.00029853869723183,0.00337571551651202,-0.00237342887604352,-7.89705021317118e-05,-0.000475544056828645,-0.000514312329188843,-0.0134294006995557,0.00088104371519778,0.000522034348992115,9.0756830399951e-05,0.0449471449389586,-6.91673696435347e-05,-0.000126325848501952,-2.94220196736534e-06,-0.00189220579518263,-0.000680333585783555,0.00014865072362229,0.00582825832395672,-0.706573263205047,-0.000233028645274337,-1.83039181203885e-07,-1.19028698298682e-06,-0.000757477242477768,-1.10536451661264e-05,4.13077342323065e-06,0.000460275482185183,0.00119420157665302,-0.00247193974733316,-4.46718272012698e-05,-1.67406976805487e-16,-7.03734188211194e-15,-1.12305316146282e-16,-6.59140753295772e-17,-4.79554935469969e-16,0.000163608228374964,7.02773077642835e-06,-6.00644693727518e-17,-3.11974216214042e-05,-1.22584838030136e-06,0.000129631202069815,1.41981293469059e-16,1.72701954357178e-16,2.21999089160571e-17,-7.61261899794819e-05,-1.57772668121012e-09,-4.927194394212e-17,-2.58779815607568e-16,-1.58144935782649e-08,1.80820425135504e-06,1.50682455163845e-16,-0.000503500260976582,1.04109971219029e-16,-1.10302112735263e-16,-5.29407028821374e-17,6.61797579274238e-17,-6.95913160287541e-17,-2.66206540688574e-17,7.55651713895536e-18,-1.14159405417837e-16,-7.57780821330229e-17,-1.6302929042794e-15,-5.38092580385442e-17,-2.12346323781484e-17,-3.08870476556664e-17,6.26445743508611e-06,-1.24090873586718e-17
"t2",0.00457797593356402,-0.0196002582728888,0.042769730644036,-3.07051037016792e-05,0.00150541531254217,-0.0293935235193505,0.200772971592359,0.0290727506431764,-0.00343378132619236,0.00212875604661304,-0.000473571726821411,0.00289390388087359,-0.0120993131087696,0.00689664791221368,-0.00019736500523502,0.00291399443151171,-0.0209853271806644,0.0352846111863435,-0.0089920881013883,0.0293681158714964,-0.0243847162402306,-0.000580449260322942,-0.00789461934177066,-0.0327697235173892,0.135240163829063,-0.12024559625271,0.442235466384178,-0.449219413560827,0.0108238064282936,-0.00152809874349501,0.0141248168199041,-0.00630338441905835,0.00691734215173476,-0.0010297045642258,0.00126458529455032,-0.00399214749025126,0.0257639236939277,-0.00955179468243636,0.0190976924765783,-0.000569335601519491,0.00587761291339251,-0.046832145986756,0.000358659257507323,0.00347979880370583,-0.00394871580711283,0.0015464007600548,0.00259045799090112,-0.00958702120091912,0.00198245032671689,0.00315584656121109,0.00277479315430819,0.00212878712020017,0.0331236638174131,-0.0669269701507982,-0.0176408510531648,0.0100181926945675,0.0147441239195558,0.000294693874297518,0.00333217249307527,-0.00233630633981842,-7.76569381390429e-05,-0.000467185714277876,-0.000503985160760714,-0.0131570679131662,0.000859657608658184,0.000508784509911317,8.82951492167691e-05,0.0435850940058148,-6.65915631651991e-05,-0.000120750813881837,-2.80580847101674e-06,-0.0018041688955692,-0.000646665290982966,0.000124734086914393,-1.12530387384097e-05,0.707627028905767,-0.000327509503429926,-2.13428208337957e-07,-1.36096331401648e-06,-0.000831335717903441,-1.19134685659299e-05,4.38479537710276e-06,0.000479877782275983,0.00123572857686514,-0.00255775449186715,-4.61147335402947e-05,1.13574021150573e-16,-1.89634568405418e-14,1.27300071486442e-16,4.81956303602951e-17,2.27923633058002e-16,0.000166330752852581,7.13163702812162e-06,2.14444056821927e-16,-3.16250303324769e-05,-1.24186693211291e-06,0.000131258667212892,-2.32861300141021e-17,-2.57099391295094e-16,-3.23438059823084e-17,-7.69928673987209e-05,-1.59518227656645e-09,9.2861486065392e-17,2.80302464698037e-16,-1.59693891102807e-08,1.82572322222698e-06,-2.5984316383354e-16,-0.000508081823610752,7.83973742485581e-17,2.25451802076819e-17,1.35956388140892e-16,-1.01465806504873e-16,1.61814427829517e-16,6.39456558299879e-18,2.20288814774116e-17,1.53005660417765e-16,4.71960082911916e-17,-1.73724411276209e-15,3.70071848341619e-17,5.73237295981103e-17,-3.16983886765266e-18,6.29638186981679e-06,9.8384209941562e-17
"t25",0.00492421939403187,-0.0227248557660045,0.0508754925722705,-3.76961854792169e-05,0.00192354731625606,-0.0396298844267269,0.343872411459619,0.0693576748043551,-0.0135244038046391,0.0113512074319736,-0.00720041583796694,-0.0242072411694177,0.0489698775316507,-0.0202823919275737,0.000557194425344876,-0.00433341724033093,0.0210746657682639,-0.026124067048788,0.00539250077610459,-0.284578073856508,-0.00321294622194197,7.92994892551814e-05,0.0012356332307376,0.00468082904712703,-0.0168796605398074,0.0134097157716267,-0.043125517197218,0.0376913512492159,-0.000683127731524179,8.83836018426521e-05,-0.000589760526582524,0.000247831781743488,-0.000244468579077237,9.83453211511436e-06,-1.01841392392973e-06,-4.39596246955276e-06,5.37351343436344e-05,-1.3947880107338e-05,-0.000418026996979218,2.2210173074164e-05,-0.00030840271009891,0.00359247778517451,-2.86834968269173e-05,-0.000539093975382907,0.000947568144315121,-0.000419912489084009,-0.00122825857725601,0.007927707580416,-0.00259811270018712,-0.00544349753597169,-0.0051988700654814,-0.00592303418679039,-0.189664364756872,0.46936602752431,0.624703011105398,0.0291371374649734,0.0418660380058939,0.000658735499177029,0.00741644617726819,-0.00389645698506364,-0.000126203045147687,-0.000756079321700165,-0.000865258604272958,-0.0227790899328517,0.00196929264730849,0.0013174579086638,0.000294593813072643,0.352937152628984,0.000207300902040409,0.000146693128952675,2.81728762063386e-06,0.00178771583303625,0.000518494446623388,-6.1392061843795e-06,0.000125502995147787,-2.70107282741017e-05,-2.36004657945693e-05,-2.32056812477105e-08,-1.58931044721035e-07,-0.000117044134042819,-1.86474361365285e-06,7.620190812191e-07,9.66085766808546e-05,0.000266922099391513,-0.000552787395695183,-1.01979603424852e-05,3.27800875369778e-16,-4.90504605590171e-12,2.63791953562327e-16,6.13433029699341e-17,2.06165579734288e-16,4.31115396532482e-05,1.88381310218625e-06,7.7769072740495e-16,-8.44505703967625e-06,-3.33749639656963e-07,3.5455614611342e-05,-3.66147605279663e-16,-1.08285744721315e-16,-2.82669687986606e-17,-2.1038226969421e-05,-4.37254930824717e-10,1.90817615146791e-16,-3.54325782912274e-16,-4.43191599557429e-09,5.07209392630067e-07,7.49078096000052e-17,-0.000141971840788759,-3.86599650421261e-16,-9.76060442417559e-17,2.25665805570358e-17,-2.7473460001045e-16,-5.22617377902217e-17,7.51815601918523e-17,-6.54673623461138e-17,-5.75711555920439e-17,-6.81485695393969e-17,-5.10435588741676e-16,1.90403068691093e-16,-3.51316476701225e-16,-2.16857605066391e-16,1.84714801283587e-06,-1.91249993362547e-17
"t45",0.00498732345317904,-0.0232913627113894,0.0523426743989621,-3.8959119258725e-05,0.00199890376565114,-0.0414691938587023,0.369303538126854,0.0764412055651392,-0.0152813453761501,0.0129510435454792,-0.00835983589436147,-0.0288369098351265,0.0593454392680939,-0.0248833846016927,0.000684862784014342,-0.00554797047408045,0.0280937917056387,-0.0364463110465116,0.0079290538102604,-0.451536604558732,-0.00519210245596323,0.000133295731416491,0.00214139019919533,0.0087924136087217,-0.0336439795414579,0.0280131235648047,-0.0952830435997756,0.0887948417228271,-0.0018278455515339,0.000246318186857114,-0.00192781735985239,0.000835382623598356,-0.000871030240330841,7.67016317345899e-05,-5.82837702263418e-05,0.00014015645001588,-0.000516413110936212,8.65636967619177e-05,0.000865847390381948,-3.68064234279151e-05,0.000453387925844736,-0.00451902216410369,3.54679529979907e-05,0.000510190843222177,-0.000759791980960256,0.000322134439625101,0.000786149900891986,-0.00438404911908608,0.00130844025875964,0.0026217560827259,0.00247426175349951,0.00268610992951768,0.0811950972996537,-0.198769582113955,-0.253896409550239,-0.00993415254159519,-0.0142004237691573,-0.000209070563228217,-0.00235024689101977,0.00103092920758749,3.16305834777085e-05,0.00018076490625647,0.000185522398565708,0.0048461740901371,-0.000365838328368871,-0.000237086458837731,-5.06308354030479e-05,-0.0563694784499075,-2.92120211084838e-05,-1.88407957708961e-05,-3.52848908757284e-07,-0.000223492490912248,-6.28752015194783e-05,5.03587431988637e-07,-8.54562339298913e-06,1.80372906519177e-06,1.39320391771212e-06,1.1577724296729e-09,7.54527668654382e-09,4.59019644761204e-06,6.11035431002565e-08,-1.86229622139086e-08,-6.97614737925518e-07,1.3351273524426e-06,-2.82610467902764e-06,-1.02146775098931e-07,8.14657630124821e-15,0.707106781189088,-4.01676511568237e-16,1.67422327903458e-15,-6.09857512128326e-15,3.09936304043163e-06,1.6326451024929e-07,-1.33873143713465e-15,-8.17613869209857e-07,-3.45414905620645e-08,3.87402500378603e-06,8.54557926533227e-16,3.64621783774622e-16,1.94010037937011e-17,-2.60926996818842e-06,-5.61981005940637e-11,-8.97415964928989e-16,7.95880562788142e-16,-6.58642941591108e-10,7.63224520430094e-08,-4.44978585127371e-16,-2.29254725345984e-05,4.55727510213631e-16,-1.97139436894052e-15,-5.7032500461209e-16,1.02408833223629e-15,1.37312990464062e-15,-1.59168630373346e-16,1.50474244709934e-17,9.77630035704731e-17,-2.68128245268766e-16,-2.97480221297158e-18,-2.65641844027948e-16,2.02680342320102e-16,-1.09707507795424e-16,5.20291140133383e-07,1.97358045541146e-16
"t49",0.00498732345317936,-0.0232913627113943,0.0523426743989733,-3.8959119258728e-05,0.00199890376565183,-0.0414691938587168,0.369303538127053,0.0764412055651947,-0.0152813453761638,0.0129510435454917,-0.0083598358943705,-0.0288369098351627,0.0593454392681749,-0.0248833846017286,0.0006848627840153,-0.00554797047409029,0.0280937917056935,-0.0364463110465919,0.00792905381028014,-0.451536604560029,-0.00519210245597885,0.000133295731416856,0.0021413901992025,0.00879241360875352,-0.0336439795415876,0.0280131235649172,-0.0952830436001792,0.0887948417232225,-0.00182784555154338,0.000246318186858453,-0.00192781735986257,0.000835382623602534,-0.000871030240335739,7.67016317351232e-05,-5.82837702267665e-05,0.000140156450017413,-0.000516413110940625,8.65636967624095e-05,0.000865847390391834,-3.6806423427483e-05,0.000453387925849906,-0.00451902216416434,3.54679529979273e-05,0.00051019084322954,-0.000759791980972971,0.00032213443963158,0.000786149900906398,-0.00438404911917547,0.00130844025878774,0.00262175608278433,0.00247426175355411,0.00268610992957883,0.0811950973015779,-0.198769582118697,-0.253896409556457,-0.00993415254186723,-0.0142004237695486,-0.000209070563234612,-0.00235024689108544,0.00103092920762151,3.1630583479695e-05,0.00018076490626328,0.0001855223985712,0.00484617409031743,-0.000365838328383595,-0.000237086458846243,-5.06308354055623e-05,-0.0563694784525127,-2.92120211088775e-05,-1.88407957696518e-05,-3.52848910712087e-07,-0.000223492490925864,-6.28752015259011e-05,5.03587432254754e-07,-8.54562339143179e-06,1.80372905408954e-06,1.39320391935978e-06,1.15777914727639e-09,7.54528013140648e-09,4.59019645127022e-06,6.11035396447839e-08,-1.86229535322451e-08,-6.97614735162267e-07,1.33512734758103e-06,-2.82610467334285e-06,-1.02146781335594e-07,-8.37745543692472e-15,-0.707106781184007,3.07042556362242e-16,-1.6889915951977e-15,5.68996418619828e-15,3.09936304202292e-06,1.63264512895397e-07,1.0242380252377e-15,-8.17613875177536e-07,-3.45414937934841e-08,3.87402500489432e-06,-6.50776784647265e-16,-3.23394101408705e-16,-1.14855411870642e-16,-2.60926996840843e-06,-5.62016515470862e-11,7.43783638709611e-16,-6.04881090789944e-16,-6.58637400781969e-10,7.63224516649862e-08,4.04864199987063e-16,-2.29254725341289e-05,-2.31935337486781e-16,2.18692079233003e-15,6.06107336747752e-16,-2.90959279500624e-16,-1.22154736612049e-15,1.49067434149373e-16,3.94311492953087e-17,-1.36327632245941e-16,3.33063689619037e-16,-2.78021561346182e-16,1.47643500221005e-16,-3.43120668500517e-17,2.16863092162132e-16,5.20291140203048e-07,-1.65277743425811e-16
"t4",0.00487618585010718,-0.0222932818039486,0.0497574054569843,-3.67333383386863e-05,0.00186606344370429,-0.0382256610331955,0.324378005761737,0.0638961877330693,-0.0121595878922034,0.0101040641026277,-0.00629003879427982,-0.0205240194422899,0.0406268355016251,-0.0165503019331762,0.000453490722762882,-0.0033090204640555,0.0148245485821703,-0.0160281264360759,0.0023836872235789,0.22196007000648,0.0141743090864645,0.000164067568935674,0.00172838831291604,0.00450184745808486,-0.0140169127530826,0.0101098305027832,-0.0291798113390389,0.0225086597495947,-0.000306939732350436,3.55586301897789e-05,-0.000124840696529991,4.29011876198152e-05,-2.48103445917558e-05,-1.33631558571322e-05,1.79639945956275e-05,-5.10610987920625e-05,0.0002296034803374,-4.37182553497169e-05,-0.000695622485626834,3.30038245307104e-05,-0.000431017129605726,0.00462445257423159,-3.65811725488521e-05,-0.000587816901663228,0.000921081991668118,-0.000394430359302808,-0.000979276227850407,0.00530822558055699,-0.00150524015862088,-0.00290391064891162,-0.00270786621487999,-0.00277326183885757,-0.0761798732827453,0.182424193383567,0.21105432897076,0.00259529048275239,0.00338465630760388,-2.00531293486054e-05,-0.000245710241115863,0.00155522451403962,6.71217434194279e-05,0.000497709695218389,0.000862251954299383,0.0233177163127864,-0.00310067482982861,-0.00227909811612174,-0.000582423522869442,-0.859931715052411,-0.000721665822419529,-0.000672295693885793,-1.39556182366846e-05,-0.00890625973827233,-0.00284539391491054,0.000284070412990602,0.00518531219408278,-0.000955108303021812,-0.000457635883096176,-2.99462598497164e-07,-1.89021789759379e-06,-0.00110602908802097,-1.52816659057593e-05,5.36595104518205e-06,0.000535751738508002,0.00129982303412851,-0.0026890273372192,-4.73983281484682e-05,-1.86311276225267e-15,-1.91184165704799e-13,1.39148796374922e-16,3.06894994564469e-16,1.11559746579193e-15,0.000135436907258124,5.55580087785718e-06,-1.78335604304271e-15,-2.39476565226397e-05,-9.2374289755808e-07,9.61880358736673e-05,1.93430505867012e-16,-1.64579874278137e-17,-1.93522747159849e-16,-5.44139182439232e-05,-1.11557910916279e-09,-8.08231022137529e-17,1.69347489356196e-16,-1.06860157219855e-08,1.21697261079744e-06,-2.89892011605916e-17,-0.000331246066965834,3.53662996105425e-16,1.70683156801532e-16,-9.83534030780617e-17,-8.80168357771477e-16,1.40303199316595e-17,1.49427812879322e-16,2.29517199014285e-16,7.84235501360633e-17,6.1837592645874e-17,-8.45930976743627e-16,2.61976218410078e-16,1.75922102232263e-16,1.67758797805766e-16,3.43492469906044e-06,-8.14344619294349e-17
"t70",0.00497441044703512,-0.0231706111729464,0.0520258128553349,-3.86820725597547e-05,0.00198205637890167,-0.0410479264559014,0.362919866377319,0.0744884491598458,-0.0147498541167343,0.0124487613606384,-0.00797014359657169,-0.0271096025510133,0.0551819947968109,-0.0229349941040428,0.00063034911446674,-0.00491913512148581,0.0235768463285623,-0.0275392775228294,0.00448640650252762,0.478769458529733,0.0316201232048015,0.000393995240432801,0.00440045408684049,0.0134595505783837,-0.0475112167590308,0.0380489478149404,-0.125348113854982,0.113870905239989,-0.00226950526641654,0.000303601783742225,-0.00232663984495771,0.00100510190844593,-0.00104275591073572,8.86592217086144e-05,-6.61339113509152e-05,0.000157856595553511,-0.000575448059222331,9.56648568742075e-05,0.000910707116835333,-3.78994455885844e-05,0.000460083073297048,-0.00447869463092344,3.504660867622e-05,0.000474554539372659,-0.000667957770690252,0.000277960511223564,0.000613992840804404,-0.00303181810940368,0.00081054314500757,0.00152077752093398,0.00140764903630097,0.00139928852292325,0.037104590627857,-0.0882687141101424,-0.0996117689717187,-0.00110407650922719,-0.0014355875417412,8.18776895798425e-06,0.000100237381337324,-0.000574261371922452,-2.40806123371365e-05,-0.000174209573800904,-0.000285572633038914,-0.00769284333050167,0.000958246411189928,0.000694007684504278,0.000173665437609424,0.248192337170507,0.000197531147597459,0.0001773144124008,3.64498028913171e-06,0.0023245360388239,0.000734071734554181,-6.4230498962526e-05,-0.00111292512437212,0.000203958624102052,9.47886905483337e-05,5.9748591862407e-08,3.73321940406137e-07,0.000210798551342077,2.82972613230743e-06,-9.55926726674157e-07,-8.7610775150097e-05,-0.000198966098469424,0.000411358854018081,7.051089610907e-06,3.35190798536611e-15,2.41826029636017e-14,-8.62425900146083e-15,-3.28848999010793e-15,5.94636149436079e-15,-1.28184101184945e-05,-4.525655232321e-07,-0.707106781186546,1.73238415994212e-06,6.12555811089062e-08,-5.87601086163124e-06,3.40034000161476e-15,8.67846669741393e-15,9.79329806535008e-15,2.59277389801222e-06,4.85606139258287e-11,-1.36103859627516e-15,-2.967613299166e-15,2.67404371382671e-10,-2.8352901590989e-08,-2.29553002981105e-15,4.32744956406299e-06,8.59832769173154e-16,8.88369899128581e-16,1.21062435212311e-16,1.18130447582771e-15,-9.44889379264883e-16,6.3206351327243e-16,-9.95217140994283e-17,3.87431551716798e-16,-1.3569007029703e-16,-2.34295269850743e-16,2.57452597197591e-16,2.14853771049955e-16,3.61337940495284e-16,3.53244998606974e-07,-4.43964660212984e-16
"t71",0.00497441044703512,-0.0231706111729464,0.0520258128553347,-3.86820725596544e-05,0.00198205637890173,-0.0410479264559016,0.362919866377319,0.0744884491598459,-0.014749854116734,0.0124487613606384,-0.00797014359657168,-0.0271096025510133,0.0551819947968108,-0.0229349941040429,0.000630349114466543,-0.00491913512148591,0.0235768463285623,-0.0275392775228292,0.00448640650252774,0.478769458529732,0.0316201232048015,0.000393995240432886,0.0044004540868404,0.0134595505783835,-0.047511216759031,0.0380489478149404,-0.125348113854982,0.113870905239989,-0.00226950526641661,0.000303601783742403,-0.00232663984495777,0.00100510190844622,-0.00104275591073558,8.86592217087022e-05,-6.61339113508072e-05,0.000157856595553168,-0.000575448059222519,9.56648568739655e-05,0.000910707116835385,-3.78994455884504e-05,0.000460083073297392,-0.00447869463092366,3.50466086760519e-05,0.000474554539372007,-0.000667957770690634,0.000277960511222975,0.000613992840804575,-0.00303181810940339,0.000810543145007141,0.00152077752093415,0.00140764903630062,0.00139928852292345,0.0371045906278578,-0.0882687141101429,-0.0996117689717184,-0.00110407650922718,-0.00143558754174087,8.18776895834782e-06,0.000100237381337016,-0.000574261371922687,-2.40806123353211e-05,-0.000174209573799841,-0.000285572633038005,-0.00769284333050163,0.000958246411189353,0.000694007684505329,0.000173665437608925,0.248192337170504,0.000197531147595514,0.00017731441240012,3.64498028965741e-06,0.00232453603882347,0.000734071734554319,-6.42304989626892e-05,-0.00111292512437168,0.000203958624101663,9.47886905492674e-05,5.97485878224406e-08,3.73321940180537e-07,0.000210798551339594,2.82972613260489e-06,-9.55926725750735e-07,-8.7610775154586e-05,-0.000198966098466854,0.000411358854017166,7.05108961351255e-06,-2.23414643571879e-15,2.69602423408356e-14,8.44688303819406e-15,2.9877274752055e-15,-6.54810636376333e-15,-1.2818410125708e-05,-4.52565534799042e-07,0.707106781186548,1.73238409230169e-06,6.12555785310142e-08,-5.8760108564995e-06,-3.38626230707419e-15,-8.70825339551922e-15,-9.48663830858087e-15,2.59277390486244e-06,4.85547078130083e-11,1.47951946124118e-15,2.92988402343047e-15,2.6740342827559e-10,-2.83528991602363e-08,2.27692202674641e-15,4.32744957040978e-06,-1.07574290134817e-15,-1.05918018052274e-15,5.61442476738863e-17,-7.80378997616773e-16,6.92275150885547e-16,-7.7860397248715e-16,-6.15749806881781e-18,-3.26870944586582e-16,3.24496255680487e-17,-7.58309588737128e-17,-3.78966627337839e-16,-2.25416089782768e-16,-4.5447729349562e-16,3.53244998045706e-07,4.9164708632052e-16
"t3",0.0350533224230761,-0.0222252857432915,0.090193090583995,0.000242063399835155,0.0315085497586872,0.0049050564345805,0.0226102779588792,-0.000109470420626701,0.00635785913955386,-0.0019061371410453,0.00207729357914521,0.0143407853007909,-0.0801287923909565,0.00865799398825579,-0.000459034054813035,0.00203850469432244,-0.0216488338767619,0.149589922584589,0.012170260348015,0.00119816232354558,-0.00323243192083149,-8.81161137504007e-05,-0.00331430208367644,-0.00475432885502604,0.0173697063519185,-0.0135489633368262,0.040858003959938,-0.0306748483618621,-0.00151306651454496,-8.00912512399516e-06,-0.000727461940293422,0.00804602387482164,-0.000539469266879545,0.00103081269842197,-0.00176655456672869,0.01417324371167,-0.0158362920688358,0.0206999613198873,-0.02729475062179,0.0010833184130613,-0.0256287863651066,0.227837237926289,-0.00214656786788092,-0.00432441262741109,0.00894885343929204,-0.00389988946104471,-0.0097828806132235,0.0981097650950729,-0.012493019626659,-0.0227529711132134,-0.0320336035642691,-0.0241941431661983,-0.284363167760292,0.530615675884573,-0.481952852643615,-0.191040521447609,-0.328572554005447,0.000259524924504311,-0.090686090170587,-0.0306496775790958,0.00707238450085722,-0.00267082671084631,0.00739553522442874,0.287415553915681,-0.0439639448661701,0.00540071982258953,0.000701511673668983,0.0405425156314044,-0.102701506980012,-0.0286846896467458,-0.000346118885823613,-0.0151301975854634,-0.00518113356501991,0.000676535598553598,-0.116525961946958,-0.00080768329614106,-0.00176925786308981,-8.83013668078631e-06,-6.68011484326606e-06,-0.00385066880063631,-0.000373336866012206,0.000121769042169147,0.00160519108311047,-0.0401368438349525,0.140635856055477,-0.000283343994690163,8.89866584881484e-15,-7.16184284001644e-15,-1.06841122731192e-15,9.90563049075988e-17,-2.59400976311022e-16,0.00055203479624134,0.000109903433350887,6.20076313532541e-16,0.00362560039395769,-3.70788547542475e-06,0.000385001394650112,-5.33547832126355e-16,7.0896886086995e-17,-3.92204798872907e-16,-0.000216176579348589,-2.002938656474e-08,1.16967440506826e-16,1.78128522120566e-16,-4.18762294032408e-08,4.76376369693947e-06,-5.75728202700298e-17,-0.00128787708417697,-5.16335419784732e-16,1.82500456509893e-16,-2.66038670615941e-16,1.50144366620895e-16,2.76775284746988e-16,-2.98651355087162e-16,2.09362487193762e-16,9.87404532552608e-17,-1.63638526538886e-16,-1.41900359955724e-14,-6.07172581811528e-16,3.56473181384484e-16,-5.57645616959294e-17,1.21153954285094e-05,4.39742355793171e-18
"t66",0.0408041532512791,-0.0319581567642315,0.142484033839343,0.000440234890026418,0.07292619247072,0.0201656393855923,-0.0100602285259813,-3.19527169663214e-05,0.00353240680549875,-0.0012099992843101,0.0016004973677495,0.0144653410988639,-0.109907964537837,-0.0363838546413357,0.000309676889668415,0.00262452626877922,-0.0404931915848969,0.458554985856911,0.103827160795868,-0.00785642214417921,0.0151672493445693,0.000259925277042512,0.00765950175802392,0.00714295425338753,-0.0210463237537448,0.0143320460969257,-0.0377742996999819,0.024964710661505,0.00101381067112588,5.10804863384389e-06,0.000426653020142746,-0.0297197103322215,0.000249360836325709,-0.000350298307883855,0.000489769180871401,-0.0133130522611804,0.0034057698857375,-0.00407102640885271,0.00319174912318927,-0.000102731226230179,0.00210388000029339,-0.0146944936637883,0.000134123797513823,0.000123737902345886,-3.98795824833381e-05,-1.00315206172882e-05,-0.000342789964160775,0.00664058081983972,-0.00116835872031822,-0.00245375908230496,-0.00358601718956037,-0.00314497433596337,-0.0442075134085683,0.0853666386502047,-0.0886917129491841,-0.0391398231824694,-0.0720999594514371,8.73483262982044e-05,-0.0307432261786734,-0.0266698401498463,0.00962660194916451,-0.00668433461958712,-0.0246471632738186,-0.82887671991155,0.040073623666894,-0.00429399635091709,-0.000473750017363345,-0.0223479636101059,0.0442210769129778,0.0108325084237396,0.000126857997146694,0.005533911409937,0.00183330685748015,-0.000216585166534935,-0.0353319461476014,-7.60068808123293e-05,0.000200166278570268,1.27574206570494e-06,9.85760549444372e-07,0.000590254002291163,5.82659401188723e-05,-1.96507298116294e-05,-0.000357108400344143,-0.0154588685529384,0.0510989564155718,-1.64809578290857e-05,3.92243026146407e-15,2.30341699332854e-15,9.06013571315779e-16,-1.63014779077793e-16,3.82086435817822e-16,-2.18534130354749e-05,-3.76648614041903e-06,1.5452416656831e-15,0.0262899897241172,9.5744911100346e-08,-9.12932661201087e-06,6.22033303008577e-16,-1.22055557109216e-16,1.30173602321051e-16,3.77843615017597e-06,3.10795762211657e-10,-2.54708865381625e-16,4.02335090467872e-16,2.79988719644417e-10,-2.79380879705403e-08,2.09838273307141e-16,1.30288054003478e-06,4.78989830657484e-16,-2.44895629971779e-16,3.17074029165013e-16,-1.8733522242923e-16,3.77607714273868e-16,9.0455031411929e-17,-1.15073664979372e-16,2.98455000312208e-16,-1.33394402304414e-16,-3.32641300916282e-16,8.36060745658022e-16,-1.44061109712086e-16,1.89775963525207e-16,6.26032921344229e-07,-6.82331924704967e-17
