"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122"
"t1",-0.00679344034165594,0.0225896219915414,-0.00454915683652555,0.0463832586246714,-0.0192455014553178,0.0404602530898204,-0.190114643725099,0.033276489481792,-0.0143704815325132,0.0218990783187947,-0.0145560716210049,0.00172297290675924,-0.00348848145475435,0.00483861821264027,-0.00433456959358972,0.0597040304395311,-0.0285724480618124,0.0288303247470695,-0.0269323610973668,-0.190044035589626,0.000724975366260364,0.000636562755972985,0.0405425360606237,-0.178008956998375,0.457000129075426,-0.494405533415283,0.17096023346835,-0.0136856344893271,0.0168400403233473,-0.000787044187543856,0.0104151767827006,-0.00756250229798253,0.00739007570795444,-0.0465367104373998,0.00545795559824866,-1.48034451585121e-16,-0.00801840576739394,0.00762359043152535,-0.0407621599526795,0.00903668246016581,-0.00985424548065754,0.00134332987703169,-0.00385485641304568,-0.0485831406054354,0.0679708132998169,-0.0612512789951797,0.002290712941885,0.11220966696596,-0.00109353340124356,0.00314957764177343,0.000223478167367693,6.44021717619245e-05,-0.0133262689582747,-0.004940249600811,0.0243091617876924,0.00158261803786673,0.00690433822576021,-0.00576752794711923,-0.000673563978714893,-0.0221561855807245,0.179163874800962,-0.00162349334789294,-0.000509293123495469,-0.000867704344058432,-0.00156700324734823,-7.5610720275638e-05,-0.00103933242445203,-0.00253358038676378,-0.0304300597931561,-0.0059881198139603,5.16532995527908e-06,0.00039239841632448,0.569287141306171,-0.0564619753757769,0.000218185424235374,0.00575826960593291,0.00196708612520873,-0.00147022617605506,-0.00351715629205903,-0.00272050464046352,0.0322793340221935,9.74445726350706e-05,0.000537137791269969,-0.000575333977088063,-8.49389576178776e-05,-0.000944626253843682,-5.47715353982235e-06,0.000948103212258528,1.50203956654185e-15,-1.33736337976087e-16,-5.10659223240673e-17,-1.27285335049798e-16,-2.24104589052754e-16,-1.38561037643647e-16,8.67361737988404e-19,-2.6400322900022e-17,-2.49637550214787e-17,-4.33680868994202e-17,-1.45283091113058e-16,-2.39446049793424e-16,-3.45047341393512e-17,1.06414443229452e-16,-8.29414661951411e-17,1.43548367637081e-16,5.03069808033274e-17,8.76035355368288e-17,1.795438797636e-16,-4.83554168928535e-17,7.60567823998581e-17,-7.15573433840433e-17,1.19804340059648e-17,4.05220561966457e-17,-1.73038666728687e-16,-2.87096735274162e-16,1.39591029707509e-17,-9.31329666165048e-17,-3.16587034365767e-17,1.26670357405238e-15,1.73472347597681e-16,1.82410239257108e-16,-2.49366499671666e-18,1.51300413170352e-16
"t2",-0.00674831014047717,0.0223271940493139,-0.00448348424101999,0.0456550237969806,-0.0188448032576991,0.039469223332919,-0.183495518509085,0.0320034782122173,-0.0136185358319619,0.0207467253140453,-0.0137578770118335,0.00160857501941111,-0.00320000765627304,0.00433542901060959,-0.00383333076990134,0.0518363293405005,-0.0246127374258351,0.0247206437436959,-0.0228265618029654,-0.158664388567684,0.000600189490288741,0.000523485383823404,0.0316979693320179,-0.136352294481459,0.343560282938389,-0.371118337174665,0.127302844393001,-0.00970712112405163,0.0114114895761684,-0.000532121287455257,0.00684240105048906,-0.00478297420730497,0.00464093273259842,-0.0265760076720216,0.00307966238209115,2.01668520917997e-16,-0.00380469070242273,0.0034571476684067,-0.0168192053692763,0.00337281459970113,-0.00273395516382771,0.000346947467110433,-0.000992882110741899,-0.00428332250617205,0.00480811778333217,-0.0033905530308591,-8.27864949420583e-06,-0.00202408790885887,0.000130418159980816,-0.00050505054779461,-4.55825609972349e-05,-1.73256758350301e-05,0.00502007835513046,0.00197745934173897,-0.0103074727279259,-0.000687603119506998,-0.0047453942199581,0.0041477313231581,0.000515390211595486,0.0207467793087099,-0.174613755787359,0.00162335183110035,0.000509372190518322,0.000873238561958702,0.00158924079933721,7.71797356929538e-05,0.00107760049829485,0.00269704217750685,0.0334825077745945,0.00675384442781314,-6.22015327192306e-06,-0.000475275740714217,-0.765752656708416,0.078342204579849,-0.000374532661717647,-0.0101052401419555,-0.00347258349870206,0.00288696882723358,0.00698787990912902,0.00544057248524652,-0.0645810133360046,-0.000196858109892366,-0.00123123120090039,0.00138102623721781,0.000204256703964496,0.00227473644109905,1.32226617222786e-05,-0.00239894431306706,-9.57645601616579e-16,-4.3624835124568e-17,-2.22715946052756e-16,4.29663009039474e-17,-5.74898602289459e-17,2.17152544208386e-17,2.84895496941109e-17,-1.32127089741819e-17,1.61688735493693e-16,4.15955703088601e-16,-6.61301246893403e-16,9.01457488480541e-17,-2.51428125581563e-17,-1.226100351157e-16,3.61875143931479e-17,-2.48999172349535e-16,2.15826003715136e-16,-1.41950111049684e-16,-4.96205496192924e-17,6.94256212293437e-17,2.05924655563615e-17,-1.09070908693487e-16,-2.18391708657125e-17,6.0409459440612e-17,-2.07359990750834e-16,-1.35284144249714e-16,-5.06613667321194e-17,2.88503676833934e-16,1.31232412775171e-16,-1.44690687592146e-15,-1.52661824344107e-16,5.24692005176141e-16,-1.20843865889954e-16,-1.03085418540825e-16
"t25",-0.00719271390137599,0.0251090317088931,-0.00521136758559418,0.0538953259680675,-0.0238007594693743,0.0526090988621453,-0.293781241211742,0.055216972700069,-0.0361219410805004,0.0557078104109962,-0.0407662634812233,0.0114468498469114,0.0173932930903028,-0.00615728963580666,0.00370082798811769,-0.0339175562861345,0.014255404703537,-0.0135118254714484,0.0114458638511697,0.0934916621648675,-0.000669248731490838,0.00114236783361745,1.01185721147062e-06,-0.000508938709165754,0.00338490185786944,-0.00383856432841401,0.00163595501074464,-0.00021985617962908,0.000258325003981152,-1.19311182728311e-05,0.000123887939744183,-3.91082004779792e-05,2.70701323439797e-05,0.00104372588051998,-0.000143864693778536,2.14789802123122e-16,0.000749476845788754,-0.000865606509263562,0.00644293826272251,-0.00188840693672907,0.00374432810483482,-0.000572038662847243,0.00164845485874419,0.0648364197527318,-0.106230245842763,0.111741560655852,-0.00987332944887479,-0.693734102157313,-0.00395281170929153,0.00724220599474686,0.000375768432692425,7.83043383168326e-05,-0.011241533034878,-0.00390773968738702,0.0180914960341161,0.00114787095518807,0.00308480306067468,-0.00246605864744442,-0.000272997355433443,-0.00998634961922288,0.108209940484755,-0.00161898084024831,-0.000511839374958935,-0.00110665530433616,-0.00323429354385719,-0.000379575484856945,0.00158217539209089,0.000884318628701156,0.00373273000203882,0.000373779493470517,-4.19827002879509e-08,-2.5086282100253e-06,-0.00141342537162176,0.000304771990763654,8.88661733654092e-06,0.000418979158942553,0.000165286880514663,-0.00254961254325797,-0.0152504282803295,-0.04222221464151,0.595605808385579,-0.00060504019459473,-0.000415669173463984,0.00041992745724328,6.19248371448325e-05,0.000688111068943987,3.9842198441929e-06,-0.00068453530211933,8.74088917497436e-16,-9.77445811658722e-16,-1.48421320811079e-16,-6.99247681198238e-16,-8.37074648364073e-16,-9.18876936059617e-17,1.0191942321288e-15,-5.57219097888211e-16,3.77734244320692e-16,8.45333438200639e-16,-8.14249740605922e-16,-1.23601140670287e-15,4.31839041050753e-16,6.76557693462583e-16,6.7718844785872e-16,-1.312634815756e-16,1.12907078774561e-15,5.47875323159942e-16,1.27109652562694e-16,-3.85542153805615e-16,-3.40110650377527e-17,3.16325260244451e-16,5.78611953685063e-16,-1.96152234997162e-17,4.48406111338135e-17,-5.32747329001079e-16,-6.67344032895813e-16,-3.59669979002047e-16,-3.97393728727323e-16,8.24854795434174e-17,4.23855483313202e-16,1.07424981926153e-15,2.00124396756172e-16,1.50634912490093e-16
"t45",-0.00734031676125113,0.0260306264938583,-0.0054521739659894,0.0566198217180595,-0.0254355087195361,0.0569365715385251,-0.329965649075727,0.0628254976271815,-0.0434789833381172,0.0671374097070647,-0.0495950233569123,0.0146664338001456,0.0241859903883709,-0.0097210561468154,0.00634238664722222,-0.0664602277448794,0.0298252565427318,-0.0294589065756241,0.0279907767252675,0.273511357090232,-0.00220941573954085,0.00421050073759131,0.000129418139091515,0.00447160927071374,-0.0144564749466939,0.0157129185995531,-0.00546715514903694,0.000323457942103353,-0.000227191433870179,1.02573243991368e-05,-8.10535696246749e-05,1.825534360036e-05,-1.18812107101495e-05,-0.00019103166618651,2.31382758142688e-05,1.64557225128884e-16,3.55569139189309e-05,-7.0942034481894e-05,0.000903051806994654,-0.000355125831300901,0.00106251684362719,-0.000171952044308123,0.000496524293965026,0.0281622878447766,-0.0475190914290714,0.05126119645743,-0.00496344286521286,-0.356283465165735,-0.0023415075091721,0.00453541137099474,0.000249466183023712,5.66949332580146e-05,-0.0094180837291581,-0.00338300060601302,0.0161950518303565,0.00104296000971879,0.00420378731454584,-0.00356898772457162,-0.000433304894938798,-0.0242559182600687,0.296896222912716,-0.00485539064242351,-0.00153639269175937,-0.00339940314994125,-0.0102345176499349,-0.00123225333628805,0.00548362427506451,0.00346697633848462,0.0175964994129813,0.00208494903247493,-4.70771475076875e-07,-3.09767141671016e-05,0.0190691391918809,-0.00248542177874741,-1.8098762709267e-05,-0.000785825477211854,-0.000303486462891594,0.00335180263803395,0.0194090875974544,0.05278921051061,-0.743812156788845,0.000736229239813627,0.000373421205792103,-0.000341960479838336,-5.02385890243735e-05,-0.000556658318150512,-3.2064304267023e-06,0.000501397776765961,3.2103904684763e-15,-2.11780768724692e-16,-1.15502298247496e-15,-2.16324460627409e-16,-1.32033620514436e-16,-8.53258898310491e-16,-8.2881222417448e-16,-3.84774045186819e-16,-4.3582613225888e-16,3.64756657265578e-16,-9.69982632623781e-16,-1.04729828063775e-15,-7.24933236720539e-16,4.81966786665301e-16,-3.44433663228611e-16,-7.44455791873213e-17,-1.40771267905378e-16,-1.01974902706945e-15,3.82454845202065e-16,1.38145758587115e-16,7.16858115429592e-16,-5.55133149226525e-16,1.16986495374732e-16,4.00646259450586e-16,-2.5367083399111e-15,-1.82770068466342e-15,1.19460567857524e-15,7.99836711843833e-16,7.75436527672672e-16,7.45191146754887e-16,7.21723219278671e-16,1.62947866665019e-15,1.87326681422864e-16,1.20818852649165e-15
"t49",-0.00743915640904402,0.0266498185317458,-0.00561427160356448,0.0584553647007088,-0.0265406816152912,0.0598694450134269,-0.354661810135463,0.0680305969603825,-0.048560956767214,0.0750341664478075,-0.0557041978035155,0.01691223050746,0.0289786700260747,-0.0122738872480755,0.00825052752313314,-0.0902448772908516,0.0412617773737631,-0.0412067041200006,0.0402685363812404,0.408369467147353,-0.0033692886144717,0.00653069111056945,0.000229591175636672,0.00840573620842388,-0.0287093619690862,0.0313461571957554,-0.0111741411070986,0.000772740490308177,-0.00063947050385308,2.91234289800946e-05,-0.000258190824433819,6.89093042185907e-05,-4.64126874123449e-05,-0.00134385118436334,0.000180058788082445,-2.74019857815108e-16,-0.000697048366160702,0.000762493663495207,-0.00516727092655799,0.00140073538482346,-0.00238702731077743,0.000355675839580015,-0.0010240425097628,-0.0341912096462955,0.0553497500482677,-0.0576428103078749,0.00492782449417522,0.34387743669139,0.00189055959421913,-0.00343407055021492,-0.000177185553569229,-3.6861655227112e-05,0.00537129292373185,0.00187887028769534,-0.00876340475660247,-0.000558047797853908,-0.00177030467898446,0.0014637168607669,0.000171243892199302,0.008443374489111,-0.10066984262495,0.00161855760517838,0.0005120778976875,0.00112833669603461,0.00337953294823925,0.000405146256764981,-0.0017840816674643,-0.00110800135205829,-0.00549783987953495,-0.000640390189711648,1.38119970971122e-07,9.05112960935408e-06,-0.00516748606617495,0.000658382376861097,4.08258792319133e-06,0.000174247700801602,6.69846336412241e-05,-0.0006802590458617,-0.00390242508087353,-0.0105585201992572,0.148721250586058,-0.000146065290110502,-6.68684587202874e-05,5.89507645352804e-05,8.64767033628977e-06,9.57088776029641e-05,5.50148779663371e-07,-8.27319035861006e-05,0.363259979657341,-0.0803474873502251,-0.0960674031068116,-0.0231783678797406,-0.170501605165017,-0.079080900016132,0.0306288414246377,-0.0442561113186162,0.0158772479741202,0.10803140220376,-0.219558815699331,-0.267031853407075,0.0136410156667865,0.0810987755315299,-0.0142876790072487,0.0296873391425234,0.073616767073189,0.0289436939099067,0.0590322840422798,0.00387621332871715,0.0315374753565012,-0.0566988342663325,0.0532867971382464,0.0686148101062344,-0.116007181842113,-0.220386629030807,-0.00443411693520964,-0.0101096404820737,-0.0362188063443048,0.066276367651077,0.0919482248971012,0.270364634795685,0.0011202079439603,0.0582638817116954
"t50",-0.00743915640904412,0.0266498185317458,-0.00561427160356429,0.0584553647007089,-0.0265406816152912,0.0598694450134272,-0.354661810135462,0.0680305969603826,-0.0485609567672136,0.0750341664478071,-0.0557041978035154,0.0169122305074602,0.0289786700260747,-0.0122738872480757,0.00825052752313318,-0.0902448772908518,0.0412617773737635,-0.0412067041200009,0.0402685363812406,0.408369467147353,-0.00336928861447176,0.00653069111056926,0.000229591175636985,0.00840573620842354,-0.0287093619690857,0.0313461571957551,-0.0111741411070984,0.00077274049030818,-0.000639470503852902,2.91234289802405e-05,-0.000258190824433561,6.8909304218245e-05,-4.64126874130319e-05,-0.00134385118436289,0.000180058788082476,-1.24209903801525e-16,-0.000697048366160215,0.000762493663495271,-0.00516727092655745,0.00140073538482402,-0.0023870273107775,0.000355675839579778,-0.00102404250976305,-0.0341912096462947,0.0553497500482659,-0.0576428103078731,0.00492782449417514,0.343877436691389,0.00189055959421959,-0.00343407055021537,-0.000177185553567254,-3.68616552265012e-05,0.00537129292373243,0.00187887028769516,-0.00876340475660407,-0.000558047797854476,-0.00177030467898379,0.00146371686076574,0.000171243892200499,0.00844337448910919,-0.10066984262493,0.00161855760517801,0.00051207789768857,0.00112833669603501,0.00337953294823909,0.000405146256765245,-0.00178408166746267,-0.00110800135205995,-0.00549783987953018,-0.000640390189709553,1.3811997125665e-07,9.05112960799555e-06,-0.0051674860661784,0.000658382376862277,4.08258792120004e-06,0.000174247700802186,6.69846336423827e-05,-0.000680259045860922,-0.00390242508087377,-0.01055852019926,0.148721250586058,-0.000146065290109662,-6.68684587231536e-05,5.89507645379563e-05,8.64767033660747e-06,9.57088776009062e-05,5.50148778127771e-07,-8.27319035841301e-05,-0.363259979657343,0.0803474873502254,0.0960674031068123,0.0231783678797408,0.170501605165017,0.0790809000161324,-0.0306288414246376,0.0442561113186167,-0.01587724797412,-0.10803140220376,0.219558815699331,0.267031853407076,-0.0136410156667861,-0.0810987755315306,0.0142876790072486,-0.0296873391425232,-0.0736167670731889,-0.0289436939099061,-0.0590322840422802,-0.00387621332871711,-0.0315374753565017,0.0566988342663326,-0.0532867971382467,-0.0686148101062346,0.116007181842115,0.220386629030808,0.00443411693520894,0.0101096404820734,0.0362188063443045,-0.0662763676510771,-0.0919482248971017,-0.270364634795686,-0.00112020794396049,-0.0582638817116959
"t4",-0.00714092170683456,0.0247728030079712,-0.0051215316843293,0.0528686455414453,-0.0231589007689217,0.0508585342446121,-0.27783623819302,0.0517651438935998,-0.0323484458340943,0.0498299512573728,-0.0361346313182379,0.00956751033372689,0.0127404864299706,-0.00308368826486467,0.00108193155747139,0.00606398470146893,-0.00688342641745905,0.00950870443145234,-0.0167368404840113,-0.298300732452718,0.00325548904577387,-0.00784586231703007,-0.0163221818188778,0.0471850047230412,-0.0870661816321709,0.0918274243961478,-0.0278087285179425,0.00102876377190905,-0.000580955610502314,2.60106545897239e-05,-0.000187332107409139,3.83225280441496e-05,-2.45572753426807e-05,-0.000335089558507223,3.99155063725825e-05,2.98654767659259e-16,5.07415774457873e-05,-9.7298688639726e-05,0.0011490942521382,-0.000420888088231141,0.0010557935512668,-0.000164674873724545,0.000474856312798728,0.0184126645760626,-0.0296241762564065,0.0305827886339714,-0.0024503218248554,-0.166878911949511,-0.000675224900337335,0.000967846681814013,3.29665818094145e-05,3.93674487281668e-07,0.00202016957357199,0.000899855135675734,-0.00516931144105005,-0.000357814359718761,-0.00441417454761802,0.00416285304408726,0.00058599360918816,0.0573724036692122,-0.807055740424066,0.0145610945448293,0.00461204179301091,0.0104639046662834,0.0325310912469329,0.00402595632197365,-0.0192074699697176,-0.0138159836671706,-0.0847169417596713,-0.011896495545563,5.37511612887192e-06,0.000389045104958393,0.250689176408758,-0.0193055107510327,-2.38913007317185e-05,-0.000880645211111794,-0.000324965895565874,0.00117651594377195,0.00554892382439917,0.0132200841592349,-0.184570068621107,0.000144758126340213,-0.000147070376409612,0.000200408767705095,2.98147769221571e-05,0.000333502407485788,1.95388950802956e-06,-0.000400011156579888,-7.48804147820371e-15,2.04309789585818e-15,1.97373109675598e-15,2.65067573359279e-16,2.34775743858146e-15,9.31449687838837e-16,-1.45088465567874e-15,1.50254633086028e-15,-6.09547565874685e-16,-1.18523320480108e-15,3.91294313558486e-15,4.72648819662195e-15,-3.63574165584312e-16,-1.49390131395886e-15,-1.67809722522136e-15,9.56966233063902e-16,-2.92630388338382e-15,-1.86146136992757e-16,-1.86581546732463e-16,6.31608017021542e-17,-4.62358858381095e-16,3.19822302851465e-16,-1.52069576109209e-15,-1.42166401506142e-15,2.62843207402234e-15,3.50130052035281e-15,7.74016209920723e-16,-6.48885236176286e-16,3.27371031010033e-16,1.3966961939985e-15,-2.12086034084738e-15,-5.19653342695363e-15,-5.52289489555363e-16,-1.37762978792115e-15
"t70",-0.00723707643821442,0.0253620751248873,-0.0052737990536344,0.0545825801385722,-0.0241651550454734,0.0534783204738811,-0.298630792128758,0.0560538917131963,-0.0361294436767301,0.0556909906570081,-0.0405857385331319,0.0110325347218961,0.0152651326779368,-0.00389349073799607,0.00140743644144957,0.00823415106819123,-0.00952288232622322,0.0133006419999178,-0.0240782196418658,-0.44538154633628,0.00496451708031266,-0.0121693134574522,-0.0289559789613613,0.0886984257083467,-0.172906225961818,0.183189193132153,-0.0568373583696912,0.00245771495467421,-0.00163520239577427,7.38515642299789e-05,-0.000596734128780225,0.0001446578492907,-9.59303872274527e-05,-0.00235725578411558,0.000310616822130766,9.35508173388648e-17,-0.000994724506620464,0.00104577820605731,-0.00657512810998972,0.00166012378225771,-0.0023719229078864,0.000340623306953229,-0.000979353993843441,-0.0223544080700068,0.0345059364955516,-0.0343901041283311,0.00243273796738228,0.161068076657304,0.000545184206579139,-0.000732823004412894,-2.34148050696377e-05,-2.55957497084261e-07,-0.00115213697895633,-0.000499766708478812,0.00279719811615199,0.000191452705396654,0.00185890323910143,-0.00170727350715472,-0.000231587105554773,-0.019971071980277,0.273651761484111,-0.00485398025636092,-0.00153718816685282,-0.00347320017602656,-0.0107420689935377,-0.00132367353831931,0.00624909609638448,0.0044154119003719,0.0264689112275798,0.00365399773358402,-1.57700906469228e-06,-0.000113675635494482,-0.0679334716160503,0.00511398433999839,5.38922673093364e-06,0.000195272878913858,7.17255104342024e-05,-0.000238777666759956,-0.00111567632406577,-0.00264418664876819,0.0369037950987377,-2.87195028067813e-05,2.63358621372942e-05,-3.45485831626827e-05,-5.13207808695565e-06,-5.73406343832426e-05,-3.35241930527288e-07,6.60028543651941e-05,-0.046201599344313,0.00748711220949265,-0.0577682047473305,0.108452840261276,0.0172052142802277,0.0429156276939537,0.0462710669964659,0.0334964915273935,0.0819862667612553,-0.0763487361247091,-0.0618274355918855,0.000630686957681458,0.0259809594773421,-0.034666368251802,0.221994861397888,-0.186307575953086,0.25193177450162,-0.0178332735562183,-0.165572992232366,-0.0409600159986034,-0.0229701163205188,0.112820415255851,0.132193697916465,0.102560788092749,-0.0775919223303834,0.0641775331157621,-0.0299906035805552,0.00947593895248792,0.275149804806398,-0.3356202296775,0.0421189641504311,0.129823545655554,0.0231239327502408,0.149321806558219
"t71",-0.00723707643821441,0.0253620751248873,-0.00527379905363423,0.0545825801385723,-0.0241651550454733,0.0534783204738811,-0.298630792128758,0.0560538917131961,-0.03612944367673,0.0556909906570082,-0.040585738533132,0.0110325347218963,0.0152651326779368,-0.00389349073799633,0.00140743644144964,0.00823415106819139,-0.00952288232622324,0.0133006419999177,-0.0240782196418657,-0.445381546336281,0.00496451708031239,-0.0121693134574523,-0.0289559789613614,0.0886984257083466,-0.172906225961819,0.183189193132153,-0.0568373583696913,0.00245771495467422,-0.00163520239577443,7.38515642299917e-05,-0.000596734128780275,0.000144657849290672,-9.59303872266957e-05,-0.00235725578411533,0.000310616822130672,5.34743177033382e-17,-0.000994724506620842,0.00104577820605714,-0.00657512810998964,0.00166012378225728,-0.00237192290788743,0.000340623306953546,-0.000979353993844051,-0.0223544080700057,0.0345059364955533,-0.0343901041283309,0.00243273796738159,0.161068076657305,0.000545184206579083,-0.000732823004412374,-2.34148050702006e-05,-2.55957497529031e-07,-0.00115213697895537,-0.000499766708479832,0.00279719811615147,0.000191452705396782,0.00185890323910073,-0.00170727350715471,-0.000231587105554637,-0.0199710719802768,0.273651761484116,-0.0048539802563606,-0.00153718816685456,-0.00347320017602893,-0.0107420689935379,-0.00132367353831882,0.00624909609638195,0.00441541190037184,0.0264689112275832,0.00365399773358413,-1.57700906522264e-06,-0.000113675635494804,-0.0679334716160536,0.0051139843399979,5.38922673298677e-06,0.000195272878912549,7.17255104336125e-05,-0.000238777666759007,-0.00111567632406535,-0.00264418664876882,0.036903795098739,-2.87195028074993e-05,2.63358621352638e-05,-3.45485831638073e-05,-5.13207809104513e-06,-5.73406343855158e-05,-3.35241930637907e-07,6.60028543648466e-05,0.0462015993443176,-0.00748711220949374,0.0577682047473293,-0.108452840261277,-0.0172052142802289,-0.0429156276939543,-0.0462710669964652,-0.0334964915273943,-0.0819862667612549,0.0763487361247096,0.0618274355918833,-0.000630686957683961,-0.025980959477342,0.0346663682518028,-0.221994861397887,0.186307575953085,-0.251931774501618,0.0178332735562183,0.165572992232366,0.0409600159986032,0.0229701163205191,-0.112820415255851,-0.132193697916464,-0.102560788092749,0.0775919223303816,-0.064177533115764,0.0299906035805549,-0.00947593895248761,-0.275149804806398,0.335620229677499,-0.0421189641504301,-0.129823545655551,-0.0231239327502402,-0.149321806558218
"t3",-0.0437357759529395,0.0137350391657407,-0.00574887916831912,0.092944664167961,-0.0582375702855715,-0.0160824738214022,-0.0047326304065919,0.00146801750656794,0.00704163670613691,-0.00153663669651902,0.0182080954241591,-0.00139237940145567,-0.00551623097762773,0.0303116302374479,-0.00365970694611985,0.124209750546529,-0.0616157744222322,-0.0438061770029553,0.0244668443301591,-0.00175464785235452,-4.66348004390721e-05,0.00034425653073944,0.0136643848848806,-0.0131945839623328,0.0218625347053033,-0.0225347742541003,0.00570867006117907,0.000622856655235205,-0.0111741376361029,0.000534282274399821,-0.0254898454101209,0.00178922309463144,-0.00184804706777457,0.0201166284258797,-0.00249093562396906,-4.13005669824683e-16,0.007105089127221,-0.0223481474089296,0.136418490047616,-0.0340419125691176,0.0155661990124952,-0.00651266872293808,0.00665176689084466,0.25950550238646,-0.438051736143488,0.484007506389532,0.0778865071368437,0.171572917883413,-0.00739343654589871,0.012764062384318,0.251908763308948,6.26886479637111e-05,0.137541842256287,0.0181707401565931,-0.39902328197475,-0.179124188119879,0.0105928444329184,-0.080787721683002,-0.006254675022366,-0.00340703515461342,0.00197247889272962,-0.000174537155910219,-0.000522220557869042,-0.000309050448431883,-0.04961806738633,-2.8719111194515e-05,0.00182346120465552,0.0202321959150528,0.324750991973993,0.0946166568173538,0.000131972243758675,0.000332419046950021,0.0613269663508651,0.00103088219355484,-0.00134049264588681,-0.00417036003783801,-0.00145511881083155,0.00138130811387776,0.00292790709925878,0.00068776835575025,-0.0031423905814244,-0.000140459280443906,-0.00618491617518094,0.00694558487222371,0.00100622790765281,0.00147460353952657,8.77850193206759e-06,-0.00168820850562278,2.31164063608198e-15,-2.42462684425975e-16,-6.09300245950464e-16,2.20718407606775e-17,-3.70814800412234e-16,-6.16317046020817e-16,1.93407136572775e-16,1.83862224724312e-16,6.81309295483794e-17,9.59788120122504e-16,-1.42986956272168e-15,-9.19738878554895e-16,1.75676488358559e-16,1.91835423238771e-16,2.97803221502754e-16,2.83910815863164e-16,8.71212693282243e-17,-1.9836575538664e-16,1.31249932402276e-16,-2.7417365926e-16,1.37330907164374e-16,-6.04228495732741e-16,6.42568525013455e-16,7.46904000985108e-16,-6.89788631025309e-16,-6.40708031484925e-16,-3.19512046244868e-16,-6.12908236767318e-17,1.83337339532146e-16,1.19832743751307e-17,-2.73778432416783e-18,1.6894755152275e-15,3.23106178216734e-16,2.03820795769793e-16
