"accepted_species","Medicinal"
"Forsteronia_spicata",0
"Eumachia_abrupta",0
"Gentianella_albidocoerulea",0
"Gonzalagunia_asperula",0
"Coptophyllum_fulvum",0
"Coptophyllum_simalurense",0
"Aspidosperma_carapanauba",1
"Blepharodon_amazonicum",0
"Vincetoxicum_flexuosum",1
"Leptopetalum_pachyphyllum",0
"Tricalysia_jasminiflora",0
"Pogonopus_tubulosus",1
"Stathmostelma_katangense",0
"Pauridiantha_viridiflora",1
"Ruehssia_ulei",0
"Catharanthus_lanceus",1
"Ceropegia_franksiae",0
"Alyxia_torquata",0
"Eumachia_lanceifolia",0
"Cynanchum_implicatum",0
"Gynochthodes_nitida",0
"Gentianella_gilgiana",1
"Ceropegia_kolarensis",1
"Psydrax_micans",0
"Notopleura_patria",0
"Palicourea_megacephala",NA
"Pervillaea_tomentosa",0
"Acranthera_johannis-winkleri",0
"Rhytidocaulon_splendidum",0
"Chomelia_oligantha",0
"Ditassa_edmundoi",0
"Ditassa_aequicymosa",0
"Strychnos_villosa",0
"Strychnos_myrioneura",0
"Strychnos_acuta",0
"Deppea_anisophylla",0
"Polysphaeria_arbuscula",0
"Notopleura_pilosula",NA
"Mandevilla_cercophylla",0
"Cynanchum_maasii",0
"Lomatogonium_cherukurianum",0
"Rondeletia_harrisii",0
"Cynanchum_puberulum",0
"Spigelia_humboldtiana",1
"Bertiera_bistipulata",0
"Ceropegia_jilongensis",0
"Psychotria_yavitensis",0
"Psychotria_longicornis",0
"Galium_mexicanum",1
"Psychotria_phaeochlamysioides",0
"Galium_bermudense",0
"Psychotria_rimbachii",0
"Galium_×_pomeranicum",NA
"Psychotria_pallens",NA
"Galium_×_retzii",0
"Coprosma_prisca",0
"Manettia_barbata",0
"Manettia_leucantha",NA
"Ixora_calliantha",0
"Ixora_jaherii",0
"Hedyotis_protrusa",0
"Hedyotis_longiexserta",NA
"Hymenodictyon_antakaranensis",0
"Aidia_corymbosa",0
"Philibertia_mitophora",0
"Faramea_vidensis",NA
"Platycarpum_vriesendorpiae",0
"Cephalanthus_salicifolius",0
"Ochrosia_novocaledonica",0
"Willughbeia_anomala",0
"Fagraea_havilandii",0
"Schizoglossum_austromontanum",0
"Dolichopetalum_kwangsiense",1
"Spermacoce_brevidens",NA
"Pentopetia_androsaemifolia",1
"Duvalia_eilensis",0
"Hoffmannia_cryptoneura",0
"Timonius_trichocladus",0
"Malanea_evenosa",0
"Dischidia_bengalensis",1
"Dischidia_cleistantha",0
"Psydrax_johnsonii",0
"Malanea_guaiquinimensis",0
"Margaretta_rosea",1
"Pavetta_akeassii",0
"Streblosa_maxima",0
"Faramea_reyneliana",0
"Gentianella_impressinervia",0
"Wendlandia_bicuspidata",1
"Gonzalagunia_congesta",0
"Saprosma_membranacea",0
"Ophiorrhiza_lawrenceana",0
"Sabicea_villosa",1
"Tachia_blancoi",0
"Sipanea_stahelii",0
"Gentiana_radiata",0
"Argostemma_fallax",0
"Argostemma_pictum",0
"Argostemma_reptans",NA
"Faramea_areolata",NA
