"accepted_species","trait_ARD"
"t14","1"
"t15","1"
"t11","1"
"t17","1"
"t18","1"
"t172",NA
"t177",NA
"t178",NA
"t157",NA
"t158",NA
"t156",NA
"t232","1"
"t233",NA
"t218",NA
"t123",NA
"t79",NA
"t64",NA
"t108",NA
"t181",NA
"t255",NA
"t256",NA
"t229",NA
"t237",NA
"t238",NA
"t204",NA
"t205",NA
"t170",NA
"t171",NA
"t182",NA
"t198",NA
"t199",NA
"t34",NA
"t7","1"
"t8","1"
"t49","1"
"t100","1"
"t101","0"
"t120","1"
"t203","0"
"t210","0"
"t216","1"
"t217","0"
"t109","0"
"t62","0"
"t63","1"
"t52","1"
"t37","1"
"t29","0"
"t35","1"
"t36","1"
"t23","1"
"t24","1"
"t12","1"
"t13","1"
"t5","0"
"t4","0"
"t51","1"
"t206","1"
"t207","1"
"t111","0"
"t46","0"
"t47","1"
"t40","0"
"t103","1"
"t128","1"
"t251","1"
"t252","1"
"t213","1"
"t146","1"
"t147","0"
"t150","1"
"t253","1"
"t254","1"
"t159","1"
"t162","1"
"t263","1"
"t264","1"
"t179","1"
"t180","1"
"t137","1"
"t154","1"
"t225","1"
"t226","1"
"t133","1"
"t167","1"
"t168","1"
"t164","1"
"t86","0"
"t87","0"
"t92","1"
"t93","0"
"t65","0"
"t99","1"
"t112","1"
"t151","1"
"t152","1"
"t116","1"
"t59","0"
"t60","0"
"t61","1"
"t127","0"
"t129","1"
"t132","1"
"t239","1"
"t240","1"
"t67","1"
"t83","1"
"t138","1"
"t149","1"
"t166","1"
"t183","1"
"t184","1"
"t53","1"
"t68","1"
"t69","1"
"t91","1"
"t139","1"
"t140","1"
"t143","0"
"t144","0"
"t73","1"
"t75","1"
"t76","1"
"t72","1"
"t41","0"
"t43","1"
"t44","0"
"t42","0"
"t33","0"
"t88","0"
"t89","0"
"t119","1"
"t125","1"
"t134","1"
"t135","1"
"t97","1"
"t186","1"
"t241","1"
"t242","1"
"t102","1"
"t126","0"
"t173","0"
"t174","0"
"t124","1"
"t259","1"
"t260","1"
"t209","1"
"t245","1"
"t246","1"
"t77","1"
"t78","1"
"t85","1"
"t95","1"
"t96","1"
"t130","1"
"t131","1"
"t106","1"
"t243","1"
"t244","1"
"t196","1"
"t249","1"
"t250","1"
"t148","0"
"t155","1"
"t192","1"
"t234","1"
"t257","1"
"t258","1"
"t145","1"
"t117","0"
"t118","1"
"t55","0"
"t94","0"
"t189","1"
"t190","1"
"t165","1"
"t136","1"
"t265","0"
"t266","0"
"t74","1"
"t70","0"
"t71","0"
"t57","0"
"t58","1"
"t84","0"
"t115","1"
"t214","0"
"t215","1"
"t235","1"
"t236","0"
"t161","1"
"t110","1"
"t107","0"
"t121","1"
"t122","1"
"t113","0"
"t114","1"
"t197","1"
"t261","1"
"t262","1"
"t191","1"
"t163","1"
"t98","0"
"t208","0"
"t227","0"
"t228","0"
"t90","1"
"t175","1"
"t176","1"
"t194","1"
"t195","0"
"t247","1"
"t248","1"
"t185","0"
"t219","0"
"t220","0"
"t221","1"
"t222","1"
"t223","0"
"t224","1"
"t104","0"
"t105","0"
"t80","1"
"t30","0"
"t31","1"
"t3","0"
"t6","1"
"t9","1"
"t10","1"
"t16","1"
"t25","1"
"t27","1"
"t28","1"
"t19","1"
"t20","1"
"t2","0"
"t21","1"
"t22","0"
"t26","1"
"t54","0"
"t81","1"
"t82","1"
"t45","1"
"t50","1"
"t211","0"
"t212","0"
"t141","1"
"t142","1"
"t187","1"
"t188","0"
"t169","1"
"t153","0"
"t200","1"
"t201","1"
"t202","1"
"t193","1"
"t48","1"
"t230","1"
"t231","0"
"t160","0"
"t66","1"
"t56","1"
"t38","1"
"t39","1"
"t32","0"
"t1","0"
