"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98"
"t13",-0.121395145431821,-0.0213511938089668,0.00143243058648329,0.0525746981302402,-0.135264068011905,0.00294743243888033,-0.00605584141011743,0.00373412368436483,-1.56672185453589e-07,1.79044230036321e-05,-1.14651125654058e-05,6.94903840395091e-05,-0.0203043641320269,5.99387258708577e-05,0.00176533326368585,-0.00166563281738567,0.00134152597043505,0.0575446474522223,-0.000162237673313107,-0.24980959225776,0.000953159958840578,-0.000166144816143469,0.000256273507054457,-0.0277210300513198,0.0837073032839666,-1.13360743317852e-05,0.00734209173768326,-0.0368066329748434,0.0590527634446811,-0.0471642307804539,1.87814940801545e-07,0.0174963698504049,-0.000233697305298292,0.0185835682470297,-9.3891931741515e-05,0.000252901227835771,-0.27091486499091,0.00580576859692159,0.000736075932380317,-0.812198930302687,-0.00954845336395652,0.290339065587329,-0.130271895595671,-0.025635650941389,-0.0158450931166547,0.174003885597689,1.83582836147208e-06,0.000160268406541366,1.49258865560906e-05,0.00019429532017082,0.00819601365678588,-0.000180919217481509,-0.000194655757406584,-6.34354272894697e-05,-0.000402098171975339,-0.0028775677945808,-0.0013164659625646,0.0367757331124452,0.0588220610869319,-0.0197747484654416,-3.48107890048252e-06,0.0136951707288817,5.72433830740314e-05,-0.0281166745788301,-1.36351483916895e-05,-0.000223521514058624,0.000539607571495393,1.63222996884895e-16,-1.09700223785275e-18,1.91145837682986e-16,3.95202161143534e-17,1.01922017601201e-16,1.35198769535368e-16,6.43877435353147e-17,-5.89954753802777e-06,-2.04717761631479e-16,-7.26680972698614e-17,-3.33637388810806e-17,-3.48517083768926e-17,-2.60484296351187e-17,-2.77980254771227e-16,-1.06668705043734e-16,2.38704559748007e-05,4.77101712425945e-17,5.470684760068e-16,4.97708775775028e-17,1.83965785175029e-16,-2.44681694637096e-05,-1.41854013811688e-16,-1.4752335346079e-16,4.27311090362908e-17,-1.38206269214888e-15,2.89772927990753e-17,-6.85368863381414e-17,-2.43531776432846e-17,-4.50293674973687e-17,-1.49101473409042e-15,1.32288731665759e-17
"t92",-0.128696890946787,-0.0243586854134007,0.00172249347032887,0.0644746917925811,-0.201376767025218,0.00569575911703453,-0.0137193967845043,0.0117764451960926,6.89051248882252e-05,-9.53483989233167e-05,9.49049353810477e-06,4.15079772790401e-05,-0.0147448700916481,4.64161767173239e-05,0.00161714736437957,-0.00167829609268555,0.00147426722906842,0.0830331395046299,-0.000252163656652819,-0.479868743819872,-0.00480556788559516,0.000540619644613371,0.000272040454863193,-0.0487251367956522,0.336211078309476,0.00225091096887658,-0.0520287408950065,0.0822588084955908,-0.11170843557377,0.0690575391853162,-2.32667253660578e-07,-0.0178898811790049,0.000211374259863761,-0.0150062510112031,4.7843905368338e-05,-0.000125681694180545,0.0819427028741737,-0.00157525646167221,-0.000184270813523993,0.197552350628687,0.00255302009460155,-0.0265990614290767,0.0188224814908345,0.00384876882129654,0.00236764710709462,-0.0257802452729393,-2.65181704972006e-07,-2.25161962302815e-05,-1.82260024339388e-06,-2.1103873510676e-05,-0.000860039465062808,1.88111405670244e-05,1.85606730824024e-05,5.48796627959368e-06,3.35462925942744e-05,0.000230221522529966,0.000103727626976529,-0.002549184435945,-0.00344571514377875,0.00114604279780713,1.77063856536962e-07,-0.000598434696162188,-2.46417759680414e-06,-0.00720495495966264,3.9267174948264e-07,5.31945283939677e-06,-1.05786339462842e-05,8.25625039085393e-16,5.12452077946475e-16,-3.66520157038119e-16,4.7358645107436e-16,5.64788225066161e-17,3.66267349692352e-15,4.00443527270914e-16,-1.96389518669141e-07,1.29436427133623e-15,1.90225543684237e-15,-1.42824071450069e-15,1.61457302856738e-15,1.66061574314572e-15,-3.08154116891107e-16,3.49354749473111e-16,1.02359936279047e-06,-8.59545037856547e-16,-3.29969513587707e-15,-1.7441774659415e-15,-4.55183229129283e-15,-1.38501678962506e-06,1.09326947619278e-15,1.3393075945443e-15,7.28077796500122e-15,0.707106781186548,-2.99762634172064e-13,7.15414929846942e-15,-1.7222205722963e-14,-5.28104395290315e-15,5.91625637821788e-15,-1.2900377695746e-15
"t93",-0.128696890946787,-0.0243586854134007,0.00172249347032876,0.064474691792581,-0.201376767025218,0.00569575911703448,-0.0137193967845044,0.0117764451960927,6.8905124888366e-05,-9.53483989233907e-05,9.4904935380483e-06,4.15079772791676e-05,-0.0147448700916483,4.64161767173176e-05,0.00161714736437946,-0.00167829609268549,0.0014742672290688,0.0830331395046301,-0.000252163656652756,-0.479868743819871,-0.0048055678855948,0.000540619644613664,0.00027204045486317,-0.0487251367956518,0.336211078309477,0.00225091096887648,-0.0520287408950058,0.0822588084955907,-0.11170843557377,0.069057539185316,-2.32667253299684e-07,-0.0178898811790051,0.000211374259863877,-0.0150062510112033,4.78439053689208e-05,-0.000125681694180841,0.081942702874173,-0.0015752564616719,-0.000184270813523762,0.197552350628691,0.00255302009460106,-0.0265990614290786,0.0188224814908339,0.00384876882129665,0.00236764710709511,-0.0257802452729364,-2.65181706207547e-07,-2.25161962306509e-05,-1.82260024245391e-06,-2.11038735106539e-05,-0.000860039465061764,1.8811140567521e-05,1.85606730819398e-05,5.48796627986278e-06,3.35462925944321e-05,0.000230221522530324,0.000103727626976971,-0.00254918443594127,-0.00344571514377608,0.00114604279780503,1.77063854006764e-07,-0.000598434696168959,-2.46417759566225e-06,-0.007204954959662,3.9267174897629e-07,5.31945283951306e-06,-1.05786339449629e-05,-7.49395014103873e-16,-4.59817438236555e-16,3.587618631039e-16,-4.80580320552945e-16,-8.19169422091774e-18,-3.21777315745742e-15,-4.04166501174921e-16,-1.96389519173297e-07,-1.21176953637961e-15,-1.73776268502254e-15,1.23666096856311e-15,-1.58654358195715e-15,-1.54998518831917e-15,2.60207561211032e-16,-2.29126184472158e-16,1.02359935481666e-06,7.21533069571952e-16,3.33158017276801e-15,1.72266102452331e-15,4.77795299370202e-15,-1.38501678725585e-06,-1.55684118285271e-15,-1.25082165342095e-15,-7.50728971905308e-15,-0.707106781186547,2.9961541041565e-13,-7.15017180943223e-15,1.7225529961993e-14,5.40209217375064e-15,-5.69478309285303e-15,1.2677678231584e-15
"t102",-0.14145814712177,-0.0299433593123066,0.00228257123630303,0.0877683314915279,-0.345999625118176,0.0123228884060745,-0.0329559849381685,0.0331247921473295,0.000271937640478896,-0.000442122281695831,8.15685491354731e-05,-0.000150045293867421,0.0382373511738577,-0.000107754083177227,-0.00283034161598998,0.00253004076567351,-0.00196085943210935,-0.0808491460428018,0.000230333293210777,0.380987430945144,0.00371244912101782,-0.000472622474940636,0.000461241723751747,-0.0531498707786273,0.205612124477906,0.000672240170851284,-0.00917866625185646,0.00262959058927552,-0.0017507409006601,-0.000107131683580935,1.6347612969554e-09,0.000134495344831101,-9.76450824781585e-07,-4.20378650986541e-06,2.14111184321227e-06,-6.11060866655213e-06,0.0172703179978454,-0.000493827767505761,-8.55600249595537e-05,0.111076297648624,0.00792311453916618,0.3130822154779,-0.0494987208879223,-0.0048152637659287,-0.00265181013065915,0.0256483470807491,2.13217888636181e-07,1.55272964552378e-05,8.19700486580761e-07,7.84366248159036e-06,0.000306743172841622,-6.64216605730742e-06,-6.06197823797319e-06,-1.69469961460994e-06,-1.02231701471249e-05,-6.9443389466593e-05,-3.12124788284006e-05,0.000773313879591311,0.00115335381771741,-0.000387612707770876,-7.18937663526028e-08,0.000381840026914097,1.69737109462785e-06,0.16429676609084,2.76846291631963e-07,1.37310227839517e-06,-1.62166928922502e-06,3.35742716771268e-16,-1.2448012739699e-16,2.67495090543153e-16,-6.4948118227256e-17,5.91107296421622e-16,-5.80704320524748e-16,-3.31581535456188e-16,2.71505940473064e-11,-1.26953093863349e-17,1.52272349185033e-15,-2.40389752679799e-16,-5.71662816018776e-16,-1.97373056079933e-16,-2.90534256582927e-16,6.64093121634101e-16,6.058216990405e-10,-1.50805439058025e-15,5.46867157929896e-15,8.5327600601816e-16,1.76627344283897e-16,-5.09363766641742e-09,1.36404603239787e-15,-2.07900580413243e-15,-5.19885061950047e-15,5.34325301073062e-15,4.73250007731882e-15,-2.03775925181706e-15,-6.79926507813947e-15,7.84730280431127e-15,-0.707106781186548,4.77008219647717e-15
"t103",-0.141458147121769,-0.0299433593123066,0.00228257123630297,0.0877683314915275,-0.345999625118176,0.0123228884060745,-0.0329559849381685,0.0331247921473294,0.000271937640479212,-0.000442122281695935,8.15685491352472e-05,-0.00015004529386745,0.0382373511738575,-0.000107754083177112,-0.00283034161598998,0.00253004076567354,-0.00196085943210949,-0.0808491460428014,0.000230333293211025,0.380987430945143,0.00371244912101763,-0.000472622474940599,0.000461241723751765,-0.0531498707786274,0.205612124477906,0.00067224017085113,-0.00917866625185626,0.00262959058927572,-0.00175074090066045,-0.000107131683580743,1.63476090186383e-09,0.000134495344831235,-9.76450824612923e-07,-4.20378651061915e-06,2.14111184352558e-06,-6.11060866635383e-06,0.0172703179978439,-0.000493827767506208,-8.55600249584625e-05,0.111076297648623,0.00792311453916635,0.313082215477902,-0.049498720887923,-0.00481526376592856,-0.00265181013065863,0.0256483470807493,2.1321788842005e-07,1.55272964546171e-05,8.19700487098716e-07,7.84366248126728e-06,0.000306743172840584,-6.64216605673643e-06,-6.06197823950161e-06,-1.69469961591302e-06,-1.02231701465624e-05,-6.94433894671733e-05,-3.12124788287652e-05,0.000773313879592785,0.00115335381771911,-0.000387612707770341,-7.18937661154414e-08,0.000381840026912287,1.69737109438956e-06,0.164296766090843,2.76846291033551e-07,1.37310227751037e-06,-1.62166929101914e-06,-5.40897215318533e-16,-1.65064277018255e-16,-6.15880939016985e-16,6.40846234783229e-17,-5.64493116445373e-16,8.41183278331203e-16,8.57920559640391e-17,2.71492845796862e-11,3.21016666399753e-16,-2.17301566762036e-15,9.37055838904697e-17,6.18264886284811e-16,3.65458481357747e-16,3.42456677033511e-16,-9.1225226438101e-16,6.05821806002127e-10,1.41560101576944e-15,-5.92575990994972e-15,-7.08724276522921e-16,-2.45530242926937e-16,-5.09364085200415e-09,-1.22515198143525e-15,2.42906744991678e-15,5.50699699666441e-15,-5.15772244977086e-15,-4.91103068205167e-15,2.00842811449134e-15,6.83238303848216e-15,-7.81511957337688e-15,0.707106781186547,-4.94979161725493e-15
"t61",-0.139586889635075,-0.0291243137409407,0.00220041924622365,0.0843514457861342,-0.3247737926539,0.0113496546534083,-0.0301301805193097,0.0299874629948893,0.00024207538588243,-0.00039110045129368,7.09523344185176e-05,-0.000121648298570417,0.0303619099161646,-8.48089698327747e-05,-0.00216540032283554,0.0018985791663287,-0.00144332561531882,-0.0557163616395233,0.000155883774590402,0.245488325923227,0.00173506341936003,-0.000213997640766274,0.000175952349656979,-0.0198897898963946,0.0742055243435563,0.000227199983700577,-0.00291215076812024,0.000646295587111451,-0.000389577342855621,-1.88042760267699e-05,2.22294134383951e-10,1.07915383630655e-05,-3.7107066327673e-08,2.60967213355605e-08,-5.29129898941885e-07,1.61044423701651e-06,-0.0118061529459048,0.000399045827497573,7.83600138279143e-05,-0.106771210804781,-0.00935099561991208,-0.393545732989354,0.0652489863511216,0.00681049858751733,0.00381204404746265,-0.0376068239447854,-3.26406090253715e-07,-2.47066268968559e-05,-1.53063501016071e-06,-1.64590199619999e-05,-0.000665051874509721,1.45250601469632e-05,1.43445396848865e-05,4.36401407366769e-06,2.71421835439386e-05,0.000190860421010091,8.68602448897583e-05,-0.00238086296045654,-0.00402071079572829,0.0013615702876566,2.76378951935177e-07,-0.00162560414250173,-7.30201228590942e-06,-0.782657022836719,-1.42454716133768e-06,-7.78588081359676e-06,9.95759035643268e-06,7.57108546560012e-16,4.2832350153145e-16,3.9276966543789e-16,-1.6091364919753e-17,6.05106574307566e-16,1.02721598194857e-16,5.31569519349187e-16,-2.39350387655248e-09,-1.70719825109213e-16,1.00696681162757e-15,1.5693024949522e-16,-2.92860034630533e-16,-1.58072098533257e-16,-4.43179492686811e-16,1.92388448307255e-16,4.40652287499628e-08,-8.63543705883589e-19,6.80995262556923e-16,-1.08129415337172e-16,-4.93458787762788e-16,-1.04884699606659e-07,-8.41556505636501e-16,-7.46206156573351e-16,-2.95141480681495e-16,-3.04109567912502e-16,5.71138838025133e-16,-1.44772028273516e-16,-9.28732182657259e-17,-1.69694014329097e-16,2.15465468741183e-15,3.99280663995148e-16
"t47",-0.136861331774134,-0.0279365100356429,0.00208159713972486,0.0794138572332141,-0.294314056670969,0.0099607129513688,-0.0261059212697604,0.0255321585981508,0.000199870213314987,-0.000319117681027713,5.60449497329892e-05,-8.25267271618931e-05,0.0195713541302222,-5.34427027277164e-05,-0.00126300094534047,0.00104578387794622,-0.000747737908367761,-0.0224691149364329,5.78131570381103e-05,0.0689855463892178,-0.000681790753114401,0.000100387698676962,-0.00016155823471266,0.0193481038106322,-0.0800180193622111,-0.00029044478021065,0.00431726297380613,-0.0015766661983168,0.00112151650271949,7.73408426476968e-05,-1.28942403914807e-09,-0.000118418169644717,9.25676637762349e-07,4.27479941027958e-06,-2.91119888509528e-06,8.43880541262525e-06,-0.0317451080440471,0.00095820421248524,0.000172529000217658,-0.227156525141124,-0.0170648906982575,-0.682659703968468,0.108766973572042,0.0106716130278351,0.00588521915182193,-0.0570012863994526,-4.74677864163177e-07,-3.45627465042717e-05,-1.78355741010292e-06,-1.6251672721811e-05,-0.000622494257361847,1.33976556653854e-05,1.13939909153572e-05,2.8392774748704e-06,1.61990964304855e-05,0.000102028781886354,4.44556073251201e-05,-0.000760148670993895,-0.00024397662431834,5.98626536273475e-05,-4.50984853821653e-08,0.00068188354385189,3.26496756294212e-06,0.573950350872485,1.38329888873768e-06,1.01236975419078e-05,-1.59202487247821e-05,-6.41692306742017e-16,-5.82886874995041e-17,1.91664463449796e-16,6.59115678049668e-17,-7.65265206163975e-16,-5.92453715321721e-16,-1.84668620678427e-16,-1.38985891415856e-07,2.2177321973133e-16,2.47240614732073e-17,-1.70697582726846e-16,9.81266716725991e-17,7.46258301872775e-17,1.10691310363436e-15,5.01681371393509e-17,6.9052374091135e-07,-2.04869778691666e-16,-5.22804876679043e-16,1.19245103474948e-18,3.39859140653752e-16,-8.83656347006941e-07,9.43550620605206e-16,3.63622487573951e-16,2.66678885786766e-16,3.12479256092684e-16,-8.88136142063365e-17,1.4449456265896e-16,2.53327287250063e-17,9.62156558636717e-17,-4.86605739863633e-16,-7.31377872019661e-17
"t51",-0.13515757510373,-0.0271706982887429,0.0020035277423367,0.0761487985430264,-0.273159886058102,0.00895814439288994,-0.0231577411008972,0.0222033937181739,0.00016727397082379,-0.000262836091479279,4.40045002494755e-05,-4.64991312243994e-05,0.00925461255345694,-2.29785350447874e-05,-0.000341774390493384,0.00014558020626762,1.11331745199696e-05,0.0180042104049872,-6.51322081209386e-05,-0.170286502996216,-0.00592132256308124,0.000812021978555811,-0.00111938005775272,0.13347796125019,-0.549786710082564,-0.00200273079605689,0.0301750370516816,-0.0123631276309745,0.00934535932717742,0.000760383700289191,-1.54567721893196e-08,-0.00221098191747252,3.31262678762559e-05,-0.00278024556204554,1.37530918259737e-05,-3.67946557717138e-05,0.0349228683093937,-0.000765639179739051,-0.000104482046972989,0.122028176678278,0.00478227676310775,0.143700235327855,-0.0174321265781117,-0.000951155794181978,-0.000430831487642299,0.00308045625471305,6.1933149423659e-09,-7.91745558592334e-07,-2.98523928139779e-07,-4.46347233672959e-06,-0.000190759073165877,4.22028557369735e-06,4.55328783369296e-06,1.45009155677373e-06,9.07299252703864e-06,6.38306214284763e-05,2.90074971794117e-05,-0.000761292663102695,-0.00111642870940656,0.000373370768283629,6.23436281466804e-08,-0.000248757796781407,-1.05536192510474e-06,-0.0396258983463553,4.86687581898544e-08,1.23877649208252e-06,-2.76871488188643e-06,-7.23370495854721e-16,-2.48808710554354e-15,-1.4176093859519e-14,-4.45421917134859e-14,4.56073535885979e-15,-0.707106781186547,1.36812076359019e-14,-6.80467969795504e-08,-2.37167156576395e-14,5.16185642467807e-15,2.05613747735051e-14,-4.10497904038166e-15,-1.86865944682066e-15,-1.14930997090528e-14,-1.9159200135299e-15,3.6239046841328e-07,-6.96550770742175e-15,6.7605285887102e-16,1.98102625692079e-15,6.04613821496941e-15,-5.04064121216563e-07,-1.13373454285713e-17,8.16813519531672e-16,-2.63367902843856e-15,3.55301351343137e-15,5.57571058337068e-16,-3.52298411352313e-16,1.52155899740706e-17,2.94383367385906e-16,7.53501752058025e-16,1.44595535427435e-17
"t52",-0.13515757510373,-0.0271706982887429,0.00200352774233692,0.0761487985430264,-0.273159886058102,0.00895814439288986,-0.0231577411008973,0.0222033937181739,0.000167273970823911,-0.000262836091479343,4.40045002495155e-05,-4.6499131224321e-05,0.00925461255345672,-2.29785350449381e-05,-0.00034177439049337,0.000145580206267535,1.11331745200217e-05,0.0180042104049873,-6.51322081209886e-05,-0.170286502996216,-0.00592132256308107,0.000812021978555937,-0.00111938005775239,0.13347796125019,-0.549786710082565,-0.00200273079605743,0.0301750370516817,-0.0123631276309746,0.00934535932717773,0.000760383700288775,-1.54567719663282e-08,-0.00221098191747244,3.31262678767326e-05,-0.0027802455620454,1.37530918258692e-05,-3.6794655772011e-05,0.034922868309393,-0.000765639179739661,-0.000104482046972882,0.122028176678278,0.00478227676310777,0.143700235327854,-0.0174321265781095,-0.000951155794181436,-0.000430831487642057,0.00308045625471312,6.19331283098498e-09,-7.91745557116125e-07,-2.98523927206901e-07,-4.46347233602206e-06,-0.000190759073166869,4.22028557165783e-06,4.55328783348008e-06,1.45009155809598e-06,9.07299252719574e-06,6.38306214269533e-05,2.90074971807826e-05,-0.000761292663103458,-0.00111642870940423,0.000373370768281745,6.23436270633007e-08,-0.000248757796782323,-1.05536192398974e-06,-0.0396258983463547,4.86687575523029e-08,1.23877649156173e-06,-2.76871488304794e-06,8.38740816856818e-16,2.37316598061898e-15,1.41595572273263e-14,4.46182176419256e-14,-4.06233818710573e-15,0.707106781186547,-1.3872650231364e-14,-6.80467701040081e-08,2.35519765891702e-14,-5.34631409794554e-15,-2.06669804183834e-14,4.21524287640115e-15,1.80081280235675e-15,1.11878753981771e-14,1.93548214338799e-15,3.62390464429521e-07,7.21824868532642e-15,-5.44108370853185e-16,-2.00077488410498e-15,-6.2635795636843e-15,-5.04064122809202e-07,5.67174754019014e-16,-8.06559870961091e-16,2.83404676190697e-15,-3.459306903181e-15,-6.62580859469628e-16,2.6307082364111e-16,4.56503894551218e-17,-2.29800988680639e-16,-4.4985585498798e-16,-9.42415162303924e-17
"t75",-0.147585282955678,-0.0349018082509651,0.00311045011043468,0.130845501601985,0.157993611875679,0.00360187089049824,-0.011884445663758,0.013638959839638,-0.252687908982191,-0.000209396049625747,3.90104403413922e-05,-6.96581471538306e-05,0.0175219770248546,-4.91877188585606e-05,-0.00129305255020355,0.00117992183189441,-0.000962452014888706,-0.238168993462881,-0.000205415451231421,-0.0229118237590646,-0.000408359596002599,5.92098852604493e-05,-6.28086702534078e-05,0.00617164506632883,-0.00882324246386551,0.000293039224283387,-0.133781366870916,-0.00678944323143957,0.00682195080480433,-0.00263812964604693,6.81128790645946e-09,0.00098186041850494,9.54031174632054e-07,2.38555290271725e-07,-8.12424326365757e-08,2.59721511998001e-07,-0.00121979965671801,2.71545264477536e-05,3.20529631580912e-06,-0.00328995926875629,2.69590974955481e-05,0.0027385484441283,-0.000372933087468622,0.000118347462503641,0.000158901146690787,-0.0115722198691295,1.2868595975793e-08,2.67987103461906e-07,-1.61750517336674e-07,-4.77108936528214e-06,-0.000245895823724062,5.71672926785938e-06,9.88656054799682e-06,5.54282950058688e-06,4.37560780860284e-05,0.000413368088275153,0.000211371516066646,-0.0863599779445925,-0.379036083968329,-0.738151695332453,-3.02325177290133e-06,0.297980609301238,-0.000182908792359269,-9.50711012414757e-05,-2.37644634524557e-07,-1.09594860245289e-05,0.000296598992446483,-8.98683706207259e-17,-4.00953373567119e-16,5.91272803290804e-16,-4.84559017571159e-16,5.10617949692631e-16,-1.76625759016604e-16,-2.00499201205833e-16,-4.22212062274838e-07,2.3890429767638e-16,4.81244118986667e-16,-1.04764605583503e-15,3.87802865225596e-16,4.68135805669106e-16,4.14212060992782e-16,3.16678887065558e-16,1.71929627014248e-06,1.61817259723327e-16,-1.97885371367439e-16,1.95535667323236e-16,-8.07384146765585e-16,-1.78492996240168e-06,1.73298440256101e-15,2.5411191497084e-16,-3.82639138618201e-16,-1.30558587251021e-15,-4.18750494849041e-17,-2.49716727973075e-16,4.86161381668253e-16,-2.12921516651722e-16,1.11790187624794e-15,-5.07178713948803e-16
