"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97"
"t13",-0.142159234239016,-0.0225221407655636,0.00218356030127921,-0.0351591363635254,0.00014882015046843,-0.000230493357979337,0.193573807982589,-0.00954146350225227,0.000550612594640042,-0.013311181812355,0.00551705726172365,-0.000186787305844155,0.000156639636783643,-0.000577275872606184,-0.000248071249689742,0.000530794829491706,-0.0347086489735685,-2.01574544581137e-06,0.00142334821053931,0.00228612112102936,-0.0839641031462569,0.00240240008231593,-0.0117613532856943,0.017891449491367,-0.3813318441483,0.00307054386676149,-0.0211219292923327,1.55858622309562e-05,0.0708895529694229,-0.286639347612823,0.120637206232983,-0.0244184510480926,0.406326375808686,-0.0151291966101444,0.155159413070381,-0.00364807326014836,0.0920866016834513,-0.000113897149690341,-0.00758406674156216,0.0780661614880865,-0.00618742518760311,0.000703617267384148,0.000637373530660367,0.000518648983654709,2.62790874066624e-05,0.0010669108123325,-0.0001630671300968,-3.5175863423711e-06,-6.7745540712415e-05,-0.00243805051950748,0.000778072419601743,8.69620001798675e-07,-3.56485390563264e-05,-0.00011166475596717,-0.000122294135911183,-0.6786704678832,8.69733823743907e-05,9.80137022967378e-05,0.0376756968601415,-1.96006446074196e-05,-2.28327794370693e-05,-0.0838172666050469,5.27192400329323e-08,1.48057176376932e-17,2.85986437594314e-07,1.36891638199579e-08,2.99394252832981e-06,-7.17777885573389e-06,-1.11894263179136e-16,-2.57479742787137e-16,9.19358639746135e-05,3.50702926457729e-16,-1.34988443900744e-16,-5.83083461802402e-17,-1.13887375974002e-05,-4.01549240277601e-17,-1.73010512250978e-14,-1.20287806030392e-18,-1.34603255235214e-17,-6.13094253299639e-17,-1.65937094380999e-16,-6.19618765322334e-18,3.04118678387915e-05,5.0462927113636e-17,2.35814796326448e-15,1.18501120349973e-17,8.8528811415216e-17,3.33837063940612e-16,3.75968299941908e-17,6.0804141657915e-17,1.13599572579994e-16,-1.48770728510992e-18,3.63974798117786e-17,1.05011237850511e-16,6.22405285863245e-17,1.02712295363241e-16,4.9589767562117e-17
"t93",-0.145749785633068,-0.023566310853559,0.00233612272873379,-0.0390035142685001,0.000170682521785435,-0.0002664247402667,0.235024325672162,-0.0135215056914219,0.000801821844622795,-0.0219352601098731,0.0107070232721517,4.58041104350503e-05,-1.59404701325413e-06,-5.36368563727654e-05,-6.22688614621593e-05,0.000179320270404176,-0.0189772640781417,-1.22422152373007e-06,0.000990464787745315,0.00184683358671628,-0.0683691651223656,0.00196745154249412,-0.0107359932193467,0.0166711706412728,-0.362641040581751,0.00304150038692617,-0.0125887671856948,1.10226578655593e-05,0.0530034873121183,-0.225239425000947,0.0971117439865624,-0.0200701956331777,0.358660051871953,-0.0135576486022537,0.146170484769966,-0.00375881806105057,0.100075792497527,-0.000129863321183378,-0.0118589377641983,0.133296290267255,-0.0112797624187818,0.00143980418225606,0.00136723181830101,0.00126770208312596,6.93505049816693e-05,0.00362521721665408,-0.000735214001786353,-1.75629865700904e-05,-0.000357305307463884,-0.0244595588841752,-0.00444843495764799,-4.44844137883016e-06,7.40638272472536e-05,0.000171331957217842,0.000140797610890287,0.700707402925824,-7.92881211831936e-05,-7.56418817129045e-05,-0.0273040623394972,1.04459295945759e-05,1.17946073988066e-05,0.198346959248789,-1.6333766572462e-08,-8.14164388156898e-17,2.97924233555471e-08,1.46881806616353e-09,4.09929242288884e-07,-1.00792967149254e-06,1.07691847650305e-16,1.87205726578652e-16,2.71257384451051e-05,-1.0732827446501e-15,2.11405052882142e-15,-3.83049516712107e-17,-3.57329845559693e-06,6.67984079908166e-17,-4.68504885061483e-14,1.42439914818482e-17,8.627373164235e-17,1.15788580572505e-16,-1.96488739193993e-16,-4.22603504650401e-17,1.0981072397296e-05,-3.89867627012954e-17,-1.85486491653203e-15,8.03608553121772e-17,1.20303280934587e-16,-5.76773863275344e-16,-5.03609299838001e-17,-7.18443085183707e-17,1.17546250183504e-17,-1.74622988276104e-16,-6.08582148284367e-17,-1.13810565552095e-16,-1.33466799366038e-16,-3.59251450611525e-17,-1.20886604397795e-16
"t103",-0.157082352891937,-0.0268937549748851,0.00282692895646804,-0.0515405127259211,0.000242750209849418,-0.000385144526667201,0.373779754020277,-0.0272336085394084,0.00167052789148311,-0.0521702974549978,0.0291329422634572,0.000944999536406031,-0.00062186696566301,0.00201770817361512,0.000688034082384641,-0.00126488936770464,0.0516055385884913,2.52903983428468e-06,-0.00138748543965712,-0.00191445223363497,0.0705752933581387,-0.0020268337587213,0.0123427809023978,-0.0200110390876152,0.4556203069486,-0.00420089864475006,-0.026304814134125,1.07127621724678e-05,0.0358575129948846,-0.101344853481708,0.0344739438055402,-0.00565798098368686,0.0347506090939858,-0.00094991152801085,0.000854961623495812,0.000181561032469705,-0.00620398154515762,8.94382926108582e-06,0.000917661607994203,-0.0102801665502746,0.000866880340509963,-0.00010994300096784,-0.000104145446931769,-9.59969710923585e-05,-5.23691941528661e-06,-0.000272072674943796,5.5015094092492e-05,1.31365370953454e-06,2.67216901209019e-05,0.00183103256709049,0.00034192556666262,3.43087605007564e-07,-6.10898530681673e-06,-1.49762662476153e-05,-1.3524727617578e-05,-0.0708855966143642,8.64426937475137e-06,9.4501673776988e-06,0.00364305207901711,-2.29772369691935e-06,-2.78886980097168e-06,0.286391154921076,-1.36573437187001e-09,-8.72138227917654e-16,-1.27117918163928e-10,-6.35153543462302e-12,-1.92107572039394e-09,4.74166953413812e-09,2.38285669282619e-16,1.24584815044025e-15,-1.80096175806836e-09,7.18791595113868e-16,3.70123540796667e-15,-8.56598031477994e-15,-4.72141786178001e-09,-1.80924184670224e-13,-0.707106781184516,2.23356502703873e-14,-6.80540519445909e-15,1.32751605156192e-14,8.84612845490017e-16,5.94228433035291e-15,6.45604983027828e-08,-6.36540277494077e-15,-2.31465483738167e-15,-2.65248011838234e-15,-1.28274268242537e-15,9.00197605398539e-16,2.2049140562046e-15,-3.23383398354556e-16,-2.18236005359437e-15,-3.19933191252064e-16,5.42162178520525e-16,-6.52143965232247e-16,5.61433995780639e-16,-2.6222234110637e-16,1.01249293432351e-15
"t61",-0.157082352891925,-0.0268937549748817,0.00282692895646757,-0.0515405127259079,0.000242750209849528,-0.000385144526667071,0.373779754020127,-0.0272336085393935,0.00167052789148222,-0.0521702974549647,0.0291329422634369,0.000944999536404981,-0.000621866965662465,0.00201770817361275,0.000688034082383844,-0.00126488936770295,0.0516055385884066,2.52903983420787e-06,-0.00138748543965412,-0.00191445223362889,0.0705752933579231,-0.00202683375871541,0.0123427809023533,-0.0200110390875414,0.455620306946896,-0.00420089864473365,-0.0263048141340059,1.07127621713843e-05,0.0358575129947123,-0.101344853481206,0.0344739438053677,-0.00565798098365783,0.0347506090937935,-0.000949911528005739,0.000854961623490177,0.000181561032468694,-0.00620398154511282,8.94382926062759e-06,0.000917661607985553,-0.010280166550169,0.000866880340501087,-0.000109943000967172,-0.000104145446930313,-9.59969710906476e-05,-5.23691941433899e-06,-0.000272072674941021,5.50150940924521e-05,1.31365370915232e-06,2.67216901198593e-05,0.00183103256706508,0.000341925566657384,3.43087603967239e-07,-6.10898530702719e-06,-1.49762662468617e-05,-1.35247276208299e-05,-0.0708855966130276,8.64426937626963e-06,9.45016737996362e-06,0.00364305207894554,-2.29772369557616e-06,-2.78886980237209e-06,0.286391154914633,-1.36573322083825e-09,7.2014237940023e-16,-1.27116095855379e-10,-6.35834622846447e-12,-1.92107576902888e-09,4.74166896319684e-09,-5.63110838978458e-16,-9.18504363559656e-16,-1.80096257320882e-09,-1.73571190754776e-15,-3.28777381448237e-15,8.44120895722724e-15,-4.72142786825667e-09,1.80943876996327e-13,0.70710678118858,-2.24194118697814e-14,6.83493709754221e-15,-1.30566097516703e-14,-2.09044810695215e-15,-6.20371104075568e-15,6.45604989690132e-08,6.23347180139018e-15,1.86092640078831e-15,2.65839332648647e-15,1.28190468735675e-15,-7.96396181139901e-16,-2.3075160548918e-15,6.38569494633521e-16,2.02148547394709e-15,4.14919597480142e-16,-5.85195279418352e-16,4.96937045376874e-16,-7.75982666400447e-16,3.01743687491347e-16,-1.04036025919618e-15
"t47",-0.155195181703504,-0.0263376744580038,0.00274461629375718,-0.0494272768077718,0.000230553544421772,-0.000365035089621676,0.350161238603528,-0.0248741244261857,0.00152083562264015,-0.0469331079274382,0.0259259516146552,0.000783278901857471,-0.000509707007322586,0.00164183394064369,0.000550777778803352,-0.000998885249369933,0.0381451758000968,1.79734664595117e-06,-0.000895898730046227,-0.000996001143188612,0.0361878143639674,-0.0010283245361103,0.00520666805600161,-0.00821386328977888,0.182555091991089,-0.00161676006615198,-0.00709859890928612,2.6119903033427e-06,0.00814125032918639,-0.0207687067736738,0.00657707995534557,-0.000997931599124679,0.00379696121786473,-8.69298797244629e-05,2.19560901758634e-05,-1.95138060207769e-05,0.00116882604825117,-2.32084712997154e-06,-0.00059487867263285,0.0075253711838299,-0.000683518273663517,9.64474868951076e-05,9.47626075404547e-05,9.51214282523302e-05,5.40816310630422e-06,0.000311841530452739,-6.81701175273461e-05,-1.66302905978768e-06,-3.41814146296619e-05,-0.00253998911919247,-0.000576130111585905,-5.85132313125102e-07,1.20230768940856e-05,3.15489671732994e-05,3.06439660983567e-05,0.165394110121411,-2.08740423185057e-05,-2.39103456213863e-05,-0.0093810277800308,6.41384349778097e-06,7.84037641865997e-06,-0.878718157264528,4.71764201877398e-09,2.49263368557193e-16,9.5599820146695e-10,4.84279421917109e-11,1.68370429457947e-08,-4.23364199863852e-08,5.71253272613092e-16,-4.3096650337808e-16,2.17434651629743e-06,3.04308434581389e-16,9.51427003459262e-16,1.80168424581909e-17,-3.02826900662047e-07,-1.02080384415535e-16,-3.88160513963472e-12,6.37809834998767e-17,-9.45570672107496e-17,-2.23154132252649e-16,2.2165400099827e-15,2.90787239394666e-16,1.06287066657906e-06,-7.38213028373111e-18,4.37455521556334e-16,1.27008312938756e-16,1.34704229983237e-16,-2.51872522218247e-16,1.36227695172131e-16,-7.78393362719637e-16,8.00962659373941e-17,-2.48615212905282e-16,8.04374466866531e-17,2.13680311473018e-17,1.45876729694187e-16,6.42051362950982e-17,-1.38825822716474e-16
"t51",-0.154428281733351,-0.0261069740457009,0.00270977399386901,-0.0485071568056559,0.000225125491410726,-0.000356043725231436,0.339323515515271,-0.0237299611509593,0.00144773828510489,-0.0443101164482478,0.0242827966774645,0.000687656557518952,-0.000441934152686819,0.00141151965024586,0.000464015695064016,-0.000826389635347275,0.0282999865388138,1.22406221123485e-06,-0.000443647120701785,0.000182466652891964,-0.0088814429804373,0.000300662029648891,-0.00710622996565476,0.0129125823581765,-0.322670058162514,0.00342949484985854,0.0521424210380143,-2.57400767917042e-05,-0.0977929491870929,0.328494282307471,-0.125396335301241,0.0232645405204565,-0.286441263853628,0.0100379829961504,-0.0857181921312999,0.00157096863194627,-0.0357158472884273,4.10918368155472e-05,0.00230192735770211,-0.0238309915380696,0.00191379894875532,-0.000225990294942726,-0.000208801123686609,-0.000181367656464633,-9.60622170888592e-06,-0.00046199531994839,8.7898395652735e-05,2.06280896173213e-06,4.16060675210118e-05,0.00266147159047258,0.00041149384185403,4.07467263235509e-07,-6.09015847512474e-06,-1.35268897711501e-05,-1.08194579850121e-05,-0.053689879154469,6.11006660424649e-06,6.01660420069396e-06,0.00222140158351589,-1.10950845703118e-06,-1.31466120292875e-06,0.0933548890774625,-1.56857228743236e-10,8.34714536199953e-16,2.42387355176198e-10,1.24219169080606e-11,4.80129622457891e-09,-1.22199611643273e-08,2.04341540762104e-15,-6.61954781823993e-16,1.00352464181102e-06,-1.38164024092413e-14,0.707106781186547,-2.04101621519846e-14,-1.46925491424776e-07,-4.0959722284056e-15,-5.5179796923073e-14,-7.16953996775808e-15,-4.88836426847026e-16,-4.79193274580199e-15,-7.71005963450626e-15,1.25860692653576e-15,5.82140729203751e-07,-2.27388186999422e-15,-3.83305982105382e-15,1.93879733580657e-15,1.51505110749901e-15,1.35483421942737e-15,-1.20723888513929e-16,2.56823295792705e-16,5.31849697750921e-16,3.15014290471074e-16,-4.87248506614921e-16,6.28906290150543e-16,-6.15403601794607e-16,2.75991052881407e-16,2.18812521979428e-16
"t52",-0.154428281733351,-0.0261069740457009,0.00270977399386896,-0.0485071568056561,0.000225125491410558,-0.000356043725231441,0.339323515515271,-0.023729961150959,0.00144773828510492,-0.0443101164482475,0.0242827966774646,0.000687656557518848,-0.000441934152686696,0.00141151965024588,0.000464015695064035,-0.000826389635347284,0.0282999865388137,1.22406221123192e-06,-0.000443647120701735,0.000182466652892215,-0.00888144298043749,0.000300662029649174,-0.00710622996565469,0.0129125823581768,-0.322670058162513,0.00342949484985863,0.0521424210380139,-2.57400767913039e-05,-0.0977929491870927,0.32849428230747,-0.125396335301241,0.0232645405204566,-0.286441263853626,0.0100379829961502,-0.0857181921312995,0.00157096863194625,-0.0357158472884278,4.1091836816594e-05,0.00230192735770217,-0.0238309915380692,0.00191379894875518,-0.000225990294943334,-0.000208801123686657,-0.000181367656463547,-9.60622171037489e-06,-0.000461995319948265,8.78983956524745e-05,2.0628089624715e-06,4.16060675207597e-05,0.00266147159046981,0.000411493841854676,4.07467263303715e-07,-6.090158476653e-06,-1.35268897711964e-05,-1.08194579850446e-05,-0.0536898791544666,6.11006660333877e-06,6.01660419995028e-06,0.00222140158351609,-1.10950845714812e-06,-1.31466120357806e-06,0.0933548890774616,-1.56856489987946e-10,-9.34909170996657e-16,2.42388806964915e-10,1.2420928343283e-11,4.80129896325771e-09,-1.22199617153968e-08,-2.43548189913053e-15,6.54330753802069e-16,1.00352461997037e-06,1.47380461876479e-14,-0.70710678118655,2.02636125105623e-14,-1.46925438724594e-07,3.95147800360949e-15,-6.15585306176071e-14,7.29324825055465e-15,5.91824841409648e-16,4.67609694845175e-15,6.85634260816737e-15,-1.29477042244398e-15,5.82140730152865e-07,2.36940747846686e-15,4.28625694068274e-15,-1.93409329487274e-15,-1.60010531943966e-15,-1.04460013010342e-15,1.03303033133973e-16,2.26074257515187e-16,-3.49686944347506e-16,-3.46610423640145e-16,4.2284658408475e-16,-6.06442700048922e-16,7.66504822883272e-16,-3.09828268348042e-16,-3.32783662717316e-17
"t75",-0.170818354597172,-0.0324248997780541,0.00405981929845545,-0.144490716561451,-0.0011795366236485,0.000964981405730324,-0.122498114597171,-0.00269134589374731,0.000151580360881587,0.00636053441009066,-0.333971723269478,0.000587890182902405,-0.000381847242403766,0.0012305995679717,0.000414610908155857,-0.00075635673484536,0.0302093180226003,1.47702756983003e-06,-0.000842311442809813,-0.00417805155299504,0.273956817152266,-0.0217654648007801,-0.00129401496254371,0.00140047174088193,-0.0216682389250537,9.09645034619672e-05,-7.91519982311535e-06,-2.16187063158177e-07,-0.00147377325844201,0.00873499928553252,-0.00470308939129593,0.00129882850004386,0.0291732871523043,0.483887500804001,1.51099716871189e-06,-7.00190844984039e-06,0.00044438142406431,-8.90109440982727e-07,-0.000208509768387699,0.00256318286852897,-0.00022829013765424,3.12600000047889e-05,3.03976330672934e-05,2.98434569650878e-05,1.6829120638685e-06,9.72814913168878e-05,-2.2850545075204e-05,-5.86470637375985e-07,-1.2477520221343e-05,-0.00565832793237245,-4.73325167167131e-05,-4.80137542073602e-08,6.84511787159707e-07,1.17929969129606e-06,4.41797435198893e-07,0.000811872378250755,1.36330889568526e-07,7.08888492919714e-07,0.0024211233213835,-1.46796754321929e-07,-1.80466769335453e-07,5.57287979374016e-05,8.20406755404404e-10,-2.96567307736024e-16,8.80701884231057e-09,4.23751634507246e-10,8.63821508441676e-07,-2.34798044251546e-07,5.40051529941535e-16,-6.25856638746958e-17,3.96462602346687e-06,-2.77135450937382e-15,-4.16574921798996e-15,-2.33602222872772e-15,-5.09482642609061e-07,4.87601427604448e-16,2.27570308649482e-15,1.41410644230579e-15,-1.90026226984046e-15,2.45107863093502e-15,-1.71764390375601e-15,-6.57341657625054e-17,1.49998865139174e-06,-3.77403723567674e-15,-0.707106781186548,1.03077641107534e-14,4.39552411256246e-15,-3.81613635265515e-15,-3.46938386429321e-15,-5.31371717773797e-15,-2.93298753108315e-14,4.31636969560839e-15,1.418225603426e-15,-3.44825418901468e-15,3.3155500306326e-15,-1.67310616724243e-17,2.13864136271213e-15
"t86",-0.170818354597172,-0.0324248997780541,0.00405981929845535,-0.144490716561451,-0.00117953662364848,0.000964981405730512,-0.122498114597171,-0.00269134589374714,0.000151580360881687,0.00636053441009082,-0.333971723269478,0.000587890182902353,-0.0003818472424038,0.00123059956797155,0.000414610908155763,-0.000756356734845368,0.0302093180226007,1.47702756971295e-06,-0.000842311442809817,-0.00417805155299501,0.273956817152266,-0.0217654648007801,-0.00129401496254381,0.00140047174088182,-0.0216682389250536,9.09645034617481e-05,-7.91519982316392e-06,-2.16187063261214e-07,-0.00147377325844211,0.00873499928553279,-0.00470308939129606,0.00129882850004421,0.0291732871523045,0.483887500804001,1.5109971684274e-06,-7.00190844993938e-06,0.000444381424064083,-8.90109440652355e-07,-0.000208509768387244,0.00256318286852886,-0.000228290137654364,3.12600000052466e-05,3.03976330672228e-05,2.98434569642181e-05,1.68291206322621e-06,9.72814913166403e-05,-2.28505450753483e-05,-5.86470636679186e-07,-1.24775202212936e-05,-0.00565832793237617,-4.73325167167465e-05,-4.80137540907307e-08,6.84511786320648e-07,1.17929969216495e-06,4.41797429944544e-07,0.000811872378255307,1.36330891258851e-07,7.08888497878712e-07,0.00242112332138403,-1.46796754276047e-07,-1.80466770583453e-07,5.5728797938949e-05,8.20412218747723e-10,2.86097091557806e-16,8.80701961017651e-09,4.23735803902457e-10,8.63821516909889e-07,-2.34798044658694e-07,-4.28034465867396e-16,8.40212156601799e-18,3.96462602327789e-06,2.10728826960677e-15,3.74061879516847e-15,2.26513794323411e-15,-5.0948264350122e-07,-1.14320538407973e-15,-1.97615020561666e-15,-1.31944449431988e-15,2.069595838773e-15,-2.56530607765857e-15,1.28988764797022e-15,2.15460278810045e-16,1.4999886631931e-06,3.93776048809777e-15,0.707106781186548,-1.01479000326085e-14,-4.59296167310075e-15,4.13884525112434e-15,3.36969467489966e-15,5.39365912805174e-15,2.95106868931563e-14,-4.28824487754223e-15,-1.59631084758862e-15,3.37102575272073e-15,-3.45885213572648e-15,1.8918047009923e-16,-1.71967922522239e-15
"t48",-0.170454549330899,-0.0323049769835334,0.00403848808774684,-0.143408204667282,-0.00116860053912121,0.00095566431361796,-0.121049693010995,-0.00264657372290211,0.000148963660771204,0.0062360264919345,-0.32672335363443,0.000566565511207187,-0.00036708210298408,0.0011810862588984,0.000396446213344423,-0.000720936720059514,0.0283321446397712,1.37105182961809e-06,-0.000760669407849416,-0.003493410803648,0.227675185156045,-0.0180068914494519,-0.000976570266618137,0.00104006504862574,-0.0158552127218919,6.48447066441057e-05,-3.99755321753553e-06,-9.27273668477194e-08,-0.000545219054881672,0.00241301088896947,-0.000958944204499462,0.000152128684094973,-0.0186314120440433,-0.513811872232367,-2.35549417084979e-05,-1.78670622608978e-05,0.000890748740425815,-1.59276121415271e-06,-0.000297761248560428,0.00358690829903553,-0.000315829749445095,4.25908642951621e-05,4.12120249037463e-05,4.00203962484052e-05,2.24548198682985e-06,0.000128262792333316,-2.98804891594265e-05,-7.6523623268395e-07,-1.62640124159603e-05,-0.00731831665624153,-6.02157810296145e-05,-6.10252774902187e-08,8.61075846464943e-07,1.47690547824535e-06,5.50823475085548e-07,0.00101048977283774,1.69352595880354e-07,8.78350295599586e-07,0.00299710256434153,-1.80978154387076e-07,-2.22411298026835e-07,6.840267335817e-05,1.00196464367637e-09,-1.8285388232169e-16,1.05235758392474e-08,5.06210657653116e-10,1.0294314055454e-06,-2.79729673362029e-07,4.76271430962972e-15,6.14613182041529e-14,4.64864036630232e-06,0.707106781186549,1.43542296257345e-14,3.6105585609901e-15,-5.95963348538489e-07,-1.14445339462535e-15,1.36789895050396e-15,5.16728545506832e-15,-1.70426321365347e-15,4.43446747264166e-16,2.11909038802367e-15,3.55183653893308e-15,1.74309292570671e-06,-2.63296769278874e-15,-2.65668501917225e-15,5.81819605907114e-16,1.92957543121199e-16,-8.17796890193784e-16,2.45620830698031e-16,-6.13401815015178e-16,-2.47215170004936e-16,1.90297968837562e-15,-4.87343516195491e-16,5.86988973229476e-17,5.83595798212233e-16,2.59153320809781e-16,-3.31033376443273e-16
