accepted_species,estimate
t33,0.7177436
t34,0.7177436
t2,0.20803349
t48,0.095004894
t286,-0.28284106
t268,0.15612338
t192,1.1031741
t358,0.52261794
t257,0.8330193
t108,0.6751838
t320,-0.33885565
t178,0.018649975
t80,0.23728088
t109,-0.24188729
t42,0.29418984
t90,0.05623864
t229,0.55107003
t271,0.55107003
t346,0.4793576
t324,-0.451076
t283,0.1639217
t315,0.1639217
t236,0.17443183
t269,0.12952912
t341,0.12952912
t117,-0.7022984
t70,-0.4643177
t78,-0.06873162
t62,-0.792385
t216,0.046335984
t250,0.12093529
t284,0.17041442
t352,-0.75325334
t305,-0.4872575
t306,-0.4872575
t191,-0.4872575
t167,-0.39997974
