"accepted_species","Medicinal"
"Himatanthus_tarapotensis",1
"Hedyotis_pubescens",0
"Ridsdalea_negrosensis",0
"Gynochthodes_costata",0
"Arachnothryx_ovandensis",0
"Rhytidostemma_peruvianum",0
"Palicourea_aeneofusca",0
"Pentas_herbacea",0
"Swertia_japonica",1
"Aspidoglossum_masaicum",0
"Tarenna_gracilipes",0
"Anthospermum_villosicarpum",0
"Galium_angustissimum",0
"Aidia_beccariana",0
"Vincetoxicum_gilletii",0
"Bullockia_mombazensis",0
"Psychotria_holstii",0
"Palicourea_tatei",0
"Psychotria_balfouriana",0
"Coussarea_meridionalis",0
"Swertia_chirayita",1
"Adina_cordifolia",1
"Ferdinandusa_chlorantha",1
"Spermacoce_petraea",0
"Mandevilla_tenuifolia",1
"Heterostemma_dalzellii",0
"Ditassa_oxyphylla",0
"Ditassa_auriflora",0
"Tarenna_verticillata",0
"Ditassa_lenheirensis",0
"Oxypetalum_kuhlmannianum",0
"Asclepias_cultriformis",1
"Rauvolfia_moricandii",0
"Cynanchum_blyttioides",0
"Ceropegia_thorelii",0
"Bertiera_brevithyrsa",0
"Swertia_patula",0
"Bertiera_globiceps",0
"Ceropegia_salicifolia",0
"Rhytidostemma_fontellanum",0
"Psychotria_exilis",0
"Galium_debile",0
"Danais_ligustrifolia",0
"Galium_buschiorum",0
"Galium_coriaceum",0
"Psychotria_vogeliana",1
"Galium_rebae",0
"Coprosma_polymorpha",0
"Asperula_szovitsii",0
"Ixora_oligantha",0
"Ixora_cauliflora",0
"Chelonanthus_hamatus",0
"Hoya_ambrosiae",0
"Tabernaemontana_pauciflora",1
"Hymenodictyon_kaokoensis",0
"Tabernaemontana_litoralis",0
"Funastrum_torreyi",0
"Matelea_leucodermis",0
"Schumanniophyton_problematicum",0
"Faramea_tinguana",0
"Orthosia_calycina",0
"Chomelia_grandifolia",0
"Galium_stebbinsii",0
"Mitracarpus_sagranus",0
"Sericanthe_chimanimaniensis",0
"Mitracarpus_haitiensis",0
"Palicourea_danielis",0
"Palicourea_parvijelskii",0
"Secamone_nervosa",0
"Secamone_uncinata",0
"Kupeantha_kupensis",0
"Spermacoce_fabiformis",0
"Gonolobus_lozadae",0
"Timonius_vaccinioides",0
"Dischidia_hollrungii",0
"Lasianthus_attenuatus",1
"Streblosa_scabridula",0
"Pavetta_caudata",0
"Pavetta_diversipunctata",0
"Lasianthus_fasciculus",0
"Prestonia_speciosa",0
"Bruceholstia_sidifolia",0
"Atherandra_acutifolia",0
"Rudgea_trujilloi",0
"Prismatomeris_obtusifolia",0
"Elaeagia_cubensis",0
"Caralluma_congestiflora",0
"Wendlandia_cavaleriei",0
"Sabicea_composita",0
"Ophiorrhiza_oblongilimba",0
"Tachia_orientalis",0
"Ophiorrhiza_codyensis",0
"Gentiana_plurisetosa",0
"Exacum_tetragonum",1
"Chassalia_involucrata",0
"Argostemma_rupestrinum",0
"Praravinia_chalcotricha",0
"Praravinia_teysmannii",0
"Gentiana_baeuerlenii",0
"Parsonsia_buruensis",0
