"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116"
"t1",-0.0755735050935451,0.00171992893275382,-0.0176685299727492,0.0283410979880197,-0.00362018518892455,0.00334004431141659,-0.038942090693445,0.00901337113157875,-0.0386381499555644,0.00332614668171448,-0.000894837128788468,6.44572936945799e-05,-0.00245422155727086,0.040753533094594,-0.0508423053419012,0.00746869868029614,-0.00580791875061894,0.00207809592242701,0.021328886226078,-0.000794509716911867,0.0158299261009774,-0.0132568263248456,0.0529286619115903,-0.0134302201043395,0.0803295450499014,-0.00767276366549213,0.0264561089522114,-0.00536137148189161,0.00356525022281505,-0.000426501903280437,0.0285837953146197,-0.0114930270420294,0.000573866520807988,0.0195352287203428,-0.302328343314183,-0.54373922880223,0.527007488837276,-0.121613041377136,0.146343453903937,-0.151755783548062,0.00038547952256212,0.00382625565281529,0.371162547534583,-0.0150885493943173,0.0089190532692199,-4.2934406030426e-17,0.00670880489207834,0.00119669560541441,-9.15056982788893e-16,-0.00132159617290862,-0.0218229234589431,0.000498753912104252,0.00371756646060441,7.30654457294963e-16,0.000519587437293675,1.94618799239999e-05,0.00128645702221589,0.00512329201054777,-0.000875486502773652,-0.117179747200745,0.0902241723873917,-1.4921874499918e-15,-1.93475319621561e-05,-0.00148086203722466,-0.0277048231711927,0.0146989386481625,0.000175274231301922,-0.279811500569638,-2.27095193099152e-15,-9.59073825252387e-07,-4.20387890326865e-07,0.0288604114073531,0.000258807740876513,2.98864229445654e-06,-0.00118996906845189,-8.12489406701396e-15,-4.74358102985423e-16,-5.48225461689322e-05,-6.44121246067953e-05,0.00143975503019357,2.23115873064746e-05,5.51563915019834e-06,0.00558765257234827,-0.000270708224250615,-1.22005557919112e-17,-4.52077230172831e-17,0.00191404679085825,0.000328080247311036,-0.000115290251321746,1.85031194974362e-17,-1.46219872974263e-05,-3.50183255082103e-06,5.4140925270652e-17,1.90783994017803e-17,-7.14267919549242e-17,5.10308219173381e-18,0.000233476604343291,2.00103550745221e-18,2.99311600597732e-17,1.58699652644194e-18,-4.86437812548978e-05,-4.32177662947297e-18,-2.72571215908697e-17,5.07341728421675e-17,-2.09369255227498e-16,5.86303778546472e-07,-3.37982600113571e-17,-3.99851562081588e-17,-0.000821611907665874,1.5373571425256e-18,-1.72758807075811e-19,-1.76828018448719e-16,-1.178119846206e-16,0.000143581470046706,3.42433780740063e-18,3.02251136435303e-17
"t109",-0.0978476601375647,0.00763932370367037,-0.074790418288729,0.287325666654785,0.0179667272524381,-0.0102397353908168,0.177110940892638,-0.0014523655794627,0.0105086887525865,-0.000777492163763775,0.000227940391603544,-1.67123123620865e-05,0.000665758438708785,-0.0116764436149369,0.0124168020012316,-0.00262843323065163,0.000826451728791155,-0.000207460617022669,-0.00245231483900609,5.29757241376793e-05,-0.000869390363560825,0.000147326755159341,-0.000209167928667764,-1.25844446895521e-05,0.0363047958063103,-0.457800597024861,-0.00476497889726706,0.000762933789360621,-0.000465166123380708,3.08833478761675e-05,-0.00212951416976434,0.000771423266727165,-4.12756635494403e-05,-0.00143285234342028,0.0236834748862113,0.0170969088674274,-0.0153736681569785,0.0034424974598478,-0.00389362919116351,0.00304142936792477,-5.91338509174633e-06,-4.93851222270114e-05,-0.00324180593723622,0.000127484638440594,-7.02089359322531e-05,4.0307640069532e-16,-2.44399652949197e-05,-3.64541132364499e-06,1.9383828241067e-16,-2.60896548332293e-09,-0.000136008435298844,7.33923082303894e-07,3.61865796335409e-05,3.10200841216444e-17,4.31319124352214e-06,1.63598004246292e-07,1.0989008934844e-05,4.53197801666217e-05,-1.06253010286107e-05,-0.00211560785355209,0.00194084081214063,-1.0031164536554e-16,-4.03910506208438e-07,-4.09008378243988e-05,-0.000770302047336583,0.000442446706380331,6.13902420505699e-06,-0.0115149373371826,-7.8723046004929e-16,-4.68266580306964e-08,-2.40905604000724e-08,-0.00186995302973718,2.04516545325768e-05,6.46591435703298e-08,-0.0514996062870416,-4.9480513843524e-15,2.27108553158443e-15,-4.67320621260373e-06,-6.7976206953648e-05,0.382870880455772,-1.60615886064419e-06,-3.41940785320184e-07,-0.00143972662292386,0.00048494162546312,3.21799280843061e-16,-1.53056842059968e-16,8.36064599088872e-06,1.97053372279041e-06,-9.73433385081049e-07,1.79305038911729e-15,-1.67427324088255e-07,-4.15694106975899e-08,1.38873500936687e-16,6.81981644719512e-17,-2.83565264315858e-16,-3.46804757928402e-16,7.70032725058452e-06,5.32092760826094e-16,-1.45855763349333e-16,4.23038660385879e-16,-1.21519471127876e-06,-4.23050693349992e-17,-6.75129709724505e-16,-7.97333086054761e-16,8.68002908039234e-15,1.61787543450039e-08,-1.95212624059902e-15,-0.707106781186547,-2.35233242906173e-05,6.36012604852932e-15,1.85270064204972e-15,2.96337785955506e-15,2.40433043567333e-15,6.47318283844474e-06,-1.99349092427332e-16,-8.16034864551423e-17
"t110",-0.0978476601375646,0.0076393237036704,-0.0747904182887292,0.287325666654785,0.0179667272524382,-0.0102397353908167,0.177110940892638,-0.00145236557946258,0.0105086887525868,-0.000777492163763847,0.000227940391603663,-1.6712312362279e-05,0.000665758438708919,-0.0116764436149371,0.012416802001232,-0.0026284332306517,0.000826451728791492,-0.000207460617022391,-0.00245231483900614,5.29757241377633e-05,-0.000869390363560815,0.000147326755159416,-0.000209167928667816,-1.25844446894592e-05,0.0363047958063109,-0.457800597024861,-0.00476497889726768,0.000762933789360006,-0.000465166123381008,3.08833478761475e-05,-0.00212951416976446,0.00077142326672711,-4.1275663549288e-05,-0.00143285234342024,0.0236834748862109,0.0170969088674274,-0.0153736681569785,0.00344249745984739,-0.00389362919116326,0.00304142936792461,-5.91338509152588e-06,-4.93851222267963e-05,-0.00324180593723683,0.000127484638440886,-7.02089359321404e-05,-5.60973315043214e-17,-2.44399652947493e-05,-3.64541132395275e-06,-8.76252670649054e-17,-2.60896545269422e-09,-0.000136008435298826,7.33923082538867e-07,3.61865796332456e-05,6.41104137668149e-16,4.31319124338442e-06,1.63598004004272e-07,1.09890089345998e-05,4.53197801666312e-05,-1.06253010292572e-05,-0.00211560785355203,0.00194084081213995,-4.47505804282281e-16,-4.03910506521169e-07,-4.09008378246348e-05,-0.000770302047336298,0.000442446706380593,6.13902420486994e-06,-0.0115149373371823,-1.49037325431732e-15,-4.68266569983987e-08,-2.40905587818242e-08,-0.00186995302973726,2.04516545309231e-05,6.46591448288814e-08,-0.0514996062870415,-4.76363391375193e-15,2.16791320849939e-15,-4.67320621315276e-06,-6.797620695228e-05,0.382870880455772,-1.60615886052449e-06,-3.41940784515456e-07,-0.00143972662292384,0.000484941625464214,-1.07355359328804e-16,-7.6783764908308e-17,8.36064599085581e-06,1.97053372138773e-06,-9.7343338442095e-07,6.97591124354655e-16,-1.67427323937773e-07,-4.15694103986709e-08,3.19294741341652e-16,3.77436673119376e-18,3.67459646004122e-16,7.60872980110288e-16,7.70032724990507e-06,-4.26897082087846e-16,2.24194626529256e-16,-5.90920463457528e-16,-1.21519471093089e-06,1.88476820378825e-16,6.65315124413363e-16,1.19368247744066e-15,-8.60320328557203e-15,1.61787519532867e-08,1.68574649281942e-15,0.707106781186548,-2.35233242723941e-05,-7.01303226014123e-15,-1.90990756607031e-15,-2.85622915911615e-15,-3.18960112542311e-15,6.47318283738502e-06,1.12710472417402e-17,8.9298914625853e-17
"t69",-0.0976138105109036,0.00758718626970889,-0.0740559563903421,0.283949112514739,0.0176938292311381,-0.0100636051839891,0.173122217739374,-0.00141160052420694,0.0102016817311828,-0.000752528502155909,0.000220270839163181,-1.60830307856692e-05,0.000638790419074787,-0.0111990032443363,0.0118517542155029,-0.00250589175828741,0.000771939246475509,-0.000192431775187864,-0.00227144887827968,4.84332145038133e-05,-0.000790314091753756,0.000131751530074556,-0.000186731942807779,-1.12235227665725e-05,0.0318967436510161,-0.401118692155553,-0.00412742287557051,0.000659714648932773,-0.000401459337003383,2.59837116548126e-05,-0.00178549909979617,0.000642837840260645,-3.41478217335808e-05,-0.00118473319910625,0.0195559982933007,0.0137106369139834,-0.012224638472668,0.00272293416120604,-0.00306815688508912,0.00230691505165992,-4.44406407614562e-06,-3.6702894957165e-05,-0.00235457992825029,9.05380328395456e-05,-4.95494676833875e-05,-4.61658027473891e-17,-1.64858371617636e-05,-2.4421265230497e-06,1.43952491575951e-17,-1.68232540761646e-09,-8.68667815944763e-05,4.63621506043244e-07,2.20665262846427e-05,-2.51453539106547e-16,2.43041506563436e-06,9.20080854694703e-08,6.16491793327439e-06,2.52846825279033e-05,-5.64979233423656e-06,-0.00110578064734303,0.000926642982053139,8.58354895273903e-17,-1.51767177214492e-07,-1.15838796760199e-05,-0.000216337478824217,0.000111650495074805,1.21861756535042e-06,-0.00167648347093509,1.66177658651166e-15,-4.59295418509595e-09,-1.52549380362846e-09,3.60447933352645e-05,-1.03812148368406e-05,-3.63987654954969e-08,0.0397808534051765,3.97509976430244e-15,-2.30477779317705e-15,7.43092346304486e-06,0.000141526476231693,-0.837001288600069,4.96606693189138e-06,1.72157389139394e-06,0.00734080051738979,-0.00937217953184184,-2.72916822168757e-16,3.65356062037332e-16,0.000133115110459195,2.21767708555504e-05,-7.48209820912546e-06,-2.86677552641995e-15,-9.06292501003447e-07,-2.15763999297668e-07,-2.00664447654239e-16,-1.10217132918051e-16,-9.90792836978293e-17,-4.05079379872625e-16,1.95918231717791e-05,-2.76476540513997e-16,4.60427054234204e-17,9.3731709077558e-17,-2.72299218583512e-06,-7.64244179698271e-17,1.72798833852828e-17,1.75700484894068e-16,-1.39298957329597e-16,3.29300575638434e-08,1.09904353493257e-16,-9.40864957746009e-17,-4.62907323413378e-05,1.6119502185931e-16,5.63891241244822e-17,-1.69614709113576e-16,-2.13724950265742e-16,1.16917328447909e-05,1.55829615539384e-16,8.14209167562224e-17
"t72",-0.0981673100000262,0.0077149887258432,-0.0759013301918031,0.292573157490644,0.0184121829338784,-0.0105357817908187,0.184371175262341,-0.00153329406920413,0.0111295359646139,-0.000830431144067067,0.000244630133621148,-1.81797049048954e-05,0.000731939446656078,-0.0128562955644825,0.0139396489160941,-0.00296593375365792,0.00105966510308446,-0.000285008718777327,-0.00342517641688349,9.19446303390896e-05,-0.00176851034607312,0.00152146357937116,-0.00630156423908846,0.00208168391068462,-0.0330831704227771,0.30401690965703,0.000624728368576839,-6.51104982074299e-05,1.86097945845095e-05,8.43203723339024e-06,-0.00062792338583238,0.000252956823541491,-1.48287575980594e-05,-0.000517936429407702,0.00868002245103046,0.00753212280463281,-0.0069758349923477,0.00158621578305615,-0.00181173986367893,0.00150580572705752,-2.95232480915733e-06,-2.48518846385296e-05,-0.00164858907440155,6.5142215651081e-05,-3.58971611494449e-05,1.82359848654799e-15,-1.24664461218582e-05,-1.85730557052626e-06,5.00702893885575e-16,-1.3171551820697e-09,-6.84678405446486e-05,3.68158964021465e-07,1.79220589533761e-05,-8.12549339848312e-16,2.06477929243977e-06,7.82465783624409e-08,5.24979828503354e-06,2.15946871284715e-05,-4.94648093697566e-06,-0.000976490794085058,0.000854960041049152,-1.76912234977328e-15,-1.56481353358841e-07,-1.364601785813e-05,-0.000255891024773218,0.000139207206999722,1.72003590939167e-06,-0.00281679699398604,2.27161176434757e-16,-9.88542127474615e-09,-4.46946592795827e-09,-0.000225440327393219,-1.20321512144073e-05,-5.04134403219073e-08,0.18591660316712,1.6588218211512e-14,-6.50976161276181e-15,-1.83288540195645e-06,-6.47645413022236e-06,0.0196760692288187,3.31001694810987e-07,9.61202487666017e-08,0.000393172351593371,0.852478757149896,1.83217557393648e-15,-8.77748768668692e-15,9.79039254563486e-05,1.53655645165317e-05,-4.91769861819443e-06,6.30608186672678e-15,-5.7887699566396e-07,-1.3756463672346e-07,-9.99746818557512e-16,-2.67683638435759e-16,2.81132378611906e-17,-2.5838381701405e-17,1.28997894662376e-05,-1.30804938738416e-16,5.10945532841988e-17,-5.91952733873507e-17,-1.82828549484522e-06,7.61417495878557e-18,-4.39121672244107e-17,2.44648676731137e-16,-1.42649088790096e-17,2.25106350342986e-08,-4.864058647419e-16,-7.20945073472634e-16,-3.18658699124864e-05,8.0139566206811e-18,-2.26135475854546e-17,2.43957829317803e-16,5.29026250214272e-17,8.20710058428274e-06,2.01386094281287e-17,-4.31680752836556e-17
"t121",-0.0984055889536715,0.00776867232886147,-0.0766632724350323,0.296093770687681,0.0186994148970777,-0.0107222381953467,0.188663458700516,-0.00157800184506293,0.0114676519692815,-0.000858229919086215,0.000253223551538374,-1.88969401649609e-05,0.000763084396775818,-0.01340869576268,0.0146090181195833,-0.00311199127996265,0.00113480844048045,-0.000307338886512016,-0.00369872565590132,0.000100577923407635,-0.00194552024733458,0.00170096153417932,-0.00705697861980399,0.00233349038275788,-0.0376341264759264,0.346762330630403,0.000720582867111536,-7.52268830095607e-05,2.15415724900535e-05,1.00044603333134e-05,-0.000747506425774525,0.000302922477612434,-1.78819178170134e-05,-0.00062492249892997,0.0104865552543314,0.00935814911351279,-0.00873730224650711,0.00199676311164981,-0.00228885746203811,0.00197216860841704,-3.90034142863569e-06,-3.31762900960132e-05,-0.00224841349050536,9.0710164490141e-05,-5.02768313469498e-05,-8.52542887613755e-16,-1.81982750894036e-05,-2.72827370306013e-06,-2.85894107689648e-16,-2.00271736195724e-09,-0.000105001860494013,5.70188358859681e-07,2.86415393805656e-05,3.10562587465938e-16,3.53580807370635e-06,1.34215058836137e-07,9.02424751285076e-06,3.72980205261882e-05,-8.90254589815164e-06,-0.00178324592905729,0.00168384136124899,3.72197681465804e-16,-3.72658363238352e-07,-3.98968287159769e-05,-0.000752483448794732,0.000439873750400237,6.31489604258547e-06,-0.0122658205548688,-1.25548528766962e-16,-5.15474495407605e-08,-2.71941981768607e-08,-0.00225065527454822,4.74659719814585e-05,1.73250234522169e-07,-0.433760722943045,-3.89036100313382e-14,1.54747674864171e-14,2.01970674187747e-06,5.59407183752941e-06,-0.0162939617580455,-2.06721045955076e-07,-4.2543253280595e-08,-0.00017261870944252,-0.202376174875379,-7.25125197375612e-16,1.86663197188867e-15,-8.18910854955544e-06,-7.5932971271397e-07,-2.08316390814761e-08,-1.72781159088178e-15,-4.30126233942083e-08,-1.16063477865369e-08,4.29139101983938e-16,1.18397732362442e-16,-2.3485061695642e-16,-5.5375741162354e-17,4.27464490944179e-06,1.28031530257102e-16,2.74519712482886e-16,2.76101161901268e-16,-7.21495886884922e-07,1.74775415226112e-16,-7.37328570309235e-17,-4.2274394708575e-16,2.74279864656594e-16,1.00712768189161e-08,4.23091787589323e-16,-2.92927303094696e-15,-1.4880817093796e-05,8.79293137850053e-16,6.01262117725451e-16,6.90822915305086e-15,-0.707106781186547,4.26245146384997e-06,4.0499262949445e-16,3.26991804695908e-16
"t122",-0.0984055889536715,0.00776867232886164,-0.0766632724350324,0.29609377068768,0.0186994148970776,-0.0107222381953471,0.188663458700516,-0.0015780018450629,0.0114676519692812,-0.000858229919085847,0.000253223551538332,-1.8896940164906e-05,0.000763084396776317,-0.0134086957626797,0.0146090181195829,-0.00311199127996269,0.00113480844048042,-0.000307338886511606,-0.00369872565590142,0.000100577923407436,-0.00194552024733455,0.00170096153417924,-0.00705697861980395,0.00233349038275805,-0.0376341264759266,0.346762330630402,0.000720582867111547,-7.52268830098383e-05,2.15415724898801e-05,1.0004460333334e-05,-0.000747506425774765,0.000302922477612785,-1.78819178176548e-05,-0.000624922498930069,0.0104865552543318,0.00935814911351265,-0.00873730224650724,0.00199676311164981,-0.00228885746203843,0.00197216860841692,-3.90034142805159e-06,-3.31762900960242e-05,-0.00224841349050522,9.07101644899207e-05,-5.02768313469159e-05,-1.52971199316173e-15,-1.81982750893763e-05,-2.72827370311683e-06,-2.95680476519248e-16,-2.00271701284414e-09,-0.000105001860493711,5.70188358447034e-07,2.86415393807721e-05,2.38428608640617e-16,3.53580807365556e-06,1.34215058607813e-07,9.02424751277899e-06,3.72980205262472e-05,-8.90254589793285e-06,-0.00178324592905726,0.00168384136124919,5.79323440082638e-16,-3.72658362774002e-07,-3.98968287166227e-05,-0.000752483448794781,0.000439873750400192,6.31489604232643e-06,-0.0122658205548701,2.05220487505858e-16,-5.15474496422599e-08,-2.71941983036992e-08,-0.00225065527454732,4.74659719811805e-05,1.73250234467673e-07,-0.433760722943045,-3.89391850965118e-14,1.51234324095795e-14,2.01970674060914e-06,5.59407183716354e-06,-0.0162939617580454,-2.06721045645186e-07,-4.25432532194071e-08,-0.000172618709442168,-0.202376174875379,-5.91380629578296e-16,1.51853235274358e-15,-8.18910855007564e-06,-7.59329712160756e-07,-2.08316388113539e-08,-1.2684825919316e-15,-4.30126232499925e-08,-1.16063475713028e-08,-2.21985650553755e-16,2.01026396652432e-17,6.21404446361217e-17,1.61967019787116e-16,4.27464490944047e-06,1.05038188155676e-16,-3.56449406922156e-16,4.00475273533659e-17,-7.21495887367263e-07,-1.84231476788764e-16,-5.5913434479213e-18,4.04535093871891e-16,-2.84361335537467e-16,1.00712743039005e-08,-3.35584607432731e-16,3.03746553779717e-15,-1.48808170937633e-05,-5.00364236118645e-16,-4.97771921022703e-16,-6.93377209545029e-15,0.707106781186547,4.2624514580442e-06,-5.16258960028552e-16,-9.01434693051101e-17
"t64",-0.0980339800973834,0.00768491208709973,-0.0754740839017806,0.290597952251408,0.0182508772512512,-0.0104310106354652,0.181955672810521,-0.00150809498959139,0.0109388984290656,-0.000814744705929134,0.000239778879742235,-1.77743432565199e-05,0.000714322942306743,-0.0125438078716698,0.0135604972950545,-0.00288317607858549,0.00101685425217948,-0.000272263338993278,-0.00326898484032723,8.69984044417605e-05,-0.00166694728964226,0.00141804142597717,-0.00586612331391759,0.00193649978217785,-0.0304493410505998,0.279261549999263,0.000569058467458347,-5.92326712721327e-05,1.69055693323896e-05,7.51236395307622e-06,-0.000557924685732143,0.000223666506187076,-1.30359224568431e-05,-0.000455105062807735,0.00761873774525579,0.00645213577160636,-0.00593203179182435,0.00134264638717208,-0.00152843651375924,0.00122656537406349,-2.38356678189771e-06,-1.98459028756676e-05,-0.00128614874507105,4.96221906417897e-05,-2.71575473697189e-05,7.23858686801925e-18,-8.95185406691625e-06,-1.32255262159583e-06,-6.22399929060695e-17,-8.93233141098515e-10,-4.58374740579838e-05,2.42767440455927e-07,1.12274762789277e-05,1.4710888502352e-17,1.13394288019325e-06,4.28200330150814e-08,2.85972742352226e-06,1.16422451102351e-05,-2.42051868419146e-06,-0.0004600500795921,0.00031750045635448,3.0377871766909e-16,-1.21999882576835e-08,4.34181111596795e-06,8.46186371410429e-05,-6.86386508473545e-05,-1.50547396948801e-06,0.00391724884870093,-3.08591757024475e-16,2.02120813888636e-08,1.21115678009652e-08,0.00128768458046422,-6.32528191133551e-05,-2.46119401663547e-07,0.762875303615352,6.81101963989648e-14,-2.67246751869462e-14,-6.44898803545398e-06,-2.34896262196891e-05,0.0722204492714468,1.43345974834184e-06,9.70020589936807e-07,0.0041776633484213,-0.437351092133683,-5.15859776061906e-16,5.16938734927797e-15,7.52796374983108e-05,1.35393120060647e-05,-4.9587374674376e-06,-2.97592602516785e-15,-6.45713827537622e-07,-1.55023405218381e-07,5.86707188134036e-16,2.31110901466462e-16,-4.5590162388545e-17,5.07243617909848e-17,1.59832580598184e-05,-2.22283755088402e-16,3.98073826244366e-17,-2.8003063387239e-16,-2.26141036385621e-06,-6.41758826421396e-18,2.33615984256427e-17,-7.15193511172144e-17,-4.04337706567966e-16,2.76809574381187e-08,3.27581068013082e-16,3.69078516191204e-16,-3.90658189977488e-05,2.21099267411631e-16,1.62092395388934e-18,-1.48398106915646e-16,-2.61900717457552e-16,9.95944499502196e-06,1.6888485354057e-16,2.37953765667053e-17
"t26",-0.0908692145078602,0.00583604918165456,-0.0460602203902797,0.142292288564626,0.003553677110958,0.000637402074793458,-0.319003625235728,-0.018356217727859,0.0729490566575226,-0.00286747863389903,0.000701887522914548,-3.80762996397631e-05,0.00131184582234412,-0.0226187993473798,0.0200879587297551,-0.00409055218548002,0.000632001698461788,-0.000104555333008618,-0.00109669119105482,-1.07054677599928e-05,0.000549297424442888,-0.00123151785655125,0.00532813147493526,-0.00179677551115651,0.01465756130447,-0.00493778286009662,0.00662412392370775,-0.00122447408184723,0.00086205904081255,-0.00023771562287534,0.0200345109715239,-0.0109174502142762,0.00112704731855275,0.041893202002856,-0.825699471007314,0.299947953966745,-0.207911177303468,0.0412961960201012,-0.0434412076019981,0.0221237246336006,-4.04900169224119e-05,-0.000317974859129104,-0.0189104565730809,0.000692058300411369,-0.000374713438916822,3.38320373253743e-17,-0.000118613551268703,-1.74936921531798e-05,-2.15394221829366e-17,-1.18834751390313e-08,-0.000612832311503173,3.26901552536401e-06,0.000156177906591743,3.19693794465568e-16,1.77266825654307e-05,6.71754359449348e-07,4.50697372153233e-05,0.000185403086446353,-4.26631458380337e-05,-0.00844873803489546,0.00759595805136021,-6.59229639617259e-16,-1.56669499319546e-06,-0.000164780317102966,-0.00310865641802966,0.00182903493565667,2.71727436600208e-05,-0.0569953241940285,-9.23028779439919e-16,-2.74507283823234e-07,-1.73402139905291e-07,-0.148314118857194,1.44065512753653e-05,4.53299450808157e-08,-0.00119482162252852,-2.40921921766894e-16,-3.28819562585381e-16,-3.00158288221697e-06,-8.45043661011269e-06,0.00135949711079993,2.17718698016253e-06,1.137715127212e-05,0.0707913455253601,-5.68132755163289e-05,-1.11701920398963e-17,-1.123741109062e-16,8.57648526460218e-05,1.58338429010605e-05,-6.12458524825574e-06,1.06563610348317e-16,-8.60543569039916e-07,-2.0885155931316e-07,9.24998745842358e-17,9.29876718632478e-17,3.69729567745275e-18,1.02291257495142e-16,2.74671226131826e-05,-2.35097915325491e-17,2.13011719167459e-17,-8.65186355665976e-17,-4.1042518486938e-06,6.39940535080719e-17,5.51530085383531e-18,1.00432159144092e-16,-4.09000485735316e-17,5.24326000975211e-08,-7.50986234044892e-18,-2.3784303175596e-16,-7.51265079040164e-05,5.16287143130955e-17,1.60508706702688e-17,-4.71553248260593e-17,3.36820177721568e-16,1.99006483768612e-05,-1.98806887964538e-17,7.48456771769809e-17
"t52",-0.0924952197474942,0.00615190979843716,-0.0497964353925591,0.156485041290198,0.00403542539640478,0.000738295408545642,-0.391033806911932,-0.024052774101965,0.0970233771276849,-0.00396768873197217,0.000993059558310553,-5.73433289964233e-05,0.00207479937044228,-0.0360203031001179,0.0349971316023277,-0.00729804127700972,0.0021547648014956,-0.000558566594858145,-0.00666571628062951,0.000167451000447804,-0.00310924857572251,0.00223083134611912,-0.00892627265665122,0.00288400122525247,-0.0136856868137727,0.00424094827095623,-0.00412813213570671,0.000729501331372751,-0.000488796350970549,7.35686776520985e-05,-0.00573319371875738,0.0027179504163718,-0.000238025887551706,-0.00873183274350014,0.166866853959975,-0.029459270442655,0.0159912808531557,-0.00268716880298853,0.0024850122303468,2.23567824072998e-05,-4.34483252565436e-07,-6.61339520902559e-06,-0.000696104491679714,3.29116315927159e-05,-1.8678946653769e-05,2.23152262040271e-16,-7.01610197811073e-06,-1.04324943904944e-06,-1.19197233492721e-16,-6.99044154701435e-10,-3.54252026940269e-05,1.83980100391397e-07,7.66658256001946e-06,-2.55142951123263e-16,4.02855014816313e-07,1.47365656351007e-08,9.42296392496354e-07,3.444975566464e-06,1.57387834941441e-07,0.000105249914140404,-0.000492009861894419,-3.63406208548417e-16,3.77999104558075e-07,8.19267395637494e-05,0.00157092413716768,-0.00111755540719411,-2.32766058650849e-05,0.0670478645468248,1.45603498401815e-15,4.27978323648305e-07,3.33158322040983e-07,0.483884228925022,0.000101680155098096,2.85664977868092e-07,-0.00594984258619662,-2.33520035835659e-15,8.57507357103872e-16,-1.32566753277788e-05,-4.01467795447242e-05,0.00658804135273592,1.29286639009032e-05,0.000113967300559108,0.722622261801745,0.000863929364141291,-1.8816186231652e-16,4.78805917159327e-17,-0.000249338878006526,-3.55987167954075e-05,9.34985606111202e-06,2.9265000629328e-15,7.86828477788511e-07,1.76762719857621e-07,5.73146681242848e-17,1.23540483375709e-16,-2.14308069958403e-16,-1.39567255541321e-16,1.91011392150156e-06,-1.59254659279169e-17,4.36420565892998e-17,9.84305777841636e-17,-7.41966750715009e-07,3.73673492995033e-17,-4.40323831229266e-17,1.45533070633136e-16,-1.13367567081801e-16,1.33538502703166e-08,-6.18182931284161e-18,-2.61678929081077e-16,-2.09320097987838e-05,1.24395893692586e-17,1.10360182756885e-16,-7.81009315609329e-17,-4.36253698911979e-16,6.6690084915108e-06,-6.20507000586655e-18,3.20405128461942e-17
