,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,3.0393212,1.586453,2.4876297,7.250906,5.6389875,4.495909,6.715452,5.9805903,6.9975104,6.1858687,5.9929805,7.9885893,3.0103722,6.846679,6.3158937,5.13347,3.7376726
t2,3.0150776,1.5457017,2.4517498,7.281809,5.5809407,4.4752293,6.667162,6.0308633,7.0169,6.138187,5.9780035,7.947544,2.9883907,6.804313,6.358986,5.08276,3.6781275
t3,2.8766985,1.5341498,1.9168019,7.2252803,5.2470984,4.467416,6.60815,6.2572274,6.9671125,6.1256256,6.001688,7.856147,2.950463,6.7071366,6.398551,5.038434,3.3454468
t4,2.9604015,1.5816624,2.760476,7.2248716,5.861058,4.432963,6.8246603,5.779928,6.9781227,6.325858,6.042372,8.1559,3.0352707,6.9742937,6.2667184,5.224644,3.942103
t5,2.9710276,1.5802749,2.7231102,7.238681,5.8345327,4.4521494,6.825732,5.803398,6.991607,6.3089604,6.029416,8.13063,3.0478222,6.953601,6.276954,5.218686,3.916458
t6,3.0115612,1.607308,2.8404942,7.20726,5.944405,4.5116873,6.8922954,5.779759,6.9677367,6.321799,6.0379415,8.090261,3.09789,6.9435544,6.2530565,5.27945,3.997752
t7,2.7099557,1.5441688,1.9775052,7.1793575,5.2734947,4.476932,6.722192,6.2120967,6.95645,6.2026153,6.0140996,7.88175,2.966802,6.665973,6.3454375,5.139594,3.4183943
t8,10.890127,5.3129635,3.7438872,7.787568,6.2530327,6.458983,6.2476735,5.4846406,7.387715,5.1129146,4.5650644,6.7613897,3.3000915,6.879291,4.4545174,6.0865426,5.546907
t9,2.8704116,1.624212,2.0812304,7.251805,5.3240504,4.4801903,6.6543427,6.2810884,6.9742937,6.1313267,5.981226,7.8595395,2.9501276,6.7259808,6.356311,5.050088,3.4452364
t10,2.9728417,1.580375,2.8193789,7.2412934,5.9100266,4.398989,6.864355,5.714468,7.02166,6.3593554,6.019686,8.217637,3.0444956,7.0267444,6.2515335,5.2489166,3.9909337
