,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,-0.48895466,12.895144,-0.0143046025,5.654621,0.4025118,0.68718797,-0.064621516,0.7417706,10.391716,-1.2165008,-0.19989236,-0.8087171,-0.2236422,1.5640581,0.07354681,3.0461173,1.4996533
t2,-0.6450349,17.83467,1.0625945,6.4597826,1.0058693,1.3317317,-0.09580769,1.033434,14.078222,-1.7317009,-0.24071647,-1.1185883,-0.30811664,1.7246132,0.10051843,3.7653127,2.0693524
t3,-1.2455863,10.078647,16.56615,0.24125691,2.7540355,3.5612392,-0.69388115,0.90116626,11.825701,-3.3060474,-0.113207296,-1.3294815,-0.31930915,-0.27696094,0.19400313,-0.22218654,2.889607
t4,1.4655846,11.539,4.634764,1.2148914,4.206867,8.237902,2.581684,0.73910296,5.335338,-0.84328556,0.6485659,-0.33323166,2.611439,-0.18153264,3.9734025,-0.20517118,1.0285776
t5,0.45288196,14.188214,5.7194557,1.0847597,4.902267,7.884048,1.6699978,0.8776015,7.9753594,-1.1600866,0.4377265,-0.56675965,1.6084007,-0.1597334,4.6737914,-0.17149459,1.3628218
t6,4.374685,16.152155,4.2904053,2.552304,4.8169746,11.911729,5.514167,0.95930684,4.7034197,-0.37824064,3.3273342,-0.23324652,7.072236,-0.19566748,7.805498,-0.18644913,1.1862897
t7,-0.90807146,9.955596,12.058984,0.18442897,2.4699838,4.292183,-0.52788943,0.7588893,9.395069,-2.459186,-0.046786435,-1.180308,-0.2403111,-0.19972639,0.1733943,-0.08719525,2.3225868
t8,-0.6059536,13.859629,-0.66077477,14.8793545,-0.111760944,-0.2055379,1.797101,0.7557526,9.213802,-0.94401807,-0.3670304,-0.8836426,-0.24661352,6.9029255,0.13822305,7.2180953,1.3048698
t9,-0.7129819,11.972713,14.909254,0.41371307,6.942611,7.9403253,-0.89243156,0.7761735,10.0579,-2.0049624,9.8761635,-1.3463149,-0.23661709,4.011824,0.33924434,-0.14147554,2.2894206
t10,1.1555965,12.216516,5.0156913,1.0706985,4.820008,8.270231,2.221312,0.7766074,6.688564,-0.98898447,0.58022887,-0.414849,1.9467715,-0.17360024,3.9179263,-0.21705598,1.1311363
t11,-1.126225,8.097011,16.085571,0.23443863,2.1038673,3.3403127,-0.577868,0.8020028,9.825352,-3.0041661,-0.088365436,-1.1637192,-0.28731307,-0.28573892,0.19562627,-0.23915029,2.666135
t12,6.058302,16.754839,3.626824,3.1758535,5.4226074,13.98211,7.297763,0.99216574,3.8171654,-0.12407714,4.4327693,-0.08672337,8.949298,-0.22814724,8.611492,-0.22182874,1.0771155
t13,-0.79831874,7.1177125,11.361392,0.18017432,1.695345,3.7877584,-0.41561526,0.62354445,6.953887,-2.1657622,-0.02459177,-0.97534,-0.19977161,-0.18117486,0.18510029,-0.12437942,2.0078518
t14,-0.87117976,8.640622,11.729323,0.18395169,2.1120195,4.0513754,-0.48920953,0.69525313,8.328101,-2.3366477,-0.045298304,-1.0868913,-0.22345135,-0.19383599,0.1806142,-0.106666066,2.1766644
t15,-0.8524113,2.4321516,14.988724,0.22348255,0.51723087,2.1164348,-0.3079457,0.5283777,4.839647,-2.3653908,-0.0027335968,-0.7808031,-0.21672028,-0.21738032,0.22758529,-0.30936298,2.0417051
t16,-0.88076437,2.9969983,14.997995,0.22296621,0.87402785,2.1676018,-0.34232682,0.56706786,5.5896335,-2.4472687,-0.008964811,-0.8181212,-0.23471963,-0.23099694,0.2215564,-0.30525866,2.101158
t17,3.7418873,3.127811,0.23163912,0.16244945,2.9609075,7.827421,2.4598708,0.26428226,-0.13643214,-0.11568283,1.8777444,0.9938245,3.4970064,-0.044286054,0.036493447,-0.26725724,0.025116425
t18,-0.7649549,6.6388135,11.401548,0.17195767,1.2334731,3.5836356,-0.40951917,0.5610827,6.3454266,-2.1139483,-0.08270779,-0.971116,-0.19896209,-0.18547821,0.20019823,-0.1145131,2.0033603
