"accepted_species","trait_OU_scaled"
"t14",0.515468522124663
"t15",1.00288133523128
"t11",0.998784745389683
"t17",-1.19274157372208
"t18",1.58974478595702
"t172",0.725888396881023
"t177",0.13149254723894
"t178",-0.257639396263806
"t157",0.0837287061629933
"t158",0.596998790274712
"t156",-0.0975285019560929
"t232",1.23478685151151
"t233",-0.569039913557274
"t218",-0.126819934714097
"t123",-0.197702563635964
"t79",-0.151553722008676
"t64",-0.108680022627939
"t108",-1.17268155052012
"t181",-0.82363048198739
"t255",-0.281764886422029
"t256",-0.552259274308543
"t229",1.02013959547266
"t237",0.696880196215456
"t238",1.20322893265934
"t204",0.681276756352755
"t205",-0.135962781100462
"t170",0.304449412431715
"t171",-0.254620501023355
"t182",-0.917953485886937
"t198",-0.307356485002562
"t199",0.516751080782961
"t34",0.744523590509251
"t7",-1.42375190626778
"t8",-1.31071764020895
"t49",-0.398083333566955
"t100",0.522232142178428
"t101",-0.23885803544049
"t120",1.04713747810148
"t203",-1.24305002707105
"t210",-0.956584853078778
"t216",-1.7290701472146
"t217",-1.00215371644623
"t109",0.247589035327723
"t62",-0.660565134927271
"t63",-0.408984482694739
"t52",1.47116958814842
"t37",-0.15378210244475
"t29",-0.929989533627097
"t35",-2.44572410230879
"t36",-2.15575572994725
"t23",-0.516574178972286
"t24",0.332112636622883
"t12",-2.29081101936505
"t13",1.54899570055371
"t5",2.03667862779233
"t4",2.01175539811869
"t51",-0.41748935438028
"t206",-0.307157082196262
"t207",0.636485375731217
"t111",0.252720689338073
"t46",-0.445258676371096
"t47",-0.570314476071389
"t40",0.376443675769085
"t103",0.356956179856493
"t128",-0.0538052218678728
"t251",-0.777212806520021
"t252",-0.697573505230179
"t213",-0.417779745418976
"t146",-0.737260783767171
"t147",0.951305639577778
"t150",2.21975603153214
"t253",1.37736871573659
"t254",1.17130592606574
"t159",1.68662138653415
"t162",-0.0671531625078874
"t263",0.339160275708569
"t264",0.697610424122625
"t179",0.359832456428163
"t180",0.46148761722443
"t137",-0.183529062829069
"t154",1.38006610192394
"t225",-0.0914111720753499
"t226",0.616886408293344
"t133",1.10015660382415
"t167",0.597605042676723
"t168",-0.863413111188618
"t164",-1.13134079404621
"t86",0.931776049011081
"t87",0.406488607413478
"t92",-1.60632352720387
"t93",0.321505179957177
"t65",-0.212225532887735
"t99",1.04373808291726
"t112",1.10175065338167
"t151",-0.71965661095847
"t152",-1.04714461999959
"t116",0.782093552199501
"t59",-0.198744704646647
"t60",-1.24762379271097
"t61",-0.770338030230962
"t127",0.438584511169861
"t129",1.00724318731322
"t132",0.428888217916288
"t239",0.345753339863696
"t240",-0.0046865897627166
"t67",0.784460392719961
"t83",0.0386896509249965
"t138",-1.26274821578335
"t149",0.999060933408845
"t166",-0.884668444507166
"t183",-0.889308708152087
"t184",-0.741264635433812
"t53",0.367982822672293
"t68",-0.355128903609107
"t69",-0.501554348447326
"t91",0.457213481817228
"t139",-0.860674919929714
"t140",-0.768112938874251
"t143",1.21614684299844
"t144",1.19638072085999
"t73",-0.0881655289617795
"t75",-1.5694186536364
"t76",0.698991356678547
"t72",0.249433736841885
"t41",0.170284071991848
"t43",0.667877454205589
"t44",0.623572153238638
"t42",0.0672392961434281
"t33",0.218225059216536
"t88",-1.53428505538989
"t89",-0.699151006616751
"t119",0.264362634507957
"t125",-1.3020803817919
"t134",0.336203585879154
"t135",0.0961136588020713
"t97",0.0260678997825069
"t186",-0.985501305848319
"t241",0.44284162298997
"t242",0.182818786040342
"t102",0.0805306333477538
"t126",-1.52098226528916
"t173",0.557660637447563
"t174",0.173092549307928
"t124",-0.834458460054495
"t259",-1.42047960359853
"t260",-1.28146975936636
"t209",-2.04393569209107
"t245",0.174670326717567
"t246",0.625114217597936
"t77",1.13038005477015
"t78",-0.644830832803642
"t85",1.18674333854582
"t95",0.822538929378527
"t96",-1.32690417106336
"t130",1.35585661677838
"t131",0.804589060570985
"t106",-0.438010269194654
"t243",-0.582165536914397
"t244",-2.21542792810047
"t196",-1.17999358601386
"t249",-1.69318940464737
"t250",-2.46123710436471
"t148",1.06066392046737
"t155",1.0419378395103
"t192",0.330555430410762
"t234",1.03274491924131
"t257",0.751864200852937
"t258",0.297833709337793
"t145",0.495601787920925
"t117",0.519190916841954
"t118",0.157532287361227
"t55",-0.0495009082955323
"t94",0.459779473972813
"t189",-2.68291191792884
"t190",-2.41524123520431
"t165",-0.635968839362432
"t136",-1.18048138804251
"t265",1.3160058249174
"t266",1.13414069126946
"t74",0.887135448783071
"t70",-0.310556911494694
"t71",0.0405734818697618
"t57",-0.133394783363596
"t58",-0.88285162930081
"t84",-0.79340332861644
"t115",-0.839534129402299
"t214",-0.904821039243774
"t215",0.679692343525762
"t235",-0.0635065659064545
"t236",0.113498417230163
"t161",1.45713009821428
"t110",0.878288461751453
"t107",1.20397560748592
"t121",2.5528708543536
"t122",-1.61585499556985
"t113",-0.639518385098373
"t114",1.14014950574665
"t197",0.190221105214329
"t261",-1.3579658359244
"t262",-0.92545821947688
"t191",-0.731754092545867
"t163",-0.815049005961763
"t98",-0.289713100796614
"t208",-1.13425720370723
"t227",-0.699531732235255
"t228",-0.192214340063523
"t90",-0.362067952367069
"t175",0.296261264065651
"t176",0.633235443135322
"t194",0.304350574301461
"t195",0.627055493523766
"t247",0.204142733492813
"t248",1.20251153692972
"t185",0.0318556450180782
"t219",0.380766909656366
"t220",0.772701740626918
"t221",-0.189875738029116
"t222",0.469138708791391
"t223",0.54609850077669
"t224",-0.011615278222451
"t104",-2.24346903220915
"t105",0.190542568808246
"t80",0.688184287872935
"t30",0.738322460895614
"t31",1.56013988847452
"t3",4.78057460498169
"t6",1.09485595848639
"t9",0.293740044680538
"t10",2.84672960867768
"t16",0.782477564185622
"t25",-0.893090707069969
"t27",-0.970015501004147
"t28",-0.0993580687828688
"t19",0.145081071071605
"t20",-1.29496442808548
"t2",0.51449783318323
"t21",0.408064610675988
"t22",0.170086872434464
"t26",-0.486528645008469
"t54",0.381918734834115
"t81",1.14809417391745
"t82",0.0994215968380745
"t45",-0.581638833151287
"t50",-0.443575993864792
"t211",0.170139822642903
"t212",0.610881310609289
"t141",-0.315151089067441
"t142",-0.331556734419952
"t187",-0.321298210240255
"t188",-1.10917142516661
"t169",0.194634508263263
"t153",-1.62943748231684
"t200",-0.214230293752513
"t201",-1.06522408683961
"t202",-0.3906863623355
"t193",0.577281278410645
"t48",-1.12798309162332
"t230",-0.266506265395761
"t231",-1.0195903958937
"t160",-0.0384321714774794
"t66",0.494814235309659
"t56",-1.23411152095022
"t38",0.5795678335852
"t39",0.625010944764564
"t32",0.319257487608211
"t1",2.30479844897192
