accepted_species,estimate
t20,0.12110919
t211,-0.018286698
t204,-0.015905792
t130,0.15821156
t288,-0.29658926
t247,-0.27526253
t275,-0.33082166
t156,0.1550154
t232,-0.019825308
t138,-0.10147797
t363,0.21832597
t215,-0.003314552
t76,0.10597715
t365,0.09328128
t351,-0.5310677
t387,-0.18711567
t272,-0.49533138
t253,-0.108384244
t372,-0.043734852
t324,-0.19657025
t355,0.11699885
t356,0.11699885
t84,0.05738894
t187,0.20672397
t227,0.108138174
t330,0.48184255
t311,0.1479873
t246,0.28864267
t216,-0.010084928
t307,-0.12840171
t383,-0.4402775
t392,-0.6806285
t177,-0.31152555
t375,-0.4423642
t318,-0.8801224
t139,0.047627725
t91,0.1008497
t121,0.103977285
t31,0.08703667
t18,0.08327255
