"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",0
"t10",0
"t11",0
"t12",0
"t13",0
"t14",1
"t15",1
"t16",0
"t17",0
"t18",0
"t19",0
"t20",0
"t21",0
"t22",1
"t23",1
"t24",0
"t25",1
"t26",0
"t27",0
"t28",0
"t29",1
"t30",0
"t31",1
"t32",0
"t33",0
"t34",0
"t35",0
"t36",0
"t37",0
"t38",1
"t39",1
"t40",0
"t41",1
"t42",0
"t43",1
"t44",0
"t45",0
"t46",1
"t47",0
"t48",0
"t49",0
"t50",1
"t51",1
"t52",0
"t53",0
"t54",0
"t55",0
"t56",0
"t57",1
"t58",1
"t59",0
"t60",1
"t61",0
"t62",1
"t63",1
"t64",0
"t65",1
"t66",1
"t67",0
"t68",0
"t69",1
"t70",0
"t71",1
"t72",0
"t73",0
"t74",0
"t75",0
"t76",0
"t77",0
"t78",0
"t79",0
"t80",1
"t81",0
"t82",1
"t83",1
"t84",1
"t85",0
"t86",0
"t87",0
"t88",1
"t89",0
"t90",0
"t91",0
"t92",0
"t93",1
"t94",0
"t95",0
"t96",0
"t97",0
"t98",0
"t99",0
"t100",0
"t101",0
"t102",0
"t103",0
"t104",0
"t105",0
"t106",0
"t107",0
"t108",0
"t109",0
"t110",0
"t111",0
"t112",0
"t113",1
"t114",0
"t115",1
"t116",1
"t117",1
"t118",0
"t119",1
"t120",0
"t121",0
"t122",0
"t123",0
"t124",0
"t125",1
"t126",0
"t127",0
"t128",1
"t129",0
"t130",0
"t131",0
"t132",0
"t133",0
"t134",1
"t135",1
"t136",0
"t137",0
"t138",0
"t139",0
"t140",1
"t141",0
"t142",0
"t143",0
"t144",0
"t145",1
"t146",0
"t147",0
"t148",0
"t149",0
"t150",0
"t151",0
"t152",0
"t153",0
"t154",0
"t155",0
"t156",0
"t157",0
"t158",0
"t159",0
"t160",0
"t161",0
"t162",0
"t163",0
"t164",0
"t165",1
"t166",0
"t167",0
"t168",0
"t169",0
"t170",0
"t171",0
"t172",0
"t173",0
"t174",0
"t175",0
"t176",0
"t177",0
"t178",0
"t179",0
"t180",0
"t181",0
"t182",0
"t183",0
"t184",0
"t185",1
"t186",1
"t187",0
"t188",0
"t189",1
"t190",1
"t191",1
"t192",0
"t193",0
"t194",0
"t195",0
"t196",0
"t197",0
"t198",0
"t199",0
"t200",0
"t201",0
"t202",0
"t203",0
"t204",0
"t205",0
"t206",0
"t207",0
"t208",0
"t209",1
"t210",1
"t211",0
"t212",0
