accepted_species,estimate
t135,0.18770083465163012
t179,1.2538736687123064
t187,1.324744557097238
t238,-0.8111277522985846
t153,-0.504267199780179
t165,0.4075436006261898
t166,0.4075436006261898
t45,0.04582533609578392
t152,-1.2635151459868683
t50,-0.25006274204727696
t76,-0.25645602755905084
t210,0.755619178938998
t203,0.010187948830765108
t163,-1.8782186095441804
t230,1.6135946914083477
t273,-1.9539446291681348
t215,-1.8546581957598152
t143,-0.6805302970196778
t228,-0.2367442541180986
t97,-0.1566253497338418
t226,0.9387166763351089
t115,0.88473784305269
t283,0.586171120591847
t96,-0.3459316805253272
t38,-0.10578082476708567
t110,-0.5267964797554966
t87,-0.3261219110472441
t47,0.054283782164838215
t257,0.8019031064803068
t217,-1.0036573339996309
t266,-2.107897530503628
