accepted_species,estimate
t12,-2.2935019
t5,-1.8854103
t83,1.1424831
t29,-1.9295328
t56,0.61152333
t355,0.49536583
t312,0.5261977
t23,0.35323748
t175,0.008177715
t213,1.9697018
t201,1.8502296
t286,2.0338535
t57,1.4981924
t115,-0.04740469
t287,0.8427777
t298,0.8427777
t33,0.31961104
t68,-0.24226494
t179,-1.1762393
t277,-1.0410429
t278,-1.4466774
t177,0.13858698
t105,0.02621522
t242,-0.80422163
t307,-1.0495459
t75,-0.18343395
t215,0.14833131
t108,0.10820164
t38,-0.44399875
t112,-1.0131316
t248,-0.45454863
t184,-1.035805
t84,-1.2696832
t93,-0.20486902
t151,-0.2522739
t7,-0.6136347
