"accepted_species","trait_ARD"
"t6","0"
"t7","0"
"t8","0"
"t50","1"
"t63","1"
"t64","1"
"t185","1"
"t186","1"
"t167","1"
"t191","1"
"t192","1"
"t239","0"
"t240","0"
"t222","0"
"t174","1"
"t152","0"
"t171","1"
"t243","1"
"t244","1"
"t245","1"
"t236","1"
"t157","1"
"t148","1"
"t246","1"
"t247","1"
"t248","1"
"t123","1"
"t139","1"
"t180","1"
"t181","1"
"t96","1"
"t94","1"
"t251","1"
"t252","1"
"t166","0"
"t143","1"
"t212","1"
"t213","1"
"t158","0"
"t159","0"
"t160","0"
"t109","0"
"t154","1"
"t232","1"
"t233","1"
"t199","1"
"t99","0"
"t130","1"
"t249","0"
"t250","0"
"t208","0"
"t113","1"
"t183","1"
"t184","1"
"t135","1"
"t136","0"
"t124","0"
"t161","1"
"t162","1"
"t200","0"
"t201","0"
"t92","1"
"t175","0"
"t176","1"
"t220","1"
"t221","0"
"t179","1"
"t204","1"
"t228","0"
"t229","1"
"t227","1"
"t153","1"
"t144","1"
"t116","1"
"t189","0"
"t190","0"
"t114","1"
"t150","0"
"t169","0"
"t170","0"
"t56","0"
"t73","0"
"t74","1"
"t100","0"
"t101","0"
"t105","0"
"t106","1"
"t133","0"
"t134","0"
"t79","1"
"t69","1"
"t31","1"
"t18","1"
"t17","1"
"t15","0"
"t13","0"
"t14","1"
"t28","0"
"t29","1"
"t44","1"
"t54","1"
"t55","1"
"t46","1"
"t51","1"
"t129","1"
"t197","1"
"t198","1"
"t81","0"
"t70","1"
"t61","1"
"t205","1"
"t206","1"
"t156","1"
"t155","1"
"t118","1"
"t195","1"
"t196","1"
"t163","0"
"t216","1"
"t217","1"
"t149","1"
"t151","1"
"t172","1"
"t173","0"
"t121","0"
"t122","0"
"t164","0"
"t165","0"
"t241","1"
"t242","1"
"t65","0"
"t49","1"
"t41","1"
"t45","1"
"t52","1"
"t53","1"
"t25","1"
"t33","0"
"t34","0"
"t32","0"
"t39","0"
"t40","1"
"t38","0"
"t102","0"
"t211","1"
"t223","1"
"t224","1"
"t117","0"
"t77","0"
"t86","1"
"t87","1"
"t42","1"
"t26","1"
"t27","1"
"t10","1"
"t9","1"
"t1","0"
"t2","0"
"t4","1"
"t5","1"
"t3","1"
"t12","0"
"t23","0"
"t24","0"
"t30","1"
"t36","1"
"t37","1"
"t43","0"
"t68","0"
"t82","0"
"t83","0"
"t59","0"
"t60","1"
"t58","0"
"t21","0"
"t22","1"
"t19","0"
"t20","0"
"t16","0"
"t62","1"
"t168","0"
"t234","0"
"t235","0"
"t182","0"
"t225","0"
"t226","0"
"t125","1"
"t115","0"
"t145","1"
"t146","1"
"t140","0"
"t104","1"
"t67","0"
"t57","0"
"t48","0"
"t84","0"
"t97","0"
"t131","1"
"t132","1"
"t209","0"
"t210","0"
"t214","1"
"t215","1"
"t127","1"
"t128","1"
"t237","0"
"t238","0"
"t98","1"
"t76","0"
"t103","0"
"t141","0"
"t142","0"
"t218","0"
"t219","1"
"t80","0"
"t66","0"
"t78","0"
"t107","1"
"t108","1"
"t85","1"
"t72","0"
"t88","0"
"t89","1"
"t187","1"
"t188","0"
"t95","1"
"t119","1"
"t120","1"
"t93","0"
"t90","0"
"t71","1"
"t75","1"
"t230","1"
"t231","1"
"t207","1"
"t110","0"
"t111","1"
"t112","0"
"t177","1"
"t178","1"
"t147","0"
"t193","0"
"t194","0"
"t137","0"
"t138","0"
"t202","0"
"t203","0"
"t126","0"
"t91","1"
"t47","1"
"t35","0"
"t11","1"
