"accepted_species","trait_ARD"
"t73",NA
"t74","0"
"t57","1"
"t58","1"
"t51","1"
"t79","1"
"t80","0"
"t48",NA
"t64","1"
"t65","1"
"t26","1"
"t81","1"
"t82","1"
"t77","0"
"t78","1"
"t89",NA
"t90","0"
"t95","1"
"t96",NA
"t28",NA
"t2","1"
"t91","1"
"t92","1"
"t18","1"
"t55","0"
"t56","0"
"t46","0"
"t19","0"
"t87","0"
"t88","0"
"t97","0"
"t98","0"
"t32",NA
"t33","0"
"t17","0"
"t66","1"
"t67","1"
"t20",NA
"t21","0"
"t44","0"
"t45","0"
"t49","1"
"t50","0"
"t36","0"
"t37",NA
"t12","1"
"t13","0"
"t1","1"
"t8","1"
"t83","0"
"t84","0"
"t27","0"
"t68","1"
"t69","1"
"t47","0"
"t43","1"
"t38","0"
"t11","1"
"t70","1"
"t71","1"
"t30","1"
"t7","1"
"t14","1"
"t15","1"
"t5","1"
"t6","0"
"t3","0"
"t61","0"
"t34","0"
"t35","0"
"t22","0"
"t16","0"
"t31","0"
"t29","1"
"t25","1"
"t10","0"
"t39","0"
"t75","1"
"t76","1"
"t72","1"
"t23",NA
"t9","1"
"t42","1"
"t85","1"
"t86","1"
"t54","1"
"t52","1"
"t53","1"
"t93","0"
"t94","0"
"t40","0"
"t41","0"
"t24","0"
"t59","1"
"t60","1"
"t99","1"
"t100","1"
"t62","1"
"t63","1"
"t4",NA
