"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t23",-0.069971646041724,-0.0672163129581334,-0.016266288480647,0.482222350298653,-0.0185296718620253,0.021882137038824,-0.0112448736204276,0.059558998957755,-0.00529590208341434,0.00715812890492517,-0.00134649389515934,0.000741534781832093,-0.00131897854590176,0.0122467682110501,-0.00145066857137553,0.00635318453894968,-0.00243028172860876,0.000110134164850719,-0.00332621791806769,0.00758138986527724,-0.00248623200466423,0.00202710007725716,-0.0182466041260323,0.0010140264037526,-0.000306051585312862,2.31218429186464e-05,4.44429896060699e-05,-0.000285980488398035,0.00208447080753617,-4.38311405736129e-05,-0.000172461234308758,0.00139860148561272,-0.000308208043745454,0.00160635560874284,0.000286780396702455,-0.00427885162384697,6.15761312832084e-06,0.28411169897045,-0.000138698132971065,-0.00452880073835064,0.000924422760454911,-3.28769314552518e-05,-7.14558368387764e-16,-2.9713651476314e-05,-5.45064133402055e-16,-2.8334042562955e-17,-2.24296937137856e-05,-1.93937952699041e-15,-6.3026364938503e-05,0.000102352464273064,-0.401042377202082,-0.000112819373518559,0.707106781186562,3.00777220701363e-06,3.42876813493658e-16,-7.02362703147422e-05,-2.5219620600278e-05,-1.3490915138786e-06,0.00019160914172062,3.35337451984774e-16,-6.18278462700865e-06,-6.34615636103884e-06,-2.76896612939294e-16,-2.83914054644057e-16,3.19207962102234e-05,-5.47490971718384e-06,6.54360834729332e-05,7.69628849795367e-17,8.01654579105543e-17,2.94301132735626e-18,-3.19384615525373e-17,1.03883168910346e-16,3.9735557268514e-17,5.32641027315824e-16,8.18893177768112e-17,8.5631717722359e-17,3.44190740221358e-14,-8.86332353119584e-17,1.19201430275867e-13,4.33473060930911e-17,-4.64246905421184e-17,-3.09877717923402e-17,-5.41517683414002e-17,-3.27457428201912e-20,-7.7134232820008e-17,1.2119475700902e-16,1.49935847897596e-18,4.62959048260887e-17,-3.12124887737001e-17,2.2147554133236e-17
"t24",-0.0699716460417237,-0.0672163129581337,-0.0162662884806474,0.482222350298653,-0.0185296718620251,0.0218821370388241,-0.0112448736204273,0.0595589989577554,-0.00529590208341459,0.00715812890492476,-0.00134649389515933,0.00074153478183198,-0.00131897854590171,0.0122467682110502,-0.00145066857137555,0.00635318453894992,-0.00243028172860898,0.000110134164850597,-0.00332621791806779,0.00758138986527797,-0.00248623200466428,0.00202710007725728,-0.0182466041260317,0.00101402640375263,-0.00030605158531272,2.31218429187487e-05,4.44429896078579e-05,-0.000285980488398217,0.00208447080753626,-4.38311405738971e-05,-0.000172461234308962,0.00139860148561301,-0.000308208043745567,0.00160635560874314,0.000286780396702657,-0.0042788516238472,6.15761312837706e-06,0.28411169897045,-0.000138698132970392,-0.00452880073835151,0.00092442276045653,-3.28769314550538e-05,-1.69439272013624e-16,-2.97136514776646e-05,7.72711391066786e-16,6.89382839572746e-16,-2.24296937102295e-05,1.14321857078219e-15,-6.30263649402288e-05,0.000102352464272811,-0.401042377202137,-0.000112819373521859,-0.707106781186531,3.00777221976814e-06,-1.90085502972074e-15,-7.02362703142306e-05,-2.52196206020319e-05,-1.34909151117469e-06,0.000191609141718093,-2.6120971344753e-16,-6.18278462734777e-06,-6.34615636012728e-06,3.86056341776869e-16,1.8151452025151e-16,3.19207962111798e-05,-5.47490971706211e-06,6.54360834733844e-05,-7.10844617106364e-17,-9.83881931547493e-18,-1.02480527454037e-16,6.13992818640596e-17,-6.0566601593496e-17,6.21479183098043e-17,-1.05027579131528e-16,2.26046929445736e-16,-1.99371965035012e-17,3.45995798808464e-14,2.19640801803445e-16,1.1883763566706e-13,9.602244389035e-17,1.11486030494308e-16,-4.51768448055938e-17,-3.33236018824449e-17,1.21041022164271e-17,-3.64554209591441e-17,-4.36480297164614e-17,-1.88556773022591e-17,-6.35962032339304e-17,1.32288578108453e-16,-4.75772894175223e-17
"t22",-0.069912738580302,-0.0671041582316205,-0.016226438215404,0.480502495445948,-0.0184593307521337,0.0217949381729959,-0.0111950369155312,0.0592188566762551,-0.00526250040977009,0.00710496570246794,-0.00133605951468185,0.000735707717570093,-0.00130644233665507,0.0120941857150486,-0.00142942961081177,0.00625803919154966,-0.00239045249182678,0.000108318707276061,-0.00326704521057725,0.00742868329302948,-0.00243558392962945,0.00198340861211319,-0.0178213901816789,0.000988867140190198,-0.000297900745459697,2.24224427650516e-05,4.30976598948972e-05,-0.000277059400818431,0.0020146880170282,-4.20427485629449e-05,-0.000165347037894686,0.00133555754756541,-0.000292581548249626,0.00151824617416395,0.00027083852035471,-0.00402994586425711,5.62614356414509e-06,0.25568519776663,-0.000124075772702137,-0.00404106998666902,0.00080023018062209,-2.77911766799199e-05,5.6744973677104e-16,-2.3681637866241e-05,-2.49267390984475e-16,-1.05451724718997e-15,-1.67293593216691e-05,7.90463044615285e-16,-4.13413164692268e-05,4.16933930882595e-05,0.823370918565154,0.000450344983905527,-3.19744231092045e-14,8.00882128167002e-06,1.59752626934449e-15,-0.000105828872813247,-3.71496470343684e-05,-1.75827447976854e-06,0.000234687073433032,-8.97594717692217e-17,-7.22945356628898e-06,-7.31909502472655e-06,-2.68308676594881e-16,-8.06399202351518e-18,3.65443658976024e-05,-6.22378607910268e-06,7.3359802922906e-05,2.67329486265588e-18,1.57400252544098e-17,1.25603267525844e-16,-2.45240510274955e-17,9.03783285854375e-17,-2.99738120441862e-17,-6.27450855735862e-16,-8.49891215226858e-17,1.5167038166984e-16,3.72625191146258e-14,-3.64306711880292e-16,1.28666436997344e-13,-9.17028955991278e-17,-6.45761683211582e-17,-4.5691759676864e-17,5.79364704204078e-17,-3.09635890045421e-17,4.0003722128369e-17,3.03067141774637e-16,7.93757420543004e-18,-1.83919267153346e-17,-5.61060363522529e-17,1.60039658994183e-17
"t10",-0.0688832032471408,-0.06513489210473,-0.0155236374030367,0.449978317308774,-0.017209275039372,0.0202436282208508,-0.0103061505381988,0.0531073583133186,-0.0046602871199641,0.00614021153828873,-0.00114635031830107,0.000629697573179549,-0.00107616002633932,0.00924160678453735,-0.00102708518289994,0.00445194711649874,-0.00162781881331115,7.353666037213e-05,-0.00212416761791464,0.00443549722630939,-0.0014413987117169,0.00111931990791476,-0.00931710306495729,0.000480744995095078,-0.000131309654217157,7.77864322631401e-06,1.492533683729e-05,-8.90707623564971e-05,0.000521002275675951,-1.71944488819885e-06,-4.41436028983074e-06,-0.000131673715086848,8.72041623621524e-05,-0.000695578951377361,-0.000132142034831165,0.00239814033281026,-1.23577098106808e-05,-0.878981083405991,0.000503764816385683,0.0175930791367792,-0.00822451350431628,0.000696727487218318,3.04667837731384e-16,-0.000685032526868055,1.34106315373941e-16,2.09908766176056e-16,-0.000232602086126002,2.55000089512905e-16,-0.00041968786599598,0.000456191506072439,-0.0197498687862765,0.000298574784485016,1.11022302462516e-15,1.79204044169234e-05,1.06827315868738e-16,-0.000274590922873315,-9.64362218252722e-05,-4.46109261980405e-06,0.000572005184822753,9.31566335160131e-17,-1.66849798066116e-05,-1.6518603966115e-05,9.77910982349424e-18,-1.35406210235528e-16,8.13733962660818e-05,-1.36651857097073e-05,0.000156110250080309,-1.94950271057662e-17,-1.14061596196166e-16,-5.88605321221787e-17,-1.44465533418732e-16,1.57736042192348e-17,-6.60889544165681e-17,1.42730157962534e-16,-2.99456454768321e-16,5.11525300316276e-17,7.20749993821703e-14,3.12862191950696e-16,2.43332660051562e-13,2.28667666664295e-17,-1.70520470545662e-16,-7.35797903670722e-17,-1.14494166446788e-17,-5.81142916171716e-17,1.41677480981747e-16,7.22922830984397e-17,-1.85854691861937e-18,3.49764940724322e-17,8.0829780522269e-17,5.26215115064291e-17
"t59",-0.0363032127934011,-0.242491874763003,0.0730906198651991,-0.057427462351905,4.35573732299188e-05,0.00148505574890498,-0.00198245821202941,0.00358137580053985,-0.000992692845834864,-0.36717335247326,-0.00268682347301955,0.00122129568887917,-0.00116392153388335,0.00994500808981159,-0.00117645141099846,0.00196262083280528,-0.0260639408810325,-1.09781379348103e-05,-0.000971379852028142,0.00267238528644323,-0.00224435429427578,0.00167136437522579,-0.0151540899288037,0.00085164511757379,-0.000260259889833172,-0.000121223011061033,-0.499753671457733,-0.000336842210117118,0.0246815494093227,-1.59962719144259e-05,-0.000178643400603523,0.0016745082223055,-0.000528186428008208,0.00507672655583584,0.00110966815542444,-0.184333392940571,-1.07020574098271e-07,0.000195390082617437,2.78069073536973e-06,5.25100493332677e-05,-0.000138174314990372,4.78299195067612e-05,1.14092864495486e-16,-7.21912249762915e-05,5.09567682550048e-17,-8.51755232855342e-16,-2.99071339592616e-05,2.54039063803919e-16,-6.3703573366266e-05,8.11340527961465e-05,-2.2480291119148e-05,6.40829443862158e-05,-7.49400541621981e-16,4.025958643953e-06,1.00330960885655e-15,-6.83981142818004e-05,-2.42581881125101e-05,-1.21370536360559e-06,0.0015642403271744,4.73305734587445e-16,-5.13715424715979e-06,-5.23354749849469e-06,2.20067250350467e-17,-6.03378617361945e-16,2.6211982071845e-05,-4.47687674842498e-06,2.07368920889299e-05,-4.0085362373882e-16,4.63577961678144e-16,-7.46980169856537e-16,-4.20237248069304e-16,1.52261303672129e-15,-1.18202743594573e-15,0.707106781186547,1.97744421279554e-14,-1.52934052686434e-14,-2.37327980815482e-14,-1.07132693494539e-14,3.79626798559013e-14,-2.19006905260895e-16,9.09395855655453e-15,9.04126355453074e-17,2.07100855933126e-16,-4.55023466578105e-16,1.75941256992748e-16,4.69328408228431e-16,-2.63260754020976e-17,4.28459894619993e-16,6.00372771717695e-17,-2.23283543952941e-17
"t60",-0.0363032127934012,-0.242491874763003,0.0730906198651985,-0.057427462351905,4.35573732297592e-05,0.00148505574890491,-0.00198245821202921,0.00358137580053997,-0.000992692845834871,-0.36717335247326,-0.00268682347301957,0.00122129568887915,-0.00116392153388343,0.00994500808981144,-0.00117645141099861,0.00196262083280505,-0.0260639408810324,-1.09781379348628e-05,-0.000971379852027991,0.00267238528644295,-0.00224435429427589,0.00167136437522591,-0.0151540899288036,0.000851645117573611,-0.000260259889833535,-0.000121223011060782,-0.499753671457733,-0.000336842210116842,0.0246815494093225,-1.59962719141312e-05,-0.000178643400603382,0.00167450822230553,-0.000528186428008848,0.00507672655583601,0.00110966815542398,-0.184333392940571,-1.07020573729759e-07,0.000195390082617236,2.78069073481469e-06,5.25100493328286e-05,-0.00013817431499051,4.7829919507047e-05,-8.8396850574546e-17,-7.21912249760191e-05,-1.89857967154256e-16,5.80913011425611e-16,-2.99071339597695e-05,-2.62316607533344e-16,-6.370357336666e-05,8.11340527964376e-05,-2.24802911202721e-05,6.40829443857071e-05,-2.77555756156289e-16,4.025958644005e-06,-1.04504909079833e-15,-6.83981142818075e-05,-2.42581881122177e-05,-1.21370536336023e-06,0.00156424032717503,-1.462552034757e-16,-5.1371542472531e-06,-5.23354749775948e-06,1.39381218504074e-16,5.56450046258396e-16,2.62119820720595e-05,-4.47687674865084e-06,2.07368920880179e-05,4.79965392096835e-16,-4.70137883744923e-16,7.07485551904672e-16,3.73066872931138e-16,-1.50385243881204e-15,1.12630385794348e-15,-0.707106781186547,-2.01619217158789e-14,1.53051724358795e-14,4.51764746863648e-14,1.06816363334547e-14,3.60942177952468e-14,1.57576281709204e-16,-9.42099106691388e-15,-3.20844922111506e-16,-1.48543307178976e-16,3.84990031968165e-16,-3.26556938126803e-16,-4.54575497402047e-16,1.31442895015731e-16,-3.0755985871882e-16,-1.72654275449206e-17,1.90019796252672e-16
"t67",-0.0363131455044878,-0.242627191239015,0.073152194942179,-0.0575008545405653,4.36171399919999e-05,0.00148721024477946,-0.0019857126128098,0.00358934859672838,-0.000995194485154345,-0.368316699918802,-0.00269567886558478,0.00122539737594968,-0.00116902696679065,0.0100117537879914,-0.00118703704716823,0.0019810843327355,-0.0263598622102208,-1.1104380960122e-05,-0.000984710946882017,0.00272369460852614,-0.0022889592707471,0.00171135587231236,-0.0156466825299187,0.000889477984565228,-0.000279136643751166,0.000165931970425672,0.50023606054288,-0.000243186816458247,0.0223344497006125,-1.54143641156858e-05,-0.000172338496067306,0.00162645406925877,-0.000515798392992886,0.0049695318069437,0.00108661090862692,-0.180694337112933,-1.05455838872535e-07,0.000192729282677551,2.7436370278797e-06,5.18161843756498e-05,-0.000136479097982961,4.72646017307891e-05,2.95835341391073e-16,-7.13844139290953e-05,-2.53207736784115e-16,2.30892094982067e-16,-2.95842143274534e-05,3.22666848694868e-16,-6.30390946838586e-05,8.03205075974477e-05,-2.22642038240628e-05,6.34693349261129e-05,8.88178419700125e-16,3.98832370556641e-06,4.03385397091505e-16,-6.77836679969012e-05,-2.40411355291061e-05,-1.20319770669853e-06,0.00155111199384496,-8.18615532891296e-16,-5.09564818859399e-06,-5.19191800706281e-06,-5.8651493356005e-16,5.32664549820208e-17,2.60054651953398e-05,-4.44195903475395e-06,2.05788500008836e-05,6.54584484284816e-17,5.98422307921299e-16,1.321551486267e-16,7.42201916418318e-17,-8.91303134996559e-16,-4.04808586611046e-15,1.07310930194884e-14,-7.90528738750834e-15,-8.30663660050395e-16,1.8207159007441e-14,0.707106781186547,3.71406803664526e-14,6.48639117492924e-15,1.56289004098369e-14,7.99527347587438e-15,4.40606113849529e-16,6.87515348948237e-16,-7.62980572863012e-16,3.80802477114225e-16,-1.30079105708384e-16,2.12192452618554e-16,-2.27344235973413e-16,-2.27876378827954e-16
"t68",-0.0363131455044878,-0.242627191239015,0.0731521949421791,-0.0575008545405653,4.36171399921248e-05,0.00148721024477927,-0.00198571261280961,0.0035893485967282,-0.000995194485154269,-0.368316699918802,-0.00269567886558481,0.00122539737594973,-0.00116902696679074,0.0100117537879918,-0.00118703704716833,0.00198108433273558,-0.0263598622102205,-1.11043809602619e-05,-0.000984710946882204,0.00272369460852624,-0.00228895927074714,0.00171135587231236,-0.0156466825299188,0.000889477984565149,-0.000279136643751366,0.000165931970425554,0.50023606054288,-0.000243186816458418,0.0223344497006125,-1.54143641157063e-05,-0.000172338496067443,0.0016264540692588,-0.000515798392992809,0.00496953180694375,0.001086610908627,-0.180694337112933,-1.0545583897384e-07,0.000192729282677773,2.74363702752728e-06,5.18161843754781e-05,-0.000136479097983056,4.7264601731071e-05,-7.97647220420484e-17,-7.13844139291365e-05,4.63983651838921e-17,3.10993089729018e-17,-2.95842143271047e-05,2.44290517626976e-16,-6.30390946842523e-05,8.03205075977295e-05,-2.22642038246595e-05,6.34693349258079e-05,8.04911692853238e-16,3.9883237054101e-06,-2.42594708014004e-16,-6.77836679968646e-05,-2.40411355291544e-05,-1.20319770691842e-06,0.0015511119938459,6.6115858018947e-16,-5.09564818876841e-06,-5.1919180074814e-06,3.52952702091994e-16,-2.97173282461186e-16,2.60054651962417e-05,-4.441959034729e-06,2.05788500003628e-05,-1.37586508810544e-16,-5.43679996138799e-16,-1.53452847883796e-16,-2.09584825579307e-16,1.19714550882336e-15,4.13323980028807e-15,-1.09318606107933e-14,7.88670094934779e-15,9.90579743904699e-16,3.11238168896544e-15,-0.707106781186548,3.71574808833287e-14,-6.21442138555866e-15,-1.57616014061346e-14,-7.80890849015742e-15,-5.69235360589974e-16,-7.20635829562278e-16,9.0338693530087e-16,-5.42201535066116e-16,1.40787995996118e-16,-2.20578864840279e-16,1.7513763394763e-16,5.51129943651908e-17
"t14",-0.0351672706999293,-0.227311745904021,0.0663122538254585,-0.0495732907054927,3.719962167964e-05,0.00125700903257508,-0.0016420974539417,0.00277692556276876,-0.000744671713655446,-0.257668360496751,-0.0018474253009928,0.000833871747854403,-0.000708107730206416,0.00464254991985003,-0.000417644265857185,0.000661858019201877,-0.0067894367600706,-2.80165704062392e-06,-0.000176105171237229,0.000108838739604655,-5.94466072897162e-05,-8.13550850503122e-05,0.00250981941125555,-0.000232339089128069,0.000107621580655053,-1.63459344308957e-05,-0.00376869731559846,0.000221703665133245,-0.0228270608959223,2.76496561672339e-05,0.000318806150963299,-0.00386245276452927,0.00172009108385433,-0.0210764455281971,-0.00480874925968671,0.92826058441872,8.24001051305136e-06,0.0065961679006537,6.54173739051028e-05,0.0011061474480244,-0.00152014894086562,0.000425551051939462,-5.44380820508047e-16,-0.000500640337767202,5.26958715982334e-16,-2.0084002436036e-16,-0.000182914242289744,-3.77246427136469e-16,-0.000348809072504346,0.000397322721745943,-9.90520795095991e-05,0.000279818381166141,5.55111512312578e-17,1.66525139970691e-05,-4.52883211099953e-17,-0.000260443684866403,-9.16458845706412e-05,-4.30872005382275e-06,0.00525835461469721,-3.95798491393105e-17,-1.62298538318036e-05,-1.61402735738751e-05,-8.12223968839509e-17,-8.3017026778088e-17,7.96828486998324e-05,-1.34079075179604e-05,6.00838317178469e-05,1.46121117805906e-16,-1.38365500961841e-16,-2.42449036410204e-17,1.54345129140656e-17,2.36920256318657e-16,-5.8721628106826e-17,-1.88572003266131e-18,4.45084531971202e-17,2.22021769518307e-16,2.80277054641117e-14,1.78790111541649e-16,9.56034778813088e-14,-6.74039511312145e-17,1.02487423276991e-16,1.08975853644034e-16,1.62650628565622e-17,3.96587152592507e-17,5.25598226224154e-17,1.67613571263892e-16,-2.29287877093249e-17,-8.36629921791067e-18,-1.6444349871038e-16,1.39458520638855e-16
"t36",-0.0371902335753526,-0.256304231769576,0.0803809214281752,-0.0688091355820154,5.3478039046928e-05,0.00186490313443351,-0.00265743255861034,0.00715549854140032,-0.0037193136158829,0.261820039877003,0.000603689870317503,-0.000147314293246388,-0.000571165195493772,0.0083415448393662,-0.0015420536288673,0.00292351802297602,-0.373582904017499,-0.00148009621442073,0.000565563637322367,0.00042735199161581,-0.00041457257696019,0.000465622660707578,-0.00549630244107291,0.000352307806734974,-0.000122417643713939,1.35079396995456e-05,0.000318615563668626,-0.000201795730157791,0.0664055197393908,-2.59802421854094e-06,-2.99162892358268e-05,0.000300876424079074,-7.7818576436946e-05,0.00051040301833223,0.000100221674144955,-0.00916702744084709,4.52590465163031e-07,0.00044766835669513,4.66673657290739e-06,8.03080665149141e-05,-0.000123541539748054,3.54319945193965e-05,-5.08898363370785e-16,-4.07628699392074e-05,2.17444040726216e-16,6.65532239184318e-17,-1.38819707179417e-05,3.70644823867177e-16,-2.26806413392914e-05,1.67125315500035e-05,5.64120893081776e-07,-3.36714907569601e-06,1.45716771982052e-15,-1.05990085437069e-06,5.90184350292532e-16,6.29088368547513e-05,2.49689470682355e-05,3.62865318313332e-06,-0.835428994643391,-2.45424916483535e-16,-2.02622655063036e-05,-1.58165747477921e-05,-5.92166525841274e-16,1.48489389510087e-15,7.03293068819626e-05,-1.08376987105008e-05,4.20297949781085e-05,-4.86770478380532e-16,-8.40499511215856e-17,5.18385744589405e-17,-1.06648065042071e-16,1.12633785695502e-16,-1.02849099601432e-16,-4.25053092152463e-16,5.52008118409206e-17,4.06404147969375e-16,1.56261889502539e-14,-6.0909422581043e-16,5.17075884251915e-14,-7.55615272796904e-17,3.06883833672804e-16,5.15907108999071e-16,-1.16801664105617e-16,1.11249795926336e-16,5.40713596420377e-17,5.08857143100503e-17,-4.5336821033503e-17,-5.21777263007988e-17,2.4989010519927e-16,-9.47341633617959e-17
